,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X600547.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X002466.SZ,X600516.SH,X600176.SH,X000709.SZ,X600299.SH,X000629.SZ,X002460.SZ,X600808.SH,X600352.SH,X000825.SZ,X600801.SH,X600339.SH,X300072.SZ,X002110.SZ,X600583.SH,X600426.SH,X600489.SH,X601158.SH,X600219.SH,X000786.SZ,X000553.SZ,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.16854304171378,0,0,0,0,-0.0518592390027495,0.0339869578838293,0.0209946034286838,0,0,0.34138113730985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432871774678944,0.0466416920347218,0,0,0,0.1498447641258,-0.0658038956057565,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.334668535948548,0,0.0124265776784764,0.0109226622466133,0,0,0,0,0,0
X600028.SH,0.0170355502004919,0,0,0,0.2952834060771,0,0,0,0,0,0,0,0,0,0,0.107350891049383,0,0,0,0,0,0,0,0.163317015237184,0,0.291998156260859,0,0,0,0,0,0,0,0.0656139626831824,0,0,0.0814642536330034,0,0,0,0,0,0,0,0,-0.0135299576596537,0,0,-0.0988636827818754,0.0086540411617419,0.0302677950884494,0.0844905028694852,0,0,0,0,0
X601088.SH,0.0657723297693617,0,0,0,0,0,0,0,0.157394496384012,0,0,0,0.0301725148929806,0.277289580839553,0.0964210065927905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268350376532304,0.00965373908492603,0,0,0.0501963984269499,0,0,0,0,0,0,0,0.0580610948663119,0,0,0,0.0267807412651304,0,-0.0131974055900978,0,0,0,0,0,0,0
X600585.SH,0,0.0335958845881111,0,0,0.108504146512782,0,0,0,0,0,0,0,0,0,-0.0229646375637565,0,0,0,0.0826023201690235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377516476145355,0,0,0,0.14614187945497,0.00895015569977666,0,0,0,0.181698528269245,0,0,0,0,0,0,0,0,-0.00348340894163985,0,0,0,0,0,0
X600019.SH,0,0,0,0.0961994532061866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582615756164159,0,0,0,0.0260201930220651,0,0,0,0,0,0,0,0,0,0.152933126333438,0,0,0,0,0,0,0,0,0,0,0,0,0.0959923917756447,0,0,0,0,-0.00124109514124386,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191167255610547,0,0.121720255691158,0,0,0,0.76928301425679,0,0,0.0532729899082426,0,0,0,0,-0.0677833986895657,0,0,0.107346831921265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010951537099406,0.0218780496969997,0,0,0,0,0,0
X600309.SH,0,0,0,0.081578411879114,0,0,0,-0.316138132270371,0,0,0.347015627844858,0,0,0,0,0,0,0,0,0,0,0,0,0.28622627573411,0,0,0.092562126689815,0,0,0,0,0.121550204183651,0,0,-0.00606005281118581,0,0,0.0816476094531537,0,0,0,0,0,0,0,0.0516074693727003,0,0,0,0.0185344220718439,0.0331953433598249,0,0.290602736943922,0,0,0,0
X600010.SH,0.130821426585818,0,0,-0.0350531694341354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466521198100349,0,0,0.173850806622927,0.0762552288288892,0.149248745241851,0,0,0,0,0,0,0,0.0177311764185154,0,0,-0.0328802902111474,0,0,0,0,0,0,0,0,0,0,0.106420817913336,-8.67361737988404e-19,0,0,-0.00355477571422395,-0.0465357811252179,0,0,0,0,0,0
X601898.SH,0.0186967854476845,0.0510311584065475,0.215959245802979,-0.00950821411151186,0,0,0,0,0,0,0,0.25840387726319,0.0435575381341747,0.346832501581543,0.0582595499436889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0179775906850595,0,0.0214078887419048,0,0,0.0957000594290597,0,0,0,0,0,0,0,0,0
X600688.SH,0.245246045773403,0.0292029121597897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574163646706186,0,0,0,0,0.132619460782721,0,0,0,0,0,0,0.105903564199357,0.0153417960633572,0,0,0,0,0.0185360151020595,0,0,0,0,0,0,-0.00227818077217826,-0.00491893735221318,0,0,0,0,0,0
