,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X002460.SZ,X002466.SZ,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X002271.SZ,X000877.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X000629.SZ,X600688.SH,X002128.SZ,X300037.SZ,X601168.SH,X600157.SH,X002353.SZ,X600801.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.952552090516753,0.19572684093587,0,0,0,0,0,0,0,0,0,0,0,0.138646722567984,0,0,0,0,0,0,0,0,-0.171164907186574,0,0,-0.0195907867528304,0,0,0,0,0,0,-0.0105599263818101,0,0,0,0,0,0,0,0,0,0,0,0,0.0118820405129392,0.128546873646912,-0.110702015719895,0,0.00675650319450395,0,0,0,0,0,0,0,0
X600028.SH,0.493713712423577,0,0,0,0,0.0711365845201596,0,0,0.0671340406179179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442265672621508,0.0935969308896507,0,0.0722965705736394,0,0.026994273095331,0.00462595984405091,0,0,0,0,0,0.0493813083636077,0,0.0177923514214361,0,0,0,0,0,0,-0.105354426069656,-0.143994928776331,0,0,0,0.00376676628964825,0,0,0,0,0,0,0
X601088.SH,0.0561824022649218,0.0419595768201689,0,0,0.06542182524529,0,0,0,0.250555045493958,0,0,0,0,0,0,-0.0070351516462863,0,0,0,0,0,0,0,0,0,0,0,0.0569027610306051,0,0.089585855602417,0,0.13371212850452,0,0,0,0,0,-0.0491102768969215,0,0,-0.0291220014637537,0,0,0,0,0,0,0.0742557032432933,0,0,0,0.00759490603904774,0,0,0,0,0,0,0
X600309.SH,0.00856682150895414,0,0,0,0.0441458008451795,0.103205455429276,0,0,0,0,0.20878660210908,0,0,0,0.0349082679137582,0,0,0,0.102548314947862,0,0,0,0,0.0189842673288503,0.0110696433196726,0,0,0,0.00472502414494077,0,0,0,0.0721168831627749,0,0,0,0,0,0,0,-0.103450981309362,0,0,0,0,0,0,0,0,0,0,0.0251309417103047,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.101174153197379,0,0,0.109527732820146,0,0,0,0,0,0,0,0,0,0,0,0.109958819301759,0,0,0,0,0,0,0,0,0.556708473859012,0,-0.185134699743568,0,0,0,0,0,0.0693392088490599,0,0,0,0,0,0,0,0,0,0.0855577240122546,0,-0.0906143689356204,0,0.0191872483751414,-0.0272374552006423,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.151358646409749,0,0,0,0,0,0,0,0,0.058002185599179,0,0,0.266036515607886,0,0,0,0,0.0813308709662642,0,0,0,0,0,0,0,0,0,0,0,0.174192735160636,0.262468090844338,0,-0.0191273816433695,0,0,0,0.320852128949228,0,0,0,-0.226750787279052,0,0,0,6.93889390390723e-18,-0.050341084299018,-0.0163219794176716,0.012743994401424,0.0358633707305786,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0078656908702252,0,0,0,0,0.0289693205517167,0,0,0,-0.0633741174289645,0,0.012012110178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655529850043352,0,0,-0.0130167172841193,0.123629384353082,0,-0.0975897739872729,0,0,0,0,-0.143484996060113,0,0,0,0.628933043030697,0,0,-0.0062013900211493,0,0,0,0,0,0,0
X600011.SH,-0.230164367968179,0,0,0,-0.055441725729089,0,0,0,0,0,0,0,0.355483509063348,0,0,0,0,0,0,0,-0.149104241273425,0,0,-0.0370261677124574,0,0,0,0,0.837490040813042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843130939226198,0,0,0,0,0,-0.0330763523895508,-0.0101405138240361,0.00234707095081386,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.163147437567447,0,0,0,0,0,0,0,0,0,0,0.0725893788734951,0,0,0,0,0,0,0,0,0.0152851541427938,0.263871912605565,0.173617446168318,0.0244058253755524,0,0.0384122873204177,0,0,0,0,0,0.00759776300381686,0,0,0,0.111061993894303,0.0993232405092126,0,0,0,-0.1767764276307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.00138018603104808,-0.0925205423004376,0,0,-0.188394615358613,0,-0.0629950452619053,0,0,0,0,-0.0393352749535128,0,0,0,0,0,0,0,0,0.223261245097508,0.570525750651068,0,0.053469452630161,0,0,0,0,0,0,0,0,0,0,-0.031504700415138,-0.0128939540396818,0,0,0.0337925583996501,0,0,0,0,0,0,-0.00761431432381842,-0.00673855338233097,0,0,0,0,0,0
