,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X600547.SH,X600660.SH,X002460.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600362.SH,X601600.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600801.SH,X600188.SH,X600352.SH,X600489.SH,X000301.SZ,X600111.SH,X600795.SH,X601991.SH,X600688.SH,X600299.SH,X600803.SH,X002075.SZ,X600486.SH,X600219.SH,X600027.SH,X000932.SZ,X002466.SZ,X601992.SH,X300037.SZ,X002080.SZ,X002353.SZ,X601168.SH,X000630.SZ,X002409.SZ,X000898.SZ,X000723.SZ,X000807.SZ,X000027.SZ,X000883.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.00178042247383911,0,0,0,0,0.0144469897660226,0,0,0.0108570674375776,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416525212194431,0,0,0.0182732415950817,0,0,0.0181078594962286,0,0.00835570260126339,0.0873406797038014,0,0,0,0.0489699512022704,0,0,0,0,0,-0.0198888983081857,0,0,0,-0.00803316178946193,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0127228478849464,0,0,0.0240889827022263,0,0,0,0,-0.0086598865662357,0,0,0,0.0178913115628952,0.0177790101564377,0.00981475785813725,0,0,0,0,0.0167864487029462,0,0,0,0,0,0,0,0,0.0249605687622817,0,0.0210767424478062,0,0,0,0,0.0455569214396392,0,0,-0.0222933457028582,0,-0.00565689205867213,0,0,0,0,-0.0129178872448144,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0789459648324044,0,0,0.0146054341263144,0.0309073298518176,-3.46944695195361e-18,0,-0.0491989768031784,0.0285573069020112,0,0,0,0.266462007673984,0,0,0.0347484147398531,0,0,0.0475673458487578,0,-0.0257852023358022,0.0155811279859607,0,0,0,0,0,0.0334846612496647,0,-0.0400432000639441,0,0,0,0,0,0,0,0.0630072132098815,0,0,0,0,0.00127152309355489,0,0,0,0,-0.00466242670325574,0,0
X600585.SH,0,0,0,0,0,0,0,0.0891386675692387,0,0.107854228505148,0,-0.0354734728593466,0,0,0,0,0,0.0564057456073993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567152899106533,0,0,0,0,0,0,0,0,0.022783137863026,0,0.0110464717655746,0.0110134719985712,0,0,0,0.00899183158672233,0,0
X600309.SH,0,0,0,0,0,0,0,0.165591279606072,0,0,-0.0371032237446553,0,0,0,0,0,0,0.423577514568659,0,0,0,0,0,0.0526859224699141,0,0,0,0,0,0,-0.155804335898687,0.196464686319458,0.207664833072876,0,0,0,0,0,0.151365572905127,0.0696878876292924,0.264472990616762,0,0,-0.03495732572735,0,0,0,0,0,0,0,0.0292702327351972,-0.0291770249087419,0,0,0,0.0174529248430121,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.011988512468998,0,0,0,-0.0235755924376246,0.0652944289314505,0.0404404178237283,0,-0.00375896990142115,0,0,0,0,0,0,0,0.0324418229362088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222973280605615,0,0,0.0304373206289319,0,0,0,0,0.0337897010611044,0.0619278738200057,0.0303666115736214,0,0,0,0.0204277850063691,0,0
X000708.SZ,0,0,0,0,0.0663352453435209,0,0,0,0,0,0,0.0198438051859774,0.0330627757156183,0,0,0,0,0,0,0,0.0308142208644085,0,0,0,0,0,0,0,0,0,0.145552413930173,-0.0802317048645989,0,0,0,0.0819171415257988,0.191299988853507,0,-0.1188673177207,0,0,0,0,0,0,0,0,0,0,0.017898696240828,0,-0.0162750521294922,0,0,0,0,0.039994121411651,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.162646576938075,0,0,0,0,0,0,0,0.0659862484084205,0,0,0,0,0,0.542953123989729,0,0,0,0,0,0,0,0,0,0.0443983159401373,0,0,0.0253799776308674,0,0.00926089671928735,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103993932627609,-0.00748585661988087,0,0,0,0.00276314777177582,0,0
X600660.SH,0,0,0,0,0,-0.111688861024484,0,0,0,0,-0.0624667623038093,0,0,0,0,0,0,0,0,-0.00140518194149079,0,0,0.136244904546879,0,0,0,0,0,0,0,0.206550468618551,0,0,0,-0.0759576934731474,0,-0.0304364749149816,0,0.255144610447061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636519093597561,0,0,0,0.0120622086639142,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.135820597286769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194517253604839,0,0,0,0,0,0.309145539324575,0,0.292009773911883,0,0,0.208419933918606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596112424592769,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338123175740211,0,0,0,0.32543195788056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260553538640692,-0.131153445953204,0,-0.00409741094990848,0,-0.155516221579514,0,0,0.215474432053238,0,0,0,0,0.0698256287491015,0,0,0,0,0,0.0809553387077495,0,0,0.113897181262944,0,0,0,0.044263299216812,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.134246306988126,0,0,0,0,0.0779046892550877,0,-0.220686231394267,0,0,0,0,0,0,0,-0.0102052787635826,0.169892567725584,0,0,0,0,0.0611627500526414,0,0,0,0.684003783891449,0.0153509495052957,0,0,-0.0867193401494786,0,0,0.0863756201063781,0,0,0,0,0.0546853809893229,0,0,0,0,-0.0237118034808567,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0457843754259632,0,0,0,0,0,3.46944695195361e-18,8.67361737988404e-19,0,-0.459456642137792,0,0,0,0,0.112608526633588,0,0,0,0,0,0.24433054835282,0,0,0,0,0.340273421251684,-0.0482824941332071,0,0,0,0,0,0,0,0,0,0,0,0,0.108056775094587,0,0.0188013029445518,0.00998738926317272,0,0,0,0.0727804686273172,0,0
X600886.SH,0,0,0,0,0,0,-0.00641455126378851,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0712520357122556,0.0355529256337603,0,0,0,0,0,0.402698890547753,0,0,0.0701868583247281,0,0,0,0,-0.0531610523067202,0.0674099370111056,0,-0.0445058319620952,0,0,0,0,0,0,0,0,0,0,-0.00797760570506027,0,0.0108459314588142,0,0,0,0,0,0,0
