,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X000723.SZ,X600426.SH,X002466.SZ,X601158.SH,X600219.SH,X600126.SH,X000898.SZ,X000932.SZ,X002353.SZ,X600529.SH,X600486.SH,X000883.SZ,X000553.SZ,X600516.SH,X600583.SH,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0879288214512405,0,0,0,0,0,0,0.119093388224413,0,0,0,0,0.0635774281050152,0,0.0415047061782544,0,0,0,0,0.00962847222631731,0,0,0,0,0,0,0,0,0.109997652237918,0.0490198416068614,0,0,0,0,0.0266253183532298,0,0,-0.0063408586802202,0,0,0.0290422197571158,0,0,0,0.0183328494677494,0,0.0234498317086145,0,0,0.00144074944771203,-0.00599673850549285,0.00713970674575058,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.095395641817667,0,0,0,0.106370400322592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043117734998012,0,0,0,0,-0.026519010282437,0.0645561614551754,0,0.0460705706644681,0,0,0,0,0,0,0,0.189212095617851,0,0,0,0,0.0162714287606952,0,0,0,0,0,0.000244711760573732,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.137653498953085,0,0,0,0,0.0113434041383917,0,0.485793953653534,0,0,0,0,0,0,0,0,0.0051806313051715,0,0,0,0,0,0,0,0,0,-0.0403996752415418,0,0,0,0,0.00245195419390243,0,0,0,0,0,0,0,0.0391835871521116,0,0,0,-0.0165295910443064,0,0,-0.0682958312675462,0,0.0087670301166511,0,0,0,0,0,0
X601088.SH,0,0,0.276655656840003,0,0,0,0,0,0.020715493571233,0,-0.134135989007596,0,0,0,0,0,0,0,0.172292968126018,0,0,0,0,0,0,0,0,0,0,0,-0.123306468001172,0,0,0,0,0.0380075911535001,0,0,0,0,0,0,0.00848668737952075,0,0,-0.0188337917291621,0,0,0.0988642649395199,0,0,-0.00246669927789948,0.0272885267365187,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0317501847469411,0,0.0231758664974129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168854095924409,0,-1.0842021724855e-19,0.278813462844001,-0.0593315303925716,0,0,0.0364479037040276,0.00436782954605074,0.0584909869854975,0,0,0,0,0,0.113716276078519,0,0,0,0,0,0.0468543338540525,0.0877637805913415,0,0,0.0154359567139904,0.00832622547159099,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745059799693124,0,0,0,0,0,0,0,0,0,0,0.507300100239696,0,4.33680868994202e-19,0,0.0199541353387827,0,0,0.0249561849760521,0,0,-0.0151965255978638,-0.0487572923501578,0,0,0.078392914001931,0,0,0.174558028624825,0,0,0.0347026036130452,0.0325544599037637,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250370540832742,0,0,0.11969451365515,0.0296739679882126,0.0952790540895915,0,0,0,0,0.0918618212213051,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387841148500658,0,0,0.0148632393017905,0,0,0,0,0,0,0,0,0,0.00518707485084617,0.00292643645682688,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0640640324675475,0,0,0,0,0,0,0.171332972249863,0,0.0342280992142151,0,0,0,0,0,-0.112815217089509,0,0,0,0,0.0266700753096305,0.1595691223991,0.168932598986237,0,0,0,0,0,0.0549527816166615,0,0,0,0,0,0,-0.101652835280162,0,0.129403545283786,0,0,-0.233288485649498,8.67361737988404e-19,-0.0271113553971787,0,0,0,0,0,0
X600011.SH,0,0,0,0.0206695444607658,0,0,0.152989763800407,0,0,0,0,0,0,0,0,0,0,0,0,0.0013705891214262,0,0,0,0,0,0.361976115978474,0,0,0,0,0,0,0,0,0,-0.081380553032981,0,0,0,0,0,0,0.0942928825845624,0,0,0.155984133332526,0,0,0.219466557904417,0,-0.0493041891901857,-0.00340754456097042,0.0145147673539695,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0586440175321076,0,0,0,0,0,0,0,0,0,0,0.146052214199534,0,0,0,0,0.00054010935185212,0,0,0,0,0,0.424933174578719,0,0,0,0.0182194683715778,0,0,0.148204887264342,0,0.214314263237812,0,0,-0.0796230082827942,0,0,0,0.323302441179655,0.175947087077327,0,0,0,0,0,0,0,0,-0.0110450032052671,0,0,0,0,0,0
