,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X002271.SZ,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000983.SZ,X600995.SH,X000629.SZ,X000786.SZ,X600160.SH,X000408.SZ,X000723.SZ,X600096.SH,X600219.SH,X002080.SZ,X000807.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600688.SH,X600157.SH,X600295.SH,X600141.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.566460681688935,0,0,0,0,0,0,0.0848720887537148,0.188458254977965,0,0,0,0,0,0,0,0,0.00246872297348097,0,0,0,0,0,0,0,0,0,0,0.118330173885275,-0.0342339317653374,0,0,0,0,0,0,0.101626828405622,0,0,0.052688325542231,0,0,0,0,0,0,0.0157272832381573,0,0,-0.00285881346464874,-0.018023217472968,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.371222366015427,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0796523701525784,0.0677967460256806,0,0.146812612351632,0.0340008974132478,0.0387955703895286,0,0,0,0.0479187294131149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494042315548207,0,0.00396760410537051,0,0,0,0,0,0,0
X600028.SH,0.621178311075631,0,0,0,0,0,0,0,0.00700328746727013,0,0,0,0,0,0,0,0,0,0.00245033227133387,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0648589926175943,0.0436460164714938,0,0,0,0,0,0,0,0,0,0,0,0,0.0238182744477762,0,0,-0.0443423141461798,0,0,0,0.0013515495467592,0,-0.00241582488465048,0.0250868691283026,0.000260035085107147,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129304015905796,0,0,0,0,0,0.177122568618427,0,0,0.068220865000562,0.120385562939468,0.14821678513444,0,0,0,-0.0705337018918792,0.330999517185261,0,0,0,0,0,0,0,0,-0.238659808165399,0,0,0,0,0,0,0.0448149276008603,0,-0.00759465694507701,-0.0200860435030963,0,0,0,0,0,0
X600188.SH,0,0.638382811009591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049818000556936,-0.089654336851532,0,0,0,0,0,0,0,0,0,0.03313571181854,4.33680868994202e-19,0.149847991986044,0,0,0,0,-0.122596803425933,0,0,0,0,0,0,0.0722655428984102,0.231113062265599,0.105264667506229,0,0.125740010876896,0,0,0,0,-0.00576117337940425,0.05126400172325,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.482773596197665,0.23773838501782,0,-0.0785184760786879,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0145852573271576,0,0,0,0,0,0.0477028492288091,0,0.0156473211982229,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0380497080055837,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0199397245166468,0,0,0.0767710683737167,0,0,0,0.0261583491428814,0,0,0.139384603311518,0.0290783087208484,0,0,0,-0.0680144626767229,0.0484271786346753,0,0.0740183322967177,0,0,0.0418204296225335,0.437029111279634,0,0,0,0,0,0,0,0,0,0.00230677262143541,0,0,0,0,0,0,0,0.0038189303633879,-0.0306666663204418,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.314646466741416,0,0,0,0,0,0,0,0,0,-0.0589262315555194,0,0,0.0654792750684443,0,0,0,0.0711937815071954,0,0,0,0.0375991993630575,0,0,0,0,0,0.203880730432629,0,-0.0204884322188848,0,0,0,0,0,0,0,0.0247836472324221,0,0,-0.00282076075232479,0,0,0.32033669425941,0,0,-0.0115572771515771,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.245618747502551,0,0.0289233378469573,0,0,0,0,0,0.256486314480953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463772689617448,0,0.172968629349527,0,0.0141065408411658,0,0,0.064353544298903,0,0,0,0,0,0,0,0.088099638316766,0,0.0884415497364212,-0.0100374694382612,0,0,0,0,0,0,0
X600019.SH,6.93889390390723e-18,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0386576057823463,0,0,0,0,0,0,0,0.278021033402658,0,0.0409439799259395,0,0.187985642830155,0,0,0,0,0.101608645375575,0,0,-0.0788388004100156,-0.0517749398813421,0.0821872028357449,0,0,0,0,0,0,0,0,0,0,0,0.0405582394504146,0.140010097238588,-0.0565024057341787,0,-0.0191429991048346,0,-0.00932168611962559,0,0,0,0,0,0,0
X601898.SH,0,0,0.0327225243403677,0,0.0584585311352504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401891951509956,-0.0186204976455212,0,0,0,0,0.0264726868339114,0,0,0,0.0113774967360316,0.222302391947616,0,0.426585324070885,0,0,0,0,0,0,0,0.0200532224195731,0,0,0,0,0.124052264885334,0,0,0,0,0,-0.0410624521128397,0,-0.0252181347174345,-1.0842021724855e-19,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0759208421951723,0,0,0,0,0,0,0,0,0,0,0,0.095452572898582,0,0,0,0,0,0,0,0,0,0,0,0.199349799031367,0.167390371339079,0.453955659642665,-0.108295167687732,0,0,0,0,0,0,0.0836605892786985,0,0,0,0,0,-0.246188017368422,0,0,0,-0.0256537144638303,0.0462659022334532,0,0,0.0439165488618763,0.0364275215225941,0,0,0,0,0,0
X600660.SH,0,0,0,0.0205555365990598,0,0.118459696645494,0.118894531923919,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.10309237694091,0,0,0,0,0,0.0831755278580216,0,0,0,-0.0592381419958587,0,0,0,0.154517197040356,-0.0527802711728884,0,0,0,0,0,0.00984638308960734,0,0.102158088934869,0,0,0,0,0,0,0,0,0.0958100057453151,0,-0.00477267649180894,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0247629909425825,0.258324443195999,0,0,0.132840589257908,0,0,0,0,0,0,0,0,0,0.141165959788255,0,0,0,0,0,0,0,-0.060848911373069,0,0,0,0,0,-0.0493340062825241,0,0,0,0,0,0,0,0.156775346515424,0,-0.0123727730215023,0,0,0,0,0,0,0.108630991077759,0,-0.00716797706932558,0.0477702313499201,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.114975585856515,0.283219154839342,0,0,0,0,0,0,0,0,0,0,0.0110309705115974,0,0,0,0,0,0,0,0,-0.0183949959830163,0,0,0,0,-0.023946600745392,0.0573216620954327,0,0,0,0,0,0,0,0,0,0,0,0.0669212872216391,0,0,0,0,-0.0443045034490159,0,-0.0215971781634499,-0.0473353510088708,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131157273779468,0,0,0.0354999189458489,0,-0.0837929184223122,0,0,0,0,0,0.0533488445986275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281270186479965,0,0,0.153021145038587,0,0.0103555178092747,0.0551583723935319,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0702737598831166,0,0,0,0.0323693978275967,0,0,-0.0207015832401824,-6.93889390390723e-18,0,0,0,-0.121428620052601,0.0286616447914275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684920145509622,0,0,0,0,0,0.0393345227087963,0,0.0220911351970983,0,0.00367604835360958,-0.0516902127642318,0,0,0,0,0,0
X000301.SZ,0,0,0,0.110139845988183,0,0,0,0,0,0,0,0,0,0,0.120951621410779,0,0,0,-0.289362055626768,0,-0.762760044373699,0,-0.258091164151131,0.165105741214229,0,0,0,0.110422983673589,-0.0143013666014766,0,0.267097028896751,0,0.314199540005018,0,0,0.0654675998388956,0,0,0,0,0,0,0,0,0,0,0,0.10605332134766,0,0.113196148506711,0,-0.0529055562978511,0.147486632758646,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.0161216225696952,0,0,0,0,0,0,0,0,0,0,-0.0498376712302897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124341570730265,0.159484529812375,0.544854633553168,0,0,0,0,0,0,0.0357772282471715,0,0.00430180831330371,0,-0.0342393772296234,-0.159319061951674,0,-0.0552960150250597,0,0,0,-0.0214211132039032,0.0394147019709699,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.350602120571743,0,0.0217364322117513,0,0,0,0,0,-0.0338739492559961,0,0,0,0.0397515334211614,0,0,0,0,0,0,0,0,0,0,0.0739475075030333,0,0,0,0,0,0.315801166973296,0,0.243145054242671,0.0914393206490789,0,0,0,0,0,0,0,0,0,0.00225937793730392,-0.0317919567559734,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0542273278146305,0,0,0,0,0,-0.0639946864858191,-0.037922407335807,0,0,0,0,0,0,0,0,0.107724099063458,0,0,0.0180299886547432,0,0,0,-0.101781154765586,-0.0157981939987753,0,0,0.0523437184587692,0.0759692456303527,0,0,0.134323708683181,0,0,0,0,0,0,0.056619115012761,-0.0149668440540907,-0.0386397383888738,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.261403302178247,0,0,0.0481026104249061,0,0,0,0,0,0,0,0.0694393547838878,0,0.158174329745923,0,0,0,0,0,0,0,0,0,0.00829614955356377,0,0,0,0.0722552547029496,0,0,0.145000825568161,0,0,0.104494560858641,0,0,-0.0866377475204793,0,0,0,0,0,0,0.0827285550025254,0,-0.00624221013471155,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21421794494424,0.0108533576234539,-0.000974414792740846,0.64251240925982,0,0,0,0,0,0,0,-0.134218940215183,0,0,0,0,0,0,0,0,0,0,0,-0.100542541487609,0,-0.000759627750063978,0,0,-0.336416435812296,0,0,0,0
X600426.SH,0,0.0216087107625996,0,0.286874625765843,0.155639097495499,0,0.150332894581644,0,0.12632180676286,0,0,0,0,0.030678368662003,0,0,0,0,0,0,0,0.0335057128837152,0,0,0,0,0,0,0,0.00889719087629324,0,0,-0.0131498375228752,0.035725606618002,0,0.0940186443174099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936495852908062,0,0,0,0,0,0,0
X600362.SH,0.0237695709560456,0,0,0,0,0,0,0.00951020202421356,0,0,0.0957159295967645,0,0,0,0,0.0555648111066185,0.0968244768751313,0,0,0.0632366584119772,0,0,0,0,0,0,0,0,0,0,0,0,0.0190121135957311,0,0,0,0.0102852765937181,0,0,0,0.208197200663717,0.293262384817937,0,0,0,0,0,0,0,0,0,0.00418467594765344,0,0,0,0,0,0,0
X600176.SH,0,0.276833262038301,0,0,0,0,0.115240425569402,0,0.0754678641977743,0,0,0,0,0,-0.0725363309919494,0,0,0,-0.17549564492023,0,0,0.283478964486921,0,0,0,0,0,0.0293868956523078,0.0121479933368963,0,0,0.257404362401853,0,0.410712743864761,0,0,0,0,0,0.0330094766900305,0,-0.175019091312437,-0.0128952453758262,0,-0.186844903615213,0,0,0,0,0,0,-0.0116876946185884,0.0229295284030728,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.366484735308957,0,0,0.284254714501153,-0.143072234017198,0,0,0,-1.0842021724855e-19,-0.0500414306796531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630928034242878,0.0529651106340158,0.132422244522607,0.225899651730375,0,0,-0.0163353928857623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140507175263265,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.464891014174278,0,-0.324750274084496,0,0,0,0,-0.00142556093559039,0,0.0979772736797783,0,0.124756739871535,0,0,0,0.0504709839490559,0,0,0.19659775929214,0,0.0642579422116553,0.114181082085098,-0.0776874424031624,-0.166758627888961,0,0,0.143068226355392,0,0.175322847373221,0,0,0,0,0,0,0,0,0,0,0,-0.00870413159727877,0.0249922570777556,0,0,0,0,0,0
X600803.SH,0.217070226723749,0.0383766463759312,0.0712728478566155,0,0.264768477215409,0,0,0,0,0,0,0.00451984220586855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237433444198133,0,-1.73472347597681e-18,-8.67361737988404e-19,0,-0.108999149123838,-0.108875505552731,0,0,0,0,0,0,-0.00929810435553617,0,0.113401619656896,0,0,4.33680868994202e-19,0,0,0,0.0675796224736463,0,-0.0478894082097008,-0.0561061429641608,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.425777390577908,-0.372571419358197,0,0,0,0,0,0.480231141546054,0,0,0,0,0,0,0,0,0,0,0.471007926844373,0,0,0,-0.108186590125645,0,0,0,0,0,0.00380801154816711,0,-0.0356764744950064,0,0,0,0,0.41268107539147,0,0,0,0,0,0,0,0.104232707058353,0,0,0.138943600211913,0.0224538153903372,0,0,0,0,0,0,0
