,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X002460.SZ,X000786.SZ,X000709.SZ,X000553.SZ,X600157.SH,X000792.SZ,X600352.SH,X600027.SH,X002271.SZ,X600489.SH,X601699.SH,X000408.SZ,X002110.SZ,X600808.SH,X600219.SH,X000959.SZ,X600299.SH,X000983.SZ,X600583.SH,X002092.SZ,X601158.SH,X600339.SH,X600426.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.400667521536421,0,0.00166757324580095,0,0,0,0,0,0,0,0,0.123384249205676,0.0660744181867524,0,0,-0.0233190527871254,0.0103587381258217,0,0,0,0,0,0,0,0,0,-0.0744931542280506,0,0.0342898211871163,0,0,0,0,-0.0250320605266301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826398481926469,0,0,0,0,0,0,0
X600028.SH,0.108614574701085,0,0,0,0,0,0,0,0,0,0.503330295077615,0,0,0.114304421483782,0,0.059921452010758,0,0,0,0.0117369881902371,0,0,-0.0937687900142225,0,0,0,0,0,0,0.0298680109897096,-0.0401191284585917,0,0,0,0,0,8.67361737988404e-19,-0.187994762628833,0,0,0,0,0.256479757365551,0,0,0,0,0,0,0.0075209130855484,0.00424118012828597,-0.0279328706844956,0,0,0,0,0
X601088.SH,0,0,0,0.189676931506359,0.155468723716575,0,0,0,0,0.224778020722184,0,0,0,-0.0733441376548898,0,-0.136944875957285,0,0,0,0.125799267146186,0,0,0,0,0,0.0870088878526175,0,-0.028748880836515,0,-0.0888265535263516,0,0,0,0,0,0,-0.06307919590089,0,0,0,-0.0201597272174682,0,0,0,0,0,0,0,0,0,0.0106431513133983,0.0835635477608996,0,0,0,0,0
X600019.SH,0,0,0.0748594526250445,0,0,0,0,0,0,0,0,0,0,0.105923940051575,0,0,0,0,0,0.0133453970948056,0,0.753156340779941,0.162922360546192,0,-0.179346263454993,0,0,0,0,0,0,0,0,0,0,0,0.0461521676047898,0,0,0,0,0,0,0,0,-0.00776311281527297,0,0,0,0.0122620003276779,-0.0096977629317176,0.160778859667782,0,0,0,0,0
X600585.SH,0,0.016954648648813,0.0804559165031009,0,0,0,0,0,0,0.213538144239662,0,0,0,0.327944825269296,0,0,0,0.0430364488404076,0,0,0,0,0,0,0,0.314303774992885,0,0.267611450722745,0,-0.313725083837536,0,0,0,0,0.026713483126077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435404177529955,0.0556189864831645,0,0,0,0,0,0
X600010.SH,0,0,0,0.0274447012910292,0,0,0,0,0,0.0644682744661724,0,0,0,0,0,0,0,0,0,-0.0364860744237538,0,0,0,0,0.199229658747845,0.0294086961684271,0,0.0367146766323538,0,0,0.0555976725842205,0,0,0,0,0.0139066808492468,0.00913244484064293,0,0,0,0,0.190076628095464,0.0124089459685417,0.134352426835883,0,0,0,0,0,0.00991775624819087,0.014286145617612,0,0,0,0,0,0
X600309.SH,0,-0.115285936467841,0.0386893911106397,0,0,0,0,0,0,0,-0.0435614563784201,0,0,0,0,0,0,0,0,-0.0524509625866299,0.0569875063698943,0,0,0,0,0.0819506948169039,0,-0.117374918245281,0,0,0,0,0,0,0,0,-0.0288348737213921,0.186234545961321,0,0,0,0,0,0,0,0,0,0,0,-0.0632450384982896,0.102201217378562,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0721824778245347,0,0,0.0148067320050761,0,0,0.0661758292564226,0,0,0,0,0,0,0.0223315398454134,0,0,-0.0975082767759555,0,0,0,0,0,0,-0.0201601191060828,0,0,0,0,0,0,0.064855524062685,0,0,0,0,0,-0.0393110689790294,0,0,-0.00252319908398143,0,0,0,-0.00479596349598894,0.00794934491244463,-0.0380687969737365,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0355257977125133,0,0,0.0382522319258861,0,0,0,0,0,0,0,0.0987253443266788,0,0,0,0,0,0,0.039990984805148,0,0,-0.0398623429899013,0,0,0,0.144109481217167,0,0,0,0,0,0,0.0422797456805283,0,0.0492154905603739,0,0.0283709865939063,0,0,0,0.00326529117713942,0.00973351385695797,0,0,0,0,0,0
X600188.SH,0,-0.153421644712042,0,0,0.305178542632575,0,0.0954873702158205,0,0,0,0,0,0.098873157626943,0,0,0,0,0,0,0,0,0,0.0219541095913285,0,0.16341732000412,0.0301077404883924,0,0,0,0.0813039317460949,0,0,0,0,0.306832965239019,0.0922739120748556,0.065667163071013,0,0.0159177456720289,0,0,0,0,0,0,0,0,0,0,0.0191118888269729,-0.0171945756104091,0,0,0,0,0,0
X600688.SH,0,0.460341397288113,0,0,-0.136618492955813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165981101245129,0.0588990986423258,0,0,0,-0.0130585371788757,-0.0267737524559397,0,0.0698716921551772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083704561413977,0,0,0,-0.0188930152137658,0.0520517611972994,0,0,0.0305999325656057,0,0
X600660.SH,0,0,0.0426244062931294,0,0,0,0,-0.0730034358860919,0,0.11460284242437,0,0,0,-0.0734240160764231,0,0,0,0,0,0.14909818501937,0,0.0563356533556994,0.057636568431453,0,-0.0674691664963428,0,0,0,0,-0.0609375729775901,0,0,0.184215657121785,0,0.0200437704843415,0,0,0,0,0,0,0,0,0,0,0,0.102236193576357,0,0,-0.0091143929853749,0.00485241889938621,-0.117148170011403,0,0,0,0,0
