,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X002466.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X600011.SH,X002271.SZ,X601898.SH,X600660.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X601991.SH,X300037.SZ,X000786.SZ,X002080.SZ,X600795.SH,X000408.SZ,X000825.SZ,X600803.SH,X600219.SH,X000959.SZ,X002353.SZ,X002326.SZ,X600688.SH,X000723.SZ,X600295.SH,X000027.SZ,X000932.SZ,X600141.SH,X600352.SH,X000807.SZ,X000983.SZ,X600157.SH,X000898.SZ,X600096.SH,X002407.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.377859189394272,0,0,0,0,0,0,0,0,0,0.129430373736369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083112541020421,0.0565905940174505,0,0,0.0412159769507324,0,0,0,0,0,0,0,0,0.0143871808582146,0.0277109289198947,0,0,-0.0184515737476708,0,0,0,0,-0.00532764973508475,0,0
X600028.SH,0.155358543503009,0,0,0,0,0,0,0,0,-0.0354588784946638,0,0.0364704793770947,0,0.027609966973226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428724322072232,0,0,0,0.110656123579364,0.0836984649017393,0,-2.16840434497101e-19,0,0,0,0.0620406035300639,0.0669035558982058,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0263331262010046,0,0,0,0,0.112084387328086,0,0,0,0,0,0,0,0,-0.0635208740224938,0,0,0,-0.0559949782376871,0,0.0279775250681739,0,0,0,-0.0360177212120415,0.0140405140091573,0.0368583896001707,0.0864694803567919,0,0.0513829325651447,0,0,0.0639917924119223,0.252790070376436,0,0,0,-0.0501345472429922,0,0,3.46944695195361e-18,4.33680868994202e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0675147865947116,0,0,0,0,0,0,-0.00779650457592153,0,0,0,0,0.273170093813217,0,0.0684571751170307,0,0.0114904848967217,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00974329445894173,0.0339333515471321,0,0,0,0,-0.0305140915577207,0,0,-0.00120653218636485,0,0,0,-0.0147954002427695,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.116897817608086,0.274379830496479,0,0.34932827119291,0,0,0,0,0,0.122683988257588,0,0,-0.240840224536618,0,0,0,0,0,0,0.0320868987869881,0,-0.0333893157498588,0,0,0.0386971987411477,0,0,0,0,0,0,0,0.0387308030299679,0,0,0,0,0,-0.0696416563991163,0,0,0,0.354180948372032,0,0,0,-0.0211876296416065,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0913818380235237,0,0,0,0,-0.0452776698514782,0,0,0,0,0,0.118626377200578,0,0,0,0,0,0.216417184664173,0,0,0,-0.00046080970604023,0.198079100919433,0,0,0.148072253903625,0,0,0,0.0476244297027362,0,0,0,0,0,0,0,0,0.269323426357912,0,0.0479954220789561,0,0,0,0,0,0,0,0.0694689133145527,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00568143771279421,0,0,0,0,0,0,0,0,0,0,0,0,0.0106509227359609,0,0,0,0,0,0,-0.0393946987835889,0,0,0,0,0,0,0.0402381696916153,0,0,0,0,0,0,0,0,0,0,0,0.0574263450325435,0,0.556452717609659,0,0,0,0,0,0,0,0,0,-0.0490611942184835,0,0
X600111.SH,0,0,0,0,0.124771814451464,0,0,0,0,0.0635804939356664,0.228505848302116,0.0257431856916383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181501402648023,0,0,0,0.393444191752425,0,0,0,0,0,0,0,0,0,0,0,0,-0.213101248156098,0,0,0,0,0,0.099947027115039,0,0,0.0327978160597004,0.0205975065075377,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0121014870561923,0,0,0,0,-0.148333187204691,0,0,0,0,0,0,0,0,0,0,0,0,0.214743280267113,-0.0657741867076687,0,0,0,0,0,0,-0.275000846181073,0.106268356502496,0,0,0,0,0,0.084736438846321,-0.00562221167802289,0,0,0.0671770797157167,0,0,0,0.0905994867006646,0,0,0,-0.176255174203456,0,0
X002466.SZ,0,0,0,0,0.389761843352107,0,0,0.228800385451208,0,0,0,-0.00168217098213033,0.132608292495786,0,0,0,0,0,-0.0464086918778871,0,0,0,0,0,0,0,0,0,0,0.179085167836002,0,0,0,0,0,0.114370518036907,0,0,0.0400491440828688,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328316877948445,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.317219915594329,0.415080678601084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016072992807459,0,0,0.0144403047412911,0,-0.0692875252629389,-0.0228223684889793,0,0,0.246279019811455,0,-0.0067809294013401,0,0,0.0758862806719612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.132075650674883,0,0,0,0,0.150058053566291,0.0341679652617611,0,0.0671464283480763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677403142740713,0,0,0,0,0.340511866142505,0,0,0,0,0,0,0,0,0,0,0,0,0.0542378759546649,0.298050016478849,0,0,0,0.092799727942545,0,0,-0.0148943858690878,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0105658527759466,0,0,0.0981572615330852,0,0,0,0,0,0,0,0,0.243748826728685,0,0,0,0,0,0,0,0,0,0,0,0.0247221051701943,0,0.062453531705079,0,0,0.0554576695444372,0,0,0.0674911270601121,0,0,0,0,0.332629065913651,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806073165849565,0,0
X000301.SZ,0,0,0,0,0,-0.0902953713809971,0,-0.0437646465048291,0.0356309973434238,0,-0.0443136052777148,0,0,0,0,0,-0.0748082308829709,0,0,0,0,0,0,0,0,0.219658797714606,0,0,0,0,0,0,0,0,0,0,0.146774185769113,-0.0751876589527746,0,0.118439832689763,0,0,0,3.46944695195361e-18,0,0,0,0.428290374874328,0,0,0,0.0931800479535343,-0.109836889176824,0,0,0,0,0,0
