,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600176.SH,X600010.SH,X600362.SH,X600489.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600426.SH,X600027.SH,X600795.SH,X600299.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600219.SH,X600486.SH,X000301.SZ,X600612.SH,X600315.SH,X000027.SZ,X000723.SZ,X000932.SZ,X000959.SZ,X002075.SZ,X600126.SH,X002409.SZ,X600516.SH,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0519565671067723,0,0,0,0.0907886365786821,0,0,-0.0638083760605729,0,0,0,0,0,0.0592846895914446,0,0,0.0331008449100733,0,0,0,0,0,0.28237535110787,0.255937290120918,0.13064626012659,0.26267290324321,0,0,0,0,0,0,0,0.0490734669527616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.204993538178385,0,0,0,0,-0.0129646559474614,0.0369041226781739,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.160691796876729,0,0.2734210702759,0,0.039236291000921,0,0,0,0,0,0,0.146191524203601,0.147115896356051,0,-0.00461777261694706,0,0,0.0339887347176752,0,0,0,0.0155776348999716,0.00404476871003979,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.221083819442523,0,0,0,0,0,0,0,0,0.0512756645460807,0.21889485337255,0.126253877143223,0,0,0,0,0,0,0.0428599682172088,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018528507019725,-0.0527474367742515,-0.0507472580316608,0,0,0,-0.00384151183368047,-0.00332429616166063,0.000293910812035175,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0201997128892328,0,0.195183020029951,0,0,0,0,0,0,0.0721061105421835,-6.93889390390723e-18,0,0,0,0,0,0,0.0247643094438579,0,0,0.203779038109608,0,0,0,0,0,0,0.052753543411805,-0.00370946509574172,0.084606216470537,0,0,0,0.0858191736871808,0.0171519561679146,0.103891338420482,0,0,0,0.0466994354658989,0,0.0419550895244582,0,0,0,-0.0107681585283505,0.0306867878203356,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0503486016769353,0.0482591553641897,0.04042281979896,0,0,0,0,0,0,0,0,0.0228075257251935,0,0,0,0,0,0,0,-0.0145931840088672,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00806039975501655,0.0577818662396658,0,0,0,0,0,0.0904953291231747,0,0,0,0.000529596243840444,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130728825345075,0,0,0,0,0,0,0,0,0,0,0,0.0632566222817913,0,0,0,0,0,0,0,0,0.387167902697499,0,-0.296434376102114,0,0,0,0,-0.181394287822153,0,0,0,0.057012183305331,0,0.145656402217399,0,0.419617504678979,0,0,0.443056219235437,0.0255292520554594,0.0165012022391826,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0351524726937053,0,0,0,0.0368600558891677,0,0.227981072668522,0,0,0,0.0346353007598606,0,0,0,0,0.0489112532408145,0,0,0,0,0,0.00675523767971623,0,0.0104474178259357,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00644411436977257,0.00745077532268346,0,0.0806335400398494,0,0,0,0,-0.00324940773616306,-0.0136222399359247,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.167276830365308,0,0,0,0,0,0.0928158984276201,0,0,0,0,0,0,0,0,0,0,0.315554808301955,0,0,0.138422332727758,0,0,0,0,0,0.0385007907379904,0,0,0,0,0,0,0.145657295658784,0,0,0.0610142446311488,0.259370019109029,0.0449248748354243,0,0,0,0,0.000456557627023588,-0.0406799308659029,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.107331025214078,0.0239455002131601,0,0,0,0,0,0.142406865663541,0,0.0828864631198515,0,0,0,0,0,0,0.0233308019920089,0,0.0793129690295695,0,0,0,0,0,0.00569399426766884,0,0,0,0.213830335547592,0.0981941369296232,0,0,0,0.157146261210682,0,0,0,0,0,0,0,-0.0102437697466353,-0.009302056531382,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.179161495632903,0,0,0,-0.0256545127520096,0,0,0,0,0,-0.443064481323284,0,0,0,0,0,0.12544628021476,0,0,0,0,0.256402211156177,0,0,0,0,0,0,0,0.699370244526088,0,0,0.260122539437421,0.0876503548785307,0,0,0,-0.13110051978955,0,0.0828715927857468,0,0,0,-0.0507046761776211,-0.0107568388483614,-0.0551171202222913,0,0,0,0,0,0
X600219.SH,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0518441750802016,0.12729605219297,0,0,0,0,0.022077776817549,0.0856924588804629,0,0,0,0.0194195549599656,0,0,0,0,0.305829316722767,0.0289468211704921,0,0,0,0,0.0277043014891016,0,0,0,0,0,0,0,-0.00420136950282085,0,0,0,0,0.0209257727516602,0,0,0.105793618803665,0,0,0,0,0,-0.0120190877448443,0,-0.0733357910401698,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.203943221929428,0,0,0,0,0,0.0150868747057661,0,0,0.123239742065965,0,0,0,0,0,0,0,0,0,0,-0.0975356803039392,0,0.181911882995399,0,0,0,0.182425791737146,0,0,0,0.113574138009302,0,0,0,0,-0.0150871065622602,0,0.0691394249760528,0,0,0,0,0,-0.0437394558192995,0.0164457565760119,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0111192099835159,0.148322456088166,0,0.0544823785866451,0.0675495427832501,0,0,0,0.115142741231769,-0.260895107613538,0,0,0,0,0,0,0.188380870382389,0,0,0,0.187066744357156,0,0,0,0,-0.0195124706281659,0,0,0.00956189283998775,0,0,0,0,0,0,0,0,0,0.0209679650131611,0.0594519403331265,0,0,0,0,0,0,0.0119225799674137,-0.00717149451620249,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729567965950962,0,0,0,0,0.190876013928,0.358790995040122,0.102748956913713,0,0,0,-0.0229573983726426,0,0,0,0,0,0,0,0,-0.0181284215108077,0,0,0,0,0,0,0.0234044820283918,0,0.0915042327404782,0,0.0312642108945974,-0.021046612664806,0,0,0,0,0.00381912651961536,-0.00537177960572511,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.192009189966685,0,0,0.312014414525931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825965718369311,0,0,0,0,0,0,0,0,0,0,0.195788178767124,0,0.223113532846746,0,0.0803695375352757,0,0,0,0.054684988906334,0,0.487939550142045,0,-0.0898486341052131,0,0,0,0.276024952040902,0.0572020967958113,0.0571319862524444,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107692053965152,0,0,0,0,0,0.0300885909327252,0,0,0,0,0,0,0,0,0,0,0.0549410286383214,0,0.00451953799056418,0,0.071822985752308,0,0,0,0,0.111987406104219,0,0.19068601547141,0,0,0,0,0,0.180655259372445,0,0,0,0.0121751178756934,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0309536443353499,-0.00379204566951553,0.245868585513405,0,0,0.0239122286952164,0.156395944741409,0,0,0,0,0,0,0,0.239789169528272,-6.93889390390723e-18,0,0,0,0,0.10235525999281,0,0,0,0,0,-0.0439203248658002,0,0,0,0,0,0,0,0,0.0393860372880115,0,0,0,0,0,0,0.0623793536955306,0.11518970636822,0,0,0,0.0181071185419999,0.00467058031606639,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,-0.0501496667600218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202794263098576,0.637355347283142,0,0,0,0,0,0.0136289688150441,0,0.101480401521694,0.0395445437486024,1.6940658945086e-21,0.00604185762512966,0,0,0,0.00260611296328063,0,0,0,0,0,0,0,0,0,0,0,0,-0.000823853904777173,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.239222451973422,0,0,-0.13037294656978,0,0,0.0211520637891995,0.5130046155175,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0970912851498309,0,0,0,0,0,-0.0176001784433924,0,0,0,0,0,0,0,0,0,0,0.13693193729487,0.0735673276430518,0.0919278727061101,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.1141538988082,0,0,0,0,0,0,0,0,0,0,0,0,0.195922923014403,0,0.0793204948927634,0,0,0,0,0.0365073259396318,0,0.207452842081781,0,-0.0794986119377767,0,0,0,0,0.176238359640609,0,0.00714722487008683,0,0.211950573964574,0,0.156183824195166,0,0,0,0,0.00995057187418687,-0.0467833409345641,0.0146300728893844,0,0,0,0,0,0
X600126.SH,0,0,-0.354920837551144,0,0,0,0,0,0,0,0,0,0,0,-0.13564851495103,0,0,0,0,0,0,0,0,0,0,-0.289153484758879,0,0,0,0,0,0,0.224097967301304,0,0.0276183335287917,0,0,0,0,0.11004965912276,0,0,0,-0.206901771056393,0.19688435873294,0,0.218401675614126,0,0,0,0,-0.0595855092603237,-8.67361737988404e-19,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,-0.105986753976511,0.599521554443479,0,0,0,0,0,0,0,0,0,-0.162645189725457,0,0,0.14084749478449,0,0,0,0,0.0955882319929452,0,0,0,0,0.499004788176801,0.241191460836192,0,0,0,0,-0.123239792872074,0,0,0,0,0,0,0,0,0,0,-0.17307713843583,0.014577436464913,0.0318085429051969,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357399861054383,0.0362008619303874,0,0,0,0,0,0.0225049066439969,0,0,0.185247555699828,0.00151128475047986,0,0.0450056381138563,0,0,0,0.034633378487103,0.185534722977912,0,0.105470787686689,0,0.0269229332913708,0.0480538598221153,0,0,0,0,0,0.0270131171459631,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177172756871724,0,0,0,0,0.0149090043707837,0,0,0,0,0,0.0635761395202354,0,0,0.00469792848938669,0,0,0,0,-0.123584761265718,0,0,0,0,6.7762635780344e-21,0,0,0.0127333142716297,0.0852082045066826,0,0,0,-0.00791003038580375,0,0,-0.0703234633516786,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0578075553004953,0,0,4.33680868994202e-19,0.0491135378787987,0,0,0,0,0,0,0.0282891035440589,0,0.00282941767142947,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.136533360393833,0,0.0416314750346803,0,0,0,0,0,0,0.0395813739732629,0,0.0758995365307628,0.085582933654768,0,0,0,0.00208217556251058,-0.00129169457255156,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.173530486794016,0,0,0,0,0,0.0522865483600081,0,0,0,0,0,0,0.134631347958822,0,0,0,-0.0262390686168438,0,0,0,0.0296481604661576,0,0,0.104773718986545,0,0.197450588170764,0,0,0,0,0,-0.099224457545397,-0.175436506533115,0,0,0,0,0,0,0.293029691360841,0,-0.023440974070953,0,0,0,0,0,-0.0644769361557458,0,0,0,-0.948708416838648,0,0
Slope,0,0,0,0,0,0,0.19035878346526,0,0,0.0632422372175517,0,0.253219290360897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414240354355608,0,0.386244064243521,0,0,0,0,0,0.623915301370698,-0.179336435186983,0,0,0,0,0,0,-0.315431664911907,0,-0.581490915277748,0,0,0,0,0,0,0.117746561478845,0,0,0,0,0,2.96096350153451,0,0
TED,0,0,0,0,0,0,0.95033396396442,0,0,0,0,0,-2.3055313238002,0,0,0,0,-0.342530106867919,0,0,1.88717169381179,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.295182236588317,0,0,0.152758203327398,0,0,-0.54755407551872,0,0,-1.90102648968459,0,2.93513115128555,0,0,-1.33329499788673,0.163302868391279,0,0,0,0,-6.78932725074391,0,0
RealEstate_excess,0,0,0,0,-0.134272202758951,0,0,0,0,-0.0255185966721313,0,0,0,0,0,0,0,-0.00376814477456757,0,0,0,0,0,0,0,-0.00668223281741716,0,0,0,0,-0.0739184362344319,0,-0.0286042631326856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334813368004047,0,0,0,0.02156541021873,0,-0.0126643342217133,0,0.00913034959680349,0,0,0,0
MKreturn,0,0,0,0,-0.117120101689102,-0.0274430302635929,0,0,0,0,0,0,0,0,0,0,0,-0.0782794016370315,0,0,0,0,0.0351824223491061,0.0492817446546384,0,-0.0250326675173066,0,0,0,0,-0.0833697200171146,0,0,0,0,0,0,0,-0.130868682534263,0,0.0092620791342071,0.0559133711504099,0,0,0,0.179106516768954,0.0139011896011367,0,0,0,0,0.0290049662639344,0.00522325536687694,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287095728910359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843013793542783,0,0,0,0,0,0,0,0.00146969596770102,0,0,0,0,-0.00742410936713654,0.0071429497488745,0.00380188144242102,-0.000290641090760802,0,-0.0123003213397031,0,0.00703490645332645,-0.0101653941233512,0.00462536629023175,0,0,0,-0.0442054816574872,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0421556785870214,0,0.0279971141745837,0.0429912644012142,0,0,0,0,0,0,0,0,0,0,0,-0.0204163701307432,0,0,0,0,0,0,0,0,0,0,-0.0149214533329384,0,0,1.73472347597681e-18,0,0,-0.00274984824951551,0,0,0,0.0450242871984502,0,-0.0379703985971813,0,0,0,-0.0166049170835458,0.0512938179121565,-0.0172405776908893,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000400550488264645,0,0,0,0,0.000981757140158118,0,0.00364283563611806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87855783744811e-05,0,0,0,0,0,0.00198942738501851,0,0,0,0,-0.000624991280724278,0,-0.000583256188305511,0,0.000286866126297184,0,-0.00122039403330501,0,-0.000979018304318126,0.00024791111016933,0,0,0,0,-0.0029100807154507,0.00168820128444081,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0128971617339508,0,0,0,0,0,0,0,-0.00576778686979162,0,0,0,0,0,0.0220011142894679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279792849526287,0,0,0.00811780460383855,0,-0.0208166155378852,0,0,0.00410780623170026,0,0,0,0,0.0108993606097609,-0.0151394640371064,0,0,0,0,0,0
