,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000708.SZ,X000301.SZ,X000807.SZ,X002466.SZ,X000786.SZ,X600027.SH,X601991.SH,X000408.SZ,X600219.SH,X600176.SH,X000983.SZ,X600426.SH,X002128.SZ,X000630.SZ,X601168.SH,X601699.SH,X000933.SZ,X600378.SH,X600096.SH,X002353.SZ,X000877.SZ,X600985.SH,X600157.SH,X600299.SH,X000831.SZ,X600549.SH,X600352.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.769488448962322,0,0,0.0204752928923413,0,0,0,0,0,0,0,0,0.026477472932328,0.00770918573231004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802027100519219,0,0,0,0,0,0,0,0,0,0,0,0.000584708833420901,0,0,0,0,0,0,0,0,0,-0.00274417406329756,0.00899616835865186,0,0,0,0.00205772278219405,0,0
X601088.SH,0,0,0,0,0,0.545652620235044,0,0,0,0,0.00581031595057833,0,0,0,0,0,0,0,0,0.026287762117553,0,0,0,0,0,0,0,0,0.0602255514237287,0,0,0,0,0.050722629868973,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0268048471991597,0,0,0,0,0,0.0209488453296757,-0.00262691480811051,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.192970710231766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908704674995353,0,0,0,0,0,0,-0.052937088923551,0,0.0195830548181214,0.103179194724826,0,0,0,0,0.0994707100772075,0,0,0,0,0,0.0375367623504513,0,0,0,0,0,0,-0.0369819634782348,0.000951234802314291,0.0095976000825738,0,0,0,0,0,0
X600309.SH,0,-0.0336458596683625,0,0,0,0,0,0,0,0,0,0,0,0.00932568619069237,0,0,0,0,0.0190794185095918,0.128028623727695,0,0,0.229372499490121,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0554890635191456,0,0,0,0,0,0,0.125621287961282,0,0.00714375184149641,0.0208426246601305,0,0,0,0,-0.0776591565347216,-0.0197657203982311,0.00807568579263938,0,0,0,-0.00515915772042821,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0210778107070885,0,0,0,-0.0126673120337162,0,0.392682681925381,0,-0.0116762710286491,0.229577651134096,0,0.0963311737296269,0,0.0464989781359809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156398519307082,0,0,0.0522044575645667,0,0,-0.182922484722336,0.0149676147462131,0,0,0,0,0,0,-0.00862483559109545,-0.0943096452862121,0,0,0,0,0
X601898.SH,0.3862222562476,0.369734365639821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802523420053971,0,0,0,0,0,0,0,0,0,0,0,0.141811114811454,0,0,0,0.0670568549043353,0,0,0,0,0,0,0,-0.0116612006934245,0,0,0,0.155542798981342,0.0531556920722851,-0.0354581583234472,-0.0818128635491279,0,0,-0.0748127869325691,0,0
X600019.SH,0,0.0658389693491232,0,0,0,0.231380072550083,0,0,0.192304425794435,0,0,0,0,0,0,0,0,0,0,0,0,0.0520614968324671,0.0700474781641082,0,0,0,0.0263093970441444,0.148417013922277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627206296470875,0,0,0,1.73472347597681e-18,0,0,0,0,0.0132877755770395,0.000932019369405181,0,0,0,-0.0217885812568504,0,0
X600188.SH,0,0,0,0,0,0.0798990043767134,0,0,0,0,0,0,0,0,0,0.05215098378863,0,0,0,0,0,0,0,0,0,0,0,0,0.168363811851521,0,0,0,0.0599980613839403,0,0,0,0.0818577650145147,0.0107292783002518,0,0,0,0,0,0,0.092780925504391,0,0,0,0,0,0,0,-0.00502762924777628,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0438487067444237,0,0,0,0,0,0,0,0,0,0,1.16404065709473,0,-0.180956518327055,0,0,0,0,0.0566803720845257,0,0.049204719219205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129253896101173,-0.337947610435589,0,0.0121285155754657,0,0,0,0,0,0,0,0,0,0,0,-0.100324663275274,0,0
X600585.SH,0,0,0,0.460857151414082,0,0.0379187693861081,0,0,0,0,0,0.027664110942068,0,0,0,0,0,0,-0.00265109213618023,0.00760611267246241,0,-0.406741673540698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132552159589163,0.0547045453328527,0,0,0.315803153628238,0.0156332827869506,-0.022440746251095,0,0,0,0,0,0.0581151489892906,0,0.0118237944003381,0,0,0,0.0183427012796924,0,0
