,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X000786.SZ,X601991.SH,X000807.SZ,X601699.SH,X000983.SZ,X600160.SH,X000630.SZ,X000932.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000408.SZ,X000933.SZ,X000629.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600096.SH,X000723.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0.0574795856495923,0,0.0620001348363254,0,-0.107392324409937,-0.110894022169525,0,0,0,0,0,0,0,0,0,0.0293896158183819,0,0,0.179997040634087,0.0479217678368752,0.0787755923863235,0,0,0,0.116112916139828,0,-0.00683789678496519,0,0.195367707229304,0.0264581524483723,0,0,0,0,0,0,0,0,0,0,0,-0.0563000164287601,0,0,0,0,0,0,0,0.129260492579177,-0.183032850066078,0,-0.0953745772343892,0,0,0,0
X600803.SH,0,0,0,0,-0.0753202134100032,0,-0.100365407261513,0,0.171632953555746,0.237508123752339,0,0,0,0,0,0.346937725698516,0,0.0952980649656515,0,0,0,0,0,0,0,0,0,0.0942585502845319,0,0,0,0.309712908119364,0,0,0.043474546171682,0,0,0.122702163440363,0,-0.102544009589797,0,0,0,0,0.175996224549779,0,0.20825911928193,0,0.0880799141938243,0,0,-0.00849046327200285,0,-0.0500778683307618,0,0,0,0,0
X600489.SH,0,-0.0176403767406372,0,0,0,0,0,0,0.658980356832622,0,0,0,0,0,0,0,0,0.0275246132984291,0,0,0,0,0,0,0,0,0,0,0.0205062743700451,0.0313408090375761,0,0,0,0,0.119488628090711,0,0,0,0,0,0,0.0982299985367261,0,0,0.0203125500301567,0,0,0,0.0738845073789169,0,0.0767642640025411,0.0377865842728901,-0.0467044007952009,0,0,0,0,0,0
X600027.SH,0.122059001967369,0,0,0,0,0,0.720820892992792,0,0,0,0,0.0238179212786593,0,0,0,0,0,0.0710337053271498,0,0,0,-0.0665580549314633,0,0,0,0,0,0,0,0.0931047160004506,0.280443346734071,0,-0.110032430902513,0,0,0,0,0,0,0,0,0.0521919087948185,0,0.232787944597014,0,0,0,0.0954988002055435,0,0.0456663299973583,0,0,0,0,-0.368163800753161,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0699306097612267,0,0.0113405740649762,0,0,0,0,0,0,0,0.0854776381184854,0.563829417254694,0,0,0,0,0,0,0,0,0.0627875111843716,0,0,0.0123900606475515,0,0,0,0,0,0,0,0,0.00878790398820747,0,0,0,-0.137864327278238,0,0,0.169451929869747,0,0,0,0,-0.0077084176076277,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789185260682208,0,0,0,0,0,0,0,0,0.0498080907840463,0.023184309376531,0,0.106655821412902,0.138219593359851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155833781326849,0,0.222919502588087,0,0.103400961988848,-0.0492910494205223,0.0812010152771864,0.0260098644047753,0,0,-0.0328106549923858,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.179362875797594,-0.0535832600320358,-0.0134341978295621,-0.0993627091546179,0.536922753689871,0,0,0,0,-0.141048199576411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214575964875508,0,0,0,0,-0.0874307959872027,0.0289805423213836,0.0189844548549408,0,0,0,0,0.033053366063791,0.180562737276241,0,0,0,0,0,0.0738066302071251,0.310968771422961,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0524719385049794,0,0,-0.300570671521415,0,0,0.227177493561465,0.194901498019478,0,0,0,0,0,0,0,0,0,-0.211250971099699,0,0.220737478690184,0,0,0,0,0,0,0,-0.131216219330447,0,0,0.0802586120463303,0,0,0,0,0,-0.0757915948720186,0,0,0.0975627718520757,0.159941690552002,0,0,-0.0444790208975218,0,0,0.0821249115446458,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,-0.0588527203096144,0,0,0,0,0,0,0.137513124422291,0,0.171366908177103,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0797050770770358,0,0.0474163352186018,0,0.123751467809614,0,0,0.0157208089031851,0,0.208208233034481,0,0,0,0,0.0872370326343509,0,0,0,0,0,0,0,0,0,0.0033252196645001,0.0234279722168863,0.239811761048996,0,0,0,0,0
X600160.SH,-0.341037365616481,0,0,0,0,0,0,0,0,0,-0.0456111343085081,0,0,0,0,0.266306943779691,0,0,0,0.140926664868471,0,0.337391321817182,0,0,0,-0.181426337325212,0,0.106042762032194,0,0,0,0,0,0.0570920372234952,0,0,0,0,0,-0.101216257143135,0,0,0,0.0459057921223111,0,0,0,0.166682163431681,0,-0.000614317165536783,0,0,0.0414305369143541,0.0577164813951511,0,0,0,0,0
X000630.SZ,0,0,0,0,-0.0259727741992723,0,0,0,0,0,0.20626616747004,0,0,0.322572960604889,0,0,0,0,0,0,0,0,0,0,0,0,0.0963095814369931,0,0,0,0,0.0618790204287563,8.67361737988404e-19,0,0,0,0,0,0.05275774877589,-0.150626664826882,0,0,0.0615782398572013,0,0,0,0,0,0,0.0249718774241793,-0.0654935779079725,-0.0476481520348305,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.327639721876082,0,0,0,0,0,0,0,0,0,0.061280316595338,0,-0.116946227483739,0.0618461864111734,0.0201301885919805,0.0344315694579334,0,0.204995065049476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255244029469202,0,0,-0.0652395547396228,0,0.130485535268907,0,0,0,0,0
X002080.SZ,-0.0578159782764933,0,0,0,0,0,-0.0761955648760541,-0.0536737836359124,0,0,0,0,0,0.0299652722427067,0,0,0,0.170948329140812,0.04619927273202,0.126742084178399,0,0,0,0,0,0.123867435273498,0.0833136958872002,-0.0133377903269603,0,0,0,0,0,-0.0788402306285323,0,0,0,0,0,0.0195357506406813,0,0,0,-0.0649604958066483,0.0126872472421836,0,0,0,0,0.198303627881645,0,-0.0333904740116039,0,0,0,0,0,0,0
X600219.SH,0,0.0127966428626248,0,0,0,0.109216567334644,0,0,0,0,0.146766495283819,0,0,0,0.0815823843672248,0,0,0,0,0,0,0,0.21267639624083,0,0,0,0,0,0,0,0,0.00761119031022544,0,0,-0.00718856700238082,0.0374568345587209,0,0,0,0,0.00165851285272418,0,0,0,-0.0372180057684155,0,0,0,0.0520012016289264,0.0331411211207717,0,0,0.0375888806378221,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.131805237931866,0,0,0,0,0,0,0,0.197923754349861,0,0,0,0,-0.108506157631199,0.214242232672318,0,0,0.238966411555153,-0.24028150703877,0,0,0,0,0,0,0,0,0.076013361228156,-0.268450129598953,-0.00456292224309721,0,0,0,0.0600422323918683,0,0,0,0,0,-0.0344079920428791,-4.33680868994202e-19,0,0,0,0.0105570271196394,0,0,0,0.0645355160827621,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301780137587619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318763004092525,0.0139328991752931,0,0,0.0874092424036048,0,0.0052701800237926,0,0,0,0,0,0,0,0,0,0,0,0,0.278022160627566,0.061842128828929,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.107490221171108,0,0.027753795417375,0,0,0,0,0,0,0,0,0.0561398077229337,0,0,0,0,0,0,0,0,0,0.182548159746482,0,0.345368686195878,0.0575191897308143,0,-0.0296303907023025,0,0,0,0,0,0,0,0,0,-0.0262252239124843,0,0,0,0,0,0,0.00667434374087761,0,0,0,0,0,0,0
X000629.SZ,0.069443538840846,0,0,0,0.303202297454168,0,0,0,0,0,0,0,0,0,0,0,0.371176984387399,0.457266599027044,0,0,0,0,-0.0757480436044053,0,0,0,0,0,0,-0.0161211890167903,-0.0629277504593918,0.0296577603179886,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0331346591351994,0,0,0,0,0,0,0,-0.0358388133685078,0,0,0,0,0,0
X600612.SH,-0.0468428272363657,0,0,0,-0.0409163307298412,0,0,0,0,0,0,0,0,0.201165136209232,0,0,0,0.0233536788403274,0,0,0,0,-0.323884395800168,0,0,0,-0.0873676081171197,-0.0513152208110524,0.0317875410193605,0,0,0,0,0,0.0361773528488476,0,0,0,0,0.118859474312537,0,0,0.158861470940799,0,0,0,0,-0.0927729927383579,-0.00667951404953113,-0.26327806732597,0,0,-0.0808775366226658,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.260258699279152,0,-0.133812692461986,0,0,0,0,0,0,0,0,0,0,0,0.0260009203185344,0.153907594541528,0,0,0.322579886594504,0,0,0,0.278366715691663,0.220986442331347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168404323098019,0,0,0,0,0,0,0,0.0979203151220326,0,0,0,0,0,0,0
X600688.SH,0.216317668613193,0.0390961019053139,0,0,0,0,0,0,-0.0869379205481666,0,0.132518197762542,0,0,0,0,0,0,0,0,0,0,0,0.0250697449289599,0,0.0541205928255755,0,-0.00250299715853187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202019558389993,0,0,0,0,0,0,0,0.0211123638060083,0,0,0.00266484777768588,0,0,0,0,0,0
X600157.SH,0,0,0,-0.168227308248105,0,0,0,0,0,0,-0.0340616408827691,0.0836454379849499,0,0,-0.0334535211704541,0,0,0,0,0.0633307609867658,0,0.0215935463006335,-0.169920944388897,0,0,-0.0973740827868295,0,0.0137251684880706,0,-0.0690835860612658,0.377431259581304,0,0,0,0,0,0,0,0,0,0.362763267337976,0,0,-0.0772333714483634,1.38777878078145e-17,0,0,0.0950855691418106,0,0,0,-0.0372508720734445,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,-0.0110070713954209,0,0.0487991132596556,0,0.0232741223879848,-1.73472347597681e-18,0,0,0.309799203017387,0.0302274200647452,0,0,0,0,0,0,0,0,0,0,0,0,0.0348997021209238,0,4.33680868994202e-19,0,0,0.0637345486177199,0,0.204263396440603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925902178572576,0,0,-0.0313213343962909,0,0,0,0,0,0,0
X000723.SZ,0.403255955254118,0,0,0,0,0,0,0.280529964655583,0,0.6037321567468,0.0799396365030758,0,0,-0.0282152192557572,0,0,0,0,0,0,0,-0.0145884928756513,0.780069533029332,0,0,0,0.11028429993933,0,0,0,0,0,0,-0.995160657309883,0.173570194172966,0,-0.277060857599742,0,0,0,0,0,0,1.73472347597681e-18,-0.127497825268082,0,0,0.258717963628068,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0.038366200115067,0,0.132095981924225,0,0,0,0,0.273028462636129,-3.46944695195361e-18,0,0,-3.46944695195361e-18,0.0717733193706421,0,0,0,0.288041782729898,0,0.177046642355927,0,-0.513817292092982,0,0,0,0,0,0,0,0,0,0,0.196735786049892,0,0,0,0,0.301011222671072,0,0.575731243427036,0,0,0,0,0,0,0,-0.0754503261626235,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.225804236357104,-0.081006483021887,0,0.0449685101512643,0,0,0.0551876694819509,0,-0.0543529274701328,0,0,0,0,0,0.00209500212468839,-0.0167822412550356,0.0445758750752303,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0684686714455751,0,0,-0.0916204621653934,0,0,-0.069048448338048,0,0,-0.0711996414420172,0,0,0,0,0,0,0,0,-0.0944314073829318,0,0.0489516494466544,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0800141901835009,0,0,0,0,0,0,0,0.376159936382068,0,0,-0.103382671650366,0,0,-0.251176517205844,0,0,0,0,0,0,0,0.0474408065967732,0,0,-0.410304156007922,0,-1.73472347597681e-18,0,0,0,0,0,0,0.024834484500822,0,0,0,0,0,0,0.122301359021986,0,-0.168599627999061,0,0.636022644702523,0,0,0,0,0,0
TED,0,0.352591579335686,0,0.369077238700445,0.0611358701604945,0,3.46944695195361e-18,-0.158290846981474,0,0,0,0,0,0,0,0,0,0,0.0801573639908138,0.0127683948822892,0,0,0,0,0,0,0,0,-0.0138841193805743,0,0,0,0,0,0,-0.0616903696663966,0.145685070269641,0,0,0,0,0,0,0,-0.128555599630686,0,0,0,0,-0.157100610388863,-0.310154239648994,0.826952008600652,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0111691451559758,0,0,0,0,0,0,0.119599666093831,0,0,0,0,0,0.131803729155418,0.0542066143988115,0,0,0,0,0,0,0,-0.0381344409889317,0,-0.123048314950195,0,0.229303308533289,-0.0964383959910556,0,0,0,0,0,0,-0.104651613555161,0,0,0,0,0,0,0,0,0.221619722458422,-0.0300942681341483,0.022152851032196,0,0.0919287182497963,0,0,0,0
MKreturn,0,0,0,0,0,0,6.93889390390723e-18,0.0135085299987951,0,0,0,0,0,0,0.0952473697124668,0,0,0,0.0604526966485932,0,0,0,0,0,0,0,0.0175086452387452,-0.111793352575734,-0.100492905820069,-0.0427614130847887,0,0,0,0,0,-0.0865582309984984,0,0,0,-0.0389756355105111,0,0,0,0,0,0,0,0,0,0,0.0323105811280206,-0.0115443058307145,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00283898646409126,0,0,0,0.0012462440046258,0.000790006184978214,0,0,0,-0.000817167022562879,0,0,0,0,0,0.000329168432160134,0,0,0,0,0,0,0,0.00248313431120423,0.000357491551400906,0,0,0,-0.000498190317313367,6.7762635780344e-21,0.000938767734027819,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.00142441941395207,-0.000947752346061765,0,3.3881317890172e-21,0.00281961394150077,0.00135922895967178,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0231817320436229,0,-0.00423020632428808,0,0,0,0,0,0,0,0,0,0,0,-0.005081008834171,0.00109206695130977,0,0,0,0,0,0,0.00104774840058447,0,0,0,0,0,0,0,0.00197477979887396,0,0,-0.000103997094366222,0,0,0,0,0,0,0.00103809300748625,0,0,0,-0.00229685785003207,0,0,-0.0204486909603898,0.0220161220858293,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0135893446930083,0,0,0.047501450051991,0,0,0,8.470329472543e-22,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0185098073693204,-0.00496592889957925,0,0,0,0,0,0,0,0,0.0559246762438649,0,-0.0677117967357802,0,0,0,0,0,0,0,0,0,0,0,0,0.00965451194760175,0,0,0,0,0.0867238294418936,-0.0636684077676084,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000863889112268677,-0.00163648926098744,0,0,0,0.000556014241683088,0.000608502098789331,0,0,0,0,0,0,0,0.00078065873536406,-0.00124156945254165,0,0,0,0,0,0,0,0.00275425441879424,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.00190692098570733,0,0,0,0,0.00483131844290865,0,0,0,0,0,0.0733030823029421,0
