,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600623.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X002466.SZ,X600660.SH,X600547.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600583.SH,X600309.SH,X000539.SZ,X600489.SH,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X600021.SH,X002470.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X600176.SH,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0998741214410361,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0812089686607756,0,0,0,0,0.0413588779073762,0,0,0,0,0,0,0,0,0,0,0.0539528102070363,0.183599542784434,0,0,0.00885060749973321,0,0,-0.00419754192673985,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.101267048134809,0.204894096845958,0,0,0,0,0.0291798318368148,0,0,0,0,0,0,0.00482896266010118,0,0,0,0,0,0,0,0.0575826428954705,0,0,0,0,0,0,0,0,0.012396865616116,0,0,0,0,0,0,0,0.0250612387227598,6.93889390390723e-18,0,0.00382771133486586,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.386787809284451,0,0,0,0,0,0.0408648375411449,0.122858553491534,0.0732979010899015,0,0,0.101448111953291,0,0,0,0,0.0767456674825974,0,0,0,0,0,0,0,0,0,0,0.0358032701354483,0,-0.00150778933342346,0,0,0,0,0,0,0,0,0,0,0,0.0582793091536943,0,-0.00648709514286516,0,0,0,0,0,0,0
X600011.SH,0,0,0.243150948502276,0,0,0,0.0432308948616984,0.0494450310150102,0,0,0,0,0,0,0,0.112858154241243,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0458393588057908,0.0309015183866662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733385945150207,0,0,0.0219546628942117,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567044120163364,0,0,0.241301240062237,0,0.105133066311812,0,0,0,0,0,0,0,0.122870667175522,0,0,0,0,0,0.0248642629563448,0,0.168534436172948,0,0.0251149446707982,0,0.105302251324371,0,0.050755965005428,0.00440417255098063,-6.93889390390723e-18,0,4.33680868994202e-19,0.0782157476683833,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0767551698675706,0,0.0456509090272204,0,0,0,0,0,0,0,0,0,0,0.0219249464502587,0,-0.000750601130534157,0,0,0,-5.42101086242752e-20,0.0376961749694086,0,0,0,0,0,0,0.491988273159367,0,0,0,0,0,0,0,0.0598682759603257,0,0.0863914749030477,0,0,0.126455871547784,0,0,0,0,0.0223120003920718,0.0926215655770614,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.184654513718131,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.123952840268761,0,0,0,0,0,0,0.139290909754595,0,0.0508135989154552,0,0,0,0,0,0.0431543575032493,0,0,0,0,0.0126212988057137,0,0,0,0,-0.0469604959918847,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10262576227261,0.14832303399714,0,0,0,0,0,0,0,0,0,0,0.151995280122701,0,0,0,0,0,0,0,0,0.0600073318081136,0,0,0,0,0,0,0,0,0.176981715544446,0.0141677167699647,0,0,0,0,0.0828378458061439,0.123128028289466,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903275510425968,0,0,0.138400274387568,0.088561637180322,0,0,0,0,0.050489488601296,0,0,0,0,0,0,0,0.218948297183479,0,0.0809922697485663,0,0,0,0,0,0,0,0,0,0.139360676052146,0.0358068966995063,0,0.103983637919338,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20791682931281,0,0,-0.099523366439682,0,0,0,0.0889881677844224,1.73472347597681e-18,0,-0.0901940452216052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118017844519203,0,0.145732862072329,0,0.0576838791000153,0.0873258747938332,0,0.0733991230569854,0,0.302704089284826,0,0,-1.73472347597681e-18,0,-0.00526241428366966,-0.0110062623134228,0.224306434017422,0,0,0,0,0
