,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X601898.SH,X600886.SH,X600010.SH,X000792.SZ,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600027.SH,X601992.SH,X600299.SH,X600111.SH,X600489.SH,X600176.SH,X000723.SZ,X002075.SZ,X002466.SZ,X600426.SH,X000401.SZ,X601158.SH,X600126.SH,X000898.SZ,X600219.SH,X000553.SZ,X000932.SZ,X000883.SZ,X600486.SH,X600516.SH,X000709.SZ,X600315.SH,X002353.SZ,X600529.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0674836783945831,0.0746828796991305,0,0,0.0449495737903578,0,0,0,0,0,0,0,0.121901492808326,0,0,0,0,0,0,0.0208352751533372,0,4.79290953750737e-05,0,0,0,0,0.0384942950521307,0,0,0.133234996014541,0,0.00887885716916657,0,0.171655161991272,0,0,0,0,0,0,0,0,0,0,0,0.0144960594907366,-0.0120976185588112,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0505910616965092,0,0,0,0,0,0,0,0.0165504356187698,0,0,0,0,0,0,0,0.0666726628610258,0.154162842318029,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0444100274850965,0,0,0.0236585912394908,0,0,0,0,0,0,0,0,0.0512196359590098,0,0.0226597260558753,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.000326261808845571,-0.0214739864335392,0,0,0,0,0.030656287553221,0.523064394681788,0,0,0,0,0,0,0,0.13970361447626,0.0208216444009436,0,0,0,0,0,0,0,0,0,0.0778830617289409,0,-0.0470352709207575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338244544304024,-0.0281523423011008,0.00194163170754667,0,0,1.73472347597681e-18,0,0,0,0
X601088.SH,0,0,0.191887388760935,0,0,0,0,0,0.45991149228397,0,0,0,0,0,0,0,0,0,0,0,0.0570715510988412,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0418885235283722,0.0667391081961094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153144111215819,0.0242421926272042,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0153592463928873,0.0390202105779969,0,0,0,0,0,0,0,0.018996884973025,0,0,0,0,0,0,0,0.100780205242609,0,0,0.0675161555769975,0.0473461416983545,0,0.0756269956853943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131613014559274,0,0,0,0.0237142885942818,0.0163269909799712,0,0,0,0,0,0
X600547.SH,0,0,0.05188551082358,0,0,0,0,0,0,0,-0.118333399330715,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851075127610699,0,0,0.0880752795429215,0,0,0,0,0.108981692577041,0,0,0.0232866773707772,0,0,0,0,0,0,-0.0433917189061388,-0.010489377412029,0,0.047367158216648,0.0263063209345555,0.0425062560582325,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,2.71050543121376e-20,-5.42101086242752e-20,0,0.109857678770779,0.0541831276126347,0,0,0,0,0,0,0.0523639148451149,0.233783818269934,0,0,0,0,0,0.23599847833564,0.0809559124526284,0.046750860836491,0,0,0,0,0,0,0,0.000909446900870156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014546009802415,-0.0166482108537982,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.190146314211263,0,0,0,0,0,0.061291452092835,0,0,0.0921326131298268,0,0,0,0,0,0,0,0,0,0,0,0.0829029719530099,0,0.112129541410898,0,0,0.0247995144121064,0,0.0518182285962779,0,0,0,0,0,0,0,0,0,0,0,0.105023069029629,0,0.0144679550526001,-0.0367989414681146,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0680251801291606,0,0,0,0,0,0,0.469892492376088,0,2.77555756156289e-17,0,0,0,0,0.0134112794025564,0,0,0,0,0,0,0,0.162695920025781,0,0,0,0,0,0.0920482362727118,0,0,0,0,0,0.010204671007932,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.147624068903226,0.310986603093793,0,0,0,0,0,0,-0.139437589694843,0,0.0173799751099647,0,0,0.0500185063680791,0,0,0,0,0,0.182850960605219,0,0,-0.0104659826834348,0,0,8.67361737988404e-19,0,0.0465127527966985,0,0,0,0,0,0,0,0,0,0,0,0.0399204887098088,0,0.0345910344933988,0.0193178335858632,0,0,0,0,0,0
