,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X000301.SZ,X600489.SH,X601699.SH,X000983.SZ,X600160.SH,X000877.SZ,X600803.SH,X601991.SH,X600426.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X600985.SH,X601168.SH,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X002271.SZ,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X000027.SZ,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.160118374517737,0,0.134079364789613,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0289095372373127,0,0,0,0,0,0,-0.0193019869385204,0,0,0,-0.0352051458020964,0,0,0,0,0,0,0,-0.0470618985824002,0.237999480896141,0,0,0,0,0.0503330988149543,0,0,-4.33680868994202e-19,0,0.0209431463543154,0,0.119491432562492,0,0.0268151909377774,-0.17131682399701,0.0933086461680148,0,0,0,0
X600660.SH,0.0899381733412114,0,0,0,0,0,0,0,0,0,0,0,0.0158692221831203,0,0,0,0,0,-0.0212865535089739,0,-0.0601750212698358,0,0,0,0,0,0,0,0,0,0.151370521700224,-0.0629034839585372,0.00243843219260659,0,0,0,0,0,0,-0.021327804624257,0,0,-0.0862254074606177,0,0,0,0,0,0,0,0,-0.00305129203023231,0.0709077408185046,0,0,0,0,0,0
X600886.SH,0,0.0737822261105731,0,0,0.122067526273104,0,0,0,0,0,0,0.0552834547065349,0,0,0.349028806216448,0,-0.0219094456102792,0,0,0,0,0,0,0,0,0,0.00935970691376914,0,0,0,0,0,0,-0.00724858651383422,0,0,0,0.0447191744732554,0,0,0,0,0,0,0,0.112378275560552,0,0,0,-0.0572168251862358,0,-0.0178516737414109,-4.33680868994202e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.101089032875421,0,0,0,0,0,0,0,0.220405214912345,0,0,0.0669143092066218,0,0,0,0,0,0,0,0.0641748519486176,0,0,0.106446438811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095135445279903,0,0.0234689165307909,0.0586868617037117,0.0767502757124261,0,0,-0.0161222973312738,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.222700276956624,0,0,0,0,0,0,0,0.207732164011914,0,0,0,0,0,-0.0225173005623863,0,0,0.358754315247296,0,0,0,0,0,0,0,0.0792185080105487,0,0,0,0,0,0,0,0,0,0.000667776125315143,0,0,0,0,0,0,0,0.0513125018189428,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525650889993012,0.0280242566705966,0,0,0,0.0560867132011377,0,0.057837261053428,0,0,0,0,0,0,0,0.258421951614619,0,0,0,0,0,0.0446843574232714,0,0,0.13337339123458,0,0,0,0,0.0652237853705873,0,0,0.0524334059977608,0,0,0,-0.010853282847755,0,0,0,0,0,0
X002466.SZ,0.0540822807892705,0,0,0,0,-0.210796959093557,0,0,0,0,0,-0.150981932683555,0,0.215035688867611,0,0,0,0.711290677133287,0,0.0610300242508163,0,-0.042094802453958,0,0,0,0.103898232643777,-0.0740609238077891,0,0,0,0,0,0.204017663536543,0,0,0,0,0,0,0,0,-0.0555995759343298,0,0,0,0,0,0,0,-0.0345368710863422,0.11035652217465,0.0276427289104798,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.147294614752718,0,0,0,0,0,0,0,0,0,0,0,0,0.753649354019795,0,0,0,0,0,0,0,0,0,0.0135989003476904,0,-0.0655410231880497,0.0796782355132029,0.0456295503980039,0,0.0518037420032942,0,0.0125264089813646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509825732130735,-0.0898043119250086,0,0,0,0,0,0
X600010.SH,-0.109538979197883,0,0,0.00376508311195274,0,0.250141351104166,0,0,0,0,0.0619388270854816,0,0,0,0,0,0.0239095147134154,0,0,0.379352413587518,0,0,0,0,0,-0.172956474716992,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426452005307497,0.0139943600272431,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.061919063234794,0,0,0,0,0,0,0.259330858071456,0,0.0500961342824144,0.0581936420888042,0,0.156145189628589,0,0,0,0,0,0,0,-0.0511273178356668,0,0,0,0,0.0808992813375851,0,0,0,0.156210396985844,0,0.0155100491841934,0,0,0,0,0,0,0,0,0,0,0.0597457823415523,0.0500095959241925,0,-2.16840434497101e-19,-0.0467532087395567,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.13774585996139,0,0,0,0.156746413648875,0.0314524801029011,0,0,0,0,0.0482644184101869,0,-0.021255078993021,0,0,0,0,0,0,0,0,0,0,0,0.0969376115388729,0,0,-0.0854458199694211,0,0,0.148663178310368,0,0,0,0,0,0,0,-0.0895058071544916,0.0674642556850243,0,0.0916833973080393,0,0,0,0,0,-0.0216122616287185,0.0549519133467407,0,0,0,0,0,0
X600027.SH,0.0313811968321775,0,0,-1.73472347597681e-18,0,0,0.458162252184156,0,0,0,0,0,0,0,0.461580703898311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604992104729235,0,-0.351489774827083,0.119886438954011,0,0.000828987870508354,0.182497629658453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263531922585231,-0.0368276350706563,-0.041504493675872,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.132094366278781,0,0,0,0,0,0,0,0.0560330992461127,0,0,0,0,0,0,-0.00620879179395243,0,-0.0572387284332325,0,0,0,0,0,0.0372221890304507,0.108841970005,0,0,0,0,0,0,0,0,0,0.0399515760722991,0,0.259534857031943,0,0,0.113876004384085,0,0,-0.0494659462638517,0.00737255026054978,0,0,0,0,0,0
X600489.SH,0,0,0.0388829700720047,0,0,0,0,0,0.556743482784551,0.0137023055771383,0,0,0,0,0,0,0,-0.0500493435170834,-0.0322267553021821,0,0,0,0,0,0,0,0.082551916888857,0,0,0,0,0,0.0625988067854682,0,0.0865126832234686,0,0,0,0,0,0,0,0,0,0,0.162205996738125,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.422968623222977,0,0,0,0,0,0,0,0,-0.182315999451783,0,0,0,0,0,0,-0.00540892943282903,0,0,0,0.0379463674969284,0,-0.0377378799483671,0,0,0,0,0,0,0,0,0,0.0220869490996939,-0.33305595868585,0.029735280214672,0,0,0.122414699012866,0.112855114183937,0,0,0.595954428691121,0,0,0,0,-0.0817907990137635,0.0498538252548061,0,0,0,0,0,0
X000983.SZ,0.178469517186284,0.263252483138396,0,0,0.0425496470618263,0,0,0,0,0,0,0,0,0,0,0,-0.0403549042002166,0,0,0,0,0,0,0,0.15963579135422,0,0,0,0,0,-0.0453583062255944,0,-0.0428545509085253,0,0,0,0.348423194621382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.213227475203407,0,0,0,0,0,0,0,0,0.0825510198147618,0,0,0,-0.122559668444032,0,0,0,0.0703553818184475,0,0,0.00430747445860885,0,0,0,0,0.209031457548459,0,0,0,0,2.16840434497101e-19,0,-0.201897243395676,0,-0.225215425783156,0,0,0,0,0,0.364876910073056,0,0.283971135041049,0,0.14765695291109,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-0.0519228317941191,0.10443056087833,0,0,0,0.0751795414297504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266974542705305,0,0,0,0,0,-0.262268552578344,0,0,0,0,-0.123892726595457,0,0,0.0831772490669083,0,0,0,0,0,-0.00144282635024433,0,0,0.0486122949088455,8.67361737988404e-19,0,0,0,0,0,0
X600803.SH,0.0561509035900472,0,0,0.17230981380587,0,0,0,0,-0.0385706208582748,0,0,0,0.155461437333894,0,0,0,0,-0.0818288936987191,-0.0283228681800124,0,0,0,0,0,0,0,0.00783463368309981,0,0,0,0,0,0,0,0,0,-0.0316788108183978,0.0363899680361297,0,0.147287499807525,0,0,0,0.156704183142366,0,0,0,0.0611804270413324,0,0,0,0,0.0643889881771452,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0560109640280029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374709216775582,0,0,0,0,0,0,0,0,0,0.146470068727323,0,0,0.0238783352328327,0,0,0,0,0,0,0,0,0,0.293491401030411,0,0,0,0.0906478465662271,0,0,0,0.0373852773980095,0,0,0,0,0,0
X600426.SH,0,0,0,0.180247836481388,0.0769638640853453,0,0,0,0,0,0,0.15931418876301,0,0,0,0,0,0,0,0,0,0,0,0.0611235693764337,0.0632514965626476,0.0787978131243016,0,0,0,0,0,-0.0290873934804966,0,0,0,0,0,0,0.496582992307967,0,0,0,0.0142608974375259,0,0,0,0,0,0,0,0,0,0.0334562463980139,0,0,0,0,0,0
X000630.SZ,0.0416368441571629,0,0,0,0,0,0,0,0,0.000634625604951522,0,0,0,0,0,0.701945546940897,0,-0.159659231224837,0,0,0,0,0,0,0.0235467862464622,0,0,0,0,0,0,0,0,0,0.0466391797465024,0.0285687881086295,0,0.0871107043314649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113062571994523,0,0,0,0,0,0,0
X000408.SZ,0.182969511906199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196077143196078,0,0,0,0,-0.0400944602104823,0.102600730230792,0,-3.46944695195361e-18,0,0,0.0422775241295632,-0.0823355267662498,0,0.0370752767022635,0,0,-0.0759356147791125,0,0,0,0.47038599066609,0,0,0,0,0,0,0,0.272471874803121,0,0,-0.0845252724802035,0,0.140906586951231,0.010814955556055,0.0154878335456786,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0318916079931179,0.260282295137327,0,0,0,0,0.0624105334989818,0,0,0,0,0,0.0146871334840095,0,0,0.135198702453782,0,0,0,0,0,0,0.161085819020094,0,-0.0549735113824737,0,0,0,0,0,0,0,-0.174878986927903,0.0462010806106295,-0.0426101161686375,0,0,0,0.095210022823213,0,0,0.03794631919585,0,0.158796361769765,0.07785997120448,0.0631318148759245,-0.0516615444147322,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.334440810144605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441652698993182,0,-0.26766462581044,0,0,0,0,0,0.0784543553798535,0,0,0,0.270482085177873,0,0.0785503226871184,0,0,0,0,0,0,0,0,0,0,0.0838618060294727,0.0702826021441673,-0.00280554131271478,0.0181469656477151,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575108184085793,0,0,0,0,0,0,0,-0.100128789952846,0,0.0984468556033473,-0.120712403598726,0,0,0,0.24476744744028,0,0.233366015876424,0,0,0,0,0,0,0,0,0.0662838887597555,0,0,0,0.223629158177997,0,0,0.0151270311231882,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0848280079740741,0,0,0,0,0,-0.0551527377287567,0,0,0,0,-0.032275726653888,0,0,0,0,0,0,0,0,0.454689726531981,0,0,0,0,0,0,0,0,0,0,0,0.0118418483895722,0,0.0637985044389908,0,0.274894035620217,0,0,0,0,0,0,-0.00779523914256552,0.0931041047516844,0,-0.0338846968201809,0,0,0,0,0,0,0
X601168.SH,0,0.262599207858955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612212297229494,0,0,0,0,0,0,0.0914587845481228,0,-0.149845894256914,0,0,0,0,0.613447599755685,0,-0.0130432089363368,0,0,0,0,0,0.0481011362507793,0,0.4994270551395,0,0,0.0795378862661287,0,0,0,0,0,0,0,0.053475144422754,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0887035334663708,0,0,0,0,0.00444504036190212,0,-0.0169542148435806,0,0.152670880879214,0,0.176510973448296,0,0,0,0,0,0,0,0,0,0,0.164055936392,0,0,0.16441554319998,0,0.0747065551251881,0,0,0,0.0608502901630213,0,0,0.260156888570551,0,0,0,0,0,0.0451855787506469,0,0,-0.00025984480193104,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.165549534158886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248480894325294,0,0,0.0815117800096257,0,0.125890215609872,0,0,0.0169136684435607,0,0,0,0.117725806666519,0,0,0,0,0,0.0781017111664836,0,0,0,0.0371442250483295,0.0877416562110744,0.350796592424191,0,0.127756166908727,0.00551722972677298,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0460911161261857,0,0,0,0,0,0,0,0,0,0.213494652433193,0.0650399835949184,0,0,0,0.0290877128664401,0.020449013400522,0.0373849157809391,0,0,0,0,0,0,0,0,0,0,0,0.244601323906676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785693786255544,-0.0234363049802533,-0.0314764062016732,0,-0.0223568947052577,0,0,0,0,0,0
X002128.SZ,0,8.67361737988404e-19,0,0,0.165314506841751,0,0,0,0,0,0,0.0399442878707564,0,0,0,0,0,0,0,0,0,0,0,0,0.0589038005955783,0,-0.0368981031045701,0,0,0,0,0,0,0,0,0.0849326789313341,0.0855638761711579,0.157307607626797,0,0,0,0,0,0,0.0958398246210907,0,0,0,0.0126124697939373,0.00714553467290455,0,0,0.00207395986957872,0.0188096870738593,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0867605496457221,0,0,0,0,0,0,0,0,0,0,0,0.111717663704226,0,0,0,0,0,0,0,0,0.0567611808752519,0,0,0,-0.0807491590497405,0,0,0,0.232500856611171,0,0,0,0.396621170209505,-0.0567657462542075,0,0,0,0,0,0.0299969261232654,0,0,0,0,0,-0.0296863236468513,0,0,0,0,0,0,0
X000932.SZ,0.134758896331514,0,0,0,0.202569906886889,0,0,0,0.156244191032936,0,0.0958798038125102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683887471435331,0.0219692713865933,0.17262170303733,0.286641945888283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883226286114698,0,0,-0.0274517997348361,0.0413503251355439,-0.108806881934576,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104723186002057,0,0,0,0.104757973203757,0,0,0,0,0,0,0,0.100416825935187,0,0.0604541422473468,0,0.143173450225503,0,0.0308679215448261,0,0.147779024905456,0,0,0.0470094615559986,0.133311103720065,0,0.0042927658234976,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248320620716428,0,0,0,0,0,0,0.133271449462598,0,0,0,0,0,0.174071236057328,0,0,0.162331558999682,0,0.0738495790088264,0.135180375088753,0.012104644131007,0,0,0,0.076300040383037,0,0,0,0,-0.0212785782274945,0,0,0,0.041792628130528,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.201217580102836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419876825120942,0.187443226162904,0.0535103292605015,0.0100118038210886,0,0,0,0,0,0,0,0,0,0.146511102859205,0,0,0.00727196994486509,0,0,0,0,0,0,0,0,0.213092832513613,0.0144897862074401,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.111315983342974,0.0820511706394423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103493265678566,0,0.0924530454745414,0.0704192928523684,0.0397489674410544,0.0411982861101202,0,0.0480985944830732,0,0,0,0.0614029854680301,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0108996976296116,0,0,0.0921779947820933,0,0.0310506889831598,-0.048325848243868,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0277756091373749,0,0,0.13617139248974,0,0,0,0,0,0,0,0,0,0.0282096642082408,0.0381403388698052,0,0.944249670803826,0,0,0,0,0,0,0,0,0,0.122072373830634,0,0,0,0,0.201310222631319,0,0,0,0.0222191272285322,0,0,0,0,0,0.0959531101505252,0,0,0,0,0,0,0,-0.0488430512356799,0,0,0,0,0,0
X002353.SZ,0,0,0,0.247208319624103,0,0,0,0,0,0,0,0,0,0.117350097636096,0,0,0.10495655390026,0,-0.0764526480564075,0,0,-0.0532748906669794,0,0,0,0,-0.132301841589257,0,0,0,0,0,0,0.169363548489549,0,0,0.372896253001162,0,0.165589476538193,0.0347657467840354,0,0,0,0,0.0938061253520603,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0302212430292207,0,0,0.103221450992275,0,0,0,0,0,0,0,0.233010510354995,0,0,-0.0540170773591372,0,0.0274528481058219,0,0,-0.0990513775447084,-0.0624792982971842,0,0,0.0469601921098446,0,0,0,0,0,0,0,0,0.0202862268712164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475251795550423,-0.189632275433854,0,-0.0518886182345644,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.427474942291595,0,0,0,0,0,0,0,0,0,0,0,0,-0.221551042247947,0,0.046689399646095,0,0.0294224616876719,0.106105907169574,0,0,0,-0.142207389079822,0,0,-1.73472347597681e-18,0.0619951282885398,-0.0777427758750511,0,0,0,0,0,0,0,0,0,0,0.0329270283461841,0.276383664580504,0,0.865502170301046,0.45177907577079,0,0,0,0,0
TED,0,0,0,0,0.216312108032407,0,0,0,-0.110048563002063,0,0.22093600231925,0,0,0,-0.337861202178789,-0.117438349689493,0.113762717334562,0,-0.0153453092143552,-0.0305670218696075,0,0,0,6.93889390390723e-18,0,0,0,0,0.0515882636966355,0,0,0,0,0.0477914196979551,0,0,0,0,0,-0.114089594964632,0,0,0.0215823942799115,0.071205297053053,0,0,0,0,0,0,-0.17299150039936,0.72523634629283,0,-3.46944695195361e-18,0,0,0,0,0
RealEstate_excess,0.379227101761218,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0443851917792211,0,0,0,0,0,0,0,0.126539248041519,0,0,0,0,0,0,-0.0343237300568035,0,0,0,0.0342746206111171,0,0,0,0,0,0,-0.309036665102718,0,0,0,-0.123486252399395,0.0449050162701912,0.0425468291917905,-0.0697220490519133,0,0.56795981161473,0,0,0,0
MKreturn,0.132780845196073,-0.14256082383068,0,0,0,0,0.0188482111893201,0,0,0,0,0,-0.173889921256606,0,0,0,0,0,0,0,0,-0.00636100139195218,0,0,-0.0699576470814353,0,0,-0.0100234068717703,0,0,0,0,0,0,0,0,0,-0.0700733878143724,0,0,0,0,0,0.0890370222172026,0,0,0,0,0.0207242521269191,0,-0.127050863702635,0,-3.46944695195361e-18,0.18981422020923,0,0,0,0,0
MKvol,0,0,0,0.0135886804122115,0,-0.00310816665084856,0,0,0.00789037372117546,0,0,0,0,0,0,0,0,-0.000328698239688007,0,0,0,0.00185087361467459,0,0.0267796643054235,0,0,-2.71050543121376e-20,0,0,0,0,0.00544905302600644,0,-0.00410189578421229,0,0,0,0,0,0,0,0,0,-0.0144707834221991,0,0,0,0,0.013669039416486,0,-0.00345462252316625,0.0122411215538432,-0.00849186590642153,0,0,0,0,0,0
CarbonVol_Shenzhen,-6.33327897402438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000251413990737331,0,0,0,0,0.000234911523131347,-0.000365377660789371,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00436989105181131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869305848336526,0,0,-0.00514788557818079,0.0086881392029264,0,0,0,0,0,0,0.0025679659230205,0,0,0.0119034657430734,0,0,0,0,0,-0.00716648443617031,0.0417660353159914,0.00961080585536777,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00627016107146642,0,-0.0049549254007071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480266018013057,0,0,-0.0117861585822412,0,0,0,0,0,-0.00316101522713653,-0.00152700535242429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334772483206019,0,0,0.00111334103617002,0,-0.00788079146190693,0,0,0,0,0
