,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600019.SH,X600010.SH,X600011.SH,X600660.SH,X000301.SZ,X002271.SZ,X000877.SZ,X600188.SH,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X002080.SZ,X000408.SZ,X600219.SH,X600803.SH,X600795.SH,X000786.SZ,X601991.SH,X002326.SZ,X300037.SZ,X300073.SZ,X000831.SZ,X600141.SH,X600399.SH,X600688.SH,X000959.SZ,X600027.SH,X600516.SH,X600096.SH,X000825.SZ,X600157.SH,X600352.SH,X600486.SH,X000807.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.175474666104958,0,0,0,0,0,0,0,0,0.0604420337754384,0,0,0.0638231191094957,0,0,0.0864936730378174,0,0,0,0.0200301203108823,0,0,0,0,0.0221271388332964,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0523465739068627,0,0.164281578918358,0.00837581661107924,0.0935096768833073,0,0,0,0,0,0,0,-0.0164860579932062,0,0,0,0,-0.0242132970895114,0,0
X600028.SH,0.160150685452814,0,0,0,0,0,0,0,-0.0193236151928174,0.0994707239674133,0,0.0328576196991083,0,0,0,0,0.0669193928898631,0,0,0,0.031634834186297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313581229555586,0,0.0397241338950156,0,0.0992055204749573,0,0,0,0,0,0.0717654592183149,0,0,0,0.119018850980963,0,-0.00412107064554598,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0712555325529661,0,0,0.0735426256756833,0,0,0,0,0,0.158894828302489,0,0.0701014174136267,0,0.503375253092491,0,0.0644094824392292,0,0,0,0,-0.0503359784572195,0,0,0,0,0,-0.0747896417547445,0,0,0,0,0,0,0.0144064554322702,0,0,0,0,0,0,0,0,0,0,-0.00094530218605008,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.120721286081301,0,0,0,0,0,0.0127715615100995,0,0,0,0.0615029533056722,0,0,0,0,0,0,0,0.178292232405805,0.0791451879141505,0,0,0,0,0.0716786260631975,0,-0.0862258905674493,0,0,0,-0.0638658959203806,0,0,0,-0.039587524734661,-0.0345532021123434,0.0101929280299566,0,0,0,0,0,0,0,0,0.02671841618836,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.195939094297378,0.388886738494449,0,0,0,0.166744898782689,0.0749332244843939,0,0,-0.0923058951057516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741972411213057,0.00685074381833098,0,0.0419614738068738,0,0,0,0,0,0.115718821056197,0,0,0,0,-0.163015051512442,0,0,-0.00546256847336298,0,0,0,0,-0.0551246475001748,0,0
X600585.SH,-0.200576080140159,0,0,0,0,0,0,0,0,0,0,-0.0112079175013767,0,0,0.0811885551726347,0.280565844342577,0.21793742059416,0,0,0,0,0,0,0.0500282119054593,0,0.128210030901858,-0.0837025246591781,0.0375237616233081,0,0,0,0.062279095233232,-0.00652705472540599,0,-0.0115566714890084,0,-0.0600223776291113,0,0,0,0.116445800514207,0,0,0,0,0,0,0,0,0,0,-0.00967587262837167,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0525909478925488,0,0.415431867230767,0,0,0.195003912546974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554816330973612,0,-0.0562502072394126,0,0,0,0,0,0.113149469989423,0.113181503654167,0,0.264570257342816,0,0,0,0,-0.141479305039802,0,0,0,0,0,0,0,-0.0160115120054618,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.373720081222091,0,0,0,0,0,0.211939523731021,0,0,0,0,0,-0.105765982531806,0,0,0,0,0,0,0,0,0.0528344500805005,0.168628983602617,0.215596832587989,0,0,0,0,0,0,0,0,0.0273628445540205,0,0,0.0245328120512501,0,0,0.225864863285452,0,-0.018039112633449,0,0,0,0,0,0,-0.0454179325039627,0,0,0,0,0,0,0
X002466.SZ,-0.272756028834036,0,0,0,0.26160130548025,0,0,0.392261163818229,0,0,0.229108295972131,-0.0124301211422135,0,0.0909562743167299,0,0,0,0,0,0,0,0.032511642145525,0,0,-1.73472347597681e-18,0,0,0.047739332312012,0,-0.00884936995695666,0,0,0,0,0,0.0854831575286066,0.0596198119205893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434014796783651,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00460203227867301,0.0166084405121102,0,0,0,0,0,0,0,0,0.195584089929395,0.0918145257229901,0,0,0,0,0.0911952685644265,0,0,0,0,0,0.0424559176241293,0,0,0,0,0,0,0,0,0,-0.0582512040545169,0,0,0,0,0,0,0.313011105929876,0.0388614289389917,0,0,0,0,0,-0.0221106607257659,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.31318470248051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20086943506594,0,0,-0.0175171933364811,0,0,0,0,0,0,0,0,0.0585351350123281,0,0,0,0.105575468700739,0.174998678202075,0.0357561366221938,0.0339387308352591,0,0,0,0,0,0,0,0,0.0137401239110082,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034893304099257,0,0,0,0,0,0,0,0,0.00123250290916647,0,0,0,0,-0.0516458739722588,0.0847756442899738,0,0.104549162475458,0,0,0.0802146370851513,0.00452314983329457,0,0,0.528092304649963,0,0,0,0,0,0,0,0,0,-0.016272035210791,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.149450621495503,0,0,0,0,0.0777906804010117,0.0635921226241439,-0.0698387177165334,-0.00992586895545578,0,0,-0.0948866364190085,0,0,-0.100205380838915,0,0,0,0.00749031853132557,0.0694592900352899,0,0,0,0,0,0,0.041167790579084,0,0.166184357932345,0,0,0.0161224382093924,0,0,0,0,0,0,0,0,0,0,0,0,0.0603041381358886,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0728460830379681,0,0.0077414784017973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593416925926494,0.13496116325564,0,0,0,-0.0584508196503231,0,-0.0122054428028931,0,0,0.0160455224369827,0,0.330963259714456,0.155251668653073,0.0223646955792676,0,0,0,0,0,0,0,0,0,0,0,-0.019731281064946,0,0,0,0,0,0,0
X002271.SZ,-0.0241450710830597,0,0,0,0,0,0,0,0.0388827554116003,0,0,0,0.207766397821921,0.00276462593931868,0,0,-0.0052361703819248,0,0,0,0,0,0,0,0,0,0,0.0949590789963583,0,0,0,0.941150639256857,0,0,0.0731065510686913,-0.21640714483712,0,0,0,0,0,0,-0.0267278607156613,0,-0.0762502531455332,-0.0697975185527159,0,0,0,0,0,-0.0234241644956806,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.128228064352049,0.116092824427612,0,0,0,0.0334835826358566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724311232592603,0,0,0,0.0215175421503142,0,0,0,0.0884780486755119,0,0,0,0,0.29853594847632,0,0.0291025699071408,0,0,-0.0552894605583524,0,0,0,0,0,0,0
X600188.SH,0.0672016943567436,0,0.595065429698244,0,0,0,0,0,0,0.0160526877356586,0,0,0,0,0,0,0,0.209489801543579,0,0,0.212307404513509,0,0,0,0,0,0,0,0,0.0896624934096207,0,0.0151017391923488,0,0.00801220740690195,0,0,0.0934736887524141,0,0,0.0834042353876817,0,0,0.0222996133468843,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164353764738574,0.0278888028488058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159664738916136,0,0,0,0,0.0645369981073114,-0.0365943759798867,0,0,0,0,0,0,0.34018467635929,0,0,0,0.448353797732424,0,0,-0.0160880443164606,0,0,0,0,-0.0252562546275197,0,0
X000708.SZ,0,0,0.024507596369052,0,0,0,0.0698042107390562,0,0,0.161787534610491,0.00324413587212656,-0.00374787666367121,0,0,0.0696925995157575,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0289561533116458,0,0,-0.0277801739436654,0,0.0259044232792044,0,0,0,0,0,0,0,0,0,0,0.00626008227368973,0,0.137918585780678,0,0,0,0,0,0,0,0,-0.0416476582457375,0.089189107057791,0,0,0,0,0,0
X600547.SH,0.0219987761360075,0,0,0,0,0,0,0,-0.0323643922501345,0,0,0,0,-0.0352585506192288,0,0,0,0,0,0,0,0,0,0,0.104954415791315,0,-0.0901189350083589,-0.0973339140595561,0.0404844419259456,0,0,0,0,0,0.028793303389725,0,0,0,0.111653678274019,0,0,0,0,0.104945371988299,0,0,0,0,0,0,0,-0.00607343469764234,0,0,0,0,-0.073280654585282,0,0
X601898.SH,0,0,0.309519764310286,0,0,0,-0.070124418384545,0,0,0,0,0.0643099591106288,0,-0.0566660795402724,0,0,0.269367389323037,0.0601740151056298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493215065935428,0.00658294061900892,0,0,0,0,0.243370907644018,0,0,0,0,0,-0.0722358437185335,0,0,0,0,0,0,0
X600362.SH,0,0,0.0121912604451248,0,0,0,0,0,0.0787741458426633,0,0.0304800933461032,0,0,0,0,0,0,0.00969507811748571,0,0,0.0474126110513532,0,0,0,0.160406793192647,0,0,0,0.19293794453604,0,0,0.0715940864204235,0,0.0415421657719018,0,0,0,-0.0608018282601626,0,0,-0.107358902422149,0,0.00920825533792412,0,0,0.206263313100865,0,0,0,0,0,0,0.00230897836149401,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0127619440955692,0,0.0652469870813721,0,0,0,-0.0870238996614499,0,0.125327258504713,0,0,0,0,0,0,0,0,0,0,0,0.0548786323464209,0,0.539020240354937,0,0.066238155383824,0,0,0,0,0,0.0155614179596781,0.0216677217713674,0,0,0,0,0.114761748422424,0,0,0,0,0,0,-0.0502968165702675,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0238081307592019,0,0,0,0,0,0,0,0,0,0.0711329903331746,0,0,0,0,0.050086196143405,0,0.0906039275378686,0,0.00641440014580841,0.0647675477143023,0,0,0,0,0,0,0,0.0707263494319522,0,0.0290671332724037,0,0,0,0.115077201528223,0,0.00204434304897064,0,0,0,0,0,0,0,0,0.0279783273611156,0,0,0,0,0,0
X000723.SZ,0,0,0.190913087774828,0,0,0,0,0,0.049085445667376,0,0.280034056618412,0,0,0,0,0,0.173947557433832,0,0,0,0,0,0,0,0,0,0,0,0,0.0743789323714503,0,0,0,0.0573757426750397,0,0,0,-0.0943112243526255,0.155982186097554,0,0,-0.0149146525086905,0,0,0,0,-0.0168931591705465,0,0.023563645632202,0,0,-8.67361737988404e-19,0.00215246851662063,0,0,0,0,0,0
X600426.SH,0,0,0.165578860345882,0,0,0,0.073936439614567,0,0,0,0,0,0,0.0814100667243078,0,0,0.088099677695296,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0105199624751897,0,0,0.107276008143992,0,0,0,0,0,0.0851618611741796,0,0,0,0,0,-0.0490879566872476,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.152095193980569,0,0.0292292372362928,0.0547365814414939,0,0.0915496585466458,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174607365702409,0,0,0,0,0.229524101435247,0,0.279643674631544,0.0842028926842425,0,0,0,0,0,0.052230272887634,0.0129787961580663,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.227098008777645,0,0,0,0.171787060209057,0.0336701646427368,0,0,0,0,0.0530720163524758,0,0.0564557121324016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528082497247589,0.0984132275609937,0,0,0,0,0.131547511129271,0,0.104903350058266,0,0,0,0.0237095962341837,0,0,0,0,-0.10755206189505,0,-0.0171752700700257,0,0,0,0,0,0
X600219.SH,0,0,0,0.0121737773368134,0,0,0,0,0,0.0621836239192758,0,0,0,0,0.0452099723207263,0,-0.124782881575213,0.362745673563939,0,0,0,0.59711651407692,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0257885550237503,0,0,0,0,0,0,0,0.022966643986622,0.124425067253068,0,0,0,0,-0.0167870404939723,0.0498378363168877,0,0,0,0,0,0
X600803.SH,0,0,0.0395086410374062,0,0,0,0,0,-0.0546160283498369,0.233077862991472,0,0,0,0,0,0,0.0605457614534174,0,0,-0.0662279390940036,0,0,0,0,0.119203023016305,0.10132668057482,0.202304584146271,0,0.0176249584970126,0,-0.16650975230721,0,0,-0.0835858784988702,0,0,0,0,0,0.302649169153073,0,0,0,0,0,0,0,0,0,0,0,-0.0254749496096917,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.149475670050544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240039540824362,0,0,0,0,0,0.366856312369392,0,0,0,0,0.00907212415123164,0,0,0,0.194321517054006,0,0,0,0,0,0,0,0,0,-0.0224748715477294,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0892908875763251,-0.0858998831008138,0,0,0.110009456354976,0,0,0,0,0.445607221325156,0,0,0,0,0,0.206281085582857,0,0,0,0,0,-0.0646408910817398,0,0.0351547251238608,0,0,0,0,-0.0281127025502559,0,0,0,0,0,-0.0981270986676993,0,0,0,-0.0487883983256388,0,0,0,0,0,0,0,-0.0446954032747862,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844660721027396,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.494828303906126,0,0,0,0.0766404853316639,-0.0219283852749485,0,3.46944695195361e-18,0,0,0,0.0727519732254035,0,0,0,0,0,0,0,0,0,-0.0218943578424965,0,0,0,0,-0.0390693366013764,0,0
