,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600688.SH,X600111.SH,X600027.SH,X600795.SH,X601992.SH,X600126.SH,X002466.SZ,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X600529.SH,X600486.SH,X600315.SH,X000723.SZ,X600516.SH,X601158.SH,X002353.SZ,X600612.SH,X600219.SH,X000401.SZ,X000932.SZ,X000898.SZ,X000883.SZ,X000553.SZ,X002409.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.287135474768481,0,0,0,0,0,0,0,0.14913513621417,0,0,0,0,0,0,0,0,0,0,0,-0.0691439056267054,0,0,0,0,0,0,0,0,-0.0296133495248498,0.23338718639628,0.197820411060323,0,0.0209812255533546,0,0,0,-0.1747945972085,0,0,0,0,0,0,-0.0340813815518206,-0.0251212692188035,0,-0.0673139630506378,-0.000306568411830745,-0.0398329118279183,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.126817832641294,0,0,0,0,0,0,0,0,0,0,0,0,0.00624750920307114,-0.041859208692898,0,0,0,0,0,0.204792085765321,0,0,0,0,0,0,0.086069868947886,0.137585969429119,0,0,0,0,0.349174427826165,0,0,0,0,-0.010381600838834,0,0,0.00705838639470726,0.0720182048084776,0,0,0,0,0,0
X600886.SH,0,0,0.141373352280844,0,0.136354753807547,0,0.0481684458540573,-0.00782519696003626,0,0.0446006942300131,0,0,0,0,0,0,0,0,0,0,0,0.00622365358289709,0,0,0,0.0136039815383648,0,0,-0.0138699086024815,0,0,0,0.0117261188328918,0,0.014564993330719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966218188433587,0,0,0,-0.0118109094424546,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500802472671345,0,0,0,0.0805873171749623,0,0,8.67361737988404e-19,0.0994234595017196,0,0,0,0.0210634491514195,0,0.0860436620321552,0,0.0185126209475312,0,0,0,0.099441832754441,0,0,0,0,0,0,0,0,0,0.00981322530959532,0,0,0,0.00921990086316029,0.00729524476140249,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.20552910547684,0,0,0,0,0.0789366838451095,0,0,0,0,0,0,0,0,0,0,0,0.0552780944517712,0,0.133672989598817,0,0,0,0,0,0,0,0,0,0,0,0,0.088510182054528,0,-0.0214944574508252,0,0.0508378500354281,0,0,0,0,0,0,0,0.0635152653035297,0,0.0440863511868296,0.0229777565054737,-0.011220342366264,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.115470589509698,0,0,0,0,0,0,0.276211412434366,0.0160259205614291,0,0,0,0,0,8.67361737988404e-19,0.064538428272505,0,0.00534341388639534,0,0.0350236832215261,0,0.000438420807936248,0,0,-0.0130154518741553,0,0,0,0.00760491451087161,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152700220382186,0.00402618404179809,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996747033723283,0,0,0,0.112664603588949,0,-0.00968440512274701,0.0105444051833601,0.059251708779359,0,0,0,0.0396033083053916,0.0181814362086777,0,-0.0122845748858071,0,-1.73472347597681e-18,0,0,0,0.165848020209286,0,0,-0.0492864568754446,0,0.0134336982279403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0.170744169425568,0,0.0088635001598017,0.00462216626665076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673111725131535,0,0,0,0,0,0,0,0.129424973886186,0,0.210610165609098,-0.0577346708527813,0,0,0,0,0,0,0,0.0373412399880417,0,0,0,0,0,0,0,-0.0257142630613527,0,0.0675355795579511,0.00642917389602272,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0201133798487133,0.731657348317011,0,0,0,0,-0.00402322336385827,0,0,0,0,0,0,0,0,0,0,0,0,0.0124095807284385,0,0,0,0,0.0795850567361028,0,0,0,0,0,0,0,0.040081239264673,0,0.10875101871705,0,0,0,0,0,0,0,0,0.0450158501037884,0,0,0,0,0.029790301478066,0,0,0,0,0,0
X600188.SH,0,0,0.0712205087700719,0,0,0,0,-0.0200652006323146,0,0,0,0,0,0,0,0,0,0.0307676394739429,0,0,0.185653566286497,0,0,-0.0348138473306011,0,0,0,0,0,0,0.014998316492942,0.135626132627221,-0.00293194525547159,0.147295191505185,0,0,0,0,0,0,0.00433544510671299,0,0,0,0,0,0,0,0,0,0,0.00735409027827218,-0.0112587254945449,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.127717492858745,0.0474057304155905,0,0,0,0.00490687753224006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331562596882775,0,0,0,0.0663710706958736,0,0,0.023668410581146,0,0.0572670597252972,0,0.0083374897873252,0,0,0.0739621212159797,0,0,0,0,-5.42101086242752e-20,0,0,0.0229923361405362,-0.0140400439733952,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0477828207600558,0,0,0,0,0,-0.00185317579245625,0.349593920197746,0,0,0,0,0,0,0.362369544672379,0,0,0,0,0,0,0.0708867168096423,0,0,0,0.148932512226838,0.0602358517036962,0.103377657319368,0,0.0604568819337711,0,-0.0260897057694747,0,0,0,0,0,0,0,0,0,0,0,0,0.0147633651898831,0,0,0,-0.00217913441636981,0.00160025515905736,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.207258497225937,0,0,0,0,0,0.124822146677878,0,0,0,0,0,0,0,0.124909431641788,0,0,0,0,0,0,0.138339064451286,0,0,0.0561293955137949,0.0220071544902467,0,0,0.0515582813802653,0.231592453969079,0,0.159738015627767,0,0,0,0,0.0989360574382368,0,0,0,0,0,0,-0.166574751417719,-0.104571723913667,0,0,0,0.00196435364077821,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.00818074785231744,0,0,0,0,0.19286076229927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138569504888174,0,0,0,0,0.102856934090231,0.11493717113232,0,0,0,0,0.492360132644134,0,0,0,0,0.172538124693874,0,0,0,0,0,0,0.229056242620485,-0.153817850192229,0,0,0.0297735952537216,-0.0017520032908469,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0108685158184162,0,0,0,0,0,0,0,0,0,0,0.175021916480561,0,0,0.0360599406725245,0,0,0,0,0,0,0,0,0,0,0,0,0.144812248346602,0,-0.0919561095581379,0.132490853191257,0.271692429042588,0,0,0,0,0,0,0,0,0.00726647117563285,0.0322596701299503,0,0,-0.00587060515420955,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.200851249345242,0,0,0,0,0,0,0,0,0,0,0,0.0296725116161717,0,0,0,0.114394064826916,0,0,0,0,0.081865553505659,0,0,-0.0225809866452019,0.0827511278323731,-0.126509413852376,0.128423245456789,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623907417439962,0,0.028548400458513,0,0.0297543146903262,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.062413430862146,0,0,0,0.0377178615930995,0,0,0,0,0,0,0,0,0,0,0,0,0.112754764627957,0,0,0,0,0,0,0,0,0,0,0.0609971861178669,0,0,0,0,-0.0617079074811932,0,0,0,0,0,0.072707287794759,0,0.0856966503387259,0,-0.000685030451304863,0,-0.0296508950843728,-0.000293666642466698,0.00549701164512608,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483236699695234,0,-0.02964866078326,0,0,0,0,0,0.0873132411591293,0,0.0131157642748921,0,0.0206401002853365,0,0,0,0.0422371819695633,0,0,0,0,0,0.312640056140182,0,0,0,0,0,0,0,0.00445989766158952,-0.0101105543118254,0,0,0,0,0,0
X600126.SH,0,0,0,0.636561336631416,0,0,0,0.641634313032971,0,-0.136703484457231,0,0,0,0,0,0,0,0,0,0,0,0,-0.188491721205624,-0.0427894577115385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760767800205667,0,0,-0.386529790909821,0,0,0,0,0.18645309058817,0,0,-0.00695447987375361,-0.0496404863415045,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.2727356372405,-5.42101086242752e-20,0,0,0,0.327955120236049,0,0,0,0,0,0,0,0.264319387393218,0,0,0,0.0400271911200481,0,0.225481043389716,0,0,0,0,-0.00244396081656,0,0.0493751237449543,0.14376155223425,0.106204090164785,0,0,0.354165250912305,0,0,0,0,0,0,0,0,0,0,0,0,0.0890036477246711,0,0,-0.0640426484609711,-0.199411716892244,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0690096063182025,0,0,0,0,0,0,0.140687481597283,0,0,0,0,0,0,0,0,0,0.155288077986052,0,0.0441434622613269,0,0,0,0,-0.0367482822377989,0.0664458928488178,0,0,0,0.286964603291342,0,0,0,0.145245343847067,0,0,0,0,0,0,0,0,0,-0.0210724765850048,0.0291806732417964,0,-0.000705904693037466,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.052259572889502,0,0,0,0,-0.178323931649223,0,0,0,0,0,0,0,-0.114184926851057,0.517882253834385,0,0,0,-0.0455253485780572,0,0,0,0,0,0.230011391279009,0,0,0,0,0,0,0.0856101151012209,0,0,0,0.0335743413528191,0,0,0,0,0,0,0.119795404054068,0.0434232366316738,0,0,-0.0144772263184492,-0.00515485534260655,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0338886526741674,0,0.340004850267244,0,0,0,0,0,0,-0.252286840182029,0,0,0,0.0889639933319271,0,0,0,0.134555555426776,0.166591506563894,0,0,0,0,0,0.21518633532512,0,0,0,0,0,0,0,-0.113904727358879,0,0,0,0,0,0,0,0,0,0,0.11374239869052,0,-0.0208858711803403,0.032727021429045,0.0190281299774011,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157137271141886,0,0,0,-0.00572792533910185,0,0,0,0,0,0.0568954183422513,0,0,0,0,0.177177568765461,0,0.303956200448018,0.0683560337562497,0,0,0.189099184284005,0,0,0.00289016180653277,0,0,0,-0.0522925071602766,0,0,0.0819380126249597,0.008473594001184,0.00340244573577632,0,0,0,0,0,0
X600529.SH,0,0,0,0,0.0620282229259044,0,0,0,0,0,0.207188249778715,0,0,0,0,0,0,0,0,0,0,0.242132399476943,0,-0.159635164692465,0,0,0,0,0.0402520492004986,0,0,0,0.0241980727502834,0,0,0.227429524260668,0,0,0,0,0,0.0609450861262759,0,0,0,0,0,0,0,0,0,0.00562976038680289,-0.0334332611083903,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0628688411157795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212788742274148,0,0.0986164686633923,0,0,0,0,0,0.0165725552008525,0.0352080014118719,0,-0.0438101674038196,0,0.13605645420842,0,0,0,0,0,0.00134027630673819,0,0,0,0,0,0,0,0,0,0,0.0253604235809002,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0540564850885678,0,0,0,0,0.193772023365404,0,0,0,0,0,0,-0.0636556152599935,0,0.0562372050198069,0,0,0,0,0,0.0471607575728063,0,0,0.0472561684078211,0,0.208243634042659,0,0,0,0,0,0.142127190404706,0,0,0,0,0,0,-0.0173403105817452,0,0,0,0,-0.0271665733986144,0,-0.0284909666855806,0,0,0,0
X000723.SZ,0,0,0,-0.00670879673081577,0,0,0,-0.021496459063746,0,0,0,0,0,0,0,0,0,0,0.0993366452957103,0,0,0,0,0,0,0,0,0,0,0.0283851681712596,0,0,-0.0299191521111122,0.177216923685519,-0.0938327112109561,0,0,0,0.527576881137156,0,0.273903191446857,0,0,0,0,0,0,0.0748180220351812,0,0,-0.234921712230839,-0.0039962903153254,-0.0387718971650459,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0757790767376013,0,0,0,0,0,0,0,0,0.0771605721006904,0,0,0,0,0,0.0796453633591345,0,0,0,0,0.0370633135177628,0,0.136280737746504,0.0311574085276664,0,0,0,0.0506281010924043,0.206932456017678,0,0,0.191396104396168,0,0,0,0,0,0,0,0,0,0,-0.0182624709258904,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0632241222771878,0,0,0,0,0.0505258298672587,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482041676610033,0.0358039257528768,0,0,0.0149996086904488,0.0777095254902584,0.0160448766697481,0,0.0073378896268755,0,0,0,0.00204810154973917,0,0,0.0139574405997049,0.0419507853343067,0,0,0,4.33680868994202e-19,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.351723998419531,0,0,0,0,0,-0.285441808539569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201918232090853,0.175350908779362,0,0,0,0.298280044050976,0.171111769806149,0,0,0,0,0,0,0,0,0.182226673318916,0.070746033840502,0,0,-0.00945806570623122,-0.0702115511919046,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.131131804529441,0.0648428977390103,0,0,0.0721441385446321,0.126661128935004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439161438137867,0.0729088295727712,0,0,0,0,0.0959569500213292,0,0,0.0613271221079729,0,0,0,0,0,0,0,0,0,-0.0745563930262696,-0.110762426782561,0,0,0.0131960462975645,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274673303503846,0,0,0,0,0,-0.0502373612615266,0,0,0,0,0.010532113445948,0.0798198599058444,0.0383486069571143,0.103450190999366,0,0,0,0,-0.0334139960144295,0,0,0,0.0421184299051659,0,0,0,0,0,0.0364889050663851,0,0,0,0,0.00549097118699766,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0.282763188146766,0,0,0,0,0,-0.0176549689787532,0,0.0676432273732134,0,0,0.050052526404575,0,0,0,-0.0413696320336397,0,0,0.162558344891973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194070411294331,0,0.0283295751162362,0,0,0,0,0,0,0,0,0,0.120206807402862,2.16840434497101e-19,0.03181395232188,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0476926448752318,0,0,0,0.0190013505194917,0,0,0,0,0,0.0836465956993516,0,0,-0.0392480240923321,0,0.0868156066561075,0,0,0,0.0530950847376419,0,0,-0.00192415200730097,0.134759511024789,-0.0657629445609683,0,0,0.0745555155928522,0,0,0,0,0,0.0714535756517583,0,0,0,0,0,0,-0.0890257743291945,-0.00318548586731391,-0.00304076134388634,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111407615627888,0,0,0,0,0,0,0.0589091726227423,0,0.0579503690862013,0,0,-0.00199211904121237,0,0,0,0,0.0042126147516304,0.043644769657167,0,0,0,8.67361737988404e-19,0,0,0,0,0.0232064367404203,0,0.0454429083740924,0,0,0.00982071613710212,0,0,0,0,0,0,0,0.013652435756033,0.00930723726477806,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0325290242466854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313063880613404,0,0,0,0,0.064478536717738,0.0112740430620075,0,0.00131927264450893,-0.0396150887839843,0,0.00695822348518134,0.0932838844498822,-0.0617336600747825,0,0,0,0.105517662639137,0,0,0,0,0,0,0,0,0,-0.090972767041689,0.00805555095976802,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.00333921720076339,0,0,0,0.216925981074037,0,0,0,0,0,0,0,0,0,0.0736365532141288,0,0,0.199961162430581,0,0.176636292878262,0.355441504886128,0,0,0,0,-0.21932183092689,-0.036720361330937,0,0.0695496395031503,0.221068439783307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071966965646631,-0.013498719961413,-0.104649499001602,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.621363089231498,0,0,0,0,0,0,0,0,0,0,-0.507487281065818,0,0,0.0942339497410326,0,0,0,0,0,-0.229568735464937,0.367067448687577,0,0.231063140994195,0,0,0,-0.18693849823007,0,0,0,0.212702059404951,-0.423218446015751,0,0,0,0,0,0,0,0,-0.24669200433572,0.0759474418524883,-0.0327643035930283,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.022811227209593,0,0,0,0.036127580607116,0,0,0,0,0,0,0,0,0,0.0635548872996274,0,0.0518294092676462,0,0,0,0,0,0,0.0163532350308556,0.019243506053759,0.0184711474235012,0,0,0.0378792380739071,0,0,0,0.0540856448481473,0.00372873782023478,0,0,0,0,0,0,0,0,0,0,0,0,0.000950375094921783,-0.00943035085361152,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.114003380890558,0,0,0,0.133195489024279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546714933087658,-0.0558296074217098,0.0150230254204993,0,0,0,0,0,0,0,0.111123999959252,0,0,0,0,0,0,-0.244918099513928,0,0,-0.0143989158771098,-0.170435826922268,0,-0.338223524459561,0,0,0,0
Slope,0,0,0,0,0,1.25425468802786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651036931515743,0,-0.24374879932628,0,0,0,0,0,0,0,-2.03244993323255,-0.843788245909541,0,0,0.390695240430556,0,0,0,0,0.296641097065296,0,0,0,0,0,-0.949391094709456,0,-1.38777878078145e-17,0,0,0,-0.459232842172689,0,0.499708765916634,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.35726377341999,0,0,0,0,0,0,0,0,-0.136534371089222,0,0,0.487724442307428,-0.224664809183229,0,0,0,0,0,0,-0.578046822612408,0,0,0,0,0,0,0,0,0,0,0,0.149437063059093,0,0.229631978639247,0,0,0,-0.953091161216412,0,0,-0.131587981989981,0,0,0,0,0,6.41559341167579,0,0
RealEstate_excess,0,0,0,0,0,-0.00937191111863656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091611338992252,0,0,-0.0432361254008362,-0.0143821255220013,0,0,-0.0550522367464746,0,0,0.098996236942432,0,0,-0.0354875909878257,0,-0.0160728269353342,0.0221350870088684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122656944402659,-0.00357704415386743,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0304264721732591,-0.103959718391609,0,0,0,0,0,0,0,0,0,0,0.0360463759987868,0,0.00613843934020019,0,-0.00381720984350588,0,0,0.0191570303389233,0,0,0,0.0416200432277369,0,-0.00332756285872259,-0.0436520214444258,-0.0429192915635977,0,0,0,0,0,-0.0740185257625144,0,0,0,0,-0.0997461200105994,0,0,0,0.0326430326053727,0.0172479029068489,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00248887111115302,0,0,0,0.00137105475533864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541135552562982,0,0,0,0,-0.00123843385327731,0,0,0,0,0,0,0,0,0.00560450610892789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000409089346921077,0.0016696721313044,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.102507586800577,0,-0.0426561988543664,0,0,0.057952755704249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181914183298508,0,0,0,0,-0.0276763197259895,-0.00661189391576414,0,0,0,0,0.00715988191405738,0,0,0.00195595936415298,0,0,0,0,0,-0.024540050547842,0,0,0,0,0,0,0,-0.00214225208222887,0.141922242713846,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00201303815191532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115155219624451,0,-0.0016986187742121,0,0,0,0,0,0,0,0,0.0011605931805998,0,0,0,0.00651531923263904,0,0,0,0,0,0,0,0,-0.00279590542036883,0,0,-0.00323505221640323,-0.00435083820505086,0.0152835239494614,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00330110935961472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248318447255384,0,0,-0.00111722963040721,0,0,0,0,0,0,0,0.00511612584180708,0,-0.00234313349943983,1.0842021724855e-19,-0.00379538092950866,0,0,0.00993976065862498,0,0,0,0,0,0,0,0,0,0,0,-0.00359455364609335,0,0,0.00353280939655568,0,0,0,0,0,0,0
