,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X002466.SZ,X600886.SH,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X000792.SZ,X601158.SH,X600489.SH,X600352.SH,X600583.SH,X000898.SZ,X300072.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X000629.SZ,X002470.SZ,X000060.SZ,X600549.SH,X000959.SZ,X600022.SH,X002407.SZ,X600021.SH,X600176.SH,X601699.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0.173891788486656,0,0.0999035891789786,0,0,0,0,0,0,0.0134421822720647,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0133881786907781,0.0383023936929848,0,0.177368590561266,0,0,0,0.162903302466901,0,0,0,0,0,0.0187213414560149,0.241807866693995,0,0,0,0,0,0,0.00306746311338002,0,-0.0106751018555897,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732044490474645,0,0,0,0,0,0,0,0,0,0,0.148381666218007,0,0,0,0.0712574849771738,0,0.016676887897106,0,0,0,0,0,0,0.16643368453915,0.0943376171963705,0,0,0.334520461700801,0,0,0,-1.73472347597681e-18,0,0,-0.226532242694347,0.114741934267683,0,-0.0249193114536547,0.0344892153250028,0,0.147317750953776,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0874788529939415,0,0,0,0,0,0,0,0,0,0,0,0,0.0776040181960433,0,0,0,0,0.118668645159408,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0885471077094447,0.0475822969866804,0,-6.93889390390723e-18,0.0949927198396913,0,0,0,0,0,0.125360844760536,0,0,0,0,0,-0.0396184785248703,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.355175446996568,0,0,0.0577934341873337,0,0,0,0.250077455096751,0.20704123478603,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0851976391375664,0,0,0,0,0,0,0.0948818324933821,0,0,-0.112633707617032,0,0,0,0,-0.0409179845343059,0,0.578944460539154,0,0,-0.395868323158252,-0.0206023563061496,0,0,0.00790399104681166,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0343490043722254,0,0,0,0.139248015791538,0,0,0,0,0,0,0.0278614363556768,0,0,0.00713123238743853,0,0,0,0.0244497906198651,0,0,0.194425969939962,0.149115702404571,0,0,0.0674430586118738,0.0582991588270832,0.0163369520777933,0,0,0,0.0139995706884532,0,0,0.0205117313393439,0,0,0,0,0,0,0,0,0.00402380105031006,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476595903974707,0,0,0,0,0,0,0,0,0,0,0,0.0258364673578864,0,0,0.941559342554238,0,0,0,0,0,0,0,0,0,0.05379679351339,0,0,0,0,0,0,0.0764153540969478,0,0,0,0,0,0.00968243543415939,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.392482647455952,0,0,0,0,0,0,0,0.116949776854743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098015464700942,0,0,0,0,0.151835883803746,0,0,0,0,0.0893019780022831,0,0,0,0,0,0,0,0.0588629691998679,0,0.0853015487072535,0,-0.0504571707102327,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0714838345390996,0,0,0,0,0,0,-0.000991892650177813,0,0,0,0,0,0,0,0.039349364936014,0,0,0,0.040794154122785,0,0,0,0.085187211801502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622814072009487,0.0569931704800464,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347367374333527,0,0,0,0,0.053256615220898,0,0,0,0,0,0,0,0.402732383429053,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0645753249864591,0,0.028290766454754,0.0685624655969742,0.0611480511926258,0,0,0,0,0,0,0,0,0.0305842874667865,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0820824204039374,0,0,0,0,0,0,0,0,0,0,0,0.077033008756839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263943166129426,0,0,0,0,0.0435676474172476,0,0.0333848717080991,0.0614882810054673,0,0,0.055924483879302,0,0.346920611366354,0.00332800072457536,0,0,0.0245745774319722,0.0199385270241852,0,0.0119940780109825,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12052112661585,0,0,0,0,0,0.110936251499954,0,0,0,0,0,0.0434205229588012,0,0,0,0.0740430702204475,0,0,0,0,0,0.098877360946026,0,0,0.0922274616840229,0.126711301382156,0,0,0,0,0,0.0704678041007057,0.0858143069232129,0,0.0690188767643279,0.143119568962855,0,0.00828448234500467,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0179172842824057,0,0,0,0,0,0.0255270431035602,0,0,0,0,0,0,0,-0.0479034760487562,0,0,0,0,0.0567467997648053,0,0,0.0793886312211762,0,0,0.0854996210233848,0,0.105525849136568,0,0.0156066926659974,0,0,0,0.26220175477986,0,0,0,0,0.0263566771511337,0.0347168945941056,0.147260277989682,0,0.0753993921303027,0,-0.0511261164193952,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0558767292709783,0,0.0981000744819608,0,0,0,0,0,0.019468901169715,0.0819981939504774,0,0,0,0,0,0.565478130911283,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0879826310226417,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906225038489852,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0381696589945183,0,0.0731188854601272,0,0,0,0,0,0.0610502205550506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646738784119996,0,0.239178358117914,0,0,0,0.27617528713032,0,0,0,0,0,0,0.146349997412605,0,0,0,0.0900012042959395,0.037782828212149,0,0,0,0,-0.0246061623086163,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0104711440809929,0.0932194912014633,0,0,0,0,0,0,0,0.0381391131414758,0,0,0,0,0,0.075238645162243,0,0.34534291323159,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0283892824569791,0.191638858562366,0,0,0,0.121991544605807,0.0874014654502307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.222806040933815,0,0,0,0,0,0,0,0,0,-0.0116726143637452,0.114073066705263,0,0,0,0,0,0,0,0,0.371304519991212,0,0,0,0,0,0,0,0,0,0,0,0.0983478984193679,0.076072323666035,0.0478333554122354,0,0,0,0,0,0,0,0,0,0.0749889418563272,0,0.0399069934812809,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.0976415915653804,0,0.00960731182752212,0,0,0,0,0,0,0,0.0275119165885193,0,0,0,0,0,0,0,0,0,0,0,0.3718004584126,0,0,0,0,0,0,0,0,0,0,0.147094425584747,0,0,0,0,0,0,0.081071577784587,0,0.116758069310176,0,-0.00428715537191041,0,-0.0188245172637823,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0135738511133848,0,0,0,0,0,0,0.117946779385911,0,0,0,0,0,0,0,0,0,0.149281612953798,0,0,0,0,0,0,0,0.0952904718444924,0,0,0,0,0.352691965488885,0,0,0.0366847488026105,0,0,0.0581125628615415,0,0,0,0.0201657023757387,0.0377740713970622,0,0,0,0,0.012656223950612,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.00380287914445908,0,0,0,0,0,0,0.0953982238439335,0.114647556920473,0,0,0,0,0.397078261784861,0,0,0.0778855964954712,0.0614091329745507,0,0.00370835185461535,0.0380953891825441,0,0,0.0391589394378962,0,0,0,0.0373979542987033,0,0.0035558253771673,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102735385894488,0,0,0,0.0246567857444307,0,0,0,0,0,0,0,0,0,0.152172811488685,0.174829177828982,0,0,0,0.37432674764543,0,0,0,0,0,0,0,0,0,0.0886798384938404,8.67361737988404e-19,0.00450694054540159,0,0,0.00392919012585958,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.132769201990852,0,0,0,0,0,0,0,-0.0246985188803201,0.0507471955317144,0,0,0,0.0490975469519688,0,0,0,0,0,0.20821206383782,0.488363244345443,0.148865548485192,0,0,0.00100825242546585,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0380721880202148,0,0.130733610766146,0.0518390881333129,0,0,-0.10539567993694,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.144312235460936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219455921003514,0,0,0.198736890000129,0,0,0,0,0,0.129252833126833,0.0787013683566655,0,0,0,0,0,0,0,0,0.0445070701880816,0,0,0,0,0,0.14180022655857,0,0,0,0,0.0431129817115686,0,0.010410668198923,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.163497922276612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129958933920472,0.15158829354276,0,0,0.0677129949947808,0,0.107469252798877,0,0,0,0,0.0532033092310538,0,0,0.0685700255124488,0,0.058907755993613,0,0,0.0595725836804545,0.0454174975072861,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.105893660822243,0,0,0.0420870606217341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103069981325816,0.0209087302410331,0,0,0,0,0,0,0,0.155716415858546,0,0,0,0,0,0,0,0.254746142514988,0,0,0.13731999382129,0,0,0,0.0197765976746497,0,0,0,0,0,-0.0112262181814075,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368074747437499,0,-0.0186156931085538,0.0793047667709877,0,0,0,0.107446977162239,0,0,0,0,0,0,0,0,0.246925348534606,0,0,0.0229964702595685,0,0,0,0.256817698309504,0,0,0,-0.072885669893452,0.075282250803081,0,0.0559718597397286,0,0.0207618752261516,-0.0664648960780262,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.13979650467368,0,0,0,0,0,-0.0629377956753294,0,0.109618465206382,0,0.222511932090393,0,0,0,0.0882749880398373,0,0,0,0,0,0,0.00965895640703779,0.043600824839731,0,0,0,0,0,0,0.078639577897744,0,0,0,0,0,0.314888696803881,0,0,0,0,0,0,0.00721618196210275,0,-0.00873119966865553,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.125364375846315,0.193688251979913,0,-0.123526151604217,0,0,0,0,0,0,0.0660300386176233,0,0,0.212938075302461,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181248681984676,0,0,0,0,0,0,0,0,0.0169347855958151,0,6.93889390390723e-18,0.345329515311607,0,0,0,0,0,0,0.345287395347712,0.109063497867457,0,-0.0237813244908445,0.0303747272031134,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.228922853981647,0.121844415802326,0.193989320045291,0,0.0613750274781764,0,0,0,0.00466130921107257,0.0126971239252825,0,0,0,0,0,0,-0.0398868600170393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317105771656375,0,0,0,0,0,0.0761782066024476,0,0,0,0,0,0.167223162911357,0,0,0.04864285418189,0.0304627818576152,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0376312856919313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627635445451677,0,0,0,0,0,0.115185173656974,0,0,0.00505719136029177,0.110936330550562,0,0,0,0,0.192914585136319,0,0,0,0.0422237500848154,0.138167816723406,0,0,0.0852291855922696,0,0,0,0,0,0,0.0344656743438733,0,0.0470287996532109,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.0448162581169042,0,0,0,0,0,0,0.106341615323719,0,0,0,0.283842139690267,0.568819522304667,0,0,0,0,0,0,0.767588406404782,0,-0.101811222491762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.015077604006496,0,0.0513633606493836,-0.0761038416047855,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0153260532521085,0,0.0900429283095459,0,0,-0.076181906720881,0,0,0,0,0,0,0,0,0,0.0223562361836601,0,0.272865957766447,0.16076813839205,0,0.0243093186040897,0,0,0,0.0358346595118406,0,0.100329947624395,0.0589739300370384,0,0,-0.0731607156647642,0.123906394320034,0,0,0,0,0.0928544086839821,0,0.200726639920678,0,0.0204905190446919,0,-0.012414518878206,0,0.149902790281306,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114556626588056,0,0,0.0675181840376375,0,0,0,0,0,0,0.073094494036208,0,0.133108552307055,0.0311317182326896,0,0.251678779427607,0,0,0,0,0,0.259707725192593,0,0,0.0181212209296988,0,0.00151358343220803,0,0,0,0.0324240035122672,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.13222008664061,0,0,0,0,0,0,0,-0.0413537251063257,0.036956981337335,0,0,0,0,-0.102964831695421,0,0,0,0,0,0.350433061185185,0,0,0,0,0,0,0,0,0,0,0.215082653986122,0,0,8.67361737988404e-19,0,0,0,0,0,0.0455570433266963,0,0,0,0.0699630969280775,0,-0.0763610602334903,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,-0.211313850193164,0,0,0,0,0,0,0,0,-0.0213500017500637,0,0,0,0.0574934823297698,0,0,0,0.296469788942478,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0593825184850996,0.261544398062898,0,0,0,0,0,0,0,0,0,0,0.263432545388529,0,0.0256631895260284,0.256918597332291,0,0,0,0,0.24554346025816,-0.123529470091568,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.163830494900942,0,0,0,0.0944635897012466,0,0,0,0,0,0,0,0,-0.0142619363085088,0,0,0,0,0,0.00165949220808208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16162988384155,0,-0.0822527619669043,0,0,0,0,0,0.0327212396836013,-0.118454157619158,0.0485622419710693,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312813428021543,0,0,0,0,0,0,0,0,0.127409982546082,0,0,0,0.17877961192093,0,0,0.672314934829162,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.209384148640591,0,0,0,0,0,0.00354052853679197,0,-0.242573141078695,0,0,0,0.600833366087772,0,0.559148656238632,0,0,0,0,0,0,0,0,0,0,-0.0462086719203296,0,0,0,0,0,0,0,0,-0.00534077484226422,-0.251967780021487,0.344079253343636,0,-0.371383510383042,0,0,0,0,-0.480490519234199,0.261356809711061,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.141570045309738,0,0,0.137694471185144,0,0,0,-0.0578033505266671,-0.0598211281450616,0,-3.46944695195361e-18,-0.120820605974648,0,0.071174023992154,0,0,-0.191660759846038,0,0,0,0,0,-0.0705176706071067,0,0,0,-0.0400158287496293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107238593249025,0,0.103556944472001,0.0200248961883173,-0.0740060657553705,0,0,0.217244330075712,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905085377606131,-0.0722796699515111,0,0,0,0,0,0,0,0,0,0,0,-0.0136523296274906,0,0,0.0258438036910562,0,0,0,0,0,0,-0.142166322820866,0,0,-0.0274471703535712,0,0,-0.0119569246696396,0,0,0,0,0,-0.0786158409069275,0.0532386792922046,0,0.0103611121853681,-0.0215126869376609,0.625895178412443,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0316180907684355,0,0,0,0,0,0,-0.0011590465915125,0.00073828633942008,0,0,0,0,-0.00366911648496339,0,1.35525271560688e-20,0.000429904953100745,0,-0.00918128806697547,0,0,0,0,0,0,0,0.00132519172609918,0,0,0,0,0,0,0,0,0,-0.00685602042476882,0,0,0,0,0,0,0.000557782236509274,0,-0.00133846391765458,0.0264096438278637,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270358352580154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664901485934997,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0172583391682055,0,0,0,0,0,-0.0306385119028596,0,0,0,0,0,0,0.0123959120373835,-0.0528650883906984,0,-0.0054380284984687,0,0,0.0369646579853845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042611414170659,0,0,0,0,0.00757523507437942,0,0.0282911611193704,-0.00892998215836226,0,0,0.0291089879041499,0.00545061275068074,0.0438902634656642,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0105513919343197,0,0,0,0,0,0,0.000395887430856071,0,-0.0086905959603023,0,0,0,-0.00121709587609174,0,0,0,0,0,0,0,0,0,0.00425407594449229,0,0,0,0,0,0,0,0,-0.00617650063808537,0,0,0,-0.0261272620206515,0.0315534791789154,0,-0.00505058466632841,0,0,0.00730740120258121,0,0,0,0.0519508384004997,0,0,0,0,0,0
