,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600886.SH,X600157.SH,X600111.SH,X600489.SH,X601992.SH,X600309.SH,X300072.SZ,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000709.SZ,X000408.SZ,X000883.SZ,X000898.SZ,X000983.SZ,X000723.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X000012.SZ,X601699.SH,X002460.SZ,X000060.SZ,X000937.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810574884375628,0,0,0,0,0,0.478105467640166,-0.0370985047895611,0,-1.38777878078145e-17,0,0,0,-0.0762960953636571,0,0,0,-0.0496413483919899,0,0,0,0,0.0923868086923602,0,0,0,0,0,0.314292224023439,0,0,0.142659292668539,0,0.0309006461301848,0,0.0415107182066114,0.0337901339284922,0.381376990509747,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0685154606925585,0,0,0.0304430402409519,0,0,0,0,0,0.0328863736629191,0,-0.0248937788688114,0,0,0,0.0549967042255987,0,0,0,0,0,0.201545198650684,0,0,0,0,0,0,0,0,0,0.025844666545835,0,0.00799785355864877,0,0,0,0,0,0,0,0,0,0,-0.0464277439214198,0.0278472964979695,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.256704245417714,0,0.158312864230418,0,0,0,0,0,0,0,0,0.0638649717935004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836406121766839,-0.00231874447239944,0,0,0,0,0,0,0,0,0,0,0,0,0.00998697641378247,0,0,0.0541577119724649,0,0.0128622120519489,0.00909516376087065,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.520774600940718,0,0,0,0,0,0.0110386166938669,0,0,0,0,0,0.0414880521002974,0,0,0,0,0,0.0251468963889897,0,0.0958739162235008,0,0,-0.0508612614980192,0,0,0,0,0.143218628562349,0,0,0.0619554982895996,0,0.109070911016807,0,0,0,0,0,0.148651598424904,0,0,-0.005932465765658,0,-0.0587084578387559,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0162074856685633,0.0571681133391764,0,0,0,0,0,0,0,0.109391319241432,0.0685513903975029,0,0,0,0.0864724311022801,-0.0148582668545058,0,0,0.0514038053554405,-0.0591015132691309,-0.0404128340773917,0,0,0,0,0.23226279360651,0,0,0,0.0513022933285231,0,0,0,-0.0428310334753845,0,0,0,0,0,0,0,0,-0.043597136503425,-0.028210761975169,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.117515472622622,-0.0332319517000586,0,0,0,0,0,0,0,0,0,0,0.0474728624017757,0.0361151543261193,0,0.0497073220952839,0,0,0,0,0.0236386811243278,0,0,0,0,0,0,0,0,0.111882762922839,0,0.223347438872401,0,0,0,0,0,0.0105155867235812,0.149114472387812,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.150547338374042,0,0,0,0,0,0,0,0,0.633224648633898,0,0,0.12645647178923,0,0,0,0,0,0.201101473859746,0,0.0438012236947889,0,0,0,0.0868275262772855,0,0,0,0.0761601308528017,0,0,0.0245836902405967,0,0,0,0,-0.0924277336074729,0.0376414993984517,0.393059086561758,0,0.249289290808117,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0387845784347087,0,0,0,0,0,0,0,0,0,0,0,0,0.140923071516098,0,0.0985995174889319,0,0,0,0,0.00790214900574765,0,0.0177271130905795,0,0,0,0,0,0,0,0,0.0126237364523426,0,0.0289558888742065,0,0.157719275706646,0,0,0.00327943815070108,0,0,0,0,0,-0.00174852649861848,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271071901567962,0,0,0,0,0.100064433547387,0.0666642306190249,0,0,0,0,0,0,0,0,0,0.01587470650716,0,0,0,0.0939455866216285,0,0,0,0,0,0.0440923264615921,0,0,-0.0174172436820839,0.167405875327109,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0541618069755398,0,-0.0305567113268613,0,0,0,0,0,0,0,0,0,0,0,0.015029921252201,0,0,0,0,0.0892370656643382,0,0,0,0,0,0,0,0.104362196703133,0,0,0.0455356344300805,0,0,0,0.123009690681473,0,0,0,0.00436665135624151,0,0,0,0,-0.00874220029544485,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.284803461384756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982736009400463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621637447707082,0.0448307282737049,0.0416431055386736,0,0.12441667664468,0,0,0.026146704518037,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.00254776828984018,0,0,0,0,0.508984636969277,0,0,0,0,0,0,0,0,0,0,0.0683913205909885,0,0,0,0,0,0,0,0,0,0,0,0.0214790985359955,0,0,0,0,0,0,0.0269542026481838,0,0,0.0990782835147504,0,0,0.0392929893304648,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717612803806664,0,0.236651656867378,0.0240090258654811,0,0.180907290751082,0,0.0645108403117335,0,0,0.00576421838991338,0,0,0,0,0,0.159833937783777,0,0.0375582439940905,0,0,0,0,0.0759837599153853,0,0,0.109312691345052,0,0,0.0138571309376704,-0.10115032260513,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.35293893962925,0,0.0833140902808372,0,0,0,0,0,0,0,0,0.00387485991862654,-0.00481636518696573,0,0,0,0,-0.0968596588797187,0,0,-8.67361737988404e-19,0,0,0,0,0.100378703333131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957071914724855,0.44573132123884,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0504119494341484,0,0,0,0.0309141254167375,-0.023894992997669,0,0,0,0,0,0,0,0,0,0,0.149534230983499,0,0,0,0,0.51492534775982,0.153561753080956,0.0806677844438913,-0.22307315508841,0,0,0.135171567109227,0,0,0,0,0,0.061093119877978,0,0.0792430542756142,0,0,0,0,0,0,0,0,0.345517447226959,0,0.0406411981750322,0,0,0,0,0,0.176340100529187,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0072610303872799,0.114711166234781,0,0,0,0,0,0.353500401980381,0,0,0.187325871348821,0.00968389746812203,0.114048143590714,0,0,0,0,0,0,0.0178029016987843,0,0.102311248168554,0,0,0.153181791675134,0,0,0,0,0,0.010584291200956,0,0,0,0.0642335258464775,0,0.220534967929078,0,0,0,0,-0.120138449450446,0,0,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0.0248626948628526,0,0,0,0,0.0598990705463846,0,0,0,0,0,0.142028598438618,0.130281901223094,0,0,-0.0648015206012369,0,-0.100654485605706,0.0209688709456109,0,0,0,0.0390910769140806,0,0,0,0,0,0.243652798532035,0,0,0,0,0,0,0.0985370379216686,0,0.20628992132983,0.28657475839138,0,0,0,0,0,-0.00676457757351156,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0.0907655415407077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581270593426366,0.0121313486421392,0,0.0993879082440179,0,0,0.19739487220837,0,0,0,0,0,0.173928603619414,0,0,0,0,0,0,0,0.122440071097287,0,0,0,0,-0.0239755152437062,0,0,0,0,0.456263604041656,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0202582654380309,0,0,0,0,0,0,0,0,-0.010994891035836,0,0,1.0842021724855e-19,-2.16840434497101e-19,0,-0.0577769792533039,0,0,0,4.33680868994202e-19,0.022468205974454,0,0,0,0,0,0,0,0,0.0263444578586002,0,-0.0106903725227512,0,0,0,0,0,-0.0407470525348861,0,0,0,0,0,-0.0105110205621701,-0.0616661639262377,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147229131009314,-3.46944695195361e-18,0,-0.125847816071923,-0.303566910047087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3632085305886,0.263020974916421,0,-0.33662506812174,0,0,0,0,0,3.46944695195361e-18,0,0,0.088610135111399,0,0,0.274954582615427,0,0,0,-2.1762162180918,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.020743553573122,0,0,0,0,0,0,0,-0.104721191523003,0,0,-0.0195648912528683,0,0,0,0,0,0,0,0.0516666288085815,0,0,0.00578895028946826,0,0,0,0,0,0.02056442367062,0,0.0894252448318112,0,0,0,0,0,-0.0213045571703891,0.152229411715845,0,0,0,0.260648281785523,0,0,0,0,0.163773817573789,0,0
RealEstate_excess,0,0,0,0,0,0.0961652689170737,0,0,0,0.108218114854702,0,-0.0260381389988206,0,0,-0.288182565957672,0,0,0,-0.0226367568365048,-0.0247288377934694,0,-0.0201227967795704,0,0,0.0300055020504337,0,-0.0260446738429662,-0.0222562095139008,0,-0.054349060044286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064129996782722,0,0,0.375502696204743,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.189785379136708,0,0,0,0,0,0,0,0,0,0,-0.0848052961992872,0.00869245900263675,0,0,0,0,0.0596686986161663,0,0.0765192657523862,0,0,0,0,0,0,0,0,0,-0.129564649875906,0,0,0,0,0,0.0996006921736476,0,0,0,0,0,0,0.0409239566516825,0,-0.0614766671671171,0.0828506795972465,0.365187613034769,0,0,0,0.20468845183889,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00170493590091151,0,0,0,0,0,0,0,0,0,0,0,0.0116517175551843,0,0.00123175212747414,0,0,0,-0.00650222865143793,0,0,-0.00237246121193255,0,0,0,0,0,0,0,0,0,0,-0.00220314286914817,0,-0.000292078671939068,0,0,0,0,0,0,0.00286625314889341,0,0,0,0,-0.0593977054385921,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025165755632342,0,0,0,0,0,0,0,0,0,0,0,0,0.00828148066147039,0,-0.0156926151805782,0,0,0,0,0.0188914787573478,-0.0129594762930646,0,0,0.0183690747392947,0,-0.0887838763467894,0.0327070522032384,0,0,0,0,-0.85712434967672,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00339025971706636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113583834512567,0.0138534629776868,-0.00431744311559074,0,0,0,0,0,0,0,0,0,0,-0.000112289351781822,0,0,0,0,0,0,-0.0153668979270274,0.00916097726995891,0,0,0,0,0.01325049618084,0,0,0,0,-0.132435637269932,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000431481195597492,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.00553338304625268,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.00446761654430939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214545507871474,0,0,0,0,0.11988391965868,0,0
