,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600516.SH,X600176.SH,X002466.SZ,X600111.SH,X000709.SZ,X600299.SH,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X600157.SH,X000825.SZ,X000786.SZ,X000883.SZ,X000553.SZ,X002110.SZ,X600583.SH,X002470.SZ,X000408.SZ,X002271.SZ,X600612.SH,X000539.SZ,X600021.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.205987806460882,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0348360820412918,0,0,0,0,0,0,0,0,0,0.154054503144172,0,0,0,0,-0.0169566450949013,0,0,0,0,-0.00100736283568531,0,0,0,0,0,0,0.145121796154697,0,0,0,0.0297016333354542,0.0398127880954228,0,0.0449825055334057,0.0710792058028567,0,-0.0167665575926527,0.0086147122266746,0,0,0,-0.0165788995103848,0,0
X600028.SH,0,0,0,0,0,0.0537771736936753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110277415684644,0.111468153756109,0,0,0,0,0,-0.0654260090799306,0,0,0,0,0,0.0145766173561802,0,0,0.223169678299624,0,0,0,0.363685713925053,0,0,0.00184292436396999,0.118239163928941,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,-0.0424660865349905,0,0,0,0,0,0,0,0,0,0,0,-0.135239094439074,0,0,0,-0.123263610199426,0.335735427609475,0.00589075226427041,0,0,0,0,0,0,0,0,0,0,0,0.02216225381474,0,0.0284056734258846,0,0,0,0.00773737192833117,0,0,0,-0.049998180758603,0,0,0,0,0,0.0117123889536628,0.0114028986200703,-0.123650804597152,0,0,0.10926456882293,0,0
X600585.SH,0,0,0,0,0,0.231014964849899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414027416337073,0,0,0,0,0,0.246480371358475,0,0.000501517693641901,0,0,0,0.032301120539286,0,0,0,0,0,0,-0.15293758338489,0,0,0,0,-0.0324069209120255,0.0337934547585698,0,0,0,0,0,0
X600019.SH,0,0,0.0670162350130795,0,0,0,0.118952487297198,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.467746150743367,0,0.0507145002735231,0,0,0,0,0,0,0,0,-0.0855787865823346,0,0,0,0,0.00511989566335886,0,0,0,0,0.0877767237836393,0.0714249919476479,0,0,0,0.0341624932511983,0,0,0,0,0,0.01410568497995,0.00186795897465655,0,0,0,0.0433367287478393,0,0
X600011.SH,0,0,0,0.00890505851573377,0,0,0.190887783882749,0,0,0,0,0,0,0,0,0,0,0.56559044251841,0,0,0,-0.0688910760211793,0.0898173586373927,0,0,0,0,0,0,0.131795340954924,-0.0665857187929428,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0475954244798615,1.73472347597681e-18,0,0,-0.299482283218656,0,0,-0.0328544410824185,0.00366914468712825,0,0,0,-0.0966030345244016,0,0
X600309.SH,0,0.159039859426909,0,0.274379625436374,0,0.180791223316039,0,0,0,0,0,0,0,0,0,0,0,0,0.190583000849754,0,0,0,0,0,0,0,0,0,0.220186135920081,0,0,0.189437522513719,0,0.0906195177582292,0,0,0,0.138060125650001,0,0.0965792749313594,0,0,0,0,0,0,0,0,0,0,0,-0.0218296127771088,0.00917046334225534,0,0,0,0,0,0
X600010.SH,0,0,0,0.00746764395308657,0,0.0279497788049438,0.044316273843316,0,0,0,0,0,0,0,0,0,0,0.0534399051746718,0,0,0.0238106373922863,0,0,-0.16335330340977,0.201283180158046,0,0,0,0,0.128757512261695,0,0,0,0,0,-0.0287327561663435,0,0,0,0,0,0,0,0,0.110479322160893,0,0,0,0,0,0,-0.00668933211968883,0.0411104954833534,0,0,0,0.0212392498648582,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727587185034239,0,0,0,0,0,0.0783606431400076,0,0,0,0,0,0.0528140515001227,0.776252161905406,0,0,0,0,0,0,0,0,0,0.083537609652537,0,-0.0206731202389113,0,0,0.0895307588825265,0.159044625754107,0.0328287908960417,0,0,0,0.00360891246018827,-0.0129802629058319,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0417162799044679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847983756736994,0.0682638696289687,0,0,0,0.0475857990842302,0,0,0.00970298453143511,0,0,0,0,0,0,0,0,0,0,0.0195882187281514,0,0,0,0.0635201712321508,0,0,0,0.0726053718949173,0,0,0,0.0175662987798447,0,0,0,0.0468637402556695,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538069326949139,0,0,0,0,0.0270756734750764,0.13491471511328,0,0,0.0381371492202777,0,0,0,0,0,0,0,0,-0.0262777982224477,0,0.0382602069718576,0,0,0,0,0,0,0.0744466845173063,0,0,0,0,0,0,-0.0115984694124307,0,0,0,0,0,0,0
X600660.SH,0,0.0572465685962389,0,0,0,0,0,0,0,-0.404686814878865,0,0,0,0.0801279905944622,0,0,0,-0.0435877202843683,0.171094038356768,0,0,0,0,0,0,-0.193545439145165,0,0.223418023710416,0,0,0,0,0,0,0,0,0,0.106170457851262,0,0,0,0,0,0,0.270292249709293,0.0530469812717754,0,0,0,0,0.136492578539885,-0.0165495349164472,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110291484775916,0,0.0451813327935304,0.00800388911754478,0,0.0590716700123159,0,0,0,-0.102806046160013,0.144481078490273,0,0,0,0,0,0.100635423567835,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.120771399377364,0,0,0,0,0,0.0218864068732936,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.0424054636700749,0.089787822254956,0,0,0,0,0,0,0,0,0,-0.0114170739397351,0,0.064816133565393,0,0,0,0,0,0.0612259617103406,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0444194865215443,0,0.055515371339873,0,0,0,0,0,0.14478289036328,-0.0445745520905439,0.0787021581038504,0,0,0,0,0,0
X601600.SH,0,0,0,0.0169930115303967,0,0,0.104499892514902,0,0.00647151819368387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115669417128438,0.0935636840539762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103368271711409,0,0,0,0.119511236428767,0.0998790190099198,0,-0.00381344678542642,-0.0210925852475321,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00145468217041086,0,0,0,0.01516665815195,0,0,0,0,0,0,0.00670615465600421,0,0,0,0,0,0,0,0,0.0296002765883895,0,0.0272793788859099,0,0,0,0,0,0,0,0,0.137201395410381,0,0.0680881703461606,0,0.0223192664691848,0,0,0,0,0,0,0.0586206866079247,0,0,0.00072822138792275,-0.000991537234706425,0,0,0,-0.0164768990962694,0,0
X600362.SH,0,0,0,0,0,0,0,0.116452527414914,0.00121582245715343,0,0,0,0.0712569732544046,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.150273494119953,0,0,0,0,0.00873743775195153,0,0,0,0,0,0,0,0,0,0.0728987820710829,0.0815856403526637,0,0.0189129962821219,0,0,0,0,0.138769311065871,0,0,0,-0.00320097154936663,-8.67361737988404e-19,0,-0.0395596817266613,0,0,0,0
X600027.SH,0,0,0,0,0,0.393221689719291,0,0.381808329433098,0,0,0,0.0712925814081709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142743075207818,0,0,0.110867186379493,0,0,0.071775898985293,0,0,0,0,0,0,0,0,0.060543073658753,0,0.186508818294783,0.091350682409895,0,0,0,0.0165458098760505,-0.0447280171583556,0,0,0,0,0,0
X600188.SH,0,0,0.352490691824038,0,0,0,0.0213122692151471,0,0,0,0,0.643118137798422,0,0,0,0,0,-0.167777948445252,0,0,0,0,0.0508160469023226,0.211538511972992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762830541779853,0,0.0422770762042078,0,0,0,0,0,0,0,0,0,0.172667163434578,0,-0.0348215337103261,0.0145708239463328,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.318178754488612,0.108331165812328,0,0,0,0,0,0,0.120024517130146,0,0,0,0,0.069840529018133,0,0,0.123529104770574,0,0,0,0,0,0,0,0.043809235123292,0.000914014974639969,0,0,0,0,0,0,0,0,0,0,0,0.0952847053210799,0,0,0,0,0,0,0,0,0,0.0149402184620065,-0.0281990427042557,0,0,0,0.079643689528848,0,0
X601992.SH,0,0,0.323256589457033,0.0171481796912759,0,0.0940718727230767,0,0,-0.0624160533650592,0,0,0,0,0,0,0,0,0,0,0.00152409235623865,0,0,0.102180331869603,0,0,0,0,0,0,0,0,0.0896441506632872,0,0.0772078227657336,0,-0.0710430949481572,0,0.18601185714621,0,0.00453706356179831,0,0,0,0,0,0,0.0332808224557088,0,0,0,0,0.0418438299391748,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0807970655726075,0,0,0.028539473429028,0,0,0,0,0,0,0,0,0,0,0,0,0.019275750188599,0.0644459137957681,0.24395702079357,0,0.0659357377160689,0,0,0,0,0,0,0,0,0,0,0,0,0.100556655541734,0.177995536328295,0,0.062995221142598,0,0.0238043161427684,0,0.0439768655137925,0,0.0538768262608179,0.144438313969877,0,0.0166323737292477,1.73472347597681e-18,0,0,0,-3.46944695195361e-18,0,0
X600176.SH,0,0,0.0370426491695605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951847302596429,0,0,0.0408284681595326,0,0.117240520855931,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0408139222579851,0,0.221030557796306,0,0.172542871997563,0.0474568527848801,0,0,0,0,0,0,0,0,0.0290868687499773,0,0.0136109711562972,0.00933035728875996,0,0,0,0.0335118393689059,0,0
