,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X600489.SH,X600027.SH,X000708.SZ,X002466.SZ,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600176.SH,X000983.SZ,X600219.SH,X000408.SZ,X002128.SZ,X601699.SH,X000630.SZ,X600096.SH,X000877.SZ,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600378.SH,X002271.SZ,X600995.SH,X000883.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.193866495877703,0,0,0,0.097618162824152,0,0,0,0,0,0,0,0.112317807055861,0,0,0,0,0,0.239347244461211,0.264461942331045,0,0,0,0.00664623339078706,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278024627332223,0,0
X601088.SH,0,0,0,0,0,0.401835169295791,0,0,0,0,0,0,0,0,0,0,-0.105034997113472,-0.00672772691161214,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0391486212573025,0,0,0,0,0,0.14443842021113,0,0,0,0,0.0586502307358726,0,0,0,0,0,0,0,0,0,0,0,0.00822111061427022,0.00260756416031208,0,0,0,-0.0237790506697454,0,0
X600028.SH,0.0311918143117349,0,0,0,0,0.0304867717368044,0,0,0,0,0,0,0,0,0.0631730014628153,0,0,0,0,0,0,0,0,0.000326658816488044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339441508147574,0,0.35504268358949,0,0,0,0,0,0,0,0,-0.0570769845841798,-0.00599640603677108,0,-0.00463036129717549,0,0,-0.0463628447845377,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127649453077799,0.0748488934586112,0,0,0.0685443748457333,0.0484819084222388,0,0.221911333733457,0,0.010803591411069,0,0,0,0,0,0,0,0,0,0,0,0,0.171109437196627,0,0,0,3.46944695195361e-18,0,0,0,0,0.101859107531485,0,0,0,-0.0198813085615228,0.0109860561325936,0,0,0,0,0,0
X600660.SH,0.0610199669452817,0,0,0,0,0,0,0.0779011971826881,0,0,0,0,0,0,-0.0826913281749298,0,0,-0.104801908848429,0,0.259839814606185,0,0.0719990092483929,-0.0909529444927079,0,0,0,0,0,0.12989702483247,-0.114625921103394,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.020679784983785,0.113926553464059,-0.184790968181003,0,0,0,0,0,0,0,0,0,0,0,-0.0474609554106295,0,0
X601898.SH,0,0.659127128759082,0,0,0,0,0,0,0,0,0,0.0507668567785543,0,0,0.0261240543532424,0.0448229983253528,0,0,0,-0.0611185638066945,0,0,0,0.152420625505782,0,0.0210375852596772,0,0,0,0,0,0,0,0,0,0,0,0,0.0583601993180486,0,0,0,0.0825291256454709,0,0,0,0,0,0,0,0,0.0389711466812853,0,-0.0338756355076403,0,0,0,0,0
X600019.SH,0.264320152098355,0,0,0,0,0,0,0,0.21255786377368,0,0,0,0,0,0,0,0,0,0,0,0.123950848004881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410768710105843,0,0,0.0962492348010135,0.10144905410428,0,0,0,0,0,0,0,0,0,0,0,0.00158879446201582,0,0,0,0,-0.00645036299123563,0,0
X600188.SH,0,0,0,0.324007777131773,0,0.190673259869358,0,0,0,0,0,0,0,0,0,0,0.0320116866934423,0,0,0,0,0,0.0242943989020574,0,0.00355811387065722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104617003582326,0,0,0,0,0,0,0,0.0490099676648346,0,0,0,0,0,0.0305631427809286,0,0,-0.0786654545351606,0,0
X601600.SH,0,0,0,0,0,0,0.252366131960774,0,0,0,0,0,0,0,0,0,0,0,1.16381574626264,-0.0207655027089321,0,0,0,0,0,0,0,0.0961764551278102,0.0809461945797952,0,0,0,0.0811354940777326,0,0,0,0,0,-0.333536626788336,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304405197320821,-1.73472347597681e-18,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.21768963454451,0,0,0,0,0,0,0,0,0.0323135153407348,0,0,0,0,0.168479691594424,-0.160678430068991,0,0,0,0.0132097229437516,0,0,0.0943116933649718,0,0,0,0,0,0.0488315596625704,0,0,0,0,0.304835157726516,0,0,0.277215083477188,-0.0638189624290207,0,0,0,0.0652738865274085,0,0,0,0,0.0289895610828933,0.0167068487687818,0,0,0,0.028725401696375,0,0
X600886.SH,0,0.0497423862144239,0,0,0,0,0,0,0,0,0,0.150359556356384,0,0,-0.155921158856985,0.422325490130128,-0.0617461310038499,0,0,0,0,0,0,0,0,0,0,0.0197148962220811,0,0,0,0,0,0,0,0.0986830230003923,0,0,0,-0.0448706181230251,0,0,0,0,0,0,-0.106678671524812,0,0,0,0,-0.0110047263351587,0.0173591261419838,0,0,0,-0.0074940173959968,0,0
X600011.SH,0,0,0,0,0,0,0.0416457743561966,0.154589290652454,0.012099955585285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098256461561554,0,0,0,0,0,0,0,0,0,0,0,0.126294970238347,0,0,0,0.0454041976814652,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0160370399594264,0,0.0213423631196609,0,0,-0.0163345637352202,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0186038665461286,0.0171655210297627,0,0,0,0,0,0,0,0,0,0,-0.0315564793688501,0.567831319023916,0,0,0.0889846504759862,0,0,0,0,0,0,0,0,0,-0.0558750231866137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117953906871023,0.0122125726888941,-0.00116186308069587,0,0,0,-0.0155814816427513,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270024555115066,0,0.218469269498532,0.240235439170127,0,0.0504774899995161,0,0,0,0,0.0207708945860212,-0.0110831410884615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202715866520462,0,0,0.202635478685875,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00336040058359422,0,0,0,-0.00853461088641892,0,0
X600010.SH,0.197005908166643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249650163542299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301169947473339,0,0,0,0,0,0,0.120326254751245,0,0,0,0,-0.0327637765503969,0.0140690887138843,0,0,0,0.0890967324753385,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.372087595734773,0,0,0,0,0,0,0,0,0,0.0680233107909592,0,0.359786946694159,0,0.0230264995484512,0,0,0.00691496617117547,0.0604813101976082,0,-0.0466201721853554,0,0,0,0,0,0,0,0,0.0107732283747945,0,0,0,0,0,0,0,0,0,0,0,-0.00126944343639299,0.0128708744400688,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21122093817781,0,0,0,0.123159814567788,0,0.147162166379047,0,0.170958863047311,0,0,-6.93889390390723e-18,-0.0032248136323045,0,0.0236761395958673,0.135100440156389,0,0,0,0,0,0,0,0,0,0,0.162810470048658,0,0,0,0,0,0,0.0163350838142848,0,0,0,0,-0.0179245743101697,0.0221833290352437,0,0,0,0.0229510775028896,0,0
X002460.SZ,0,-0.056144433723965,0,0,0,0,0,-0.0800702718299228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915730239866317,0.0032978173074424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604602977826716,0,0,0,-0.0534814437775305,-0.0363202836118336,0.0366032140944854,0.0617679393199083,0,0,-0.0308519866231789,0,0
X600362.SH,0,0,0,0.0599620697267639,0,0,0.0584270527673668,0,0.184983326688962,0,0,0,0,0,0,0,0,0.0396255771338948,0,0,0,0.10456226181817,0,0.313084494210912,0,0,0,0,0,0,0,0,0,0,0,0,0.108809892638661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142959899491948,0,0
X600160.SH,0,0,0,0,0.183489699319842,0,0,0,0,0,0,0,0,0.202319957319469,0,0,0,0,0,0,0,0,0,0,0,0.0791474642903407,0,0.0170745150500218,0,0,0.0454261455302747,0,0,0.095408214438992,0,0,0,0,0,0,0,0.128862295140233,0.141145968185982,0,0,0.181509967939202,0,0,0,0,0,0,0.020330679679121,0,0,0,0,0,0
X600803.SH,0,0,0,0.671228589657624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375227483276827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165028361401753,0,0,0,0.0300602528220487,0,0,0,0,0,0,0,0,0.0041038680270988,0,0,0,-0.105296311692103,0,0
X600489.SH,0.128595280097955,0,0,0,0,0,0,0,0,0,0,0,0.623018382729382,0,0,0,0,0.0901295617799325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110014787179865,-3.46944695195361e-18,0,0,3.46944695195361e-18,0,0.00398655666880466,0,0,0,0,0,0,0,0,0,-0.0160442029794282,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.461158889078476,0,0,-0.0603353322413219,0.1516883346385,0,0,0,0,0.138158519090926,0,0,0,0,0,0.0591009726553458,0,0,0,0,0,0.224724753265495,0,0,0,0,0,0,0.0462232702330457,0,0,0,0,0,0,0,0,0,0,0,0.00967206805943208,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.10581109106561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811377834318423,0,0,0.0533175486638387,0,0,0,0,0,0,0,0,0,0,0.328662788664238,0,0,0,0,0.0773478301387885,0,0,0.0517102100283407,0,0,0.155942765290817,0,0,0,0,0,0,0,0,-0.0268040124980319,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.149613088140337,0,0,0,0.235762151288306,0,0,0,0,0,0,0,0,0,0.551328981276154,0,0,0,0,0,0,0,0,0,0,-0.0558446004243684,0,0,0,0,0.183752302854434,0,0,0,0,0,0.056425910241974,0,0,0,-0.0109446980389413,0,0.173280559163542,0,0,0,0,0,-0.00675889212210647,0.0146362649434224,0.032228673333661,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0629815591251734,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.107758390442917,0,0,-0.466716682266947,0,0,0,0,-0.1656450111501,0.324720994628677,0,0.49054321836333,0,0,0,0,0,0,0,0,-0.151649874765411,0,0,0.41022272442691,0,0.000976702605929747,0,0.138237525204192,0,0,0,-0.0926943976813597,-0.00413046544430401,0.0125951835629267,0,0,0,0,0,0
X601991.SH,0,0,0,0.0381577629637127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445573070954825,0,0.00857844569673259,0.0190351558335411,0,0.0615479398954082,0.0902343877552335,0,0,0,0,0,0,0,0,0,0,0,0,0.0193896479430725,0,0,0,0,0.135435247164402,0.0860199765431497,0,0,0,0,0.0876699243576482,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0886358552356919,0,0,0,0.0540738820507008,0.28022730268815,0,0,0.13311667837977,0,0,0.32185326296536,-0.0397903987187913,0,0,0,0,0,0,0,-0.119975468655889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133175669559587,0,0.156245286710065,-0.0826829239529349,0,0,0.094814632352002,0,0,0,0,-0.0210278265395534,0.0281535366010722,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.354179992910216,0,0,0,0,0,0,0,0.10272100455654,0,0,0.0459980593782684,0,-0.119572476872244,0,0,-0.0619725400983185,0.0438435622566253,0,0,0,0,0,0,0.0544411908259142,0,0,0,0,0,0,-0.0474257788588352,0,0,0.472219047576687,0,0,0,0,0,0,0,0,0,-0.0106739794752451,0.0314631627730996,0,0,-0.00498024136359695,0,0
X600426.SH,0,0,0,0.18915324259975,0,0,0,0,0,0,0,0,0,0.152527994483041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153021030944913,0,0,0.156072859136848,0,0,0,0.0882442740762301,0,0,0.0393823235744707,0,0,0,0,0,0,-0.0311535399664111,0.00852054991127332,0,0,-3.46944695195361e-18,0,0
X600176.SH,0.149085366315169,0,0,0.150881887624908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428227426791864,0,0,0.0294981375453057,0,0,0.0516372952984913,0,0.0688479466351237,0,0,0,0.187999904879117,0,0,0,0,0,0,0,0,0.0481560669884112,0.0381050760776347,0,0,0,0,0,0,0.0145556693927067,0,0,0,0,0,0.00706736380491395,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322793986986298,0,0,0.0919610766452573,0,0,0.100472349214826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439619149818952,0.0160262256860966,0,0.0657812780243208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333608452836236,0,0,0,0,-0.0722573027713084,0,0
X600219.SH,0,0.0870066539337517,0,0,0,0,0,0,0.437185543188523,0,0,0,0,-0.00480549618933706,-0.0434045794164204,0,0.134806056723954,0,0,0,0,0,0,0,0,0,0,0.107084999681616,0,0,-0.0525773556262808,0,0,0,0,0,0,0,0.103790095019226,0,0,0,0.0763943535781396,0,0,0,0.0111864844053552,0.0343861401776765,0,0,0.0286583424736244,-0.0115765256280774,0.0233359626044793,0,-0.142050746763693,0,-0.0434783397151767,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.123536332318625,0,0,0,0,0,0,0,0.0351613981599728,0.0997928689593935,0,0,0,0,0,0,0.0281122808584092,0,0,0,0,0,0,0.218661038439123,0,0,0,0,0,0,0,0,0,0.124951186341206,0.134214793058163,0,0,0,0,0,0,0,0,0,0.0238684325096208,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663089041127757,0,0,0.0434561874854439,0,0,0,0,0.0319726161901205,0,0,0,0,0,-0.0374942694850683,0,0,0,0,0.259755051692576,0,0.103477910816496,0,0,0,0.419681385523782,0,0.0293217891658104,0,0.0299497830414702,0,0,0,-0.106575204059024,0,0,0.0125195549139387,0,-0.115886009239627,0,0.0281651898540688,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168079881835744,0,0,0.0145821347408196,0.193287235595935,0,0,0,0,0,0.108902322912189,0,0.0114821124580772,0.118024022287454,0,0,0,0,0,0.276385630417247,0,0,0.0451491616496078,0,0,0,0,0,0,0,-0.0381594722313981,0,0,0,0,0.0280586250723649,0,0
X000630.SZ,0,0,0,0.164330366022202,0,0,0,0,0.0235399859736082,0,0,0,0,0,0.0438970611550256,0,0,0,0,0,0,0,0,0.398121555715541,0,0,0,0,0,0.0843363461722143,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0113283241098407,0.126436827944104,0,0,0,0,0,0,0.0279271070233659,-0.0487519543448622,-4.33680868994202e-19,1.73472347597681e-18,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825714755755332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156200649840767,0.123733715806891,0,0,0,0,-8.67361737988404e-19,0,0,0.0978114246488838,0.00727879723364833,0,0.132600873161949,0.0428605772997599,0,0,0,0,0,0,0,0,0,0.0171973488844642,0,0
X000877.SZ,0,0,0,-0.069383838607693,0,0,0.0862610221288994,0,0,0.0442167094183593,0,0,0,0,0,0,0.0697597414268184,0,0,0,-0.115059526301463,3.46944695195361e-18,0,0,0,0.0769107620652252,0,0,0,0,0,0,0.303427098075207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428288903908958,0,0,0,0,-0.0617939284838917,0,0,-0.170574986079773,0,0.03111183050141,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.268171097298757,0,0,0.344772278281463,0,0,-0.0400939270249952,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.171059896722616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251501040812526,0.393632756759479,0,0,0,0,0.0356826110311967,0,0,0,0.124754021149226,0,0
X601168.SH,0,0,0,0,0,0.0922265039379923,0,0,0,0,0,0,0,0,0,0,0.026873006946188,0.0409314261109102,0,0,0,0.199907686392115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129497323125504,0.073368032619173,0,0,0,0,0,0.19490836456228,0,0,0.0937030908883626,-6.93889390390723e-18,0,0,0,0,0.00777596212038259,0,0,0,0,0.0020682519907318,0,0
X600985.SH,0,0,0,0,0,0,0.169461509206751,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0193823015007963,0,0,0,0,0,0.000645756258677627,0,0,0,0.377509569793154,0,0.0411428408596816,0.115282558880972,0,0,0,4.33680868994202e-19,0,0,0,0.0110266248603191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183087670157652,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.157387515300585,0,0,0,0,0,0,0,0,0,0,0.0978859707641002,0,0,0,0,0,0.127734097305628,0,0.0101484417033336,0.265205014475386,0,0,0,0,0.12885489621046,0,0.129470027581716,-1.73472347597681e-18,0,0,0,0.0592743479412096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189007836614921,-0.0124078067489529,0,0,0,0,0,0,0,0,0,0,0,0.382614479744731,0,0,0,0,0.0691714974045055,0,0,0,0,0,0,0.00655803264280751,0,0,0,0,0,0,0,0,0,-0.0268976826061208,0.0809334619721083,0,0.098648787184956,0,-0.0612235437376347,0,0
X600352.SH,0,0,0,0,0,0.0770705428902247,0.089541552496947,0,0,0,0,0,0,0,0,0,0,0.0510520208660211,0,0,0,0,0,0.0266173951146245,0,0.0492997481378654,0,0,0,0.00883394987522683,0,0,0,0,0.00596116354957801,0,0,0,0,0.0709958354684551,0,0,-1.73472347597681e-18,0,0,0.0735558254493856,0.03001466830739,0.0411902606663678,0,0,0,-0.0119394848697355,0.00961114358500053,0,0,0,0.00903825595806048,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,-0.22871477567915,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.055375144282173,0,0.0935588445847752,0,0,0.188685113631654,0.0491826448153113,0,0,0,0,0,0,0,0,0,0,0,0,0.0961683567063758,0.0277378817856092,0,0,0,0,0,0,0.188222022858063,0.123189982748195,0,0,0,-0.0536345749473517,-0.0656324274081634,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422196635816313,0,0,-0.0041360774293826,0.131520517790485,0,0,0,0,0,0,0,0.115713584250445,0,0.207800965383441,0,0,0,0,0,0,0,0,0,0,0.651585413234948,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607553398297161,0.0285025285821072,-0.116878514935786,0.129448669553196,0,-0.0864749958737334,0,0
X600995.SH,0,0,0,0.0452302321221157,0,0,0,0.0457552207700942,0,0,0,0,0,0,0,0,0,0.05195085382749,0,0,0.0862519816533154,0,0,0,0.0693355048232689,0,0,0,0,0,0,0,0,0,0.0361891174183318,0,0.300927133468347,0,0,-0.0637202912025045,0,0,0,0,0,0.0901266570099337,0,0,0,0,0,-0.0594386558742596,0.0131073540736078,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0812680139000015,0,0,0,0,0,0,0,0,0,0,0.00555789865981673,0,0,0,0,0,0,0,0,0.182010716706708,0.0231317114644419,0,0,0,0.0175539858057093,0,0,0,0.0297682424594187,0.0408468339518728,0,0,0.0830336449686892,0,0.114203089982507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800346214484324,0,0,0,0,0,0,0,0,0,0.0407190786487858,0,0,0,0,0,0.334481843267294,0.0897670296031087,0,0,0,0,0.0396368193974279,0,0,0.00540291588985197,0,0,0.00324648819442779,0,0,0,0,0,0,0,0,0,0.0134981823502147,0,0,0,0,0,0
