,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600219.SH,X600176.SH,X600011.SH,X600886.SH,X000825.SZ,X000408.SZ,X600803.SH,X000932.SZ,X300037.SZ,X600399.SH,X000959.SZ,X000898.SZ,X601991.SH,X600795.SH,X000807.SZ,X600549.SH,X002080.SZ,X002409.SZ,X000027.SZ,X600489.SH,X600352.SH,X000830.SZ,X002407.SZ,X002353.SZ,X601168.SH,X000723.SZ,X000630.SZ,X600808.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.0516930572636709,0,0.0175743024220187,0,0,0,0.202720151276473,0,0,0,0.072648430683279,0.0678154082563193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571462875350054,0,0,0,0,0.0208932777739427,0,0,0,-0.0376810350085104,0.247862947631022,0,0.285607590141522,0,0,0,-0.0122639202307794,0,0,0,0,0,0,0
X600188.SH,0,0,1.73472347597681e-18,0.116615528073571,-0.263723320502854,0,0,0,0,0,0,0,0,0,0,0.116617712615468,0,0,0,0,0,0,0.120808748235763,0,0,0,0,0,0.245425156541471,0,0,0,0,0.0175940418771027,0,0,0,0,0,0,0,0,0,-0.0526311030961841,0.154236779984621,0.262960605704628,0.147654632672807,0,-3.46944695195361e-18,0.342872723804827,0,-0.0712296751112296,0,0,0,0,-0.174011886847932,0,0
X600547.SH,0,0,0,0,0,0,-0.0166753447888139,-0.216026674046346,-0.0312624907610626,0,0,0,0,0,0.164895352399755,-0.0802048958990882,0,0,0,3.46944695195361e-18,-0.013143663717142,0,0,0,0,2.77555756156289e-17,0,0,-0.0384457147036469,0.00613212031931453,0,0,0,0,0,0,0,0,0.0482446033727416,0.090733168803332,0.292743962482754,0,0,0,0.270234781917299,0,0,0,0,0,0,0,-0.0465049573106976,0,0,0,-0.0628453419506524,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0607261319208204,0,0,0,0.134558279936106,2.16840434497101e-19,0.0315412250511883,0,0.0187130665531138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129060947426243,0,0,0.0604706219035217,0,0,0,0,0,0,0,0,0.0131634524759532,0,0,0,0.0422110074168523,0,0,0.0113543805535901,0,0,0,0,0,0,0
X000786.SZ,0,0,0.105005343228428,0,0,0,0.27188598569911,0,-0.086375044482933,0,0,0,0.0618190334098785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137014343132028,0,0,0.0923287726512295,-0.0322205947016352,0,0,0,0,-0.0417220120022433,0,0.0312806751071039,0,0,0,0,0,0,0,0,0,0,-0.0671701307636857,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.124060552911861,0,0,0,0,0,0,0,0.127444105350397,0,0.130680270875728,0.0495923526363357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137173580287342,0,0,0,0,-0.015590769588652,0,0,0.12133808044726,0.00576190720391078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,-0.0736771530338832,0,0,0,0,0,0,0.104715642398388,0,0,0,0.195725027334074,0,0,0,0.00881208902437692,0,0,0.164662246493356,0.294778209972652,0,0,0,0,0,0,0.155185077241504,0,0,0,6.93889390390723e-18,0,0,0,0.073869777939654,0.259471926847773,0,0,0,0,0,0,0,0,0,0,0.0876799485424575,0,0,0,-0.114462725076283,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00681206965310386,0,0,0,0,0,0.0246195165213114,0,0.023994590957935,0,0,-0.0145315392402078,0,0,0,0,0.0942100249727433,0,0,0,0,0,0,0,-0.0100911318819815,0.0255518950890598,0,0,0,0,-0.0187669302390362,0,0,0.0575169374726532,0,0,0,0,0.0192331161210037,0,0,0,0,0,0,0.0100521005201176,0.0169020781729869,0,0,0,0,0,0
X600886.SH,0,0,0.0431931233754649,0,0,0,0,0,0.052356074905331,0.0536728332938939,0,0.022906792129552,0,0,0.0407082549534651,0,0,0.155393829320275,0,0.0788383455921712,0,0,0.128919987734219,0,0,0.00616599811942667,-0.0275396459543368,0,0.0373730035816526,0,0,0,0,0,0,0,-0.174378939982742,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.233388204928707,0,0.121656684714794,0,0,0.0516979359257125,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0389119767991132,0,0,0,0,0,0.214409870671951,0,0,0.0442039026497768,0,-0.0593709568017765,0,0,0,0,0,0,0,0,0,0,0,0,0.439864610861654,0,0,0.0599256500605265,0,0,0,0.010919867537887,0,0,0,-0.0554606699513931,0,0,0,0,0,0.077084302650243,0,-0.108848645808591,0,0,0,0,0.131533738171542,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0828283284367108,0.110558614169644,0.136115887274807,-0.0617830394565153,0,0.27477704772205,0,0,0,0,0,0,-0.226276949135062,-0.699548861205054,0,0,0,0,0,0,0,0,0,0.0254412616708199,0,0,0,0,0,0,0,0,-0.0971738074645858,0,0,0,0.349396091838165,-0.142241732392414,0,0,0,0,-0.0360624545575069,-1.73472347597681e-18,0.0760440308017591,0.110731963898808,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0122711102671193,0.0565714225562603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262397211783456,0.139653487590087,0,0,0,0,0,0,0,0,0,-0.0596990607918184,0,0,0,-0.102843944526525,0,0,0.000768025668188933,0,0,0,0,0,0.0445251122389533,0,-0.0552802979855607,-0.0304765757611827,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0481299802408962,0,0,0,0.213425769846098,0,-0.306224396462924,0,0,0.147376716131999,0,0,0,0.230100117223089,0,0,0,0,0,0,0,0,0.108088013722665,0,0,0,0,0.24703361503595,0.351828759765064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03378952748255,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0536873848268992,0,0,0.258541879281361,0,0,0.13213906409243,0,0,0,0,0,0,-0.0809479920317753,0,0,0,0,0,0,0,-0.252954770547134,0.0540583954515012,-0.0157422727443985,0,0,0,0,0,0,0,0,0.0560897540577138,0.166667564928636,0,0,0,0,0,0.0772752132392782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0.184853935810114,0,0,0,0,0,0.0825468168647595,0,0,0.197592194753425,0,0.0422748282869814,0,0,0,0.0530419737620026,0,0,0.555767778011254,-0.000141916047018348,0,-0.423637245731072,0,-0.0793145235586399,0,0,0,0,0,0,0,0,0,0,0,0,0.0928866625136407,0,0,0,0,-0.0396121261278563,0.0549489007981852,0,0,0,0.00878707423691894,0,0,0,-0.165692165344851,0,0,0,0,0,0
X000959.SZ,0,0,-0.0181076184882569,0,-0.07328793834721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391459274097425,0,0,0,0,0,-0.00398936698534269,0,0,0,0,0,0,0,0,0,0.247856260119562,0.126235953964142,0,0,0.0123455909009926,0,0,0,0,0,0
X000898.SZ,-0.148779877440631,0,0,0,0.0752206639737546,0,0,0,0,-0.0502057609492075,0,0,0.158658223402996,0.0266022409805275,0.0681372276144847,0,0,0,0,0.0685347530449803,0,0,0,0,0,0.0106534523869377,0,0,0.163962262395578,0,0.0237091525026919,0.0386928757816041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4331944202296,0.000367364629351124,0,0,6.93889390390723e-18,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0230895526910309,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00485263309969209,0,0.0268034695773285,0,0,0,0,0,0,0,0.096076477545631,0,0,0.0716660360081232,0,0,0,0,0,0,0,0,0,0,0.185944320552608,0,0,0,-0.0648461021423232,0,0,0,0,0,0,0,0.0115045283288419,0,0,0,0,0,0,0
X600795.SH,0,0,-0.016701665545768,0,0,0,0,0,0,0,0,-0.0241730604034341,0,0,0,0,0,-0.0540046582437021,0,0,0,0,0,0,0,0.0257623623286629,-0.00528926807609855,0,0,0,-0.00695237301255544,0,0,0,0,0.0627236788499242,-0.0159322469943446,0,0,0.0454883808036668,0,0,0,0,0,0,0,0,0,0,0,0,0.0578633185499882,0,0,0,0.0835259679556338,0,0
X000807.SZ,0,0,0,0,0,0,0,0,-0.0589917621736322,0,0,0,-0.0184213781923131,0,0.721135179037022,0.186973727125757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176668342339489,0,0,0,0,0,0,0,0,0.00925879251886875,0.0803554088924202,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0470171282520215,0,-0.0506609895343753,0.0982350309194897,0,0,0,0,0,0
X600549.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.315128892232121,0.088802689113584,0,0,0,0,0,0,0,0,0,0,0,0.153677863698693,0,0,0,0,0,0,0,0.0373798916933759,0,0,0.00596278362270135,2.16840434497101e-19,0,0,0,0,0.131365544968631,0.0433937525675148,-0.0830695682677539,0,0,0,0,0.0826016057566535,0.194170901732219,0,0,0,0,0,0.0222190899771876,-3.46944695195361e-18,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0165674647707326,0,0,0.173675512149696,0,0,0,0.0725889562447678,0,0,0,-0.017154193035611,0,0,0.229822917941746,0,0.00781534794388764,0,0,0,0.0160151970286806,0,0,0.176446832329213,0,-0.0768943086643041,0,0,0,0,0.0756349319885915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618946114759951,0,0,0,0,0,0
X002409.SZ,0,0,0.0290558937201443,0,0.209738010869379,0,-0.0236723851857017,0.0209232522201637,-0.147060602241077,0.17657385951672,0.0538890298748037,0,-0.0784271558288908,0,0,-0.123849659877735,0,0,0,0,0,0,0,0,0,0,0,0.061753389433569,-0.0609040457934778,0,0.22503709941702,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.11204512131336,0.0850717120809475,0,0,0,0,0,0,0,0.15196339163197,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0646762854652596,0,0,0,-0.0364849394858334,0.0734438425562282,0,0,0,0,0,0,0,0,0.365628814266063,0,0,0.230732446147978,0,0,0,0,-0.0277303445045817,0,0,0.174346186957055,0,0,0,0,0,0.0919508623277673,-0.00563933574708577,0,0,0,0,0,0,0.0553219084984012,0,0,0,0,0,0,0,0.0209771074686389,0,0,0,0,0.320554744829744,0,0
X600489.SH,0,0,0.0625908079608211,0,0,0,0,0,0.132947785079766,0.0351004811299879,0,0,0.129748313100547,0,0,0,0,0,0.462012512559345,0,0,0,0.0100300101364336,0,0,0,0.0353021865892443,0,0,0,0.0285854038580052,0,0,0,0,-0.0197745436870146,0,0,-0.198807596127045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0646008800143497,0,0,0,0.0136091739555277,0,0,0,0,0.149877770385107,0,0,0.0611425283994668,0,0,0,0,0.00187415800591502,0,0,0,0,0,0.0382914287606213,0,1.73472347597681e-18,0.0296604353708081,0,0,0,0,0,0,-0.0213198729580446,-0.00433510346131459,0.123667689436454,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0675281379871557,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,-0.0556663422961332,0,0,-0.0789928404377026,0.0922170713327508,0,0,0,0,0,0,0,0.0330560688449262,0,0.215855728886119,0,0,0,0,0,0.0700246173187864,0,0,0,-0.0411186114137967,0,0,0,0,0,0.281442234525815,-0.124973942152692,0,0.0353035985826687,0,0,0,0,0.181363709743657,-3.46944695195361e-18,0.034614186543127,0.0917824427550092,0.0558375944065852,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.364322943409402,0,0,0.0583183638946039,0.333771078925561,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0289222502021248,0,0,0,0.0273998199674728,0,0,0,0,0,0,0,0,-0.130317042131037,0,0,0.323278600204141,0,0,0,0,0,0,0,0,0,0,0.109389320426863,0,-0.0410962732499928,0.146671617147825,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0181403159406984,0,0,-7.6182764671834e-05,0,0,0,0,-0.00167617905409597,0,0.248470585101995,0.0420509162585979,0,0,0.0104200530133362,0,0,0,0,0,0,-0.165238039555168,0,-0.0718946542683399,0,0,0,0,0,0,0,0,0,0,0.140052216620792,0,0,0,0,0.150639146271258,0,0,0,0,0,0.0845189060209934,0,0.0777351592648401,-0.104067589464334,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507526883982464,0.00138346060914962,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0297067575294011,0.187508509697105,0,0,0,0.121097808916018,0,0,0,0,0,0,0,0,0,0,0.0967928598547459,0,0,0,0,-0.105229972487986,0,0,0,0,-0.177065253088639,0,0
X000723.SZ,0,0,0,0,0.0770352023369166,0,0,0,0,0,0.119071222445583,0,0,0,0,0.0770132074553076,0,0,0,0,0.0234929456175902,0,0.0655786611641238,0,0,0,0.0628986621419119,0,0,0,-0.0579676319523169,0,0,0,0,0,0,0,0,0,0,0,0.382656796093718,0,0,0.146479387222808,0,0,0,0,0,0,0.0342877190064938,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0241310518561101,0,0,0,0.213771348141926,0,0,0,0,0,0.0412174131631057,0,0,0,0,0,0.0623138585472802,0,0,0,0,0,0,0.0243565646821552,0,0,0,0,0,0,0,0.0339069032040808,0,0.255017067209415,0,0,0,0.000743032843033779,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,-0.00368049019898838,0,0,0,-0.0164993996653474,0,0,0,0,0,0,0,0,0.158261761845534,0,0.11042843664137,0,0,0,0,0,0,-0.00630766950192844,0,0,0,0.153704402803781,0.095006946671537,0.423875903611932,0,0,0,0,-0.0332676510759932,0,0,0,0,0,0,0,0,-0.177317705374383,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,-0.0451192099705016,0,0,0,0,0,0.106898608901156,0.0055762024700085,0.64867443648602,0,0,0,0,0,0,0,0.0918800511293175,0,0,0,0,0,0.109444675950202,0,0,0,0,0,-0.108988185310842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000834340248024738,0,0,0,0.0434200273373377,0,0
Change_TY3M,0,0,0.108803092488071,0,0,0,0,0,0,0,0,0,-0.108745657598464,0,0,0.0379119054855252,-0.0323582797350503,0.059139181682494,0,0,0.0063654667941627,0,0,0,-0.0547483672040609,0,0.0324572359057293,0,0,0,0.0866894402774243,0,0,0,0,0,0,0.0615766704674881,0.0291954362427124,0,0,0,0,0,0.0152637013690738,0,0,0,0,0,0,-8.67361737988404e-19,-0.0966825856206803,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.242447695065019,0,-0.115295727254969,0.299025029982026,0,0,0,0,0,0,-0.209450933869943,0.257355641445989,0,0,-0.347063429080212,0.31862530193685,0,0,0,0,0,0,0.0865864758377186,-0.16822314577912,-0.0525760728129992,0,0.0815615642614973,0,0,0,0.41451599720952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95991136755995,0,0,0,-0.162011027266134,0,0
TED,-0.0928055532916691,0,0,0,0,0,0,0.0838063380025768,0,0,-0.081864746643914,0,0.140621685854741,0,0,0,0,0,0,0,0,0,0.160213720867974,0,0,0,0.0767673186649223,0,0,0,-0.0511864770929357,0,0,0,0,0,0.0737567542268892,0,0,0,0,0,0,0,0,0.267273631220034,-0.0508105742600956,0,0,0,-0.613714088133131,0.601400226824135,0,0,0,0,-0.365520033113122,0,0
RealEstate_excess,0,0,0,0,0.0355335439660487,0,0,0.046545178375336,0,0,0,0,0.0414590488838303,0,0,-0.00677779774603629,0,0,0,0,0,0,0,0,0,0,-0.0550923686374261,0,0.0509481714339446,0,0,0,0,0,0,-0.0487647808371705,0,0,0,0,-0.129429840384114,0,0,0.0574223497068757,0.0572781230419047,0,0,0,0,-0.00749346465245264,0,0.00676942496305466,0,0,0,0,0,0,0
MKreturn,0,0,-0.00634589603426269,0,-0.00374439957851967,0,0,-0.0811443866538272,0,0.0215257461891394,0,0,0,0.00800642133001768,0,0,0,-6.37964160154032e-05,0,0,0,0,0.0152790207147185,0,0,0,0,0,0,0,-0.0631696382371881,0.00873988241127968,0,0,0,0,0,0,-0.0143095518718835,0.0417658300042563,0,0,0,0,0,0,0,0,0,0,0,-0.0506007012653283,0.0216034626081323,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00140492892762416,0.000575967896332395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001858042932567,0,0,0,0,0,0,0,0,0.00281893078590183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019451141788667,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0198450799557242,0,0,-0.0783080259514883,0.0953751843275455,0.00668780997301342,0,0,-0.00597767293134548,0,0,0,0,0,0,-0.0113209172596735,0,0,0,0,0,0,-0.10427268356796,0,0,0,0.0131304786048675,0,0,0,0,0,0,0,0,0.0442281952227218,0,0,0,-0.0701052812006227,0,0,0,0,0,0,0,-0.161049568505203,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00353015468619376,0,0,0,0.00279280679132512,0.00657606201650845,0,0,0,0,0,0,0,0,0,0,0,0,-0.000286015743245989,0,0,0.000733608859418191,0.00346225763207728,0.00439764329220808,0,0,0,0.0108113529382895,0,0,0,-0.00973341646505063,0,0,0,-0.00554990000978119,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0803395936042414
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0381288393476545,0,0,0,0,0,-0.0154874017430191,0,0,0,0,0,-0.00385100789021242,0,0,0,0,0,0.00583666245471267,0,0,0,0,0,0,0,0,0,0,0,-0.0224312535563266,0,0,0,0,0,0,0.0500633645928014,0,-0.00445634481579443,0,0,0,0,0.101004520122495,0,0,0,0,0.102226365732137,0,0
