,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X600795.SH,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X000301.SZ,X600362.SH,X600010.SH,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X600985.SH,X000933.SZ,X000807.SZ,X600176.SH,X601168.SH,X600612.SH,X000932.SZ,X600219.SH,X002128.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.200321018103966,0,0.0700931441964369,0.0233601839210223,0,0,0.0494379361860437,0,0,0,0.190054290184232,0,-0.0863323183627026,0,0,0,0,0.178677392077692,0,0,0,0,0,0.0566644283176319,0,0,0,0,0,0,0,0.0283267927685574,0,0,0,0,0,0,0,0,0,0,0,0.00970344218647697,0,0,0,0,0,0.0661903980771819,0,0.0415690359048493,0.122021997303619,0,0,0,0,0
X601088.SH,0.0255958805291616,0,0,0,0.157381613164998,0.17457931752767,0,0.0535156144355612,0,0,0,0,0,0,0,0,0,0,0,0,0.0244981527744259,0,0,0,0.0933345243759304,0,0,0,0,-0.0226282637560878,0,-3.46944695195361e-18,0,0,0,0.0949616012605733,-4.33680868994202e-19,0,-0.200136329874288,0.0190154974844225,0,0,0,0,0.10225621776916,0,0,0,0,0,0,0,0.00917384634929309,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,-0.12320112346026,0.107808130055108,0,0,0,-0.0484805171706368,0,0,0,0,0,0,0,0,0.131866834983057,0,0,0,0,0.0892216289715608,0,0.0713388791440135,0,0,0,-0.0740859047817228,0,0,0,0,0,0,0.192714376552095,0,0,0,0,0,0,0,0,0,0,0.00741176771555287,-0.000834384297993391,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547885316320214,0.238689804103889,0,0,0,0,0,0,0.105527367047023,0,0.312114038106134,0,0.0707051814629485,0,0,0.00393925128174472,0,0,0,0.0582073023441395,0,0,0,0,0,0,0,0,0,0,-0.0689843363528604,0,0,-0.00728802277308837,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.148525439685382,0,0,0,0,0,0,0,0,0,0.0261859959088509,0,0,0.353173758076049,0,0,0,0,0,0.0838605686533272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598362797625422,0,0.114502526085762,0.0675781793152248,0,0,0,0,0.000223095289616009,0,-0.00520556363121453,0,0,0,0,0,0,0
X601898.SH,0,1.73472347597681e-18,0.0945985762750266,0,0.243894776951011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256348320882238,0.276773060440012,0,0.0905701064256904,0,0,-0.130921305337236,0,0.0549156138234804,0,0,0,0,0,0,0,0.00585250749699555,0,0,0,0,0.111202586972067,-0.015714478879593,0,0,0,0,0,-0.0184569082684204,0,0.0753297015602567,0,0,0,0,0
X600019.SH,0,0,0,0,0.00600915795492047,0.128854483164589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780055894366835,0,0,0,0,0,-0.0725719278686188,0,-0.00807295044898487,0,0,0.180424631148229,-0.0848206254626787,0.0951513060477277,0,0,0,0,-0.00855993530394262,0,0,0,0,0.0151483161654764,0,0,-0.12165534691625,0,0,0,0
X600011.SH,0.0662373388137453,0,0,0,0.0588655695966096,0.145703161155508,0,0,0,0,0,0,0,0,0,0.116167304504151,0,0,0,0,0,0,0,0.303546946870533,0,-0.07267583883977,0,0,0,0,0.0779652484239998,0,0.03180371254399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900465842232264,0,0,0,0.0241775319686749,-0.0315039586451459,0,0.0886534776079039,0,0,0,0
X600585.SH,0,0,0,0.116517276911146,0,0.064076971504015,0,0,0,0,0,0,0,0,0,0,0.00777789254105825,0,0,0,0,0,0.124333910572675,0.00692695151460456,0,0,0,0.0957741095417446,0,0,0,0.0607291559517268,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073429798663043,0,0.00476325651746019,0,0,0,0,0,0
X600660.SH,0.217113305554722,0,0,0,0,-0.0792362473936569,0,0,0,0,0,0,0.0879313528034825,0,-0.0468715563010353,0,0,-0.0261844591776074,-0.071335659867439,0,0,0,0,0.0143888768106723,0,0,0,0,0,0,0,0,0,0,-0.12244730732154,0,0,-0.0294567356400204,0,-0.070460636485435,0,0,0,0,0,0,0.180069846787937,0,0,0.116069666642411,0,-0.0158250891025994,0.0473519007744914,0.117870572362609,0,0,0,0,0
