,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X600188.SH,X601600.SH,X002466.SZ,X600688.SH,X600362.SH,X600795.SH,X600886.SH,X300072.SZ,X600516.SH,X000898.SZ,X600547.SH,X002460.SZ,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X600801.SH,X600808.SH,X000408.SZ,X000932.SZ,X000883.SZ,X002271.SZ,X600315.SH,X601158.SH,X000830.SZ,X600219.SH,X601699.SH,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.320676626279445,0,0,0,-0.0241189096738,0,0,0,0,0,0.0944107498144633,0,0,0,0,0,0,0,0,0,0,0.0151179202876404,0,0,0,0,0.103590059536711,0,0,0,0.0517640581702476,0,0,0,0,0.00997812081477289,0.0286811418723612,0,0.00558815309269545,0,0,0.11727884691725,0,0,0,0,0,0,0.0102688579162127,0.016885197103286,0,0,0,0,0,0
X600028.SH,0.226752527062203,0,0.33865790684953,0,0,0,0,0,0,0,0,0,0,-0.0921021960262946,0,0,0,0,0,0,0,-0.0668609761273334,0,0,0,0,-0.00230063414658492,0,-0.0779762961961873,0,0,0,0,-0.00173662984501731,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130820287666036,0,0,0.00147650343618434,-0.00211666225069444,0,0,0,0.222613684525728,0,0
X601088.SH,0,0,0,0.282484069900721,0,0.00934174521750308,0,0,0,0,0,0.610600413241447,0,0.0087115029860221,0.0128370538218867,0.0305032302125272,0,0,0,0,0,0,-0.0476442482243445,0,0,0,0,0,-0.110671708258847,-0.110579735875253,-0.198344164309961,0,0,0,0,0,0,0,0,0,0,0,0.033510913280274,0,0.0457407062109851,0,-0.00914416058707547,0,0,0,-0.00435609400198861,0,0,0,0,0,0
X600585.SH,0,0,0.315191039256719,0,0,0.0447624179930313,0,0,0,0,0,-0.12677976355731,0,0.0698252455352098,0.195690942619734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200898356890512,0,0,0,0,0.344569752104376,0,0,0,0,0,0.109460179703718,0,0.0735098400761009,0,0,0,0,0,0,-0.023325923440248,0,0,0,0,0.00596502823199249,0,0
X600019.SH,0,0,0,0.114726396854652,0,0.124393347293124,0,0,0,0,0,0.207075254691561,0.0304877150452893,0,0,0,0,0,0,-0.29021665226494,0,0,0,0,0,0,0.135839311374457,0,-0.0101787165757618,0,0,0,0,0,0.0764661392272961,0,0,0.244071840210853,0,0,0,0,0,0,0.154429697439265,0,0,0,0,0.0107711973903334,0,0,0,0,0.0697215592860058,0,0
X600309.SH,0,0,0.16412576367236,0,0,0,0,0,0,0,0,0,0,-0.223865428283992,0,0,0.38999647335237,0,0,0,0,0,0,0,0,0,-0.0841423716581908,0,0,0.230602103304189,-0.0400055195606756,0,-0.282444196024607,0.177995234259953,0,0,0.0744615727933625,0,0,0,0,0,0.100011207796604,0,0,0.00130118359874454,0,0,0,0.0441310581135116,0.0690206706628586,0,0,0,0.0263793409704263,0,0
X600011.SH,0,0,0,0,0,0.0584854063694222,0,-0.0317375737709487,0,0,0,0,0,0,0,0,0,0.240610329447242,0,0.108212389477398,0,0,0.0424980630064396,0.396319289263592,0,0,0,0,0,0,-0.12908244318392,0,0,0,0,0,0,0,0,-0.0952578604535511,0,0,0.0556439185626868,0,0,0,0,0,0,-0.00292348294499472,0.000358062898606671,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0768260447621026,0,0.407336014802898,0,0,0,0.59562981845,0,0,0,0.700542802495933,0,0,0.390743749482204,0.0516259990647148,0.157305143446063,0,0,0.116901772479691,0,-0.174831048928579,0,0,0,0,0,0,0.424460651272926,0,0,0,0,0,0,0,0,0,0,-0.0833304638853964,0,0,0,0.0185788001946466,0,0,0,-0.0542218721093425,0,0
X600660.SH,0,0,0,0,-0.0595837117309165,0,0,0,0,0,0,0,0,0,0,0,0,-0.328856832397268,-0.131039726023588,0,0,0.00770598963958598,-0.0339651751411744,0,0,1.38777878078145e-17,0.176520593585098,0.13562406984614,0,0.111306162245079,0,0,0,0,0,0,-0.12580444007767,0,0,0,-0.144482959455243,0,0,0,0,0,0,0,0,0,0.0535118292590202,0,0,0,0.29906099027704,0,0
X601898.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.192004579584667,0,0,0,0,0,0,0.14708873160892,0,0,0,0,0,0.074334262920525,0.0623849372737579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951547468632346,0,0,0.000539225821225577,-0.0156329902366,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0891675895444324,0.0592865225550322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679876853234423,0.121942365481068,0,0,0,0,0,0,0,0,0,0,0,0,0.0527900482779029,0,0,0,0.0263301623187594,0,0,0,0,0.130170225784521,0.0003147978912182,0.0537665555505999,0,0.0061780279135104,-0.0355792024066954,0,0,0,0,0,0
X600188.SH,0.0747571682723851,0,0.330175808699249,0,0.0740840496460983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130669781127053,0,0,0,-0.22975545341248,0.117716350903722,-0.052914506987092,0.221740856804934,0,0,0.00670668214066263,0,0,0,0.0360654013866508,0,0,0,0,0.0412213355088893,0,0,0.169975300128038,0,0,0.642953996198128,0,0.0513035557502821,0,0.015496828098954,-0.0304028721157167,-0.00716063375857108,0,0,0,0,0,0
X601600.SH,0,0,-0.0788731057348687,0,0,0,0,0,-0.224392948701545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135775059171895,0,-0.0194269242238931,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.548451240259412,0.40114754381413,0.00600653723871231,-0.00871064697395091,0,-0.134953997091852,0.0167553549542705,-0.0225095847903429,0,0,0,0.0719989921941359,0,0
X002466.SZ,0,0,0.0939367583665019,0.114657898107293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611484361866171,0.17260934715383,0,0,0.545387140689539,0,0,0.0417532268520732,-0.0419123076403485,-0.113412883728383,0,0,0,0,-0.423066088637491,0,-0.424589671621195,0,0,0,0,0.161335733554236,0,0,0.0539130310376283,0,0,0,-0.234740983451501,0,-0.0802879201651759,0.0603064259912644,-0.000350283865321592,0,0,0,0,0,0
X600688.SH,0,0.218145371327209,0.023681108156541,0.0477239984686625,0,0,0,0.04306853174845,0,0,0,0,0,0.020962975558269,0,0.137983402935872,0,0,0,0,0,0,0,0,0,-0.0653696608354135,0,0,-0.125315936904774,0,0.0524949262382605,0,0,0,0,0,0,0,0,0,0,0,0.117517659567434,0,0,0,0,0,0,0.0279583613714978,0.0164292830237033,0,0,0,0,0,0
X600362.SH,0,0,0.205094281810345,0,0,0.123585192432461,0,0,0,0,0,0,0.429636387467905,0,0,0,0,0,0,0,0,0.0607895426447874,0,0,0,0,-0.00573325030174202,0.0831204795659873,0,0,0,0,0,-0.053518131653074,0,0,0,0,0,0.0025862954310277,0,0,0,0,0,0,0.0290645175904666,0,0,0.0135969201734454,-0.0148683564060947,0,0,0,-0.199328212640136,0,0
X600795.SH,0,0,0,0,0,0,0,0.0217744332731953,0,0,0,0,0,0,0,0,0,0.0523309287728886,0,0,0,0.00138373642163277,0,0.00717912647800514,0,0,0.0948371598593394,0,0,0,0,0,0,0,0,0.0626325113904645,0.108704411705191,0,0,0,0,0,0,0,0,0.179014784414172,0,0,0,0.001840984077425,-0.0162838049502112,0,0,0,0,0,0
X600886.SH,0,0,-0.0583998223659161,0,-0.063582692067371,0,0.00972259057274759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883492746603943,0.214730127361397,0,0,0.0867904039320888,0.110626365377168,0,0.108249075273578,0,0,0,0.102637393090562,0,0,0,0,0,-0.00725307331702748,0,0,0,0,0,0,0,0,0,0.00083590970616672,-0.0234955259708032,0,0,0,0,0,0
