,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X600111.SH,X601992.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X000935.SZ,X601699.SH,X600021.SH,X600126.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00624592538451879,0.0073892126290167,0,0,0,0,0.00409882855660552,0,0,0.0228722238335043,0,0,0,0,0.0467123175862738,0,0.0414443674119948,0,0,0,0,0.00623632218289969,0,0,-2.16840434497101e-19,0,0.0447399457046624,0,0.0817516513646158,0,0,0,0.0504138109456498,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0179111956732252,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0536135579516464,0,0,0,0,0.0702294020131371,0,0,0,0,0,0,-0.0391661515787666,-0.0464287685321287,0,0,0,0.0399412840693532,0.044315490438516,0,0,0,0,0,-0.0135444965547195,0,0,0.122871050081814,0,0.0337208787526569,0,-0.0111850618968511,0,0,0.0580786426747959,0,0.0348609030212106,0,0,-0.0112306820917721,0.0657233773678987,0,0,-0.0317008564431403,-0.00834182502479274,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.148757121917544,0,0,0.0668082516493814,0,0,0.0200940319795886,0,0,0,0,0,0,0,0,0,0.141114549234161,-0.00820908084969319,0,0,0,0,-0.0566100605244596,0,0,0,0.0822980707263233,0,0,0,0,0,0,0,0,0,0,0.000866003767374174,0,0,0.0644514986123944,-0.0144485673846572,0,0,0,-0.0355722788951195,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0668369818380443,-0.043759116694066,-0.0516903865510094,0,0,0,0.0809214443833304,0,0,0,0,0,0,0,0,0.2374621998903,0,0,-0.0122776601894543,0,0,0,-0.124567392213314,0,0,-0.0636132677961306,0,0,0,0,0,0,-0.00580852859153202,0,0,0,0,0.000938542921790611,0,0,0.0119905536748505,0,0,0,-0.0309336899631283,0.0183299494990159,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0565831832438581,0,0,0,0,0.0483595517282524,0,0,0,0,0,0,0.161470551342568,0.163213950774607,0,0.125841950046139,0,0,-0.0408435348263824,0,0,-0.0652335397740563,0,0,0,0,0.0435482173743955,0,0,-0.130782698021598,0.133788487575791,0,0,0,0,0,0.0846251462071935,0.320370740120144,0,0,0,0,0,0.0290385288462773,0.0184365622501973,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.466153276262162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270651535555423,0,0,0,0,0,0,0,0,0,0,0,0,0.24573020486743,0.0875339591690072,0,0,0,0,-0.0819597083656212,0,0,0,0,0,0,0,0,0,0.0295854698376942,0,0,0.00838443632549737,0.0493215300143352,-0.0202603682022378,-0.079773886221168,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027498945638806,0,0,0,0,0.013565494755798,0,0,0,0.234813737444445,0,0,0,0,0,0,0,0.00846361807903434,0,0.0119665646823956,0.0215734719062425,0.0387833643198684,0,0,0.0750707966183811,0,0.117414683187402,0,0.138711244346061,0,0,0,0,0,0,0,0.0433507381386864,0,-0.00261382114116378,0,0,0,0,0,0,0
X601898.SH,0,0,0.340495812982652,0,0,0,0,0,0,0,0.0593510730154011,0,0,0,0.327299100112746,0,0,0,0,0,0,0,0,0,0,0.0980117456412595,0,0,0.0607556394142426,0,0,0,0.0117304536726792,0,0,0,0,0.101572993089704,0,-0.108087328753176,0,0,0,0,0.0314755957748218,0.217374220669936,0,0.026579100752922,0,0,0,0.0294791772526511,-0.0591220805104997,0,0,0,0,0,0
X600547.SH,0,0,-0.134119698668594,0,-0.0332682815188302,0,0,0,0,0,-0.110198453118608,0,0,-0.0268428339870105,-0.0880923022007106,0,0,0,0.931031135996094,0,0,0,-0.0985197597873852,0,0,0.0235863074336331,0,0,0.090833755702187,0,0,0,0,0,0,0,0,-0.0481781980892002,0,0,0,0,0,0,0.0914080247963701,0,0,-0.0972700425981193,0,0.207068758943199,0,-0.0163274271458977,-0.0282607187321486,0,0,0,-0.0125541623313276,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158846739792025,0,0,0,0,0,0,0.0322947660065797,0,0,0,-0.0140005421293669,0,0,0,0,0.0477062494903285,0,0,0,0,0,0,0.0694490431616801,0.0442855337882679,0,0.0459901866994993,0.152183078385138,0.016768301946931,0,-0.0117703181666377,0,0,0,0,0,0,0
