,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X600219.SH,X000629.SZ,X000786.SZ,X600157.SH,X600299.SH,X600808.SH,X600489.SH,X000825.SZ,X601158.SH,X600801.SH,X000630.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X300072.SZ,X600985.SH,X600583.SH,X000027.SZ,X002075.SZ,X600339.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.315147123666569,0,0,0,0,0,0,0,0,0,0,0,0.118685126641137,0,0,0,0,0,0,0.0366229182604744,0,0,0,0,0,0,0,0,0,0.0274663931156214,0,0,0,0,0,0,0,0,-0.0307844787907089,0.00493164275092973,0,0,0,0.0738647043733978,0.02269566894716,0,0.0457921299731239,0,0,0.0168518850283032,0.00220136267627425,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.122860342460374,0,0,0.0798618134087031,0,0,0.188457814484926,0,0,0,0,0,0,0,0.0555140150556145,0,0,0,0,0,0,0,0,0,0,-0.0268753454831949,0,0,0,0,0,0.0901361646353669,0,0.314274080986187,0,0,0,0,0.0310338584873147,0,0,0,0,0,0.0953830743167113,0.0416890473986309,0.0442430481949829,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.168361059280818,0,0,0,0,0,0,0,0,0,0.0672396032396863,0,0.126341108413596,0,0,0,0,0,0,0.00319885767306129,0,0,0,0,0,0,0.00217811834351323,0,0.0215524169265263,0,0.16456852663363,0,0,0,0.0615223150765053,0,0,0,0,-0.151982905672452,0,0,0,0,0.110420239690314,0,0.0135417436468337,0.00833171658689341,0,0,0,0,0,0
X600585.SH,0,0.0838774470020245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793846744364805,0,0,0,0,0,0.0451221329765061,0,0,0.157877867797936,0,0,0.0787804570344849,0,0,0,0.400212586355732,-0.049670324080034,0,0,0,0.0206407056489418,0,0,0,0,-0.0441872859869211,0,0,0,0.00542265199861042,0,0,0,0,0.017410281284643,0,0
X600019.SH,0,0,0,0,0,0.0334719881430766,0,0,0.0292209836180092,0,0,0,0,0,0,0,0,0,0,0,0,0.470830861022499,0,0.0285494675882982,0,0,0,0,0,0.0090298913469326,0,0.0102145402963439,0,0,0,0,0,0,0,0,0,0,0.134260696036444,0,0,0,0,0.000976425473775186,0,0,0,0.00717454195207811,0.0221184506477979,-0.00768344468049922,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160813230609601,0,0,0,0,0,0,0.0663308987152168,0,0.00768773270493837,0,0.0142691997635727,0,0.430084091388665,0,0,0,0.333854095504433,0,0.0402194585892103,0,0,0.132210097831723,0,0,0,0,-0.143288822760025,0.0490878865271022,0,0,-0.0136756349038835,0.0458509985336918,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47103939059955,0,0.621963201727145,0,0,0,0,-0.210773461424138,0,0,0,0,0,0,0,0.049262202969561,0,0,0,0,0,0,0,0.0346139011429152,0,0,0,0,0,0,0,0,-0.100389969432531,0.0446691650746508,0,-0.000360344056065275,0,0,0,0,-0.0256003519196604,0,0
X600010.SH,0,0.0347753966126229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116784977637485,0,0.187308497233833,0.0338153280420189,0,0,0,0,0.230829179719243,0,0,0,0,0,0.0173550300100088,0,0,0,0,0.141452213489524,0,0,0.0436367348768767,0,0,0,0.27012761467427,0,0.0694593066207311,0,0,0.0108747531954991,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0430137192032808,0,0,0,0,0,0,0,0,0.00106877533946827,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0974545317783432,0,0.211026825811735,0,0,0.010569606992555,0,0,0,0,0,0,0,0,0,0.0501904042995374,0.0582585339078222,0,0.0849237310871513,0.0470761105389002,0,0,0,0.0090766270146591,0,0,0,-0.0165509501964485,-0.00938333033641155,0,0,0,-5.42101086242752e-20,0,0
X600547.SH,0,0,0,0,0,0,0.011933033853331,-0.0156582642798555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327086814154749,0,0,1.01473312783643,-0.036818135779034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969135889586057,-0.0400885823288951,-0.0140187731409613,0.0262070417690638,0,-0.0432126916466399,0,-0.00638356923096357,0,0
X601898.SH,0,0,0,0,0,0,0.0126777929456511,0,0.0186741284833366,0,0,0.210194680016571,0,0,0,0,0,0,0,0,0,0,0.0695310347938556,0,0.125787590180533,0,0,0,0,0.0186246644618537,0,-0.00983118592337335,0,0,0,0,0,0,-4.33680868994202e-19,0.0284219613757518,0,0,0,0.0322746254709362,0,0,0.0935123898397324,0,0,0,0,-0.0140925081710144,0.0428147336613622,0,0,0,0.0565578992024381,0,0
X601991.SH,0,0,0,0,0.0442792052767581,0,0,0,0.0735820251389882,0,0.0213772319217476,0,0,0,0,0,0.0160766637979526,0,0.0958544665470741,0,0,0,0.0710623657873926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056705967875801,0,0,0,0.0205318359227518,0,0,0,-0.00131902247242132,0,0,0,0,1.73472347597681e-18,0,0
X600660.SH,0,0.118269563515482,0,0,0,0.00217658780919345,0,0.159606761941825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267118893618693,0.015064652940602,0,0,0.0427426951829043,0,0,0.00461390796949557,0,0,0,0,0,0,0.135582457599344,0,0.25204108780505,0,0,0,0.041669816886537,0,0,0,0,0,0.0430214826405938,0,0,-0.0546235077982282,0,0,0,-0.083411741845867,0,0
X600688.SH,0,0,0,0.143343917479288,0,0,0,0,0,0,0,0.0855211600604309,0,0,0,0,0,0,0.0707916416208037,0,0,0,0,0,0,0.0761468350487799,0,0,0,1.73472347597681e-18,0.0110180559046369,-0.0253086353225767,0,0,0,0,0,0,0,0,0.0361163754061341,0,0,-0.0271130220866044,0,0,0,-0.00520120583662412,0,0,0,0,0.0461680304997683,0,0,0,0.0265502961769818,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00740027687323925,0,0,0,0,0,0,0,0,0,0.276754874908666,0.0239063766012067,0.130906950980402,0,0,0,0,0,0,0.0412660069961153,0,0,0.0104139546058176,0,0,0,0,0,0,0,0,0,0,0,0,0.000518694870327189,0.147326170812529,0,0,-0.00263541665895314,0.00963831256842665,0,0,0,-0.0253839265017041,0,0
X600886.SH,0,0,0.069019311671474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101559692615212,0,0.0743163971594244,0,0,0,4.33680868994202e-19,0,0,0,0,0.297391511780717,0,0,0,0,-0.0725464838674659,0,0,0,0,0,0,0,-0.040914561937202,0,0,0,0,0,0,0.0598983334174853,0.1327541008598,0,0,0.0141371417046237,-0.0276484876430161,0,0,0,-0.0993054265360627,0,0
X600795.SH,0,0,0,0,0,0,0.487452236501716,0,0,0,0,0,0,0,0,0.328947548919046,0,0,0,0.0931191928760758,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.0406690978811614,0,0,0,0,0,0,0,0.00125651347985091,0,0,0,0,-0.227965015923789,0.0647455117735886,0,0,0,0,0.0360318748994807,0,0.0366450751222364,0,0,0,0,0.0273341100532502,0
X600188.SH,0,0,0,0,0,0.0493193985210041,0,0,0,0,0,0,0,0,0.0748022532790109,0,0,0,0,0.00972074230985636,0.0759303332478734,0,0.0890605356613576,0,0.00205605977942672,0,0,0,0,0,0.10885503920796,0.00555863654853933,0,0,0,0,0,0,0,0,0,0,0.180143272363658,0.0257942804179011,0,0,0,0.0425124919072537,0,0,0,0.00250186039300306,-0.0158920437193944,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.215238252859529,0.40211964367692,0,0,0.0672150524979671,0,0,0,0,0,0,0,0,0,0,0,0,0.152669200616052,0,0,0.0356357469768338,0,0,0,0,0,0.0232599776336077,0,0,0,0,0,0.484079454780713,0,0,0,0,0,-0.0199275421211362,-0.0739059557092205,0,0,0,0,-0.0476774466773595,0,0,-0.0361515138372978,0,0,0,0,0,0
