,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X600886.SH,X002460.SZ,X600010.SH,X601898.SH,X000786.SZ,X600801.SH,X600362.SH,X601600.SH,X600489.SH,X600176.SH,X600188.SH,X601991.SH,X600352.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X600219.SH,X002080.SZ,X002466.SZ,X002353.SZ,X600486.SH,X000723.SZ,X002075.SZ,X600529.SH,X600612.SH,X600315.SH,X000027.SZ,X601158.SH,X000898.SZ,X000883.SZ,X002250.SZ,X002409.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0466560652071684,0,0,0,0,0,0.0698260375791599,0,0.0449737520503701,0.0333826386123375,0,0,0,0,0,0,0,0,0,0,0,0.106281187141028,0,0,0.0468623510463225,0,0.025063803230671,0,-0.0473473168553452,0,0,0,0,0,0,0,0,0,0,-0.00537317483323883,0.00658407331916943,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00975588287350958,0,0,0,0,0.0149156905216366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308360048972085,0,0,0,0,0,0,0,0.0838100883746102,0,0.00264466794491781,0.0630140769022201,0,0.0528364774664461,0,-0.0222384617618474,0,0,0.0424497926212061,0,0,0,0,0,0.0566064628341929,0,0,0.01428965442417,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0917740298730144,0,-1.73472347597681e-18,0,0,0,0,0,0.00388666627324866,0,0.00998466369106588,0.0841720157460636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190195900819619,0,0,0,0,-0.0108139458000992,0,0,0,0,0.159724470664037,0,0,0,0.0513911933036738,0,-0.0122064632572244,0.0115092304499108,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0021361298709242,0,0,0,0,0,0,0,0,0,0,0.0299147117268581,0,0,0.0781934722369265,0,0,0.248143337204955,0,0,0,0.0538252006364726,0,0,0,0,0,0,0,0,0.0651564819275071,0.00194068617111225,0,0,0,0,-0.0250377523012455,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00420061792674463,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0252384310440357,0,0.235195471688676,0,0,0.0452121717337091,-0.072427363119333,0,0.0482210372159283,0,0,0,0,-0.0542820800484816,0,0,0,0,0,0.147663744595422,0,0,0,0,0,0,0.115996587593471,0,0,0,0.115616022404222,0,-0.0585936118494469,-0.0697268877416095,0,0.144616181086715,0,0,0,0,0.101447093209808,0,-3.46944695195361e-18,0,0.0200774346031789,-0.00355787820565423,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0259334272158145,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0104513095090871,0,0,0,0.452147056002547,0,0,0,0,0,0.0984624505285028,0.0330313177489462,0,0,0.0919121230885694,0,0,0,0,0.00846278404082062,-0.0182160698335593,0,0,0,0,0,0.195368936621426,0,0,0,0,0,0,0,0,0,0,-0.00668066141871257,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0967965910776231,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.101510024785491,0,0.0376419659156576,0,0,0,0.0120763604642009,0,0,0.0581648933855062,0,0,0,0.118768719034564,0.000612628391249675,0,0,-0.0390900293286971,0,0,0.110343744473409,0,-0.0264361432560147,0,0,0,0,0,0,0,0.105057835602667,0,0,-0.0216749199804404,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.118907741546821,0,0,0,0,0,0,0.18884086428163,0,0,0,0,0,0,0,0,0,0,-0.186211324151207,0.791625099607053,0,0,0,0,-0.13688611405285,0,0,0.0463753653147217,0,0,0,0.185754486087332,0,0,0,0,0,0,0,0,0,0,0,0.0475627382339335,0,0,0,0,0.141366835828656,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387995023379593,0.0545981091362851,-0.102451089465594,0.237814890116449,0,0.0969712635153215,0,0.115856193913278,0,0,0,0,0,0,0,0,0,0,0.0390281170389616,0,0.245685927945357,0,0,0,0.0710008226610908,0,0,0,0,8.67361737988404e-19,0,0,0,0.000992567488779039,0.0155971533468574,0,0.0693488220760651,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0279622009101746,0,0.15465107192628,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198734034429246,0,0,0,0,0.211336329394872,0.181335029528304,0.0738415871305079,0,0.0299965220795701,0.00109400793973903,0,0,0,0,0,0
