,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600362.SH,X600352.SH,X600188.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X000723.SZ,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002460.SZ,X002466.SZ,X600299.SH,X000629.SZ,X000883.SZ,X600219.SH,X601158.SH,X600985.SH,X002353.SZ,X000553.SZ,X000630.SZ,X000401.SZ,X000027.SZ,X601699.SH,X600426.SH,X600583.SH,X000825.SZ,X600808.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464657561007118,0,0.00123002697811661,0,0,0,0.0550350626962431,0.0460426353125688,0.0211717315959107,0,0,0,0.0738207211809584,0,0,0,0,0,0,0,0.0604581359094949,0.0208297385567737,0,0,0,-0.00477825557532719,0.0132535971452015,0,0,0,0.000478706335728885,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128752012907948,0.0622282848431035,0,0,0,0,0,0,0,0,0,0,0.0320313242628096,0.00991601064472057,0,0,0,0.0246277707131889,0,0,0,0,0,0.0835568209896031,0.0942348056223966,0,0,0,0.0434830211756769,0,0,0,0,0,0,-0.0256923498615384,0,0,0,0,-0.0138619933520735,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498746768894176,1.73472347597681e-18,0.0361422608975839,0,0,0.0461983062747665,0,0.0299763901334153,0,0,0,0,0,0.0718044981983362,0,0,0,0,0,0.155610449270785,0,0,0,0,-0.0599534395464392,0,0,0,0,0.107454455758274,0,0,0,0,0,0,-0.0076659931961616,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0651579699254354,0,0,0,0,0.0658184252666807,0,0,0,0.305250513734649,0,0.0335120122359846,0,0,0.0901846032724511,0,0,0,0,0,0,0,0,0,0,0,0,0.0668115593314841,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154559607563373,-0.00265760660083253,0,0,0,0.032395669866674,0,0
X600019.SH,0,0,0,0,0,0.0308287195425547,0,0,0,0,0,0,0,0,0,0,0.0599719109431115,0,0,-0.0141131764823645,0.154658622960683,0,0.0261366436164094,0,0,0,0,0,0,0,0,0.101514617662883,0,0.11459232793554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205606731190407,0,0,0,0,0.0229690716289928,0,0
X600309.SH,0,0,0,0.0642796551199206,0,0,0,0,0,0,0,0,0,0,0,0,0.266316586798206,0,0,0,0,0,0,0,0,0,0.0710678719099398,0.0565007983971444,0.126428267857696,0,0,0,0,0,0,0,0,0,0,-0.0890581989274807,0.10202851963857,0,-0.128410361508073,0,0,0,0,0,0,0,0,0,0.0823885799683265,0,0,0,0.191307406817224,0,0
X600011.SH,0,0,0,0,0,0.0355289667225565,0,0,0.224218359894285,0,0,0.0230970427328395,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0571303428102604,0.124362586254545,0,-0.211243363938137,0,0,0,0,0,0,0,0,0.268694524409892,0,0,0,0,0.121736649694444,-0.192655785095181,0,0,0,0,0,0,0,0,0,0,0.0161570578022713,-0.0135020390396006,0,-0.179246693139875,0,-0.00941810222012314,0,0
X600547.SH,0,0,0,0,0,0,0.00312466209349704,0,0,0,0,0,0,0,0,0,0.0621619218726166,0,0,1.73472347597681e-18,-0.125230506117417,0,0,0,0,0,0.798418748138139,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.033028046781057,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.169212937485402,0,-0.0785687578711025,0,0,0.0135480579083089,0,-0.12309730125353,0,0
X600010.SH,0,0,0,0,0,0,0.344855648690046,0,0,0.0592072734199578,0,0,0,0,0,0.401166046460241,0.0372585014932468,0,0,0.0896582016903251,0.0337008681641401,0,0.0476247729056757,0,0,0,0,0,0,0,0,0.0414093883157533,0,0,0,0,0,0,0.0635759405297313,0,0,0,0,0,0,0,0,0,0,0,0,0.0186938636765408,-0.0930381585790706,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.187041727333016,0,0,0,0,0,0,0.38780360610686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826278293504941,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.14243764221611,0,0,0,0,0,0.0113217265689184,-0.0296357525343777,0,0,0,0,0,0
