,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X600362.SH,X600111.SH,X601991.SH,X600188.SH,X600547.SH,X300072.SZ,X600516.SH,X600660.SH,X002460.SZ,X600886.SH,X000709.SZ,X000898.SZ,X600027.SH,X600157.SH,X600339.SH,X600489.SH,X000959.SZ,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X000723.SZ,X002092.SZ,X601158.SH,X000553.SZ,X000983.SZ,X600299.SH,X600008.SH,X000630.SZ,X000883.SZ,X601699.SH,X000807.SZ,X000792.SZ,X000408.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0540124494707179,0,2.16840434497101e-19,0.0415974391493648,0.013574689082577,0.036616537667478,0,0,0,-0.0184990991390665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508541996018373,-0.0232092456295193,0,-0.0103410062772362,0,0,-0.0761510278736794,0,0,0,0.0265467000378513,0,0,0,0,-0.00162054430591944,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0232444940297478,0.0764458982243187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491045553048263,0,0.0276569122812999,0,0,0,-0.317204065443561,0,-0.0284442326054703,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321347154468696,0,0,0.0500719111720435,0.00465469244103405,0,0,0,0,0.00622540178615061,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105260972573782,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.150323788849866,0.00264634684424252,0,0.13659534896256,0.196141459769514,0,0,0,-0.030218510646162,0,0,0,0,0,0,-0.111600941913866,0,0,0,0,0.251919616342629,0,0,0,0,0,0.20590430267318,0,0,0.0117784214830031,0,0,0,0,0,0,0,0,0,0,-0.0388959318652217,0,0,0,-0.00721570185523154,-0.00912306842250067,-0.0160027829945011,0,0,0,0,0,0
X600585.SH,0,0.0342206397014288,0,0,0,0,-0.098798480987665,0,0.14148697779138,0,0,0.109839350608518,0,0,0,0,0,0,0,0,-0.137043082367535,0.185748399044654,0,0,0,0,0,0,0.07397964225786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172871056853095,0,0.00136208623362417,0.192166367773111,0,-0.000642331466195271,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498822910033019,0.0800582191608763,0,0,0,0,-0.030249151228656,0,0,0,0.18202394149987,0.15444961862142,0,0,0,0,0,0.0194490410236468,0,0.172317434007884,0,0,0.168100489565193,0,0,0,0,0,0,0,0,0.0569420418573957,0,0,0,0,-0.00954769181904691,0.019735302924257,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0666793308064117,0,0,0,0,0.0763556689341618,0,0,0,0.00123410042405817,0,0,0.108622595232019,0,0,0,0,0.11147761731136,0,0,0,0,0,0.16938550162735,0.327324796382855,0.0474864042508445,0,0,0,0,0,0.057787009273952,0,0,0,0,0,0.150065266035532,0,0,0,0,0,-0.0204284494249409,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0517237341719868,0,0,0,0,0,0,0,0.155683804282885,0,0,0,-0.0136896072252278,0,0.054791941146889,0,0,0,0,0,0.00412279464886278,0,-0.0775412916926782,-0.0373114661610724,0,0,0.052844057951851,0,0.0736315035816819,0,0.0938697146879941,0,0,0,0,0,0,0,0,0,0,0,0.0237903627909655,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0252068210197607,0,0,0,0,0,0,0,0,0.0506783725178342,0.040315465482721,0,0,0.109971859365006,0,0,0.0292531568277801,0.262635397562372,0.0765340555359019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925303868347067,0,0,0,0,0,0,0,8.67361737988404e-19,0.0958031074054762,0,0,0,0,-0.00219721113557341,-0.00529437817990097,0,0,0,0,0,0
X601898.SH,0,0,0,0.0644584668227569,0,0,0.00817375491968762,0,0,0,0,0,0,0,0,0.0148254477591471,0,0,0,0,0,0,0,0,0.0207170640166122,0.370163011234038,0,0,0,0,0,0.0211879934410183,0,0,0,0,0.0184055935263815,0,0,0.158781130999342,0,0,0,0,0,0.0679861859634844,0,0,0,0,0,0,0,0,0,0,0,0
