,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600011.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X600111.SH,X600010.SH,X600489.SH,X002460.SZ,X000708.SZ,X002466.SZ,X600803.SH,X600160.SH,X600027.SH,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X002128.SZ,X600176.SH,X000408.SZ,X000630.SZ,X600096.SH,X000877.SZ,X600985.SH,X601168.SH,X000933.SZ,X600378.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X000883.SZ,X600352.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0.19392903973526,0,0,0,0,0,0,0.212578026886149,0,0,0,0,0,0,0,0,0,0,0.0522885072306731,0.119706680697408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689986098380143,0,0.0850942013400686,0,0.0811424764039149,0,0.0048139916741116,0.0182070878790367,0,0.103622554934778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.00584452830686524,0,0,0,0,0,0,0,0,0,0,0.560243978607788,-4.33680868994202e-19,0.231929787978033,0,0,0.00954031932507174,0.0193566879357166,0,0,0,-0.0296694088207907,0,0,0,0,0,0,0,0,0,0,0,0,0.0971124774350586,0,0,0,0,0.0853885367790198,0,0,0,0.0133463478808097,0,0.0246058380236064,-0.0106620534435994,0,0,0,0,0,0
X600010.SH,0.0325013422232967,0,0,0,0,0,0,0,0.183067745375991,0,0,0,0,0,0,0,0.124319417384538,0,0.072106713090755,0,0,0,0,0,0,0.15187480966221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139294701971052,0.204257779833794,0,0,0,0.0384616781194376,0,0.0209158011612344,-0.0538132030045392,0,-0.0697462510780286,0,0.0526517904931213,0,0
X600489.SH,0,0,0,0,0,0,0,0.148123455889356,0,0,0.679526251423585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168458742820232,0,0,0,0,0,0,0.29782017841053,0,0,0,0,0,0.163665242932274,0,-0.305918689889933,0,0.0857641234669568,0.184924085595185,-0.0252889177606864,-0.0182327757053617,0,0,0,0,0,0,0,0,-0.0306849333933217,0,0,0,0,0
X002460.SZ,0,-0.0916142264970731,0,0,0,-0.0311109152165023,0.0910242098457418,0,-0.0136700454052646,0,0,0,0,0.124966217193874,0,0,0.109981858579993,0,0,0,0,0.407063402250179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111331660414077,0.0493922573544744,0,0,0,0.218666459648342,0,-0.00517847505234797,-0.0191373231590436,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0103349228883271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642069489686489,0,0,0.0446306824224205,0,0,0.0341618399510654,0,0,0,0,0.199835723577163,0,0,0,0.0488053470887985,0,0,0,-8.67361737988404e-19,0.168664222997876,0,0,0,0,0.00578893868574432,0,0,0,0,0.277563233281992,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0830585853152083,-0.0252624368544455,-0.0981766883680376,0,0,-0.0114126923759911,0,0,0,0,0,0,0,0,0.833528454742932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104941476301146,0,0.0358466623050138,0,0,0.139644870889808,0,0.0235758297876063,0,0,0,0,-0.115927910393074,0,0
X600803.SH,0,0,0,0.217926110535498,0,0,0,0,-0.0319219407371078,0,0,0,0.237099338429344,0,0,0,0,0,0,0.024591645079812,0.161222806808148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562349715646124,0,0,0,0,0.0158408897103332,0.137334852226084,0,0,0,0,0.0607717941997287,0,0.0455614248194871,0,0,-0.398725178071179,0,0,0,0
X600160.SH,0,0,0,0,-0.0769026562506408,0,0,0,0,0,0.116849751104301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445116858658162,0.0692549345111698,0,0.54470201624322,0,0,0,0,0,0,0,0.512674742083192,0.0939580988621467,0.0261346221068423,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.165083668190393,0.644872697579795,0,0,0,0,0,0,0,0,0,0,0,-0.203171632291772,0,0,0,0.0281581878797794,0,0,0,0,0.159352267191753,0,0.132459612313783,0,0,0,0,0,0.394228487356349,-0.0628837275601344,0.0293358540555626,0,0,0.034707920808282,0,0,0,0,0,0.0394228522339812,-0.0207641285852449,0.0419066894130305,0,0,-0.0216060057668256,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275631335368881,0,0.0400263280850639,0,0,0,0,0,0,0,0,0,0,0.0694068101179922,0,0,0,0,0,0.0606429026975058,0,0,0,0,0,0,0,0,0,0.266884030102518,0,0,0.182846387211228,0,-0.0312487645785616,0,0,0,0,0,0,0
X601991.SH,0,0,0.13428908910979,0,0,0,0,0,0,0.219828023514174,0,0.134896263273353,0,0,0,0,0,0,0,0,0,-0.0739177026347098,0.184449538386631,0.030165431193217,0.237992210846632,0,0,0,0,0,0,0,0,0,0,0,0,0.00778611453101104,0.0649629087240994,0,0,0,0,0,0,0,0.0834007901910574,0,0,0,0,0,0.0122522959041651,0.0881362052474891,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.41353945136868,0.271830778730633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.17348013746878,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.188999818527345,0,0,0,0,0,0,0,-0.0267012458089202,0,0,0,-0.201892395661448,0,0,0.0042696939000856,0,0
X000807.SZ,0,0,0,0,0,0,0,0.149525754547211,0,0,0,0,0,0,0,0,0,0,0,0,0.0428518726989456,0,0.121729027896113,0,0,0,0,0.0121899526810419,0,0,0,0.0616381721362351,0,0,0,0,0.209576071771619,0,0,0,0.126553972474256,0.128944630085323,0,0,0,-0.0964199349469975,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,-0.210580222521359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868191925759786,0,0,0,0,0,0,0.474715434891259,0,0,0,0,0,0,0.520560662478599,0,0,0,-0.102378891700498,0,0,0,0.202904626708397,0,0,0,-0.105683217228264,0,0,0,0,0
X000983.SZ,0,0,0.0748806726758064,0,0,0,0,0,0,0.0272004082272253,0,0,0,0,0,0,0,0,0,0,0.11004587018196,0,0.10179507653011,0,0,0,0,0,0,0,0,0,0.3575731796402,0,0,0,0.0650018498507883,0,0.0389047295015446,0.126542192594265,0,0.0317905641579695,0,0,0,0,0,0,0,0,0,-0.0194611473516808,0,0,-0.06650397075681,0,0,0,0
X600219.SH,0.099821552299111,0,0,0,0,0,0,0.334757403612635,0,0,0,0,0,0,0,0,0,0,0.144700292461437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295597854743109,-0.0204260625816512,0,0,0.112010792193834,0,0,0.0366368161894796,-0.0486900732682161,0,0,0,0.0631140857040653,-0.0344277058917623,0,0,-0.0595171598869977,0.0312892868477308,0,0,0.0251792765631178,0,0
X601699.SH,0,0,0,0,0,0.274709553757145,0,0,0,0,0,0,0,0,0,0.0706527165831483,0,0,0,0,0,0.0164459556795709,0,0,0,0,0,0.0506688431676078,0,0,0.203345604473345,0,0,0,0,0.142831611700402,0,0,0,0.039099535190123,0,0.129113186855028,0,0.0182689042712983,0.0136204261601149,0,0,0,0,0,0,0,0.00191345893742295,0,0,0,0,0,0
X002128.SZ,0,0,0,0.247703539647166,0,0,0.0096828882830639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896240350929408,0.306518286048465,0,0,0,0,0.0882304772248582,0,0,0.16141210455231,0,0,0,0,0,0,0,0,0.0429567636119754,0,0.11916019195598,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.167854911790045,-0.027105370400323,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0465745179636078,0,0,0,0,0,0,0,0,0,0,0,0,0.00763044207669363,0,0.0950535261209346,0,0.164769815043965,0.0933309316913938,0,0,0.0925117876008052,0,0.376257686765077,0,0,0.0426016914212342,0,0,0,0,0,0,0,0,0,0,0.13707216367032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00519623870247859,0,0,0,0,0,0.0523754531712041,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0905470012869152,0,0.0838652841166149,0,0,0,0,0,0,0.120094753698829,0,0,0,0.206545501697331,0,0,0.0429906085290757,0,0.186762349859251,0,0,0,0,0,0,0,0.0453535067650347,0,2.16840434497101e-19,-0.101488226525888,0,0,0,0,0,0
X000630.SZ,0.115299329781537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127623080294873,0,0,0.135690190565766,0.0148690981337296,0,0.0758962736069117,0,0,0,0,0,0,0,0,0,0.131767765783216,0,0,0,0,0,0,0.0721158426084688,0,0,0.215035912310015,0,0,0,0,0,0,0,0.0181483187738126,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.15045156025244,0,0.0153012512960546,0.245792962315456,0,0,0,0,0,0.0462879062491976,0,0,0,0,0,0.00371835373796959,0.263988124796685,0.218858230822115,0,-0.0925075918838554,0,0.129936384165897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076835534529735,0,0,0,0,0,0,0.0130345622710461,0,0.0143311409444792,0,0,0,0,0,0,0
X000877.SZ,0.0153808875256692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280863023430196,0,0,0,0,0.0519599551903862,0,0,0,0,0,0,0,0,0,0,0.210742139679191,0,0,0,0,0,0,0.011727564779663,0,0,0.386568129097109,0,0,0,0,0,0,0.108397522039631,0.0483196742100021,0,0,0,0,0,0
X600985.SH,0,0.000981122594610567,0,0,0.0171382268876089,0.031657975318989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108652578975606,0,0,0,0,0.151244404660379,0,-6.93889390390723e-18,0,0.318528560827625,0,0,0,0,0,0,0,0,0.181690538149224,0,0,0,0,0,0,0,0,0,0,-0.0391379596058523,0,0,0,0,0,0
X601168.SH,0,0,-0.196588621468937,0,0,0,0,0.531565392814782,0,0,-0.0216989107262394,0,0,0,-0.044751481059488,0.158203209672416,0,0,0,0.0280737478041737,0,0,0,0,0.0238297163851995,0,0,0,0.105741571881379,0.123086418344992,0,0.107357142431854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596844161755912,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195840359787742,0,0,0,0.727162615527022,0.0730319371665893,0,0.00443726716423532,0,0,0.0233632034124676,0,0.0229507529880012,0,0,0.000568080496438725,0,0,0,0,0,0,0,0,0.0480751167479999,0.0657600650617757,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0.0290255976705474,0,0,-0.0571238972868139,0,0,0,0,0.181269622070719,0.0529651057164999,0,0,0,0,0.0905323528309484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146119327366069,0,0,0,0.293014495395871,0,0.0227028200450558,0.0474163227338102,0,0.0336815905361145,0,0,0,0
X002353.SZ,0.0825705398828225,0,0,0,0,0,0,-0.183111435636456,0,0,-0.185987673319901,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.319832458524043,0.121232880536485,0,0,0,0,0,0,0,0,0,0,0,0.363646659795777,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,-6.93889390390723e-18,0,-0.0400522605293383,-0.0117818194468753,0,0,0,0,0,0
X002271.SZ,0,-0.062960014814502,0,0,0,0,0,0,0,0,0,0,0,0.409435652598284,0,0,0.0830754264928469,0.492453461967939,-0.154333869605564,0,0,0,0,0,0,0,0,0.228839976602169,0,0,0,0,0,-0.0855371745932919,0,0,0,0,0.198194495428173,0,0,-0.10367521422431,0.194879268079099,0,0,0,0,0,0,0,0,0.0453228707456879,0.245273865368356,0,0.159762783100207,0,0.220264266194856,0,0
X000027.SZ,0,0,0.0811169200207827,0,0,0.0525934763127296,0,0,0,0,0.144627461680402,0,0,0,0.113584680022717,0,0.153765027737447,0,0,0.225168986006083,0,0.0858516205444666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286994195359711,0,0,0,0,0,0,0,0.631270136984422,0,0,0,0,0.0432501821694992,0.0866202322152242,0,0.185367831306892,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542828849550713,0,0,0,0,0.0753654767652558,0.3641174920403,0,0,0,0,0,0,0,0,0,0,0.107618335334709,0,0,0,0,0,-0.0393105219069663,0,0,0,0.275817369772128,0,0.135527857668473,0,0.0360234595794875,-0.00687920805285231,0,0.0126802890418063,0,0,-0.0469383858758638,0
X000883.SZ,0,0,0.140987485109661,0,0.299883228040087,0,0,0.124243531007628,0,0,0,0,0,0,0.120371414603111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174136365283024,0,0,0,0,0,0.0412012526613088,0,0.0842864015468453,0,0,-0.00100392184857333,0,0,0.0299052455752314,0,0,0,-0.0490764615770191,0,0
X600352.SH,0,0,0,0,0.0502266219991641,0,0,0,0,0.0320641371841082,0,0,0,0,0,0,0,0,0,0,0.0490667705573667,0.0219772151746487,0,0,0,0.219376483201032,0,0,0,0.0570391431597564,0,0.0673301326158234,0,0,0,0,0,0,0,0,0,0,0,0.0292126720509185,0,0,0,0,0,0,-0.0739366215156524,0,0,0,0,0,0.0138767206657009,0,0
X300037.SZ,0,0,0,0.153682376636033,0,0,0.00134930955377384,0,0,0,0,0,0,0.159880681874617,0,0,0.252595079754155,0,-0.0413516654934557,0.318229980675331,0,0.0345350002045459,0,0.0194479386555757,0,0,0,-0.0118893921982212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137306309092723,0,0.0458305366694995,0,0,0,0,0,-0.0217117577868893,0.158098730947473,-0.181225902560693,0.189717947010429,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720643788741852,0,0,0,0.00943953187098695,0,0,0,0,0,0,0,0,0,0.0554436814516445,0,0,0,0,0.042671349825942,0,0.0466353148990204,0.0951692386282213,-0.0562987532705025,0,0,0.0708499310941925,0,0,0,-0.0686408765423707,0,-0.0298926054241509,-0.0241342746504975,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.311639365351174,0,0,0,0,0,0,-0.291314553595873,0,0,0,0,0,-0.571686718322754,0,0,0,0,0,-0.0266251656931814,0,0,0,0,0,-0.0135933747719932,0,0,0,0,0,-0.404960700583632,0,0,0,-0.0106940319506634,0,0,0,0,0,0,0,0,0.104716572275859,0,0,0.363783913585912,0,0,0,-0.151269651748952,0,0
TED,0,0,0,0,-0.258708152459715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240866800545696,0,0.226399770380865,0.000750446943875049,-0.15233911878078,0,0,0,-0.40933893209273,0.618108864758829,0,0.280341795844692,0,0,-0.725284707567898,0,0
RealEstate_excess,0,0,0,0,0,0.13855319746486,-3.46944695195361e-18,0,-0.0472047381317471,0,0,0,0,0,0,0,0,0,-0.285510426578414,0,0,0,0,0.00129134229037009,0,-0.351049075398518,0,-0.262276047534983,0,0,0,0,0,0,0,0,0,0,0.241887297525818,0,0,0,-0.113388264844996,0,0.199874925177081,0.190106959978897,0,0.155527534254812,0,0,0,-0.127446595201177,0,0,0.154914655463698,0,0,0,0
MKreturn,0,0,0,0,0,-0.197718639239086,0,0,-0.353206592657328,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322822361386564,0,0,0.224981701231145,0,0,-0.00858897583397897,0,0,-0.194901159200244,0.0805995217498457,0.132536938010829,0,0,0,0,0,-1.35525271560688e-20,0,-0.049004595335719,0,0.21977816608638,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00289078062823248,0,0,0,0,0,0,0.000365895014565803,-0.000121936004677601,0,0,0,0,-0.000932219922189698,0,0,0,0,-0.000313523613438097,0,0,0,0,0,0,0,0,0,-3.941652925615e-05,0,0,0,-0.000483223928544592,0,0,0,0,0,0,0,0,0.00059841084953716,0,0,0,-0.137669823960903,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.257086595071731,0,0,0,0,0,0,0,-0.048504872231385,0,0,0,0,0,0,1.38777878078145e-17,0,-0.131389323984203,-0.025850319070611,0,0,0,0,0,0,0,0,-0.0540795509648403,0,0,0,0,0,0.305202433562081,0,0,0,0,0,0,0,0,0.124685220594004,0,0,-0.069553567131094,-0.182997240173251,0,0,0,0,-2.2781091545748,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0458320121262488,2.31338829286068e-05,0,0.0414947518409447,0,0.0477378671971843,0,0.047622759565136,0,0,0,0,0,0,0,-0.0470934876941805,0,0,0,0,0,0,0,0,0,0.0365029726236005,0,0,0,0,0,-0.0533436786456542,0,0,-0.0372891449867776,0.0439932317693951,0,0,0,0,0,0,0,-0.0874830500548345,0,0,0,0,-0.232505460530237,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00105372585772893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522750934375507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309972698936766,0,0.00430063620469985,0,0,0,0,0,0,0,-0.0127546180888673,0.00349945521766559,0.00152076446360199,0,0,0.0101079437236435,0,0
