,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000629.SZ,X002353.SZ,X600489.SH,X600352.SH,X600808.SH,X000831.SZ,X000027.SZ,X600578.SH,X000825.SZ,X000630.SZ,X600547.SH,X600549.SH,X601699.SH,X600307.SH,X600863.SH,X000983.SZ,X600008.SH,X600660.SH,X600098.SH,X000937.SZ,X600315.SH,X000959.SZ,X600348.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.575584142329922,0.0658508601654589,0,0,0,0,0,0,0,0,0,0,0,0.020907119830628,0,0,0,0,0,0.069950007980009,0,0,0,0,0,0,0,0,-0.0410017883671763,0,0,0,0.00351791065379319,0,0,0,0,0,0,0,0.0552688086770073,0.0008066047665909,0,0,0.0595527936678059,0,0,0,0,0,-0.039342148047207,-0.00930100199894033,0,0,0,0,0,0
X600028.SH,0.561553192432921,0,0,0,0,0,0,0,0,0,-0.035308815942764,0,0,0,0,0,0,0,0.381043684960996,0,0,0,0,0,-0.0388443290812014,0,0,0.076961966366457,0,0,0,0,0,0,-0.00460159618896513,0.0418742123424759,0,0,0,0,-0.0532238041222063,0,0,0,0,0,0,0,0,0,0,-0.021106465981841,0.00103691111317297,0,0,0,0,0,0
X601088.SH,0,0.131467858745469,0,0,0.0778341822749044,0,0.119978680908981,0,0,0,0,0,0,0,0.073535187056189,0.113584445359879,0,0,0,-0.0244137019455053,0.0605315479934478,0,0,0,0,0,0,0,0,0,0,0.0785144461275523,0,0.0207154333057144,0,0,0,0,0,0,0,0.226489440723236,0,0,0,0,0,0,0,0,0,0,-0.00707848437539122,-0.0289737039367906,0,0,0,0,0
X600011.SH,0,0,0,0,0.0859567015370673,0,0,0.10636886598117,0,0,0.0791144850642686,0,0.343324289064013,0,0.146062175892869,0,0,0.100001481324806,-6.93889390390723e-18,0,0,0,0,0,-0.119460188418793,0,0,0,0,0,0,0,0.0672085682206918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145157572036365,0,0,0,0,0,0
X600019.SH,0,0,0,0.0175102928848806,0,0,0,0,0,0,0.142548374954557,0,0,0,0.059962541784193,0,0,0,0,0,0,0.332176631264568,0.251171629860545,0,0,0,0,0,0,0,0,0,0.0869128981553484,0,-0.0412345434438724,0,0,0,0,0,0,0,0,0,-0.0902796124010458,0,0,0.0598894113820587,0,0,0,-0.0161724965023981,0,-0.00407119567071775,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0529678298711541,0,0,0,0.0343488475910382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200061701291851,0,0,0,0,0,0.109582451668613,0,0,0,0,0,0.0828319387467795,0,0,0,-0.0449867417024337,0.0374050473331367,0,0,-0.0549881240700872,6.10023373992109e-05,0,0,0,0,0,0
X601898.SH,0,0,0.124795914099022,0,0,0,0,0,0,0.255900030348628,0.0400647870645337,0,0,0,0.0935098060473445,0,-0.0547260996954803,0,0,0,0.100037335796614,0,0,0,0,0,0.041643208289251,0,0,0,0,0,-0.0452049082280147,0.0665243558180816,0,0,0,0,0,0,0,0.209202387960634,0,0,0,0,0,0,0,0,0.0345451213773915,-0.0255047322990481,-0.0121683719800962,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.146266144333242,0,0,0.0767116307572772,0,0.00305548087002407,0,0.0359009475208582,0.0277115659684783,0.142782560171325,0,0,0,0,0,0.0167516059394759,0,0.0773601511282566,0,0,0,0,0,0,0.099975246439808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221466446336176,-0.0254638171119633,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0454618898448434,0,0.00338626601435665,0,0,0,0,0,0,0,0.00953085008569095,0,-0.0302364363825216,0,0,0.0750035126163417,0,0,0.0500870528140772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148145581659943,0,0,0,-0.0197036460866927,-0.00059157022644207,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.154609367171239,0.340991185548322,0,0,0,0,0,0,0.0433034854006135,0.399681467691075,0,0,0,0,0,0.0244314693237658,0,0,0,0,0,0,0,0,0.0153086546405245,0,0,0,2.10982463608395e-05,0,0,0,0,0,0,0.00522824498438219,0,0,0,0,0,0,0,0,0,0,0.000227194185072913,0,0,0,0,0,0
