,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600795.SH,X600886.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X000709.SZ,X600157.SH,X600583.SH,X600362.SH,X600111.SH,X600188.SH,X002075.SZ,X000539.SZ,X601992.SH,X601158.SH,X600309.SH,X000027.SZ,X002353.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000878.SZ,X600863.SH,X600808.SH,X000792.SZ,X000629.SZ,X600307.SH,X600660.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.781943521600457,0,0,0,0,0,0,0,0,0,-0.0713040422991924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364644044834166,0,0,0,0,0,0,0,0,0.0815382850241965,-0.0445150642730321,-6.85167453370966e-05,0,0,0,0,-0.105063615902573,0,0
X600028.SH,0.452047978696822,0,0,0.0374434561785142,0,0.131674993338535,0,0,0,0,0,0,0,0,0,0,0.133370359706433,0,0,0,0,0,0,0.053116522628,0,0,0,0,0,0,0,0,0.0290101678732318,0,0.0106040387746463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296361690858332,0.016454132477954,0.043037548927664,0,0,0,0,0
X601088.SH,0,0.261751630108832,0,0.0246900117752746,0.12025829716471,0,0.103003695044216,0,0,0,0,0,0.0582011535003695,0,0,0,0,0,0,0,0,0,0,0,0.0716512438220227,0,0,0,0,0,0,0,0,0,0,0,0.0492790511475584,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00781673798948714,0,0,0,-0.011359068373749,0.00351657391807378,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.200812184760537,0,0,0,0.0959321431845448,0,0.134361403628669,0.0229018447647896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400412902988552,0,0,0,0,0.0237252092215756,0,0,0.0815344340101891,0,0,0,0,0,0.251065062483293,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0701219737598801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229009605098286,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0843350128060328,0,0,0.0335215543864157,0,0,0,0.244454672421935,0,0,0,0,0,0,0.159260134713091,0,0,0,0,0,0,0.00680829419458278,0,0,0,0,0,0,0
X600019.SH,0,0.0638107010695228,0.167931505126724,0.155582790997258,0,0,0,0,0,0,0,0.027319758430528,0,0,0.0116178110944861,0,0,0,0,0,0,0,0,0,0,0,0,0.206107156702665,0,0,0,0,0,0,0.158660982860857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.175225235235625,0,0,0,0,0,0.163330883291484,0,0,0.106971273906353,0,0,0,0,0,0,0,0,0,0.0892791660806912,0,0,0.179012155969616,0,0,0,0,0,0,0,0,0.112366034350747,0.235594240287259,0,0,0,0,0,0,0.00922031174508087,0.0379980601768184,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0429227844842195,0,0.0786246247696971,0.0161127499527508,0,0.0665153983750289,0,0,0.0401069088087843,0,0,0,0,0,0,0,0,0,0,0,0.18362406234353,0,0,0,9.41752598394869e-05,0,0.28480031570837,0,0,0,0,0,0,0.11494774160303,0,0,0,0,0,0,0,0.0009447179992892,0,0,0,0,0,0,0
X600886.SH,0.0351193877301537,0,0,0,0,0.231572102389329,0,0,0,0,0,0,0,0,0.129304217185283,0,0,0,0,0,0,0.0250236862529548,0,0,0,0,0,0,0.0985497186191903,0,-0.122246153707472,0.0871127491983519,0,0,0,0,0,0,0,0,0,0,0.0810451046770213,0,0,0.0272872990358306,0,0,0,0.00722102791188733,-0.0396634878738103,0,0,0,0,0,0
X600585.SH,0,0,0.0893318638627238,0.12048523614746,0.0170506303567965,0.0745449666068627,0,0,0,0,0,0,0,0,0,0,0.0315634086317859,0,0.093516422379081,0,0,0,0,0,0,0.0786827225710937,0,0.00212273435901102,0,0,0,0,0,0,0,0,0,0,0,0.223886416089684,0,0,0,0,0,0,0,0,0,-0.00323866532749332,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.19771137068041,0.177427939791366,0,0,0,0.245957102985291,0,0,0,0,0,0,0.283766605070777,0,0,0,0.0183704987292808,0,0,0,0,0,0,0,-0.0958601177464072,0,0,0,0.09627886894177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062594578664078,-0.0499986893666479,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638889778887443,0,0,0.326192523985433,0,0,0,-0.104553651583303,0,0,0,0,0,0,0,0,0,0,0,0.429521541010414,0,0,0,-0.0496601732860696,0,0,0,-0.0482932348855258,0,0,0,0,0,0,0,0,-0.00629566317148971,-0.0232385168018608,0,0.0128804311012647,0,0,0,0
