,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600660.SH,X600489.SH,X600886.SH,X600309.SH,X000723.SZ,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X601158.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X000709.SZ,X600583.SH,X000883.SZ,X600549.SH,X000630.SZ,X600352.SH,X000937.SZ,X000539.SZ,X601699.SH,X000012.SZ,X600176.SH,X000027.SZ,X000060.SZ,X002092.SZ,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00729469716545949,0,0.0479440831054188,0,0,0,0,0.0142779583012132,0,0,0,0,0,0.00488110967834578,0,0,0.0655111744723455,0,0.0366364599599116,0,0.00160732187891489,0,0.0179552854895614,0,0,0,0,0,0.0313857202857864,0.111547400546152,0,0.0259925524676206,0,0,0,0,0,0,0,0,0,0.0238811929288593,-0.0054629953462681,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0474065032001986,0,0,0,0,0,0.0496958078214819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325203557160927,-0.00910825531213261,0,0,0.0402187571520696,0,0,0.110359232031737,0,-0.0136774403777943,0,0,0,0,0,0.0148810861489457,0,0,0,0.085933942986939,0.015571764335531,0,-0.00352082880742381,-0.0113344990446162,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.200160343343493,0,0.0559088566461038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430422117105558,-0.0701567563034528,0,0,0,0,-0.0118761187582981,-0.0416309371260982,0,0,0,0,0,0,0,0,0,0.102212115740435,0,0,0.0190643660729782,0,0,0,0,0.085101516908467,0,0,-0.0731607239615906,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0636053064678112,-0.0524353832844155,0,0,0,0,0,0.0838216915355519,0,0,0,0,0,0,0,0.0750688209739558,-0.0340253578551975,0,0.0380380828528764,0,0,0.0161499164234996,0,-0.0489609198900476,0,0,0.037691545705559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475611384833428,0,0,0,0.0357684185197003,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.516767084202853,0,0,0.0193208000531819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641654894534171,-1.73472347597681e-18,0.0134131029291197,0,0.0856503833675266,-0.0701279438794981,0.0397797081361976,0,0,0,0,0.0198352583524051,0,0,0,0.187084059141835,0,0,0,0,-0.0609425267359687,0,0,0.0626473620907632,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0218195186386747,0,0,0,0.0586735415606337,0,0,0,0,0,0,0,0,0,0,0,0.200935687577833,0,0.0161855562772027,0,0,0.00236629615863302,0,0.0113786882390585,0.0344227102946414,0,0,1.73472347597681e-18,0,0,0,0,0.0690965219920704,0.114003013749195,0,0,0,0.0530973106662634,0,0,0,0.129295475293235,0,0.0282491785110945,0,-0.0209171063870621,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0172130706648798,0,0,0,-0.117966635285113,0,0,0,0,0,0.0634062477422804,0,0,0,0,0.0260606701860271,0.0585327569533824,0,0,0.159935377810182,0.0358281870729492,0,0,0,0,0.101026048186828,0.000407941766088049,-0.101930536307906,0.0287862699697098,0,0,0,0,0,0,0.094186181768823,0,0,0,0.201864110255281,0,0.0638607104788336,0,0,0,0.0612789674316947,0,0.0864634820306377,0.0129970542314698,0,0,0,0,0,0
X601898.SH,0,0,0.190380127361508,0,0,0,0,0,0,0,0.42302708325973,0,0,0,0,0,0,0,0,0,0.01462630747512,0,0,0,0,0,0,0,0,0,0.0496524352173086,0,0,0.0987140426284885,0,0,0,0,-0.108233931301344,0,0.175520355446073,0.0824892708587206,0,0,0,0.095734696512612,0,0,0,0.0229021140729811,0,1.73472347597681e-18,-0.0491230833965128,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.012700833368585,0,-0.0219168862251383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945651244020277,0,0,0,0,0,0,0,0.0342499188790885,0,0,0,0,0,0,0,0,-0.042732325549246,0,0,-0.00802318729486574,0,0,0,0,0,0,0.126693437676279,0.0726010096146281,0,-0.0401738751478843,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0165126833877385,0,0,0,0,0.169053051880401,0,-0.0383344633630008,0,0,0,0,0.033260271892768,0,0,0,0,0.0557106796779594,0,0,0,0,0,0.0763735437075773,0,0,0,0,0,0,0,0.000934515557683617,0.514948739830821,0,0.282621227514571,0,0,0,0,0,0.0991794736190886,0,0,0,0.00649418282902249,0,0,0,0,0,0,0
