,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600010.SH,X600660.SH,X600188.SH,X601600.SH,X000708.SZ,X000301.SZ,X600886.SH,X600547.SH,X601898.SH,X000408.SZ,X600362.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X601991.SH,X002080.SZ,X600795.SH,X600219.SH,X600027.SH,X600803.SH,X600399.SH,X300037.SZ,X600688.SH,X002326.SZ,X600378.SH,X300073.SZ,X600141.SH,X600516.SH,X600352.SH,X600486.SH,X600801.SH,X600157.SH,X000825.SZ,X600489.SH,X000807.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.424507552271838,0,0,0,0.0134292288118347,0.0434124735441931,0,0,0,0,0,0,0.021929321784764,0,0,0,0,0.0526595981708665,0,0,0.0448541276780837,0,0,0,0.0252599414885079,0.0191007261136806,0,0,0,0,0,0.117250017960493,0,0,0,0.0639113840339306,0,0,0,0,0.0862496414624339,0,0,0,0,0,0,0,0,0,-0.0127846078175525,0,0,0,0,-0.0564785381839001,0,0
X600028.SH,0.0815713475889194,0,0,0,0,0,0,0,0.0998320814104412,0,0,0,0,0,0,0.0436154659965821,0,0,0.00434370059972044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144301371973103,0.0343265829945895,0,0,-2.16840434497101e-19,0,0,0.0192638765215655,0,0,0,0.0317417072894067,0.0385528226529835,0,0,0,0,0,-0.0499777363695246,-0.00012852744339304,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.253562224490204,0.130057767074463,0,0,0,0,0.348137879947745,0,-0.085875295561497,-0.0658636374450037,0,0,0,-0.0510055519029626,0,0,0.0344516364758546,0,0.0369622206683353,-0.0794495122294616,0,0,0,-0.0244698644839857,0,0,0.0522772618664858,0.170892178234069,0,0,0,0.0419575161986287,-0.0223358569260815,0,0,0,0,0,0,0,0,0,-0.00109686527857457,0,0,0,0,-0.0250993986705514,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0635139951865938,0.0340845908742729,-0.0328867572679272,0.138884866146184,0.0743716123268028,0.0479539034041094,0,0,0,0,0,0,0,0,0,0,0,0.119759375334629,0,0.135962042251779,0,0,0,0,0,0,0,-0.0533872554514634,0,0,0,-0.0782180469228169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375432397426536,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.115075283930198,0.017764314015965,0,0.0934358076451797,0,0,0,0,0,0,0,0,0,0,0,0.236231613985302,0,0,0.0963592809550721,0,-0.0349875773174124,0,0,0.0443640354483281,0,0,0,-0.057891851268011,-0.0752285607190318,0,0,0,0,0,0,0.18851906020494,0,0,0,0,0,0,-0.0120539162196191,0.0256569112935532,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.482949711572223,-0.0268513396243845,0,0,0,0.396192374290518,-0.0223083724422046,0,0,0,0,0.0434028623147205,0,0.0545205143896496,0,0.00251766529773391,-0.0965545308898543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177190326653711,0.198121085873657,0,0,0,0,0,0,0,0,0,0,-0.0135360522411698,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.281215217617299,0,0.070335088197882,0,0,0,0.0598327772141461,0,0.0037549541412032,0,0,0.0808505882584296,0,0,0,0.181886535395088,0,0,0.188528158326075,0,0,0,0,0,0,0,0,0,0,0,0,0.268116694788808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689530456977932,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0665208090617269,0,0,0,0.437378915187559,0.0727529428000753,0.114176424057534,0,0.181372317130972,0,0,0,0,0.172782789285133,0,0,0,0,0,0,0,0.139306197600633,0,0,0,0,0,0,-0.105696819583852,0,0,0,0.0513878692537962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193941345850653,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0595786349383189,0,0,0,0,0.0969315273680576,0,0,0,0,0,0,0.105245889768843,0,0,0,0,0,0.0309602204398941,0,0,0,0,0,0,0,0,0,0,0,0.0235670549041304,0,0,0,0.120696465997279,0,0.140597592653415,0,0,0,0,-0.0165516684259506,-0.00475536852335259,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.606666903434606,0.496647984701884,1.73472347597681e-18,0,0,0,0,0,0,0,-0.000886722047893548,0,0,0,0,0,0,0.0522916257790404,0,0,-0.0976332947586288,0,0.0010580469878971,0,0,0,0,-0.0304081844107399,0,0,0,0,0,-0.115079699292832,0.161590496291869,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.131740810931745,0,0.00794197793613052,0,0,0,0,0,0,0
X600011.SH,0,0,0.0855316960804986,0,0,0,0,0,0,0,0,0,0,0,0,0.0327909248106858,0,0,0,0.218483773266255,0,0,-0.0611476338126414,0,0,0,0,0,0,0,0,0,0.611936317188434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962461848730563,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0718518210419515,0,0,0,0.0951257061331714,0,0.0069429436173774,0,0,0,0,0,0,0,0,0,0,0.842818482528148,0,0,0,0,0,-0.0331271610525134,0,0,0,0,0,-0.0942343315179741,0,-0.0534266761511619,0,0,0,0,0,0,0,0,0,-0.01485492780008,0,0,0,0,-0.00804111351960891,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.00187679376798311,0,0,8.67361737988404e-19,0,0.0187024815573265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746122148180497,0,0,0,0,0,0,-0.0100110391433437,0,0,0,0,0,0.0669691614004609,0,0,0,0.275018404989992,0,0,0,0,0.0323411558794053,0,-0.0315440446284106,0.0592476994040492,0,0,0,-0.0350972410410127,0,0
X600010.SH,0,0,0,0,0,0,0.00510430126172702,0.422943888013405,0,0,0,0,0,0,0,0.0516313803492185,0,0,0.0578753568948559,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0155287521578569,0,0,0,0,0,0,0,0,0.0343385346318878,0,0,0,0,0.0757700723169089,0,0,0.132774389047646,0,0,0.0155196030933422,0,0,0,0,0,0
X600660.SH,0,0,0,0.0123009545124672,0,0,0.0023624541555409,0.029912291987127,0,-0.192568649697566,-0.0627396284119974,0,0,0,0,0.0317263531152033,0,0,0,0,0,0,0,0,0,0,0.137181609485306,0,0,0.13968263813144,0,0,0,0,0,0,0.0746705032215293,0,0,0.0869571066535695,0,-0.00928112132580607,0,0,0,0,0,0,0,0,0,0,0.0478667835741845,0,0,0,-0.157134431250458,0,0
X600188.SH,0.186557766522506,0,0.327037470541593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246108590889108,0.114603860862397,0,0,0,0.581263000215222,0,0,0,0,0,0,0,0.0484169374395172,0,0,0,0.0945368793603898,0,0,0.0322103557028183,0.0132350629790461,-0.0113976449238291,0,0,0,0,0,0,0,0,0,0,0,0,0.0328862789058994,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.245367045249641,0,0.114395637615195,0,0.107474160543775,0,0,0,0.0246264074807431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101788519679639,0,0.0615727728570742,0,0,0,0,0,0.177564612878083,0,0,0,0,0.23814180493555,0,0,0.00180102663243978,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0592594045485189,0,0,0.00325944897854455,0.104700490451973,0,0,0,0.0725107506864903,0,0,0.112112961318159,0.0316623175425487,0,0,0,0,0,0,0,0.0898261948918573,0,0,0.0640541224907017,0,0,0,0,0,0,0,0.0436406996700242,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0308144132546897,0,0,0,0,0,0
X000301.SZ,0,0,-0.0655106580588729,0,0,0,0,0,0,0,0.0930884306838042,-0.315803932837124,0,0.216109349197934,0,0,0.211925480206354,0,0,0,0,0,0,0,0,0,0.0424719630997145,-0.236142130804913,0,0.107451249055632,0,0,0,0,0.130345298858164,0,0,0.125462681743747,0,0,0.0265858142533468,0,0,0,0.180554531576431,0,0,0,0,0,0,0.0428058070236502,-6.93889390390723e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.26727849754858,-0.0648211781588595,0,0,0,0.107039087488439,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.230096021488446,0,0,0,0,0,0,0,0,0,0,0,-0.0124112148903874,0,0,0,0,0,0.446404602064319,0,0,0,0,0,-0.000134148881448007,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0547687571807858,0,-0.0712031296728911,-0.0299286199722588,0,0,0,0,0,0,0,-0.0868570737526004,0,0,0,-0.0118883931991629,0,0,0,0,0.0337727153620982,0,0,0,0,0,0,0.052989350518844,0,0,0.065321536377213,0,0,0.120383365898654,0,0,0,0,0,0,0.0704944274759746,0,0,0,-0.0118742938290013,1.0842021724855e-19,0,0,0,-0.0338337532529156,0,0
X601898.SH,0,0,0.175265024566976,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0879306235080331,0,0,0,0.263276372494287,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0650476555648199,-0.0542875540118102,0,0,0.0112378279142215,0,0,0,0,0.126864013305053,0,0,0.105545468403234,0.390480252674574,0,0,0,0.0733012788672406,0,0,-0.096868170469108,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.149680291249819,0.0112872376558137,0,0.120900078536882,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.289565384751137,0,0,0,0,-0.0649107154400012,0,0,0,0,0.225635915495841,0,0,0,0,0.0527294032547243,0,0.108680128721991,0.0778508040718222,0,-0.0302336424036922,0.114218672198338,0,0,0,0,0,0,0,0,0,0.00776076673088791,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.022862715829034,0,0,0,0,0.0913444657544878,0,0,0,0,0,0.0138102029092595,0,0,0,0.015094835650313,0,0,0,0,0,0,0,0,0,0,0.081264938800856,0,0,0,0,0.115481749399598,0,0,0,0,0.100884739222786,0,0,-0.0337840460587566,-0.0533952558109726,-0.00810055742744485,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0616890831185003,0.0908346489872346,0,0,0,0.162476931311915,0,0,0,0,0.0382295193168753,0,0,0,-3.46944695195361e-18,0,0.0488436477741598,0.0101784221176697,0,0,0,0,0,0,0.0102494375426942,0,0,0.0209900013328639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246170727103032,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277343448739904,0,-0.182823021775225,0.041445111447977,0,0,0,-0.292664997517963,0,0.00209575513818643,0,0.233779720350033,0,0.157791770908651,0,0,0,0,0,0,0,0,0,-0.00494832362743706,0.151547590019024,0,0,0,0,0,-0.113039713587769,0,0,0,0,0,0.0227931035660717,-8.67361737988404e-19,0,0,0,0.10159937229889,0,0
X600426.SH,0.00442628532624178,0,0,0,0,0,0,0.0589202209683799,0,0.109123330423874,0,0,0,0,0,-0.0220411936141117,0,0,0.126632408388444,-0.0740690996445041,0,0,0.104206081952034,0,0,0.110228392723598,0,0.199897607017019,0,0.03575438579266,0,0,0,0,0,0,0.0149361619807615,0,0,0,0,0,0,0,0.0280009184634806,0,0,0,0.280173948105769,0,0,0,-0.00164071986007895,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.0339016656974623,0.200842604867372,0,0,0,0,0,0,0,0,0,0.227169228084826,0,0,0.115291109589831,0.012534487154159,0.0297277419431422,0,0,0,0,0,-0.0356091768218676,0,-0.0494470804949997,-0.187471309842169,0,-0.0763158575421017,-0.140578248798766,0,0,0,0,0,0.145588324361339,0,0,0,0,0,0,-0.0221050427822719,0.0093977261165935,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0741360315412962,0,0.0760651921842023,0,0,0,0,-3.46944695195361e-18,0,0,0,0.182681249347973,0,0,0,0,0,0.0894020014686214,0,-0.281607306870539,0,0,0.408881345214792,0,0,0,0,0,0,0,0,0,0,-0.0909795466591906,0,0,0,0.113552067682708,0,0,0,0.17708095395693,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.16118342878941,0.118221145155218,0,0.363060345443538,0,0.258710726029886,0,0,0,0,0,0,0,0.166388161543113,0.0870545953155552,0,0,0,0,0.0962904378265714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431206971067817,0,0,0,0,0,0,0,0,0,0,0,0.0307742815352438,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.057838001023712,0,0,0,0,0,0,0,0,0.0580124192750162,0,0,0,0,0,0,0,0,0,0,0,0,0.210554303935577,0.0371285915171552,0,0,0.290700003006476,0,0,0,0,0,0,0.148598760263749,0,0,0,0,0,0,0,0,0,0.0309945260952309,-0.0216300546065384,-0.0166006777077401,-0.0174944675423598,0,0,0,0,0,0
