,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600660.SH,X600547.SH,X600795.SH,X000792.SZ,X600362.SH,X600027.SH,X000708.SZ,X600489.SH,X600111.SH,X600010.SH,X601699.SH,X002460.SZ,X600803.SH,X600160.SH,X000983.SZ,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X002128.SZ,X000877.SZ,X000630.SZ,X600985.SH,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600096.SH,X600612.SH,X002271.SZ,X002353.SZ,X000027.SZ,X000932.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.101619293034721,0.399767226983022,0,0,0,0,0.0858572599952501,0,0.192498735387685,0,0,0,0,-0.137402830586782,0,0,0,0.0300464215095875,0,0,0,0,0,0,0,-0.10827190119044,0,0,0,0,0.0403250480049115,0,0,0,0,0,-0.039297473232233,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612884440411421,0.00793033526538354,0,0,0,-8.67361737988404e-19,0,0
X601088.SH,0.151222843560116,0,0,0,0.152933739036515,0,0,0,0,0.0475613951407398,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.0571310729909685,0,0,0.0197353989445944,0.126262065744208,0,0,0,0,-0.0152253307819809,0,0,0,0,0.013362434452705,0,-0.0582284119272955,0,0,0,0,0,0.0637893787478399,0,-0.0298320949665487,0,0,0,0,0,0,0,0,0,0,0.0868382751222163,0,0
X600028.SH,0.448358248969897,0.0663501633714724,0,0,0,0,0,0,0,0,0,0.0442296393911286,0,0,0,0,0,0.0356552037873409,0,0,-0.0108363381325399,0.0227786684411361,-0.0764886485053324,0,0,0,0,0,0,0,0,0.0177786530419162,0.0380539839755596,0,0,0,-0.0659628771072351,0,0,0,0,0,0,0.0490591774629912,0,-0.0824410788939247,0,0.0490205221150794,0,0.0374999533460937,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.020555424463181,0,0,0,0,0,0,0,0,0.0349124920593596,0,0.0128317446562949,0.0280970021826804,0,0.00132721292288002,0,0,0,0,0,0,0,0,0,0,0.101436018786607,0,0.0717454799439435,0.0247957630911334,0,0,0,0.106938379419798,0,0,0,0,0,0,0,0,-0.125206193946793,0,0,0.0515791034426424,0,0.0106758051500223,0.00101979233605397,0,0,0,0.053123452287364,0,0
X600188.SH,0.0380338119328992,0.0654636945060947,0,0,0,0.0644095146343946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294406214274809,0,0,-0.00852927627511421,0,0,0,0,0,-0.0622654018107476,0.0794360729526193,0,0.108375910106745,0,0,0.141665475192663,0,0,0,0,-0.157428628605781,0,0,0,-0.168197096705725,0,0,-0.0857257929671459,0,0,-0.0865217058781818,0,0,0,0,0.0264087091975171,0,0
X601898.SH,0,0.172464280073906,0,0,0.0696317530665206,0,0,0,0,0,0,0.0952302079944228,0,0,-0.0224511627169889,0.0465759670751873,0,0,0,0,0,0.00135294095777626,0,0,0,0,0,-0.127391959098826,0,-0.0468134937874919,0,0,0,0.00840320515826032,0,0,0.393966130423517,0,0,0,0,0,0,0.35936417446507,0,-0.0198702738584015,0.0236273625060971,0,0,0,0,0.194998532081655,-0.0400508064294613,0,0,0,0.131513500613083,0,0
X600019.SH,0,0,0,0,0,0.0406959268175254,0,0,0,0,0,0,0,0,0,0,0,0.266097841817176,0,0,-0.103179957570278,0.0155446582951142,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0125299238922958,0,0,0,0,0,0.0822624377881898,0.0244527547586908,0,0,0,0,0,0,0,0,0,0,0.289802066640354,0,0,0,0.0298421488400209,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268787160250196,0,0,0.435527510310294,0,-0.00924835251957703,0,0,0,0,0.0249535131112921,0,0,0,0.0916639087250304,0,0,0,0,0,0.0802390474790977,0,0,0,0,0,0,0,0,-0.0507078439744575,0,0,0,0,0,0,0,0,0,0.0683404439792869,0,0,0,-0.0352562428048062,0,0
X600886.SH,0,0,0,0,0,0,0.0957600560586226,0,0,0,0,0,0,0.200345202922505,0,0,0,0,0,0,0,0,0,0,-0.0196389863905288,0,0,0,0,-0.0386218455766078,-0.0977814399880242,-0.090837569186728,0,0,0,0.088496024999166,0.0422505865220808,0,0,3.46944695195361e-18,0,0.11704164865151,0,0,0,-0.0524911963248916,0,0,1.73472347597681e-18,0,-0.131554392092423,0,-0.00769606247627305,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.08167059508194,0,0,0,0,0.0123012123402187,0,0,0,0,-1.73472347597681e-18,0.299632029259823,0.154898870777789,0,0,0,0,0,0,0.250905594065202,0.118507520277529,0,0,0.0588045991749892,0,0,0.120660916362492,0.101025594097881,0,0,0,0,0.232197114243659,0,0,0,0.149515225846473,0,0,0,0,0,0,0,0.0321440817905253,0,0
