,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X601699.SH,X600010.SH,X000708.SZ,X600426.SH,X600362.SH,X000301.SZ,X000983.SZ,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000408.SZ,X000630.SZ,X000786.SZ,X000932.SZ,X600612.SH,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X600688.SH,X000723.SZ,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.705093284219463,0,0,0,0,0,0,0,0,0,0.0782803684780166,0,-0.222166217767908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235211282545836,0,0,-0.107083834509121,0,0,0.211957875462515,0,0,0,0.268510922562802,0,0,0,0,0,0,0,0,0,-0.0782749224927594,0,0.02036437785609,0,0,0,0,0.0283993590008526,0,0
X600028.SH,0.707827026459081,0,0,0,0,0,0,0,0.0250332654457814,0,0,0,-0.0356475852205904,0,0,0,0,0,-0.0797616371882451,0,0,0,0,0,0,0,0.116900667464798,0,0.116995660714161,0.0745288769063788,0,0,0,0,0,-0.0219499005981038,0,0,0,0,0,0,0,0,0,-0.0621015461642089,0,0,0,0,0,0,-0.00351664820949548,0.0880532758122216,0,0,0.00934250186580508,0,0
X601088.SH,0.160931530947099,0,0,0,0.102004364799332,0,0.174940221323969,0,0,0,0,0,0,-0.0185311980601057,0,0,0,-0.0491600144328499,-3.46944695195361e-18,0,0,0,0,0,0.0953676444826904,0,0,-0.00839967123605855,0,0,0,0,0,0.0909319214067633,0,0,0,0,0,0,0,-0.1998033043982,0,0,0,0,0,0,0,-0.0289328442411218,0,0.0015266201426294,0.00684211300867071,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671710415741269,0,0,0,0,0,0.136112849997728,0,0,0,0,0,0.134536638847167,0,0,0,0.0638058706210818,0.224304531786063,0,0,0,0,0,0.332442482959974,0,0,0.203559655209127,0,0,0,0,0,0,0.454381213154595,0.0906459940869733,0,0,0.0113763787968818,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.239901634684167,0,0,0.132596545585681,0,0,0,0,0,0,0,0,0.215863971573415,0,0,0,0,0,0.207774980534159,0,0,0,0,-0.0153043032697108,-0.0372157846793051,-8.67361737988404e-19,0.119422349926073,0,0,0,0,0,0,0.0141063121489411,0.222693876840449,0,0,0,0,0,0,0,0,0,0,-0.00314741198767064,-0.00336762318422692,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.134945032783681,0,0,0,0.155970089046437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619558303608913,0,0,0.395600085513036,0,0.140335787748077,0.0192210057681454,0,0,0,0,0.119777380034971,0,0,0,0,0,0.0283516739151328,0,0,0,0,0,0
X601898.SH,0.0179325907815621,0,0.299640528976907,0,0.179728874785017,0.0558798857411343,0,0,0,0,0,0,0,0,0,0.0387391500068453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053821775801829,0,0,0.0299840589065807,0,0,0.171469771896113,0,0,0,0,0,0,0,0.0063316201551574,-0.0158207500898747,0,0,0,0.0274140873188374,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.16956039661888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254768625092374,0.108393768452633,0,0,0,0,0,0.0569924993289736,0,0,0,0,0,-0.00179247104348306,-0.134491271299866,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00857851513930248,-0.00492814434045074,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0121932500940107,0,0,0,0,-0.101578446274764,0,0,0,0,0,0,0,0,0,0,0.0920313893318633,0,0,0.0247377284398276,0.339061582361371,0,0,0,0.257029655671938,0,0,0,0.071682489387409,0,0.035303235276362,0,0.0256630512101356,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128263125200192,0.0139354009961114,-0.0988199823214594,0,0,0,0,0
X600547.SH,0,0.118811843451801,0,0,0.0315935737796,0,0,0,0,0,0,0,0,0,0,-0.0713806083603021,0,0,0,0,0,0,0,0,0.0107906987069454,0,0,0,0.47415295731787,0.0549554772169426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226077313372932,0,0,0,0,0,0,0
X600660.SH,0,0.0269780074856626,0,0,0,0.0667136461577968,0,0,0,0,0,0,0,0,0,-0.0123514436922966,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0479881051124946,0,0,0,-0.0635412266954394,0,0,0,0,0,0.176909953991768,0.0426601658071929,0,0,0,0.0877757391585397,0,0,0,0,0,0,0,0,-0.0084385248453586,0.0225673837199163,0,0,0,0.0745050129513576,0,0
X600886.SH,0,0.247253114910478,0,0,0,0,0,0.0746357060891367,-0.176044910292256,0,0,0,0,0,0,0,0.189303223396883,0,0,0,0,0,0,0,0,0,0,0.220102052209278,0,0,0,0.0568335391331223,0.0551797699462694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220062519119729,0,-0.0234979718785384,0.0205620315335845,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.169216055307504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148883359722326,0,0.136832300579431,0,0,0,0.447018613743167,0.0168148995372229,0,0,0,0,0.111532466882806,0,0.278106579732623,0,0,0,0,0,0,0,0,0.000935803928111964,0.00748301638658605,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0634207284157656,0,0.308740172450591,0,0,0,0,0.266804823053095,0.687767052039949,0,0,-0.0490283046818031,0,-0.101676500510454,0,0,0.103610099836239,0,0,0,-0.0960854694122745,0.0456859427010688,0,0,0,0,0,0.0682447695044302,0,0,0,0,0,0,0.0671644910012666,0,0,0,0,0,0,0,0,0,0,-0.00040015976501387,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0781240106104715,0,0.106459562992202,0,0,0.0643636755241759,0,0,0.298165880867569,0,0,0,0.194308292808994,0.0526976896944017,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0658908738412491,0,0.0804658578020898,0,0,0,0.0641373818513222,0,0,0,-0.0249276532752467,0,0,0,0,0,0,0,0,0,0,-0.0715625926626926,0.0315809808772568,-0.0498703954541129,0,0,0,0,0,0
