,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X600688.SH,X601600.SH,X600886.SH,X600801.SH,X600362.SH,X002271.SZ,X000786.SZ,X002466.SZ,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X600176.SH,X600299.SH,X002353.SZ,X600489.SH,X000792.SZ,X600516.SH,X000898.SZ,X000553.SZ,X600426.SH,X000401.SZ,X601158.SH,X600219.SH,X000932.SZ,X600583.SH,X000709.SZ,X000883.SZ,X002075.SZ,X600612.SH,X600126.SH,X600808.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.144291131351146,0,0,0.0135214430498329,0.0842728423520658,0,0,0,0,0,0.0898476440823677,0,0.0214272851833957,0,0,0,0,0,0,0,0,0,0.116648627324626,0,0,0,0.015148979813157,0,0,0,0,0,0.0978270348856794,0.0695382717748295,0,0,0.173469032642357,0.0195623307638477,0,0,0,-0.0154359933823829,0,0,0,0,0.0072057570149904,0,0
X600028.SH,0.410389065341165,0,0,0,0,0,0,0,0,-0.0296133222950957,0,0,0,0,0,0,0,0,0,0,0,0,0.0265027196583579,0,0,0,0,0,0,0,0,0.063296631918489,0,0,0,0,0.10448016714788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168414516371128,0,0,0,0,0.0652901727961969,0,0
X601088.SH,0,0,0,0,0,0.146679076951708,0,0,0,0.0237398169080753,0,0,0,0,0,0,0.0126267559388625,0,0,0,0,0,0,0,0,0.160200229443639,0,0,0.0385711565655461,0,0,0,0,0,0,0.0513049825240925,0.0233443706591693,0,0.0274670467346159,0,0,0.0879024137223041,0,0,0,0.0670105065258073,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.00466792223556061,0,0,0,0,0,0,0,0,0,0.377048697166938,0,0,0.0207865822155633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381157727353298,0,0,0.024107798790876,0.175826494295002,0,0,0.262878026136746,0,0,0,0,0,0,0,0,0,0,0.00883699385737538,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0455807243416162,0,0,0,-0.0806648603579504,0,0.0708169456201281,0,0.226339738265949,0,0,0,0,0.157930236430359,0,0,0,0,0,0,0,0,0,0,0,0.0873273038549632,0,0,0.0388855109502619,0,0,0,0,0,0,0,0,0,0,0,0,0.216750601204367,-0.057977161357444,0.0107956069113947,0,0,0,-0.0853053893700396,0,0
X600019.SH,0,0,0,0,0,0,0,0.0869289986370767,0,0,0,0,0,0,0,0,0,0.0402579261502611,0,0.0781345939342382,0,0,0,0,0,0.0504126716124528,0,0,0,0,0,0,0,0,0,0.220385723871673,0,0,0.118139119381425,0,0.204029225596752,0.0120900164407857,0.0656609105093813,0,0,0.0187040954379422,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0738927494906824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328766865783834,0,0,0,0.852900216034164,0,0,0,0,0,-0.0554063647792957,0,0,0,0,0,0,0,0.312267002158888,0,0,0,0,0.0156052518426442,-0.00447994963654626,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0521114289039908,0,0,0,0,0,0,0,0,0,0,-0.0418801739278529,0,0,0,0,0,0,0,0,0,0.166287699051558,0,0,0.0940344654519448,0,0,0,0.244586997352198,0.238884896652723,0,0,0.0796750004508722,0,0,0,0,0,0.192460206195859,0,0,0,0,-0.00111121991219935,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00437134065952276,0,0.0453871939261596,0,0,0,0,0,0,0,0,0,0,0,0,0.148214463601616,0,0,-8.67361737988404e-19,0,0.455612854746229,-1.35525271560688e-20,0,0.0946237942455354,0,0,0,0,0,0,0,0,0,0.0381285752822317,0,0,0,0,0.0484381470235353,0,0.0571917459108775,0,0,0,0,-0.00599328161910822,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,1.02431058011035,0,0,0.0088621817397168,0,0,-0.0640355921655031,0,0,-0.188326862255369,0.184109984961674,0,0.0402236868276215,0,-1.73472347597681e-18,0,0,0,0,0,0,0.397700366918277,0,0,0,-0.38019404370653,0,0,0,0,0.00684613546169373,0,0,0,0.224454135392825,0,0,0,0,0,0,0,-0.0634622895175765,-0.072124662708029,0.110293542312304,-0.370257043661878,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0197191311913771,0,0,0,0.0662539900871384,0.199921174090579,0,0,0,0,0,0,0.389610160634838,0,0,0,0,0,0,0,0,0.0928811237331381,0,0,0,0,0,0,0,0,0,0.03040063366501,0,0,0,0.0106495150374138,1.0842021724855e-19,0.0149490031580363,0,0,0.0972531516248775,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.155344511498709,0,0.0176439831398557,0,0,0,0,0,0,0,0,0,0.00403743123738081,0,0,0,0,0,0,0,0,0.148513085583383,0,0,0,0,0,0.116879814229966,0.145196419504756,0.0230155969351413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0848500961193887,0,0,0,0.0504721274317102,0,0,0,0,0.104456763755951,0,0,0,0,0,0,0,0.110428482117945,0,0,0.0194731949576353,0,0,0,0,0.030802581480801,0,0,0,0,0,0,0,0,0,0.126415708279901,0.20884473881369,0,0,0,0.0893097464901161,0,0.0346521348413553,0,0,0,0,0,0,0,0,0,0,0
