,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000786.SZ,X600176.SH,X000983.SZ,X000877.SZ,X002128.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600157.SH,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X002353.SZ,X600688.SH,X600352.SH,X600995.SH,X600378.SH,X002271.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.0335544470850653,0,0,0,0,0,0,0,0,0,0.182187442552791,0,0,-0.14109362419882,0.439219770365764,0,0,0,0,0,0,0,0,0,0,0,0.00585623946318058,0,0,0,0,0,0,0.0339753174800606,0.0619615029277402,0,-0.00676073909861269,-0.0533496624156142,0,0,0,0.0273111246929412,0,0,0,0,0,-0.130529510755888,-0.0536249243878691,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0925680414035387,0,0,0,0,0,0,0,-0.00257352515183995,0,0.0979601078020077,0,0,0,0,0,0.197033439947079,0.196817776140614,0,0,0,0,0,0,0,0,0,0,0,0.0526852457602121,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300775838384093,0,0.0652543392618095,0,0,-0.0152338381591844,0,0
X600547.SH,0,0,0,0,0,0,0.0476507538877323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551987934605475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612320520585623,0,0,0,0,-0.0517857721628722,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804053768602261,0,0.0482550408843745,0.163149577073385,0,0,0.150531505963956,0,0,0.0242898555919335,0,0,0,0,0,0,0.131061069150984,0,0,0,0,0,0,0,0,0,0,0.015056394473603,0,0,0,0,0,0.0838136500159477,0.0136998924940646,0.091760745766459,0,-0.0693296138941642,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477432905637937,0,0,0,0.0850821534363602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445074008258822,0,0,0,0,0,0,0,0,0,0.125906877133059,0.0397178388205029,0,-0.112218956979419,0,0,0,0,0.0541663661194039,0,0
X600795.SH,0,0,0.0629426386277783,0,0,0,0.0520180883283758,0,0,0,0.392068389172595,0,0,0,0,0,0,-0.0120262182808767,0,0,0,0,0,-0.0077557032815052,0.100681551783547,0.342423039059598,0,0,0,0,0,-0.0247281320385805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714344867322853,-0.0204991049925002,0,0,0,0.0128558951671304,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0512598278225823,0.00524942147557498,0,0,0,0,0.0575105738487805,0,0,0,0,0,0.0365166174823641,0,0.053185764936503,0,0,0,0,0.132531436612658,0,0,0,0,0,0.0467846755348472,0,0,0,0,0.111258355832874,0,0,0,0,0,0,0,0,0,0,0.391437024352891,0,0,0,0,0,0,0,0,0
X002460.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0432578882211248,0,0,0,0.42129485347678,0,0,0,0,0,0,0.734660564500148,0,0,0,0,0,0,-0.0194173085036925,0,0,0,0,0,0,0,0,0,0,-0.051761775546835,0,0,0.0772948457011902,0,0,0,0,0,0,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0.102500536349328,0,-0.0464851345205305,0,0
X600362.SH,0.0307076733820169,0,0,0,0,0,0,0,0,0.148775333374322,0,0,0,0,0,0,0,0.0765191981735655,0,0,0,0.152341842148135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759410840798555,0.313393790181932,0,0,0,0,0,0,0,0,0,0,0,0,0.0594947770194337,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332052611615314,0,0,0,0,0,0.0523916389389451,0,0.12225132665953,0,0,0,0,0.265574835188054,0,0,-0.155074158965376,0.477962162455127,0,0,0,0,0,0,-0.444656970158227,0,0,0.208108692190249,0,-0.224530159909547,0,0.265653618670224,0,0,0,0,0,-0.275743970163936,0,0,0,0,0.0461785413560715,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149596319529451,0.723143344077822,0,0,0,0,-0.126864512845415,0,0,0,0,0,0,0,0,0.183820098056231,0,0,0,0,0,0,0.035948397368358,0,0,0,-0.126658382794398,0,0,0,0.107545255257598,0.169585774566211,0,0,0,0,-0.0358509907603461,0,0,0,0.0292364383721774,0,0
X000708.SZ,0,0,0,0.219530916018745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101954068192601,0,0,0,0,0,0,0,0.157578173896259,0,0,0.230525380483552,0,0,0,0.0567404291557595,0,0,0,0,0,0.0595996417699779,0,0,0,0,0,0,0,0,0,0.048505804376513,0.0502311165305492,0,-0.053115700579633,0,0,0,0,-0.0137976142660205,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0457793921633406,0,0,0,0,0,0.188994576751529,0.180048382953821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0691644490590124,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.150838170171966,0,-0.123557064668868,0,0,0,0,3.46944695195361e-18,0,0
X600160.SH,0,0,0,0,-0.100681858968039,0,0,0,0,0,0,0,0,0,0,0,0,0.0589028596380411,0,0.121900405836233,0,0,0,0,0,-0.200537469604174,0,0.123529516167982,0,0,0,0,0,0,0,0,0,0,0,0.021109068978488,0.516545664176622,0,0,0,0,0,0,0.422717593597178,0.068069686081998,0.0401353980372273,0,0,0.039268234412743,0,0,0,-0.0761960197629372,0,0
X600803.SH,0.132752189839858,0,0,0.484763657143479,0,0,0,0,0,0,0.0779983420071406,0,0,0,0,0,0,0,0,0,0,0.205533234580016,0,0,0,0,0,0.103166072696321,0,0,0,0,0,0,0,0,0,0,-0.0224294294149371,-0.139389322974562,0,0,0,0.0925490438771286,0,0,0,0,0,0,0,0.0602750921351592,-0.15623521341038,0,-0.128475835611526,0,-0.0518276205680075,0,0
X600027.SH,0,0,0,0,0,0,0.0160171288648464,0,0,4.33680868994202e-19,0,0.096064615711637,0.0856292961768895,0,-0.00975819401035999,0,0,0.00366596927920749,0,0,0,0,0.107278116064386,0,0.141820100297371,0,0,0,0,0.142759121513787,0,0,0,0,0,0,0,0,0.116896646623111,0,0,0,0,0,0,0,0.0195771794659073,0,0,0,0,0,0,0,0,0,-0.0218905662775925,0,0
X601991.SH,0,0,0.0627807876955431,0,0.0788287626009562,0,0,0,0,0,0,0.537660427274101,0,0,0,0,0,0,0,-0.0287970061643558,-0.013201206671387,0,0,0,0,0,0,0,0,0,0,0,0.0718480772486643,2.16840434497101e-19,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.179221816010041,0,0,0,0,0,0.0717052087531149,0.050335909427853,0,0,0.0144052893116437,0,0
X000807.SZ,0,0,0,0,0,-0.101468568595346,0,0,-0.003838700682671,0.300782874246998,0,0,0,0,0,0,0.0552864093846012,0,0,0.0262465351678295,-0.0159400469961112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701304324265216,0,-1.73472347597681e-18,0,0,0,0,0,0,0.571831733548849,0.00128522388313569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855800808749672,0,0,0,0.109153086782135,0,0,0,0,0,0.0661099522436338,0.121172552869811,0,0,0.210258180543885,-2.71050543121376e-20,0,0,0,0,0,0,0.403665247400104,0.0583436747196507,0,0,0,0,0.0183423062825344,0,0,0,0,0,0,0,-0.108309571197411,0,0
X600219.SH,8.67361737988404e-19,0.0292667452540831,0,0,0.0505956205763069,-1.73472347597681e-18,0,0,0,0.496315520187049,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0649484338777694,0,0,0.00155054552270334,0,0,0,0,0,0,0,0.153143410022803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074729029912311,0,-0.0698392391254945,0,0,0,0,-0.031518244774398,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.341342913382344,0,0,0,0,0,0,0,-0.0294436729927207,0,0,0,0,0.234021924466219,0,0,0,0,0,0,0,0,0,0,0.0709475616492732,0,0,0,0,0,0.0138313941130099,0,0,0.0816998184672126,0,0,0,0,0,-2.77555756156289e-17,-1.73472347597681e-18,0,-0.0589058795408158,0,-0.135094600637497,0,0,-0.00611547666121028,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588853777411523,0.0586856421552558,0,0,0,0,0,0,0,0,0,0,0,0.309294313101724,0,0,0,0,0,0.0465531593154818,0,0,0,0.0567410792551127,0.0478818978798095,0,0,0,0,0.0867256987881187,0.0186184282254887,0,-0.0305613902989754,0,0,0,0,-0.0218288515952188,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921814624586569,0,0.138397360483571,0.0240155632458097,0,0.0461092805785419,0,0,0,0,0,0,0,0,0,0,0.13940826358246,0.184060952294644,0,0,0,0,0,0.252799435787585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134087208734738,0,0
X000877.SZ,0,0,0,-0.258128758311312,0,0,0,0,0.0300901545752985,0,0,0,0,0,0,0,0,0,0,0,-0.0580305875356773,0,0.222647514620182,0.18150605264501,0,0,0,0,0,0,0,0.00438715944323526,0,0,0.0772206355116228,0,0,0,0,0,0,0,0,0,0.25150150428216,0,0,0,0.521086583824384,0.0526682037944803,0,0,0,0,0,0,-0.0337464862402263,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1646274373661,0,0,0,0,0.292949771576327,0,0.204800296920128,0.0838873210670868,0,0,0,0.00815275583145506,0,0,0,0,0,0,0,0,0.0195728169109061,0,0
X601699.SH,0,0,0,0,0,0,0,0.166530456376812,0,0,0,0,0,0,0.00933111243067582,0,0,0,0,0.15091860947702,0,-3.46944695195361e-18,0.163590319174097,0.0351889318936949,0,0,0,0,0,0,0,0,0.25946899591601,0,0.0947191595069669,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0548079874017664,0,0,0,0,0,0,0,-0.141045021410193,0,0,0,0,0.0448785742731928,0,0
X000630.SZ,0.146220027253963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431096918912915,0,0,0.357610879554426,0,0,0,0,0,0,0,0,0,0.0328632662224532,0,0,0,0,0,0,0.0570317719978971,0,0,0,0.121008867751334,0,0.146282581163644,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0604441802091155,0,0,0,0,0
X000408.SZ,0,0,0,0.0411612669696612,0,0,0,0,0.203320008617936,0.0571422263666474,0,0,0,0,0,0,0,0.0502996943971665,0,0.00617774519088081,0,0,0,0.0254911083263059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565808614590171,0,0.246552582129117,0,0,0,0,0,0,0.104250439312565,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38338162845057,0,0,0,0,0,0.0327284800467877,0,0,0,0,0,0,0,0,0,0,0,0,0.158766904190293,0,0,0,0,0,0,0,0,0,0,0,0,0.343702799995663,0,0.0478809521575662,0,0,-0.0425823776996187,0,0,0,0,0.121539640960334,0,0
X601168.SH,0.0414849774340391,0,0,0,0,0,0,0,0,0.110238045602314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377138822239005,0.26697012162966,0,0,0,0,0,0.0783177194982533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.180855012621638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147045095158103,0,0,0,0,0,0,0,0,0.0783680395722137,0,0.20950546655906,0.187055988602647,0,0.00845568055505365,0,0.0273899783199723,0,0,0,0,0,0,0,-0.0719214337586565,0,2.16840434497101e-19,0,-0.126932847485965,0,0,0,0,-0.0129600172548482,0,0
X600096.SH,0,0,0,0,0,0,0,0.0666106649451935,0.227608373094896,0,0,0,0,0.290086074957504,0,0,0,0,0,0.0799841226737537,0,0,0,0,0,0,0,0.0413897257003797,0,0,0,0,0,0,0.0938980053842343,0,0,0,-0.0133309444894186,0,0,0,1.38777878078145e-17,0.0293705482231734,0,0,0.0050103292186873,0.153765745093678,0,-0.0326322320466984,0,-0.00373729544948867,0,0,0,0,-0.0238626824120718,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0882919900306204,0,0,0,0,0,0,0,0,0,0.105084901594753,0,0,0,0.0594337264425683,0,0,0,0.346864455071526,0,0,0,0,0,0,0,0.10564622633203,0,0.097073516677955,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.036109397302686,0,-0.107515702036857,0,0,0,0,-0.0163641274849485,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333955135717794,0,0,0,0,0,0,-0.153714635561757,0,0,0,0,0.405031901746158,-0.0679294885879355,0,0.347352678117494,0,-0.241676344946877,0.123060911849236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133305606872129,0,0,0,0,0,0,-0.0252760330169834,0,0
X600688.SH,0,0,0,0,0,0.128904243407188,0,0,0,0,0,0,0,0,0.130051611537278,0,0,0,0,0,0.0726590122064684,0,0,0,0,0.0435956911641427,0,0,0,0,0,0.235342661893431,6.93889390390723e-18,2.16840434497101e-19,0,0,0.0304829239186855,0,0,0,0,0,0,0,0,0,0.095521278482891,0,0,0,0,0,0,0,0,0,0.00327297908918624,0,0
X600352.SH,0,0,0,0,0.0643709041058826,0.0630637867584449,0,0,0,0,0,0,0,0,0,0,0,0.0503951872593635,0,0.0317072107994633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106770465804103,0,0,0,0.0183439836030844,0,0,0,0.0564294125420262,0.0684661226250164,0,0,0,0,0,0,0,0,0.0133526710061323,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.0280833203489428,0,0,0,0,0,0,0,0,0,0,0.0771101916890673,0.0700293095444625,0.0775773795921732,0,0,0,0,0.526043995454945,0,0,0,0,0,0,0,0,0,0,0.053021293123434,0,0,0,0.0653957861941802,0,-0.108724537479681,0.0539443199341224,0,0,0,0,0,0,0,0,0,0,0,-0.0114853560404556,0,0
X600378.SH,0,0,0,0,0,0,0.0410828910341719,0,0,0,0,0,0.232863673255333,0,0,0,0,0.0472070312159416,0,0,0.128369665832268,1.38777878078145e-17,0,0.0947326336918287,0,0,0,0.0513037594340193,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0840419825405576,0,0.118917645453647,0,0,-0.137986491568994,0,0.0451814524039906,0,0,-0.018652654486417,0,0
X002271.SZ,0,-0.0260501431167963,0,0.226022517418433,0,0,0,0,0,0,0,0,0,0.364832716933865,0,0,0,0,0,0.164909152872849,0.0190688449464626,0,0,0,0,0,0,0,0,0,0.147705876320538,0,0,0.517938176907027,-0.287358519792987,0,0,0,0.0174128387046061,0,0,0,0,0,0,0,0,0,0,-0.000839521545880595,0,-2.71050543121376e-20,0.267034430779533,-0.0949335803470391,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651609256087164,0,0.583815734585833,0,0,-1.73472347597681e-18,0.157176753778617,0,0,0.08728443097618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012555071650462,0,0,0,-0.0760448500164152,0,0,0,0,0.0389211798498444,0,0
Change_TY3M,0,0,0,0,-0.0507269270238629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530816657823757,0,0.0119136735825503,-0.0316256555264857,0,0,0,0,0,0.0132015386839893,0,0,0,0,0,0,0,0,0,0,0,0.0632403310121898,0,0,0,0.0348120471753362,0,0,0,0.0679057611576061,-0.0626483082117851,0,0,0,0.0758782412798097,0,0,0,0,-0.00707734331622854,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148028796590451,0,0,0,0,-0.96337965631797,0,0,-0.541326780322189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347796956046074,0,0,0,0,0,0,0.231691408453442,0,0,0.603317885853681,0,0,0,0.210365637058107,0,0
TED,0,0,0,0,0,0,-0.259924461301186,0,0,0.0674073045864983,-0.0562536025300195,0,0.0979244253966582,0,0,0,-0.00792239208392372,0.082395389992128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132593831054889,0,0.241617021329113,0,0,0,0,-0.0788594602043334,0,0,0,0,0,-0.249756071658472,0,0,0,0,0.450874770452229,0,0,0.0818654026140131,0,-0.259412004031425,0,0
RealEstate_excess,0,0,0,0,0,0,0.388428454107714,0,0,0,0,0,0,0,0,0,0,0,0,-0.057585111436629,0,0,-0.340217349966723,1.73472347597681e-18,0,0,0,0,0,0,-0.130770582497108,0.0102411897912523,0,0.116863259854867,0,0,0,0,-0.14328063244561,0,0,0,0,0,0,0,0,-0.166161901731044,0.260950638621646,0.069726140186934,0,0,0.0249334244354975,0,0.354720057556338,0,-0.030762066187801,0,0
MKreturn,0,-0.530701494151543,0,0,0,0,-0.053858910887844,0,0,0,0,0,0,0,0,0,0.0509907256173114,0,0,0.0246483407249279,0,0,0,0.0376898581706498,0,0,0,0,0,0,0,0,0,-0.22022717323841,0,0,0,0,0.183746815815623,0,0,0,-0.0324044778494829,0.0832781107721683,0,0,0,0,0,0,0,-0.106716614896622,0.167583902707393,0.311825642457999,0,0,0.0436421687668887,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531870316573696,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106946828023853,0,0,0,0,0,0.0207502694207711,0,0,0,0,0,0,0,0.00594555830265999,0,0,0,0,0,0,0.0203780412512382,0,0,0,0.0122610908641883,-0.00941612925070301,0,0,0,0,0,0,0,0,0.0350252894247473,0,0,0,-0.0523467877529092,0,0
CarbonVol_Hubei,0,0,0,0,0.0449933748513743,0,0,-0.004802940989478,0,0,0,0,0,0,0.0114202880274783,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.00730274318366502,0,-0.0108513713683888,0,0,-0.000836288787287837,0,0,0,0,0,0,0,0,0,0,-0.0306264088075624,0,0,-0.0201143185347094,0.0098187856817773,0,0,-0.0144173364852842,0.0563962312353818,0,0,0,-0.0249001485350607,0,0
