,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X000983.SZ,X600111.SH,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X600985.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X601168.SH,X000807.SZ,X600176.SH,X000932.SZ,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X300037.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.248872465283995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126864572910674,0,0,0.0315023297543297,0,0,0,0,0,0,0,0,0.0612608308715368,0,0.0587741787082727,0,0,0.0498762123876119,0,0.103006655263596,0.325098400374997,0,0.0523770275423449,0.0234835386468604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076118748055593,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.139626185797224,0,0,0,0,0,0.164405910190614,0,0,-0.0598618850720232,0,0,0,-0.0801586438032421,0,0,0,0,0,0,0,0,0,0,0,0.60955646394953,0,0,0.0445668768149106,0,0,0.061245973803664,0.0986457567215007,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0394239978871473,0,-0.064457244231917,-0.0151319254182036,0.00351640774648782,-0.110585003024117,0,0,0,0,0
X600795.SH,0,0,0,0,0.166397285213805,0.128128807222158,0,0,0,0.335468898243714,0,0,0,0,0,0.0192763236809322,0,0,0.094607604970334,0,0,0,0,0,0.173604415073431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599829994467653,0,0,-0.0664922057753025,0.0735288132498968,0,0,0,-0.0632510603875324,0,0,0,0.0146317213663205,-0.0192229644437745,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0523674273744551,0,0,0,0,0,0,0,0,0,0,0.172830675303016,0,0,0.0368762289663788,0.0618949760583993,0.247432762679225,0,0,0.193601953508934,0,0.183044788782908,0,0,0,0,-0.019813119845252,0,0,0,0,0,0,0,0.0483819156571637,0,0.00277993665484187,0,0,0,0,0.0758209565728601,0,0,0,0,0,-2.16840434497101e-19,-0.0004952731800245,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00691555484025866,0,3.46944695195361e-18,0,0,0.847613499383972,0,0.259403234093383,0,0,0,0,0,0,0,-0.319182585419963,0,0,0,0,0,0.106798639368772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124738464545725,0,0.0830022287363061,0,-0.0209759699540108,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.333188890697998,0,0,0,0,0,0,0,0,0,0,0,-0.0388144041337361,0,-0.252446436499026,0,0,0,0,0,0,0,0,0,0,0.403627058292035,0,0,0,0,-0.00109343516210003,0,0,0,0,-0.00225723164898904,0.126272087589202,0,0,0,0,0.0110814804235777,0,-0.146328534141563,0.173562371200508,0,-5.42101086242752e-20,4.05330034391268e-05,0,0,0,0,0,0
X002460.SZ,0.107396183013574,-0.179638995065664,0.0287471583325097,0.0727696678573825,0,0,0,0,0,0,0,0,-0.123429972611061,0,0,0.699532856388928,0,0,0,0,0,0,0,0,0,0,0.211784029184778,0,0.0349463002410282,0,0,0,0,0,0,0.0257540366039935,0,0,0,0,0,0,0,0,0,0,0,0.0118878272256509,0,0,0,-0.00788150546963969,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.241395753168057,0.105634094087497,0,0,0,0.237667350947966,0.0644736990717609,0.015069385547916,0,-0.0471634699992002,0,0,0,0.0345642730489081,0,0,0,-0.0737335085762591,0,0,0,0,0,0,0,0,0.00785605358093163,0,0,0,0,0,0,0,0.102610921185411,0.0172099958701993,0,0.136428785982668,0,0,-3.46944695195361e-18,0,0,0,0,-0.0185243734055192,0.032406604283062,0,0,0,0,0,0
X000301.SZ,0,0,0,0.122071770685494,0,0,0,0,0,0,0,0,0,0,0,0.110449079003866,0,0,0.259357592646076,0,0,0,0,0,0,0,0,0,-0.168565138503376,0,-3.46944695195361e-18,0,0.0264586820304206,0,0,0,0,0,0,0,0.0846158940262131,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00197832432444069,0,0,0,0,0,0
X600010.SH,0,0,0.0947684996995532,0,0,0,0,-0.0408053238801351,0,0,0,0,0,0,0,0.0364058389474931,0,0,0,0.0780971358068827,0,0,0,0.432066575893063,0.0654556948527742,0,0,0,0,0.0276394036082898,0.00821454244707923,0,0.0231698430823982,0,0,0,0,0,0,0,0,-0.0703647589669365,0,0.0386484120444752,0,0,0,0,0.00570771143377319,0,0,0.0529040733424714,-0.035825134114193,0,0,0,0,0,0
X600362.SH,0.0359160809794405,0,0,0,0.0128373884053924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165065646007508,0.0330702272115858,0,0.14366141012034,0.0408116272687313,0,0,0.012877330947447,0,0,0.461409625201772,0,0,-0.025682187056551,0,0,0,0,0.00276056710875162,0,0,0,0,0,0
X000983.SZ,0,0.334702161867754,0,0,0.0858279062568615,0.0778198112348489,0,0,0,0,0,0,0,0,0,0,0.138990991291337,0,0,0,0,0,0,-0.0980082124344389,0,0,0,0,0,0,0.231839213635849,0,0.049417537778353,0,0,0,0,-0.0440878992399338,0,0,0,0,0,0,0,0.0411866747455119,0.0636890343423839,0,0,0,0,0,-0.012896959678755,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532680558168736,0.156921737887854,0,0,0,0,0.106982305098464,0,0,0,0,0.0696495832677825,0,0,0,0,0,0,0,0,0.0650179114597276,0,0,0,0,0.246080465091975,0,0,0,0,0,0.00988081357333096,0,0,0,0,0,0.0315681774303392,-0.0238928727823779,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0822999329148048,0,0.519840881943808,0,0,0,0,0,0.541089635898853,0,0.0869105141394338,0,0,0,0.276231818294308,0,0,0,0,0,0,-0.331905438526863,0,0,0,0.0492730291276725,0.0914823864301725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486392220350424,-0.0489996455048878,0,0,0,-0.011961839642588,0,0,0,0,0,0
X000877.SZ,0,0,0,-7.59200460096293e-05,0,0,0,-0.00773479362746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872011104821309,0,0,-0.0874574366838006,0,0.274496024435195,0,0,0,0,0,0,0,0.300651322647026,-3.46944695195361e-18,0,0,-0.0357543925836453,0,0,0.0293942412270633,0,0.0343737163720357,0,0,-0.104002974057781,0,0,0.0190384244109905,-0.0241264361722728,0,0,0,0,0,0
X600426.SH,0,0,0.0532410062105464,0.338705018930411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129919664234908,0,0,0,0,0,0,0,0,0,0,0,0.553883649447265,0,0,0,0,0,0,0,0,0,0,0,-0.0209343822313454,0,-0.0750448596439366,0,0,0,0,0,0,0.154886175598153,-0.0342255073886292,0.0458210915785366,0,-0.0113254887545702,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0256869044465092,0,0,0,0,0,0.127602748302644,0,0.122773828980576,0,0,0,0.0683762718344692,0,0,0,0,0,0.0541734062435849,0,0,0,0,0,0,0,0.0413965965781442,0,0.15440675340178,0,0.128522170469919,0,0,0,0,0,0,0,0,0,0.131780836614613,0,0.0233372706046017,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.30083501714663,0,0,0.0315670927624184,0,0,0,0,-0.13064501579344,0.027166231681464,0,0,0,0,0,0,0,0,0,0,0,0,0.147314383107683,0,0,0.164202645058743,0,0,0,0.0661986080747778,0,0,0.0931619490691847,0,0,0,0.0527066171187388,0,0.38438117070896,0,0,0.0691014190681507,0.0261841404502622,0,0,-0.0372414524859485,0,0,0,0,0,0
X600489.SH,0,0,0.0999477206481546,0,0,0,0,0,0,0,0,0.0567241133365781,0.519586761513896,0,0,0,0,0,0,0.103158680361699,0,0,0,0,0,0,0,-0.138948670087356,0.0663009303913751,0,0,0,0,0,0,0,0,0,0.0765541232756731,0,0,0,0,0,0,0.161829874740881,0,0.00601924921538647,0,0,0,0,-0.00612053592266636,0,0,0,0,0,0
X600985.SH,0,0.0404679259555868,0,0,0,0.0338729499829614,0,0,0,0,0.122410334925704,0,0,0,0,0,0.146276142883523,-0.00853210827759912,0,-0.0357162426956312,0,0,0.046379679780757,0,0,0,0,-0.166042357691719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686366713908712,0.063078672715823,0,0,0.0125265251413833,0,0.00468911605085497,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.32542770159786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448131003974771,0.0598064997026192,0,0,0.118541701911059,0,0,0,0,0,0,0,0,0,0,0.267779884728311,0,0.108160222270444,0,0,-1.38777878078145e-17,0,0,0.0252622673785084,0,0.0146175972859982,0,-0.0361566663837472,-0.0169631703979144,-0.0076110068369597,0,0,0,0,0,0
X000786.SZ,0,0,0,4.33680868994202e-19,0,0.266659233925106,0,0,0,0,0,-0.252164360678711,0,0,0,0,0,0,0,0.0654661678860824,0.0873948166187054,0,0.055670731446031,0,0,0,0.0762628070490497,0,0,-0.103490502027272,0,0,0,0,0,0,0.38193341525011,-0.137370138172511,0,0,0.191122809500649,0,0,0,0,0,0,0,0,0,0,0.0100728219455714,0,-0.0528800777353336,0,0,0,0,0
X000408.SZ,0.0938808653290832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192373946581899,0,0.162780597343545,0,0,0,0,0,0,-0.151656761288829,0,0,0,0.0201105092908297,0,0,0,0,0,0,0,0,0.120237287201377,0,0,0,0.0618345777506857,0,-2.16840434497101e-19,0,0,0.138467129598706,0,0,0,0,0,0.00173252093471591,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.436850692276317,0,0,0,0,0,0.0264714379650796,0,0,0,0,0,0.0325162603477324,0,0,0,0,0.107453458769463,0,0,0,0.105029887579744,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0279187482941779,-0.0363892726616831,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.102855524847895,0,0,0,0,-0.161850220987779,0,0.0600104937375592,0,0.571380847783997,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199536352829275,0,0,0,0,0.017965059942667,0,0,0,-0.0333253756961196,0,0,0,0,0,0.0781260922421401,0.252075553943526,0,0,0,0,0,0,0,0,0,0,0,0.0145164914747723,0.00697095851757963,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728303760345315,0,0,0,0,0,0,0.213541828240001,0,0,0,0,0.331714967437935,0.230162493642319,0,0,0,0,0,0,3.46944695195361e-18,0,0.0477375343868468,0.111000005201286,0,-0.0383294908226619,0.00318422354146819,0,0,0,0,0,0,0
X601168.SH,0,0.100355377460437,0.240295162725158,0,0.324911406700226,0.0174670413648979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251937190102724,0,0.164318942736652,0,0,0,0,0,0,0.0430081629108386,0,0.100579181588878,0.0126317714341772,0,0,0,-0.0119017640039826,-0.0402760626008555,0.0207403433117664,-0.0824109967959639,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.209517367602634,0,0,0,0.677750731020986,-0.1136140720856,0,0,0,-0.0497826974242037,0,0,0,0,0,-0.0364602285989507,0,0,0,0,0,0,0,0,0,0,0,0,0.304817295631437,0,0,0,0,0,0.45227915925047,0,0,0,-0.187833120733276,0,0,0,0,-0.192770578419804,-0.0123645420755295,0.0445576507239853,0,0,0,0,0,0
X600176.SH,0.0743128478344761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118214326671522,0.106984379363959,0,0.0528179563290394,0.177267204301979,0,0,0,0,0.107058272051957,0,0,0.359809137590963,-3.46944695195361e-18,0,0,0,0,0,0,0.0206223318838009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.109117685485994,0,0.0690266132839884,0,0,0,0,0.000771662561903656,0,0,0,0,0,0,0.0273314830593411,0,0,0,0,0,0,0,0,0.114896654299972,0,0,0,0.0724441807670011,0.137156535664719,0,0,0,0,0,0,0,0,0,0,0.404534750911193,0,0,0,0,0,0,0,0,0.0186241273932653,0.0381794235488078,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0497343908354727,0,0.0507705740430239,0,0,0,0,0,0,0.34288151808112,0,0,0,0,0,0.0220493572224473,0,0,0,0,0,0.0462697229161611,0,0,0,0.116122141995426,0,0,0,0.058676461640536,6.93889390390723e-18,0.0902720483457068,0,0.127760167343241,0,0,0,0,0,0.127995863913197,0,0,0,0,-0.0170034206207747,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0216065383061182,0,0,0,0,0,0,0,0,0,0,-0.0136121240041536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051426140769511,0.0393838388412392,0,0,0,0,0.10674587321117,0.0338067414120068,0,0,0.0977755868661734,0.0640401893722974,0,-6.93889390390723e-18,0,0.0588744508590001,0,0.0347696163821862,0,0,0,0.00772518661358625,-0.0173109648854448,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378028954847615,0.014414851971875,0,0,0,0,0.114340516643697,0,0,0,0,0,0.536323319417166,0.128336873671719,0,0,0.018826376252452,-0.0290186178344114,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0137414381824873,0,0,0,0,0,0,0,0,0.0182797002977972,0.0593000700719459,0,0,0,0,0,0.0722103033923208,0,0,0.0697995030663713,0,0,0,0,0,0,0.00245022191161392,0,0.0562178728047654,0.132831692351196,0.161994285640333,0,0,0.0184304072984691,0,0,0.118372670342908,0,0,0,0.0889093601479962,0,-0.118701256228648,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371005990471823,0,0.0403296915879537,0,0,0,0,0,0.232125924515328,0,0,0,0,0.171769198087734,0.0730447579838372,0,0,0,0,0,0,0,0.000628954718375025,0,0,0.180856654292159,0.103023193106004,0,0,0,0,0,0.149873791208179,0,0,0,0.0387821910140807,-0.0209293102460699,0,0,0,0,0,0
X601666.SH,0,0,0,0.0170851085313662,0,0,0,0,0,0,0,0,0,0,0,0,0.660481137058414,0,0,0.0927401186354084,0,0,0,0,-0.0982825846865496,0,0.146406222726083,0,0.0280189808896779,0,0.0830995048516754,0,-0.029569540859859,0.0610707529296032,0,0,0.066180445935922,0,0,0,0,0.102653570305042,0,0,0,0,0,0.167978218891842,0,0,0,-0.0243384502824814,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529113352973729,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.116225321121699,0,-0.312354356544524,0,0,0,0,0,0,0.172504041448575,0,0,0.0284217464074008,0.533536796478211,0,0,0,0,0,0,0,0.149341121022356,0,0,0,0,0,-0.02808752107756,-0.0229073579433323,-0.0373144094233912,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.056249047593212,0,0,0,0,0,0,0,0,0,0,0,0,0.0938017971144703,0,0,0.0210007310236394,0,0,0.166489189316085,0,0,0,0.0672315825678773,0,0,0.00327022283440704,0,0.0346347824252379,0,0,0.158324501256922,0,0.0282224135780566,0,0.0398952556344592,0,0,0,0,-0.0201766541146037,0,0,0,0,0,0
X600157.SH,0,0,-0.0826913429992715,0,0,0,0,0,0,0,0,0.0183113162452846,0,0,0,0.0532678482881603,0,0,0,0,0,0,0,0.0964546983093864,0,0,0,0,0.0219517953172279,0,0,0.121779876124418,0.0960424173094536,0,0,0.0672180262539399,0,0,0,0.103372611664468,0,0.0269761529622143,0,0,0,0,0.123840183731486,-0.0415599852037083,0,0,0,-0.00970360113420265,0.0170808501966998,0,0.0164679677245172,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0383127951238078,0,0,0,0,0,0,0,-0.107594398824229,0,0,-0.0156576577676486,0,0,-0.554125978405977,0,-0.200349744256536,0,0,0,0.354927411658999,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.207495237159734,0,0,0,0,0.0556963047924013,0,0,0,0.211406883370666,0,-0.0670824779452654,0,0.157924362007169,-0.175842822016492,-0.106500031633071,0,0,0,0,0
Slope,0,0,0,0,0.471047441184292,0,0,0,0,0,0,-0.346059596423378,-0.77829756001069,0,0,0,0,0,0,0,0,0,0.0953347664961237,0,0,0,0,0,0.719381197919531,0,0,0.880688473398805,0,0,-1.05119731437752,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.675191510551948,0.452593859745465,0,0.899506407498855,0,1.00197207002316,0,0,0,0,0,0
TED,0,0.489710689981723,0,0,0,0,0,0,0,0.845085346554319,0,0,0,0,0,0,-0.343814078465824,0,0,0,0,0,0,0,0,0,0,0,-0.0618114803574999,0,0,0,0,0,0,0.133995802552643,0,-0.511187953142146,0,0,0.357750140955632,0,-0.388837003705,0,0,0,0,0,-0.540338078976983,-0.948104895222741,-0.404704430588828,1.14898162191172,0,0,0,0,0,0,0
RealEstate_excess,0.241745553050136,0,0,0,0,0.117407348440931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528928980270632,0,0,0,0,0,0.118609249906097,0,0,0,0,0,-0.115110985986916,0,0,0,0,0,0,0,0,0,-0.152815366712935,-0.0379324448969497,-0.100432673952866,0,0,0,-0.00553917359360373,-0.0181605111183527,0,0.551315141675877,0,0,0,0
MKreturn,0.177500632735296,-0.160565004937438,0,0,-0.0992088240130136,-0.0045720111530771,0,0,0,0,0,0,0,0,0,-0.00837897580780039,0,0,0,0,0.0396979249239305,0,0,0,0,0,0,0,0,0,0,0.0767472874896553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475530392674086,0,0,-0.0620384098889983,0.0161382046649275,-0.00860146636969086,0.360072163146563,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579168882410641,-0.000291289860340126,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0741745755186808,0,0,0,0,0.0803521837834746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380922892135047,-0.0473154037299737,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0529914512655834,0,0,0,0,0,0,0.176249784381312,-0.0909559184800003,0.143664256937604,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0035420116524068,0,0,0,0,0,0,0,0.00334943484363836,0,0.00207178232961898,-0.00316405783798532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567534365210245,0,0,0,0,-0.00586810935423298,0,-0.00279599609332668,0,0,0,0,0,0,0,0,0,0,0,0.00150716131093359,0.000183996608662502,0.00339991222286084,-0.00200346087905146,0,0,0.0194289017258921,0,0
