,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X600660.SH,X600795.SH,X002466.SZ,X300072.SZ,X601992.SH,X000898.SZ,X601991.SH,X600547.SH,X600516.SH,X600886.SH,X600111.SH,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X002460.SZ,X600352.SH,X601699.SH,X000825.SZ,X600027.SH,X000553.SZ,X002271.SZ,X600808.SH,X000983.SZ,X600299.SH,X000792.SZ,X600489.SH,X000959.SZ,X601158.SH,X000830.SZ,X600219.SH,X000408.SZ,X002110.SZ,X000883.SZ,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.410028388939351,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.153324878948907,0,0,0,-0.0369978727704105,0,0,0,0.0670614039267923,0,0,0,0,0,-0.0105429914869486,0.0685238288322969,0,0,0,0,0,0,0,0,0,0,-0.0331610350940404,0,0,0,0,0.123067313753237,0,0,0.00379715772364352,-0.0058511988638471,0.0567667011451899,0,0,0,0,0
X600028.SH,0.610233423106047,0,0.104149321078164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329848320398701,0,0,0.174582905933578,0,0,0,0,0,0,0,0,0,0.0597718640354946,0,0,0,0,-0.200247563946966,0,0,0,0,0,0,-0.0426274808535275,0,0,0.0208668064367188,0,0.167638352656917,0,0,0.00507047023822794,-0.0198687070067071,0,0,0,0,0,0
X601088.SH,0,0,0,0.260449045859519,0.0580808049948091,0,0,0,0.12903544972223,0,0,0,0,0,0,0,-0.0936146257972147,0,0,0.0436145133282223,0,0,0,0,0,0,0.066499980214579,0,0,0.132512087764622,0,0,0,0,0,0,-0.101032371056935,-0.054936362224522,0,0,0,0.0812555225840798,0,0,0,0,0,0,0,-0.00567012585775727,0.0182234940680851,0.132614994010937,0,0,0,0,0
X600019.SH,0,0,0.26913016740205,0,0.0919942957808957,0,0,0,0,0,0,0.105081830898182,0,0,0,0,0,0.557772024664841,0,0,0,0,0,0.0751130779300228,0,0,0,-0.212292057260153,0,-0.041535606463089,0,0,0,0,0.201424942945871,0,0,0,0,0,0,0,0,0,0.0115989120216768,0,-0.0291835987111103,0,0,0.00219674357718129,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.24314103674483,0,0,0.278683041935489,0,0,0.0618101105091749,0,-0.0349550105600547,0,0,0,0,0,0,0.0491983617525962,0,0,0.375692959758147,0,0,0.0417779451896621,0,0,0.067211207904176,0,0,0,0,-0.261338193328063,0,0,0,-0.0688929543360029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699681115430747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15380944607557,0,0.112675703630556,0.254174097865837,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.029148446631167,-0.0111921929461713,0,0,0,0,0,0
X600309.SH,0,-3.46944695195361e-18,0,0,-0.0504122596078349,0,0,0,0,0,-0.0769231135771281,0,0,0,0,0,0,0,0,0,0,0,0.0215820012428331,0,0,0,0.182649893219254,0,0,0,0.0603779633097566,0,0,-0.0206214653041748,0.000142608098219636,0,0,0.00185166188949969,0,0,0,0.0246654513593665,0,0,-0.124805495444681,0,0,0,0,-0.0489626124343475,0.0709291389475314,0,0,0,0,0,0
X600011.SH,0,0,0,-0.014745253115955,0,0,0,0,0,0,0,-0.011206080900711,0,0,0,0,0,0,0.261054021560883,0,0.0507221884539528,0,-0.0340801602876367,-0.054383618784332,0,0,0,-0.0138790999241063,0,-0.0290162027762057,0,0,0.205147137236244,0,-0.0918624522669305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0109894176307746,0,0,0,0,0,0
X600188.SH,0,0,0.0647538210368214,0.0549834513223695,0.182728501316005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10916905906725,0,0,0.137231599084438,0.110822836570138,0,0.385180457929096,0,0,0,-0.0286771233107361,0,0,0,0,0,0,0,0.0609946542708773,0,0.071194989517902,8.67361737988404e-19,0,0,0,0,0.0219098776009716,-0.0391926181342629,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0737791446835934,0,0,0.0776240706470317,0,0,0,0,0,0,0,0.0556906170463575,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.205841060601908,0,0,0,0,0,0,0,0.125344849980023,0,0,0,0,0,0,0.00598990600817421,0,0.149711372702582,0,0,0.0181923771705613,-0.017782025550135,0,0,0,0,0,0
X600688.SH,0,0.355016459949183,-4.33680868994202e-19,0,-0.0447662365150489,0,0,0,0,0,0,-0.0553657061675052,0,0,0,0,-0.0843819961641923,0,0,0,0.0232964709991663,0,0,0,0,0,0.0610687331555329,0,0,0.0982101832168999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106552604302598,0,0.126761864757436,0,0,-0.0243743202443478,0.0112481699906769,0,0,0,0,0,0
X600362.SH,0,0,0.00387356992564012,0.416855860904285,0.0147636574630808,0,0,0,0.0386429097968668,0,0,0,0,0,0,0,0,0,0,0,0.135034269971337,0,0,0.00250354244955827,0,0,0,0,0,0.00532029887356806,0.0906896400766092,0,0,0,0,0,0,0.0617395627135956,0,0,0,0,0,0,0,0,0,0.591668673533429,0,0,-0.0455962369342415,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0326509514873247,-0.132004875611013,0,0,0,0,-0.0564539977822362,0,0,0,0.082774260426274,0,0,0.150185332972789,0,0,0,0,0,0,0,0,0.0663296329736635,0.386434919965489,0,0,0.0498360774951878,0,0,0,0,0,0,0,0.000560947582006676,0,0,0,0,0.00381348983580632,-0.0275462461073697,-0.0824905489526328,0,0,0,0,0
X600795.SH,0,0,0,0.138911760201292,0,0.220392752129756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556876797980531,0,0,0,0,0,0,0.0318544406855949,0,0,-0.0614176792859894,0,0,0.0700537380641716,0,0,0,0.117362072973865,0.00612506157751693,0,0,-0.028062571009592,0,0,0,0,0,0,0,-0.0103332595295702,0.0267225943550934,0,0,0,0,0,0
X002466.SZ,0,0,0.0275703560584725,0,0.0994438781119065,0,0,0,0,0,0,-0.0548274994911811,0,0,0,0,0,0,0,0,0.110583615737915,0,0,0,0,0,0,0.733785398778275,0,0.0934401004454858,0,0,0,0,-0.252183381312746,0,0,-0.0132628592340943,0,0,0,0.0322107613129746,0,0,-0.0734828164966765,0,0,0,0,-0.0207583088939518,0.0405615993506646,0,0,0,0,0,0
X300072.SZ,0.118081245631478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334506324012843,0,0,0,0,0,0,0.141453622722979,0,0,0,0,0.000839135191549256,0,0.173167934611323,0,0,0,0,0,0,0,0,0,0,0.118243540357007,0,0,0.162036433049463,0,0,0,0,0.0109298477840296,-0.0258756112490857,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0116523057982155,0,0,0,0,0,0,0,-0.0455723487853668,0,0,0,0.252128493000143,0,0,0.175373748737691,0,0,0,0,0,0,0,0,0,0,0,0.149130066099492,0,0.205130938271989,0,0,0,0,0.138642747089676,0,0,0,-0.0755067889249412,0,0,0,0,0,0,0,0.00573722928398069,-0.00736020613977849,0,0,0,0,0,0
X000898.SZ,0,0.0704246315680785,0,0.184893984280571,0.0582053772760631,0,0,0,0,0,0,0.0590110288468068,0,0,0,0,0,0,0,0,-0.0117391357974927,0,0.113232596423808,0,0,0,0,0.0191486685504179,0,0,0.0635347163114711,0,0,0,0.330015904197707,0,0,0.0676680863925177,0,0,0,-0.0764301570327157,0,0,0,0,0,0,0,-0.00143701966424956,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.158201954935004,0,0,0,0,0,0,0.0574827835259257,0,0.191131715607879,0,0,0,0.0348307079838708,0,0,0,0,0,0,0.0313844573406063,0,0,0,0,0,0.0378283362549481,0,0,0,-0.0256689495633686,0,0,0,0.0408987586137495,0,0,0.0359152823711967,0,0,0,0,-0.0205923329695233,0.0125389987642258,0,0,0,0,0,0
X600547.SH,0,0.520804589556736,0,0,0,0,0,0,0.121728423311812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502914169199285,0,0,0,0,-0.0785687571346762,0,0,0,0,0,-0.0586436695663003,0,0,0,0,0.785359792244334,0,0,-0.00907692866118428,0,0,-0.139084076702041,0,0,0,0,0,-0.0178433238339888,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.348875452289523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461165719504617,0,0,0,-0.153627542997449,0,0,0,0,0,0.142633579034566,0.189725705594128,0,0,0,0.0623442035206535,0,0.0786282294669088,0,0,0,0,0.151133547940312,0,0,0,0,-0.0545759770418688,0.0184128931637896,0.114659595652313,0,0,0,0,0
X600886.SH,0,0.0491891031820742,0,0,-0.0304548206614481,0,-0.0391192230038453,0,0,0,0,0,0,0,0,0.0251030983470829,0.107408452896088,0,0,0,-0.0486067422524749,0,-0.0623715053547997,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0123716125140228,0,-0.0817434391681669,0.0376474256156134,0,0,0,0,-0.0182643832087682,0.000891998094777953,-0.122093254273927,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0160979992561448,0,0,0.141303606459262,0,0,0,0,0,0.115845074072389,0,0,0.0605013058853218,0,0,0,0,0,0,0.0491731486994425,0,0,0.168960691190535,0,0.0594688210695284,0.00961994697315187,0.0935649989410509,0,0,0.233206136060491,0,0,0,0,0,0,0.0455575498656276,0,0,0,0,-0.0149811492056261,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.144485803125289,0,0,0,0,0,0,0,0.445858278429557,0.435968538958167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290436167036748,0,0,-0.0294333876694506,0,0,0,0,0,0,0,0,0,0,0,0.144078481280781,0,0.221683117370514,-0.238359855783013,0,0.153030329857207,0,0,-0.0216640117137146,-0.015598289612973,-0.284475901707453,0,0,0,0,0
X600157.SH,0.0308568096739278,0.00539883338954966,0,0,0.00334570780559156,0,0,0,-0.00358585270243065,0,0,0,0,0,0.0190426614365295,0.0147714199854596,-0.00285175955388733,0,0,0,0,0,0.0422730682875634,0,0,0,0,0,0.0275385801224926,0,0,0,-0.0394509956927858,0,0,0,0,0.00425944215308489,0,0,0,-0.011114923329528,0,0,0,0,0,0,0,-0.0104595172825131,0.0148139308589713,0,0,0,-0.0789553358101069,0,0
X000709.SZ,0,-0.105620252979352,0.0247051863084741,0.0266219970423478,0,0.0434655800691394,0,0,0.0554229191792102,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218757973152704,0,0,0.0580686049898256,0,0.147526067519621,0,-0.0220965058317231,0,0.0129845972178343,0,0,0,0,0,-0.00229217641519807,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.2457068666846,0,0.0765119378147477,0,0.157738493522293,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.304805302258016,0,0,0,-0.0166941354941471,0.0274346474707589,-0.1084682488091,0.106934849832552,0,0.0267175489493978,0.428360213425777,0,-0.076813990629474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068788781158698,0.080750942679142,0,0,0,0,0,0
