,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X000792.SZ,X002466.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600219.SH,X002080.SZ,X000539.SZ,X600995.SH,X300037.SZ,X000933.SZ,X600688.SH,X600096.SH,X000630.SZ,X000723.SZ,X600612.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.414382046373508,0,0,0,0,0,0.00952674658298558,0,0,0,0,0,0.16272388609814,0,0,-0.0222731280491638,0,0,0,0.0478417818599106,0,0,0,0,0,0,0.00205102155846157,0,0,0,0.00800823575928101,0,0,0,0.0780223454714952,0,0,0,0.00236796707601836,0,0,0.0488902322849293,0,0,0,0,0.0647974779012285,0.267718300898827,0,0,0.0889851146993925,0,0,0,0,0,0,0
X600028.SH,0.630335698568464,0,0,0,0,0.208214812784312,-1.0842021724855e-19,0,0,0.0687009134931032,0,0,0,0,0,0,0,0,0,0,-0.0899086929708015,0,0,0,0.0753738019059525,0,0.0085746526895589,-0.0552501387699366,0,0,0,0,0,-0.0545912934627298,0,0,0,0,0,0,0,0,-0.0590389368501627,0,0,-0.0413715580332197,0,0,0,0,-0.0565479011136606,0.0186200675095388,0.0382339652394256,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.350274772744703,0,0,-0.0243693175528844,0,0,0.0646224455874759,0,0,0.0260522742636719,0,0.191001614996928,0,0.0177517058296786,0,0.0510362216355266,0,0,0.130896849243394,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0379113968709482,-0.0696049997397354,0,0,0,-0.06792583530712,0,-0.0217329611043465,0,0,0,0,0,0,0,-0.0781207842924954,-0.00716591022039738,0.029800987748496,0,0,0,0,0,0
X600309.SH,-0.0553615197362171,0,0,0,0,0,-0.185497258339162,-0.0677309095433843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785757537088322,0.21478724730779,0,8.67361737988404e-19,0,0,0,1.0842021724855e-19,0,0,0.036861368316855,0,0.0593717636514497,0,0,0,0,0,0,0,0,0,0.216080879040226,0,0,0,0,0.0171379726963794,0,0,0,-0.0197330159146136,0,0,0,0,0,0
X600019.SH,0,0.0655683530297217,0,0,0,0.172424589867463,0,0.0161873270918742,0,0,0,0,0,0.116884024553229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106680361697862,0,0,0,0,0,0,0,0,0,0.0218113325810319,0,0.0453201351558119,0,0,0,0,0,0,0,0.101376529695183,0.00094866117473871,0,0,0,0,0,0
X600585.SH,-1.73472347597681e-18,0,0,0,0.328581177618417,0,0,0,0,0,0,0,0.134405162898847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456688652213772,0,0,0,0,0,0,0,0,0.0887467715108841,0.134096740877996,0,0,0.000175813855562832,0,0,0,0,0,0,0,0,0.101768694499273,0,-0.018297058049857,-0.0619533078247271,0,0,0,0,0,0
X600011.SH,0,0,-0.0391794255790393,0,0,0.202485623079172,0,-0.0410549226221571,0,0,0,0,-0.152647599841671,0,0,0.397389485785199,0,0,0,0,0,0,0,0,0,0,0,0.275707498584033,0.493130870407099,0.00365732321158883,0,0,0,-0.136511102952235,0,0,-0.0344330803938976,0.0974736864078229,0,-0.295581603360063,0,0,0,0,0,0,0,0,0,0,0,0.0345381480600411,-0.060882910317439,0,0,0,0,0,0
X600188.SH,0,0,0.553903455439822,0,0,0,0,0,0,0.313494075888676,-0.141774093553329,0,0,0.121376580635294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17403257656664,0,0,0.408894893507474,0,-0.127636523429222,0.178882510613891,0,0.229225718868669,0,0,0,0.0126413076787566,0,0,0,0.204336152244455,0,0,0,0,0,0,-0.122840450383491,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.467641476410653,0,0,0,0,0,0,0,0,0,0.0185495245720496,0,0,0,0,0,0,0,0,0,0,0,0.0261371197159447,0.0747155553510695,0.393067484921631,0,0,0,0.00806455308375931,0,0,0,0,-1.73472347597681e-18,0,0,-0.000299447079955663,0,0.198141309104571,0.00277603124094298,-0.0284656092340056,0,0,0,0,0,0
X601898.SH,0.0836208592615325,0,0.0518778811159824,0,0,0,0,0.240714700849075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193683755485054,0,0,0,0,-0.0253905587380345,0,0,0,-0.0055896587575248,0.30444881302455,0.103144622283473,0,0,0,0,0,0,-0.132807939791331,0,-0.0996753657588988,0,0,0,0,0,0,0,0,0.00633017227525474,0.00976944462993324,0,0,0,0,0,0
