,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000792.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600021.SH,X002466.SZ,X000883.SZ,X600623.SH,X600660.SH,X600098.SH,X002470.SZ,X601918.SH,X600863.SH,X000060.SZ,X600489.SH,X600307.SH,X600808.SH,X002004.SZ,X300072.SZ,X000629.SZ,X600022.SH,X600547.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.0281916069312662,0,0,0,0,0,0,0.263492442173739,0,0,0,0.0243488899803166,0.07073869822147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102346995562047,0,0,0.0290357235614022,0.162447529707723,0,0,0,0.136544266642706,0,0,0,0,-0.0213213838174187,0.0157494151706903,0,0,0,0,0,0
X601991.SH,0,0,0.141898485837791,0,0,0,0,0,0,0.159293435377348,0,0,0,0,0,0,0,0,0,0,0.158831981109043,0.193880597773979,0,0,0,0,0,0,0,0,0,0.0290497685904776,0.182468385779625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.124641177599092,0,0,0,0,0,0.234570417393112,0,0,0,0,0,0,0,0,0,-0.0221503486062421,0,0,0,0,0,0,0,0,0.127630686103928,0,0,0.00710101886628337,0.154511900165426,0,0,0,0,0,0.251368621772921,0,0,0,0,0,0,0,0,0,0,0,-0.0195861666239153,0.00540286990280706,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651482903065644,0.172070837840322,0,-0.240998259529211,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.593223778291222,0,0,0,0,0,-0.00811439376843039,-0.190710791304226,-0.323988654308082,-0.397998340907497,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0816310851133567,0,0,0.497476075705208,0,0,0,0,0,0,0,0.0629600756532712,0.082981099871591,0,0,0.0275901403989472,0,0,0,0,0,0,0,0,0.0839346679923935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123794683960702,0,0.0114311337802317,0,0,-0.00732452721349431,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.255516816489877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819155224766664,0.148139707709651,0.000196981994864801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155685686179297,0,0.144359125943637,0,0,0,0,0,0,0,0,0,0,-0.00924231676292481,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0455503336445444,0.0745393561414067,0,0.106089802952721,0,0,0.133502213165001,0,0,0.0957138702069303,0,0,0,0,0,0,0.0678815672498559,0,0,0,0,0,0,0,0,0,0,0.014075966649786,0,0,0.232022072531176,0.0772393368245824,0,0,0,0,0,0,0,0,0,0,0.0529020947023699,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.206248929804869,0,0,0.0652523043286079,0,0.104769051941719,0,0,0,0,0,0,0,0,0,0,0,0.00178531284531332,0,0,0,0,0,0,0.121200986536862,0,0,0,0.087275944341306,0,0,0.193903222059803,0,0,0,0,0,0,0,0,0.0644565294107631,0,0,0,0,0,-0.00892773681695217,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870851423231577,0,0,0,0,0.0934261839943174,0,0,0.286089918299574,0,0,-0.035201873908104,0,0,0,0,0,0,0,0,0,0,0,0.0477594988806763,0,0,0,0,0,0,0,0,0,0,0.291201456146884,0,0.0266513620928201,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.00950919552479874,0,0,0,0.0110182410623014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652729045337997,0,0,0,0.0737845773209546,0,0,0.361174066740755,0.0667736560259395,0,0.223527672690373,0.0844826637722004,0,0.108551283476544,0,0,0,-0.0196402973583158,0.0346081991500454,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.359932401355026,0,0,0,0,0.0867827855659478,0,0,0,0,0.0212633002967599,0,0.0600408380070544,0,0,0,0,0,0,0,0,0,0.0294617462632676,0.0826339696772344,0.0694100380553498,0,0,0,0,0,0,0,0,0,0.0557227066604426,0,0,0,0,0,0,0,0.0557247431729843,0,0.00999937456600907,0,0,0,0
X601992.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.157876379442598,0,0,0,0,0,0,0,0.016562393862567,0,0,0,0,0,0.0586429821165965,0,0.444074289477583,0,0,-1.73472347597681e-18,0,0,0,0,0.25145395991402,0,0.186884919294432,0,0,0,0,0,0,0,0,0,0,0,-0.045521791140944,0,0.0560869046459562,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.309258493405409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731949690684891,0.0435928654018466,0.112155307434316,0.127947929812206,0,0,0,0,0,0,0,0.12518757467405,0,0,0,0,0,0,0.236888067541055,0,-0.00978147377365216,0.0750442820693452,0.114558092105387,0,0,0,0,0
X000539.SZ,0,0,0,0,0.086165588181886,0,0,0,0,0.0862773348949709,0,0,0,0,0.0725805476967362,0,0,0,0,0,0,0,0,0,0,0.0821198578295615,0,0.178586768446622,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.124581497215152,0.260445075331787,0.0839813900808296,0,0,0,0,0,0,0,0,0,0,0,0,-0.100247057022001,0.167196257506843,0,0,0,0
X600309.SH,0,0,0.0312816127570361,0,0,0,0.0246409601716457,0,0,0.0357506984537517,0,0,0.0910721651556395,0,0,0,0,0,0,0.149370150821102,0,0.221189862413456,0,0,0,0,0,0,0,0,0,0,0.0932582397533646,0,0.0575925248629518,0,0,0,0,0.0768478648533377,0,0,0,0,0,0,0,0,0,0,-0.0153898836557476,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.111918663736147,0,0,0,0,0,0.135312647861022,0,0,0.154889317641706,0.00445723435959655,0,0,0,0,0,0,0,0,0,0,0,0.115373664637347,0.0587522368854149,0,0,0,0.115660528918505,0,0,0,0,0,0,0.00396810435021473,0.00550559485588145,0,0,0,0,0,-0.0328459160498031,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520698813574074,0,0,0,0,0,0,0.0431391947618984,0,0,0,0,0,0,0,0,0,-0.062545883966698,0,0,0,-0.236234645735704,0,0,0,0,0,0,0,0.244237403612211,0,0,0,0,0,0,0.0209465725760368,0.108998596634873,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-0.130977284307407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542747976440667,0,0,0,0,0,0,0,0,0,0,-0.0421511061560983,0,0,0,0,-0.0881757559122956,0,0.312901589608966,0,0,0,0,0,0,0.508188064698383,0.0113816653637067,-0.22429979571315,0,-0.112674268577032,0.0540726461981238,0.0983758013173157,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0830210673975058,0,0,0,0,0.0251453020316007,0,0.0520046372167256,0,0,0,0,0,0.134645767073351,0,0,0.264734386778598,0,0,0,0,0.0163251021327385,-0.0479930370261926,0,0,0,0,0,0,0,0,0,0.0632907961529792,0,0,0.0874532131965995,0,0.0357890645854531,0,0,0,0.201605610233769,0,0,0,0,-0.034798137706052,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0849049247360154,0,0,0,0,0.0682306825540448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980600696999451,0,0,0,0.233416483309553,0.16938318921257,0.0887781916119216,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156280461613345,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.204064139898716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.150690363538804,0,0.171332255527691,0,0.234660080787676,0,0,0,0,0,0,0,0.0803998797620562,0,0.142371563000189,0,0,0,0,-0.0139558169659493,0.0399704913641271,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.096780777336062,0,0.0338590151996457,0,0,0,0,0,0,0,0,0,0,0,0,-0.257566095414497,0,0,0.405348751811339,-0.0430222764149119,0,0,0,0.453319062004234,0,0,0.0722267273439184,0,0,0,0,0,0,-0.128691352445479,6.93889390390723e-18,0,0,0.50750951502545,0,0,0,0,0,0.00487469630898845,-0.14469416269584,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0460428330708076,0.0451795540271517,0,0,0,0,0.120249021354152,0,0,0,0,0,0,0,0.150266453472858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566825525342108,0,6.93889390390723e-18,0,0,0,0,0.264892619173262,1.73472347597681e-18,0,0,0,0.047711343862295,0.231756702540382,0,0,0,0,0,-0.0224838882476414,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114293785560362,0.136502465249603,0,0,0,0,0,0,0,0,0,0,0.0872104713996366,0,0,0,0.161313120230008,0,0.0635877267261639,0,0.333908075043195,0,0,0,0.180127821987789,0,0.108317991465476,6.93889390390723e-18,0,0,0,-0.00331757523142274,0.0164996854869466,0,0,0,0,0,0
X600660.SH,0,0,0,0.0486258765374727,0,0,0,0,0,0.0119029192085572,0,0.200169588232041,0.343968412787636,0,0,0.0185181722667329,0,0,0.00675618374653525,0,0,0,0.0290406392320436,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0212842280767938,0,0,0,0,0,-6.93889390390723e-18,0,0,0.107176472784743,0,0,0,0,0,-0.0362517999019786,0.0277447353852931,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0615003861432224,0,0,0,0,0,0,0,0,0.055495715354774,0.0709219447393857,0,0,0.0456076630442428,0,0,0,0,0,-0.00325313817230529,0,0.0250804224414652,0,0,0.368334363888368,0,0,0,0.314494008035338,0,0,0,0,0,0.0790842809183331,0,0,0,0,0,0,0,0.0303477295079331,0,-0.140129634665727,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.0816962872636375,0,0,0,-0.0355854822512906,0,0,0,-1.38777878078145e-17,0,0,0,0.149868978344912,0,0,0,0.14919953595173,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0722226235283265,0,0,0,0,0,0,0,0,0,0.173306855982068,0,0,0,0.2748171759039,0,-0.0286299785966211,0.0875514545282718,0,0,0,0,0,0
X601918.SH,0,0,0,-0.18526397351782,0,0,0,0.208299397612874,0,0,0,0,0,0,0,0,0,-0.120562966520184,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0129514860808161,0,-0.00474182320503046,0,0.33154509844083,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0633061506744455,0,0.264106864064506,0,0,0,0,0,0,-0.018333312663629,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.00277458554871716,0,0.0115141908713256,0.13605574736229,0,0,0,0,0.0665944384871813,0,0.0740131134558016,0,0.00762045945004257,0.230078670157524,0,0,0,0,0,0,0,0,0,0.143740678472797,0,0,0,0,0.0463502242151698,0,0.0961721329556014,0,0,0,0,0,0,0,0,0,0,-0.0167570914930747,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195009611934781,0,0,-3.46944695195361e-18,0,0,0,0,0.125200189806833,0,0,0,0.0241222537042775,0,0.149709547257244,0,0.0953416995432298,0,0.068210768888672,0,0,0,0.33639139597275,0,0,0.074112752469559,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.0779501590591604,0,0,0,0,0.140194186985733,0,0,0,0,0,0.0663869534963887,0.161013259733538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04604627610585,-0.00252582478326473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496133135732041,0,0,-0.0214088415582298,0.0116975715052008,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0.0328329384353407,0,0,0,0,0,0,0,0,0.238860270452023,0,0,0,0,0,0,0,0,0,0,0.152081225695961,0,0,0.0841381941067976,0,6.93889390390723e-18,0,0.119960704419393,0,0,0,0,0,0,0,0.176002992056462,0.14883432640031,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0163097189539719,0,0.0426540112481145,0,0,0,0,0,0,0,0,0.012838554093208,0.0544050712565186,0,0,0,0,0,0,0,0,0,0,0.0783152195417317,0.0205591069903588,0,0,0,0.012248690355612,0,0.101132569704176,0,0.326753977742974,0,0.00238028120279771,0,0,0,0.0477680622580841,0,0,0,0,-0.0270039232965164,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,-0.19420887812498,0,0,-0.0947921695994279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251058734237859,0,0,0.081433773008198,0,0.0357001420781836,0,0.339779091120541,0,0,0.322496355993454,0.25775826483741,0,0,0,0,0,0,0.157944994855565,0,0,0,0,0,0,0.0467730205017928,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795413961999093,0,0,0,0.273582169523224,0,0,0,0.0341205513893525,0.221606917711479,0.0648267742952806,0,0.0769269930449302,0.338644670084706,0,0,0.00494195798297212,0,-0.159237492302459,0,0.0865328476388305,0,0,0,0,0,0,-0.0356022841761604,8.67361737988404e-19,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.119762445277654,0,0,0,0,0,0,0,0,0.201618387414072,0,0,0,0,0,0,0,0,0.0105397315327541,0,0,0.0813683440083318,0,0.101367245102618,0,0,0.158815658760661,0,0,0.0533823712408078,0,0.063888670742316,0.126437001512716,0,0.0110837999340691,0,0.143517400729435,0,0,0,-0.00568443266986395,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123285629320982,0,0,0,0,0,0,0,0.139884920573845,0,0,0.163437021667987,0.0500529811519649,0,0.013763968331804,0,0.107909986818039,0,0.0304926156126961,0,0.093616317782732,0,0,0.120512321104915,0.0401727004685387,0,0.0790625780833647,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191577398925439,0,0.0823732984830905,0,0,0,0,0,0,0,0.00833224101109552,0,0,0,0,0,0,0,0,0,0.061324263342338,0,0.120110736314251,0.329969635189035,0,0,0,0,0,0.208719151944663,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0.086242095661917,0,0,0,0,0,0,0,0.158516891374695,0,0,0,0.192953191935276,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.117264496810996,0,0.11488121876867,0.0104561737854336,0,0,0,0,0,0,0,0.0710851465070917,0.0785956691396268,0,0,0,0,-0.0109303159646638,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.215968918938961,0,0,0,0,0,0,0,0,0,0,0,0,0.0954488026125169,-0.0134138755732724,0,0,0,0,0.115896896181038,0,0,0.127775272089352,0,0,0,0,0,0,0,-0.0769513625753901,0,0,0,0,0,0,0,0.037072124671471,0.0255702285457278,0,0,0,0,0,0,-0.0382704488801416,0,0,0,0.0993752916677191,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84905578209977,0,0,0,0,0,0,0,1.69398198684976,0,0,0.168487455843508,-0.587570248291312,-0.991755136001637,0,0,0,0.359282717352903,0,0,0,0,0,-0.683598369210328,0,0,0,0.154802825702471,0,-0.829601490013818,0,0,0,0.143910085314069,0,0,0,1.66164556966137,0,-1.49866983671912,0,2.35445926589274,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345354524756366,0,0.308590805242427,0,0,0,-0.179594225368203,0,0,0.0521526140905775,-0.177838392738088,0,0,0,-0.0692725671518925,0,0,0,0,0.0953796891742692,0,-0.054727816693692,0,0,0,0,0,0.194682027167273,0,-0.262151176235395,0.0471319304077855,0,-0.532728230773381,0.176364322190331,0,0.459864339848467,0,0,2.57058441845131,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.254782027412325,0,0,0,0,0,-0.361780641893487,0,0,0,-0.0216825057937854,0,0,0.116496548051884,0,0,0,0,0.0894187843526379,0,0,0,0.149348888043073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258204674638265,-0.0193987742823554,0,0.518627589076543,0,0,0,0
MKreturn,0.364216951306685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15277208874429,0,0,0.0196231445868201,0,-0.0374094229600138,0,0,0.00133399698100314,0,0,0,0,0,0,-0.0536974631097652,0,0,0,0,0,0,0,0,-0.313046081327367,0.0658183118206764,0,0.133267514239796,0,0,-0.0444122360011853,0,0.224187329772112,0,0,0,0,0
MKvol,-0.0131857471375124,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140801773210201,0,-2.16840434497101e-19,0,0,0.0120447118247067,0,-0.00664850165733728,0,0,0,0,-0.00953016092214777,0,0,0,0,0,-0.000384168318557542,0,0,0,0,0,0,0,0,0,0,0,-0.00103431914238048,0,0,0,-0.00145265237149639,0,0,0.00359332249130963,0.00220502605274313,0,0,0,0.0280016700590747,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13843845914838,0,0,0,-0.00731240735424863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761100988035263,0,0,0,0,0,0,0,0,0,-0.0585246873941704,0,0.00392552018202318,0,0,0,-0.0324050027673702,0,0.22555489842531,0.0426951017277237,0.17658208229851,0,-0.026079094377484,0,0,0,0
CarbonVol_Guangdong,-0.00447114772210553,0,0,0,0,0,0,0,0,-0.00296784512175359,0,0,0,0,0,0,0,0,0,-0.000311934614491778,0,0,0,0,0.000103823375279063,0.00821059108065901,0,0,0,0,0,0,0,0,0,0.0019378784438376,0,0,0,0,0,0,-0.00419501069308602,0,-0.00226329321643254,-0.00970115345709413,0,0,0,0,0.0113277713035951,0,0,0,0,0.0267288449166373,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206273164168204,0.00093092669360512,-0.00619553073586637,0,0,0,0,0,0.00267919008638146,0,0,0,0,0,0,0.00432430061579649,0,0,0,0,0,0,0,0,0,-0.00205193664448727,0,0,0,0,-0.00447323080104426,0,0,0,0,0,0,-0.0134401697369646,0.0103723990556354,0,0,0,0.0139459820494131,0,0
