,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600886.SH,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X002271.SZ,X600362.SH,X000877.SZ,X601699.SH,X600489.SH,X600803.SH,X600027.SH,X000983.SZ,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X300037.SZ,X600612.SH,X000629.SZ,X600688.SH,X000959.SZ,X002128.SZ,X600157.SH,X600801.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.946746647336454,0.211428018827713,0,0,0,0,0,0,0,0,0,0.134432522047376,0,0,0,0,0,0,0,0,0,-0.171703320591453,0,0,0,0,-0.0215155089515523,0,0,0,0,0,-0.00838821926849851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623858811994798,-0.110672850310351,0.127022637241807,0.0107529286834475,0,0,0,0,0,0,0,0
X600028.SH,0.552523303643456,0,0,0,0,0.0431789380386423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119241380885775,0,0,0.0288240099278123,0.0559182035176491,0.0763850988932443,0.0527785018612327,0,0.0559908177781751,0.0307534985792343,0,0,0,0,0,0,0,0,0.0434431408933015,0,0,0,0,0,0,-0.125112752829627,0,-0.156173166903717,0,0,0,-0.0479416837542856,0,0,0,0,0
X601088.SH,0.0334807588669881,0.0753730878086726,0,0,0.138939482469888,0,0,0,0.176377650401722,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369909148722089,0,0,0,0,0.13544931524294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628614223517252,0,0.00511593962492558,0.0026864937605403,0,0,0,0,0,0
X600309.SH,0.0724004915668258,0,0,0,0.0604880609542363,0,0,0,0,0,0.14713858484017,0,0,0,0,0,0,0,0,0,0,0,0.0860980005766031,0,0,0,0,0,0.0210746621503419,0,0,0,0.0618704883303694,0,0.00713189114102547,0,0,0,0,0,0,0,0,0,0,0.0930446250782988,0,-1.38777878078145e-17,0,0,0,0.0265071453999822,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.100205429009824,0,0,0.140144390690182,0,0,0,0,0,0,0,0,0,0,0,0.102123390003324,0,0,0,0,0,0,0,0,0.540276171230553,0,-0.188529992594724,0,0,0,0,0,0.0539236429537955,0,0,0,-0.00571576064506432,-0.0938709926281309,0,0,0,0,0,0,0.0970413365269106,0,0.025130295609316,-0.037215663430713,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.126944173027244,0,0,0,0,0,0,0,0,0,0,0,0.209117185582531,0,0,0,0,0.128647602269922,0,0,0,0,0,0,0,0,0,0,0,0.323849484436376,0.133823734330181,-0.00984328121867836,0,0,0,0.346672300305088,0,-0.195846754850537,0,0,0,0.0909416388588358,0,0,0,0,-0.0901008468394873,0,0.0318847203420488,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0225882324859093,0,0,0,0,0.0166222666133345,0,-0.0721538756908102,0,0,0,0.000977457533058285,0,0,0,0,0,0.0130527394028372,0,0.0433174235037719,0,0,0,0,0,0,0,0,0.0634777537261242,0,0,0,0.107977616200491,0,0,-0.114482470170446,-0.122356903519569,0,0,0,0,0,0,0.622856096921244,0,0,-0.00914041405225739,0,0,0,0,0,0,0
X600011.SH,-0.149994509214489,0,0,0,-0.0354546505548788,0,0,0,0,0,0,0,0,0,0,0.265123594354878,0,0,0,0,-0.265852776058474,0,0,0,0,0,0,0,0.886873981449137,0,0,0,0,0,0,0.131247653805386,0,0,0,0,0,0.0698002447974354,0,-0.0128561165067729,0,0,0,0,0,0,0,-0.0259655753067464,0.0281961103119458,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.159222248587718,0,0,0,0,0,0,0,0,0.0752850855218047,0,0,0,0,0,0,0,0,0,0,0.0178250171747986,0.270727822502331,0.0269845042371586,0.171912130136961,0,0.0401130707489415,0,0,0,0,0,0,0,0,0,0.0995619379984227,0.106534357579855,-0.174402052751891,0,0,0,0,0,0,0,0,0,-0.000210458608168974,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0302787120200018,-0.115412189653192,0,0,-0.139525930735451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130032444587823,0.529355978604649,0.190137426374734,0,0.0467790361753558,0,0,0,0,0,0,0,0,0,-0.0673264712110233,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177889869286975,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.155037321956619,0,0,0,0,0,0,0,0,0,0,0.197410193405988,0,0,0,0,0,0.131844714027904,0,0,0,0,0.00638884131081756,0,0,0.0282707225891963,0.374783831666337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590568263385581,0,0,0,0,0.00508203289234785,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0446339308575846,0,0.042332249892725,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145097432694709,5.42101086242752e-20,0,0,0,0.128228920908131,0.112802251891323,0,0,0,0,0.10288297136049,0,0.0664251602959783,0.0201206150756868,-0.0045238473680651,0,0,0,0,0,0,-0.0966481304288243,-0.0121888096454575,0.033982545762257,0,0.293989536515185,0,0,0,0
X002460.SZ,0.17310102111479,0,0,0,0.0684583400706879,0,0,-0.00355399449016702,0,0,0,0,0,0.827348485948298,0,0,0,0,0,0,0,0.0186129023057525,0,0,0,0,0,0,-0.216234197738843,0,0,0,0,0,0,0,0,0,0,0,0,0.149536969302139,-0.0770551594679828,0,0,0,0,0,0,0.0120210881280058,0,0,-0.0226335867807091,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.675918380019839,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.116154828559588,0,0,0,0,0.0362785059379543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579423381678808,-0.0140648763349568,0.043405322569451,-0.118048706353843,-0.017316516897916,0,0,0,0
X000792.SZ,0,0,0,0,0,0.112518989500634,0,0.018395577167282,0,0,0,0,0.337366785657412,0,0,0.012425501535882,0,0,0,0.0999688946497697,0,0,0.0317815899856881,0,0,0,0,0.0168832333256306,0.0021744121658352,0,0,0,0,0,0,0,0,0,0,0.0340861214263411,0,0,0,0,0,0,0,0,0,0,-0.064855392510414,-0.00669327242762449,0,0,0,0,0,0,0
X600886.SH,0.241498904463392,0,0,0,0,0.083246449962814,0,0.274353836595007,0,0,-0.00479141545710374,0,-0.101067350994307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188749965667787,0.289072033882913,0,0,0,0,0,0,0,0.0469693752187092,0,-0.00782050172840143,0,0,0,0,0,0,0,0,0,0,-0.0751589131361198,-0.0176612143249107,0,-0.0569691705435022,0.0945067069645999,0.0240343317188418,0,0,0,0,0
X000708.SZ,0,0,0,0,0.193219468567028,0.199297800860401,0,0,0,0,0.145935398755604,0,0,0,0,0,0,0.178407951255888,0,0,0,0.0535503969607544,0.243683067204584,0,0,0,0,0,0,0,0,0.0678386668251171,0,-0.340798763338364,0.0934797170084282,0,0,0.0230798304004388,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00205708953634647,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0505445151236728,0,-0.191863379589552,0,0,-0.077827508168199,0.305185021237596,0,0.169620086095084,0,0,0,0.0244800161567232,0,0,0,0,0.0345560069939863,0,0,0,-0.00891785700105682,0,0.0687960881303437,0.105192358920842,0,0,0,0,-0.0125679886316533,0,0.0219760912007495,0,0,0,0,0,0,0,0.285756400154797,0,0,0,0,0,0,0,0,0.0236699126838105,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146982753361304,0,0,0,0.0748185539317889,0,0,0,0.197453056844247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686394657020611,0.0177845491038637,0,0.335295233316237,0,0,0,0.0390888497776642,0,0.0421525568682075,-0.0333077869352969,0,0,0,0,0,0
X000301.SZ,0.00741402516793267,0,0,0,0,0,0,0,0,0,0,0,0.187607801141345,0,0,0,0.0351455224413221,0,0,0,0,0,0.108052909164568,0.174453680594665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763210032166716,0,0,0,0,0,0,0.0968126987750114,0.060406633205835,0.000979444476946144,0,0,0,0,0,0,0
X600426.SH,0.0118582696173263,0,0,0,0.0282271243680452,0.0697007027535827,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0296458042448441,0,0,0,0,0,0,0.164184381177194,0,0,0,0,0,0,0.0223693272516059,0.198737381795266,0.203335938660514,0,0,0,0,0,0,0,0,0,0,-0.0393780346555657,0,0,-0.00493065727318059,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0902659127823574,0,0,0,0.0484537842647018,0.0279473686280153,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.231448606153169,0,0.0187295350236567,0,0,0,0,0,0,0.0811868421288471,0,0,0,0.217112878664664,0,0,0.14016921207344,0.076986501759572,0,0,0,0,-0.10172878825101,0.0107611531225791,0.0207413167844517,-0.0499667785205835,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0202864566278027,0.174908502803409,0,0,0,0,-0.071349431138416,0,0.164184385615579,0,0,0.239879644162762,0,0,0,0,-0.292276429016672,0,0,0,0,-0.069683566264469,0,0,0,0,0,0,0.209851742987661,0,0,0,0,0,0,0.0447222335459233,0.113045462295205,0,0,0,0,0,0,0.227201192767723,0.00620743168962632,0.0871886115210081,0.0127772338466368,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.00536589850815738,0,0,0.172211173528051,0,0.0652122794708133,0,0,0,0,0,0,0.00992885038451608,0,0,0,0,0,0,0,0,0,0,0,0,0.0234191243034788,0,0.0107104655820701,0,0,0,0,0,0,0,0.0476347726549141,0.155949287835237,0,0.234871502677437,0,0,0.0554354547708943,0.0448050544049102,0.0241821932045564,0.0114275582884214,0,0,0,0,0,0,0
