,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600660.SH,X600362.SH,X601992.SH,X300072.SZ,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X000786.SZ,X600176.SH,X600027.SH,X000553.SZ,X000792.SZ,X600808.SH,X000408.SZ,X600352.SH,X600219.SH,X600489.SH,X000959.SZ,X600339.SH,X002271.SZ,X601699.SH,X000983.SZ,X601158.SH,X002092.SZ,X000723.SZ,X000883.SZ,X600299.SH,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.577314625974142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528232778612251,0,0.0123192548071771,0,0,0,0,0,0,0,0,0,0,0.038087875535332,-0.00286434485744497,0,0.0616230444446871,0,0,0,0,0.0667126155010262,0,0,0,0,0.0462718224711052,0,0,0,0,0,-0.00500957053201889,-0.000490199198171444,0,0,0,0,0,0
X600028.SH,0.510666251477416,0,0,0,0.00320475140573626,0,0,0,0,0,0.0636513841571293,0,0.0183905169548961,0,0,0.0328650798482025,0,0,0,0,0,0,0,0.0297219845566721,0,0,0,0,-0.089875872489333,0,0,0,0,-0.0247008029931104,0,0,-0.150281555430963,0,0,0,0,0.0116279317838117,0,0,0,0,0,-0.0188851655421223,0,-0.0659828877297055,0.0305817650244914,-0.0119673623956164,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.00662949385380544,0,0,0,0,0,0,0.118554128071764,0.653088928311751,0,0,0,0,0,0,0,-0.0431999213769494,0,0,0,0,0,0,0.0317609293455,0,0,0,-0.0786772193248737,0,0,0.175158454841628,0,0,0,0,0.0500796162461775,0.0671630719731427,0,0,0,0,0,0,0.141961085022347,0,0,0.0154257388000319,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0.139989861207378,0,-0.0241277404153576,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0355890633687845,0.114650305705827,0,0.178770434790062,0.0562247141401771,0,0,0,0,0,0.0665004489668576,-0.0500876498454568,0.288088634933426,0,0,0,0,0.0705998604756656,0,0,0,0,0,0,0,0,0,0,0,-0.109674603722975,0.00205186029552149,-0.00688735951778334,0.0689034636136288,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122164891450012,0,0,0,0,0,0,0,0.152307977177365,0,0,0,0.0474928782295845,0,0,0,0,0,0,-0.111060166306622,0.158329469115295,0,0,0,0,0,0,0,0,0,0,0,-0.207698907705971,0,0,-0.123387486633514,0,0,-0.0172958801469461,0.0391485325573041,-0.156555487034798,0,0,0,0,0
X601600.SH,0,0,0.0372034987621491,0,-0.0236267934849014,0,0,0,0,0,0,0,0,0,0,0,-0.0287571236572854,0,0,0,-0.00992945547848598,0,0,0,-0.0325427168370009,0,0,0.00518624599787781,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0103524195533974,0,0,0.013578166182154,0.0826424031416339,0,0,0,-0.0338929113304352,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0658595924003428,0,0,0,0.0289831727261618,0,0,0.0048880960977572,0.0754290491683704,0,0,0,0,0.0168788106795314,0,0,0,0,0,0,0,0.0521887780753756,0,0.0373878102531585,0,0.206034004358671,0,0,0,0,0,0,0,0,0.0791166794070694,0,0.040970309392376,0.0251787976137647,0,0,0,0,0,0,0.00232328598728947,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344378048719228,0,-0.183827447163824,0,0.0175728014111353,0.0915994561297013,-0.0705056227574386,0,0,0,-0.00338899819301706,0,0,-0.0482760199986869,0.0515321241555559,0,-0.0708939830786753,-0.0238995906475223,0,0,0,0,0,0,0,0,-0.0549673981195576,0,0,0.711499084261056,0,0,0,0,0,0,0,0.0126249681021171,0,0,0,0,0,0
X600011.SH,0,0.0470669010250789,0.0333205945026319,0,-0.0189633411786544,0,0,-0.0160373453231172,0,0.162918817924743,0,0,0,0,0,0.0693869953280051,0,0,0,0,0,-0.0787987296004332,0,0,0,0,0,0.00479535629689166,-0.00376769404057542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915432140677265,0,0.0360209786397611,0.0396326950779785,0,0,0.00118166718854663,0.00791931871095205,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0528419327749702,0,0,0,0,0.245234335746834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395710696987506,0.0205568872391936,0.0564542427324658,0,0,0,0,0,0,0,0.0669811602086291,0.141203163633823,0,0.000104035948238331,0,0,0,0,0,0,-0.000891067289568004,-0.00288162286592255,0,0,0,0,0,0
