,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X601898.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X600362.SH,X600010.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X000786.SZ,X600688.SH,X600795.SH,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X002466.SZ,X600299.SH,X600529.SH,X600426.SH,X002353.SZ,X600315.SH,X600126.SH,X000723.SZ,X600219.SH,X600516.SH,X002075.SZ,X002409.SZ,X002080.SZ,X000898.SZ,X601158.SH,X600612.SH,X000959.SZ,X000932.SZ,X600486.SH,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0711971631115528,0,0,0,0,0,0,0,0.0304430110276869,0.0689433421869799,0,0,0,0,0.0161185007317821,0,0,0,0,0.0556162174876555,0,0,0.0842598027651181,0,0,0,0,0,0,0,0,0,0.00102983933873701,0.000160877123648025,0,0.04457586864955,0,0.0179794397576873,0,0,0,0,0,0,0,0,0,0,0,0.0107392695605015,0,-0.00760998651755979,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0134908023747347,0,0.134496519767842,0,0,0,0,0.122199050013562,0,0,0,0,0.0396804996525267,0,0,0,0,0,0,0,0,0,0,0,0,0.036959351405065,0,0.00299272398461968,0.0580686946828424,0,0.0996233300173204,0,0.0128878323819968,0,0,0,0,0,0,0,0,0,-0.0269338441569822,0.00447678699635961,-0.0104086069517316,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.174677528604477,0,0,0,0,-0.00288731573016839,0,0,0.0718464833050379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246974448948668,-0.0114538904094584,0.0238547200690512,0,0.0990163064959612,0.0564358071470146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264230739731153,-0.00594431991328586,-0.00134663292626061,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0641268433160443,0,0,0.00553270923569506,0.0425060397682456,0.113195883802602,0,0,0,0,0,0.556215601450138,0,0,0,0.0295662260110638,0,0,0,0,0,0,0,0,0,0,0,0,0.0584000278919161,0,0,0.00305694300646352,0,0,0,0,0,0,0,0,0.00649898422272998,0,0,0,0,0,-0.00701380539759291,-0.0094554235102763,0.00827998840573966,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0707497324711848,0,0,0,0.104263701546738,0,0,0,0,0,0,0,0,-0.0789754613866801,0.0747383778796267,0,0,0,0,0,0.0727543701547321,0.0150059842932685,0,0,0.256833451983912,0.00261175364590689,0.0210550413940995,0,0,0,0,0,0.121489393631101,0.0373735501041393,0,0,0.0429977835371336,0,0,0,0,0,0,-0.013633896024905,0.0167593856935989,0,0,0,0,0,0
X600547.SH,0,0,0,0.0535127504133032,0,0,0,0.129701304749425,0,0.0848917519962542,0,0,0,0,0,0,0,0,0,0,0.611847736580245,0,0,0,0,0,0,0.000404902682007771,0,0.00722192987230941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250478458817448,0,0,0,0,0,-0.0329292567943588,-0.0152814071084313,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0444949182927517,0,0,0,0,0.0948241077681738,0,0,0,0,0.0823391999174939,0,0,0,0,0.0270739289636439,0,0,0.0211191601402502,0,0,0,0.108988558717127,0,0.0809151739077693,-0.0599591433788892,0,0,0.0407100936161224,0,-0.0432280402773065,-0.0114476957386811,0.0786009828356968,0,0,0.0310816567770475,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024123876342035,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205091981266091,0.0956316019662883,0,0,0,0,0,0,0.0898280983493078,-0.0904328200076203,-0.0992406423248222,0,-0.0022448020225827,0.053463061729264,0,0,0.151580563346479,0.0150368077773517,-0.0814395517308026,0,0,0,0,0,0,0,0,0,-0.0326539152520152,-0.0107482188623618,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984736804327023,0,0,0,0,0,0,0,0,0,0.0735241457256316,0,0,0.132705198172829,0.0578823250859688,0,0,0,0.073194786030112,-0.012293547055829,0,0,0,0,0.177395643096866,0.0955019712352521,0,0,0,0,0,0,0,0.300131189992207,0,-0.0169497261983511,0.00732394541390712,0,0,0,0,0,0
X002271.SZ,0,0,0,0.452692513223063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533086630766801,-0.160469500052548,0,0,0.0240581310651523,0,0.150088343407462,0,-0.0504721296074783,0.0701253226273321,0.0461102725297657,0,0,0,0.0135485836419518,0,0,0,0,0,0,0,0.222726245329565,0,0,0,-0.00248573098115463,-0.0135029171186026,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846896581354388,0,0,0,0,0,0,0.0819465048296787,0.217067928197686,0,0,0.112277953970747,0,0,-0.0234844836335675,0,0.086007041646401,0.053839414662524,0,0,-0.108839661897768,0,0,0,4.33680868994202e-19,0.0390014158973365,0,0,0,0,0,0,0,0,0,-0.0374916585059112,0.0267361672672364,-0.013486441472655,0,0,0,-0.29205903605787,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0470118510959603,0,0,0,0,0.0196002018898841,0,0,0,0,0,0,0.00718009891585859,0.0359072687795646,0,0,0,0,0,0.0321244160114075,0,-0.0307240288467164,0.0756941010620631,0,0,0,0.0835507706830021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105338127457872,0.00316386204710713,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0103733733437553,0,0,0,0,0,0.0727038061938294,0,0,0,0,0,0,0,0,0,0,0,0.185429261115477,0.00393916377779157,0,0,0,0,0,-0.0108194801138345,0,0,0.0538898027294754,0,0,-0.0350140673886209,0.153701094900315,0,0,0,0.0105165682035518,0,0,0,0,0,0,0,0,0,0.00750166276488826,0.00798096989175314,0.0110874856312232,0,0,0,0,0,0
X600886.SH,0,0,0.175201649739736,0,0.110429473184328,0,0,0,0,0,0,0,0.0019086627020945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109683075376794,0,0,-0.00510743252344489,0,0,0,0.000224706042178674,0,-4.33680868994202e-19,0,0,0,0.00168538071118163,-0.0402377768884512,0,0,0,0,0,0,0,0,0,0.035550475088859,0,-1.35525271560688e-20,0,0,0,-0.0563486037560381,0,0
X601600.SH,0,0,0,0,0.0352667241700691,0,0.0620682457894295,0,0,0,0,0,0,0,0,0,0.145448149999561,0,0,0,0,0,0.0255340867145064,0.0232218748005412,0,0,0,0.0249539327946377,0.0194289416683042,0.00734954767088869,0,-0.0596947702044934,0,0.00177931919861436,0,-0.0258097843165062,0.124124299584485,0,0.112515011838844,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175549450575222,-0.00205660125946174,0,0,0,0,0,0
