,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X000301.SZ,X601600.SH,X600010.SH,X600188.SH,X000708.SZ,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X000825.SZ,X600219.SH,X600886.SH,X000807.SZ,X000408.SZ,X000786.SZ,X000983.SZ,X600096.SH,X000932.SZ,X000959.SZ,X000898.SZ,X002080.SZ,X600803.SH,X300037.SZ,X601699.SH,X600801.SH,X600795.SH,X000723.SZ,X002326.SZ,X601991.SH,X000630.SZ,X600295.SH,X002497.SZ,X600157.SH,X600808.SH,X600141.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0344153866268754,0,0,-0.0434448402561115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309287860822658,0,0,0,0.0175076760723878,0,0,0,0,0,0.0593389580001084,0.00221003737091405,0,0,0,0,-0.0481504387501647,0,0.00703911735295222,0,0,0.0751688581042311,0,0,0,0.0257997409572102,0,0,0,0,0,0,0,-0.0325711984682849,0,0,0,0,0,0
X600028.SH,0.032786403705467,0,0,0,-0.0753964329599469,0,0,0,0,8.67361737988404e-19,0.0134101865947801,0,0.0603932652314915,0,0.00192537690506958,0,0,0,0,0,0,0,0,0.022163526270878,0,0,0.116979549285269,-0.00823132634567847,0,0.0773359513038359,0,0,0,0,0,0,0,0,0.078305561010434,0,0,0,0,0,0.0280664482414678,0,0,0,0,0,0,-0.00136598141440565,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.0368067208535022,0,0,0,0,0,0.18265078260765,0,0,0.0819000360104375,0,0,0.0112152420503353,0,0,0,0,0,-0.000560949389639319,0,0.198870566350639,-0.0231449462199972,0,0,0,0,0.116365846598897,-0.0561463571154135,0,0,0,0,-0.053265401988328,0,0,0.0191559243080401,0,0,0.116144737176303,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0412896176721634,0,0,0,0,0,0,0,0,0.0256129891714751,0,0.0187029600649965,0,0,0.228089351654088,0.0343578345085112,-0.0529340292912852,0,0.0486582782872706,0,0,0.117671687879388,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00327958528805272,0,0,0,-1.73472347597681e-18,0,0
X002460.SZ,-0.0813883379317178,0,0,0,0,0,0,0.169734724796084,0,0.22003446620481,0,0,0,0,-0.134042267989924,0,0,0,0,0,0,0,0,0.061070566422659,0,0,0,0,0.146252858402212,-0.0819026434835445,0,0.153156851242737,0,0,0,0,0,0,0,0,0.0382156215335003,0.0625726478752694,0,0,0,0.073860742371635,0,0.0600303357194688,0.211527596518935,0,0,0.0555635161791917,-0.0410563670300038,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0162903977956051,0,0.0714112059973707,0.102916636788325,0.0915887176095831,0,0,0,0,0,0,0,0,0,0,0,-0.00851575160911255,0,0,0,0,0,0,0.457443382412017,0,0.0102611936949107,0,0,0,0,0,-0.00807909636238009,0,0,0,0,0,-4.33680868994202e-19,0.0123444835054828,0,0,-0.0460489394372218,-4.33680868994202e-19,0,0,0,-0.121478054297216,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404049195784008,-0.0650524707953858,0,0.022900838764366,0,0,0,0,0,0,0,0.120593551997511,0,0,0,0.0077865729876293,0,0,0,0,0,-0.0178942568869167,0,-0.0538532369152059,0,0.673566267738193,0,-0.0404715564129063,0.0103717268404667,0,0,0,0.0341191561081554,0,0,0,0,0,0,0,0,0,0,0.00479102003476329,0,0
X600111.SH,0,0,0,0,0.545657172046849,-0.164365754067434,0,0,0,0,0,0,0.180846108541591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772967368528793,0,0,0,0,0,0,0,0,0,0,0,0.0294198372082133,0,0,0,0.226692568770919,0,0,0,-0.162194239812208,0,0,0.04954620064238,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378621614560454,0,-0.0447845583803718,0,0,0,0,0,0,0,-0.163365720656845,0,0,0,0.168218284414572,0,0.148702069188856,0,0,0,0,0,0,0,1.38777878078145e-17,0.0504136108779629,0,-0.339690269983705,0.0352869426740193,0,0,0.183983086972839,3.46944695195361e-18,0,3.46944695195361e-18,0.00884284128305271,0,0,0.0247895797689278,0.0836685374240956,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.114126960647697,0,0,0.223444319616387,0,0,0,0.282407231456852,0.16373691058031,-0.0435638886156809,-0.0988274325556552,0,0,0,0,0,0,0,0,0,0,0,0,0.349428581251577,0,0,0,-0.15064215597942,0,0,0,0,-0.0127630739714428,0,0,0,0,0.0461738260115971,0,0,0,0.103397362814777,0,0,0,0,0,0.0162132360786895,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390554271960241,-0.0143906278342017,0,0,0.472098952510025,0,0.100774441485403,0.186934160112307,0,0,0.18509370538007,-0.443901625921761,0,0,-0.160642301550657,0.0963002287196368,0,0.0458877660670576,-0.0454636786606513,0,0,0,0,0,0,0.0719310127054843,-0.0602937504508229,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.079986195416842,0,0.222697283359272,0,0,0,0,0,0,0,0,0,0,0,0.308973253560739,0.00743263901305732,0.0312406634692343,0,0,0,0,0,0,0,-0.0172978682043092,0.0627647245592767,0,0,0.0153604428616009,0.135106939787248,0,0,0,0,0,0.141894436908344,0,0,0,-0.0377168463291592,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.366277731082309,0,0.359143252472155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738415254789333,0,0,0,-0.0571868235543257,0,0,0,0,0.148787477422924,0,0,0,0,0.051362494828171,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0255118766098682,0,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0456156696352365,0,0,-0.196072371182643,0,0.141506786774516,-0.0739459448186693,0,0,0.0935899419308851,0,0,0,0,0,0,0,0,0,0,0.271505362355845,0,0,0,0.193464545963045,0,0.0483426580561204,0,0,0,0,0,0.119016150659033,-0.14916048256487,0.245486610509227,0,0,-0.0276245397006543,0,0,0.0421371298276437,0,0.119383631693088,0,0,0,0,0,0,-0.0421442504009459,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.24839761467355,0,0,0,0,0,0,0,0,0,0,0,0,0.119636575485866,0,0,0,0,0.0679054767423069,0,0,0,0.0706662987132444,0,0,0.151122767996112,0,0,0,0,0,-0.110092306519193,0,0,0,0.112659118473218,0,0,0,0.0400133505854582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.268962364373388,0,0.0674156175757213,0,0,0,-0.041361307751995,0,0,0,0,0,0,0,0,-0.135993329708933,0,0,-0.363475530627146,0,0,0.0524586103246914,0,0,0,0,0.116356114831916,0.149481277483321,0,0,0,0,0,0,0,0.289433899585466,0,0,0.0626371463335003,-0.122303723411661,0,0,0,0,0.18634852825653,0.0431951816781051,0,0,0,0,-0.057819613578061,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0536137546928803,0,0,0,0,0,0.0214454603141308,-0.0121001693878432,0,0,0,0,0,0,0,0,0,0,0.196906756745616,-0.03978750344934,0,0,0,0,0,0.16286815260938,-0.0852983648013956,0,0,0.0841105409215153,-0.00557496265636813,0,0,0,0,0,0,0,0,0,0,0.0960062627712896,0,0,0,0,0,0,0.10786852255289,-0.146375288597532,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0499553506575273,0,0,0,1.0842021724855e-19,0.0355242744510278,0,0,0,0,0,0,0,0,0,0,0,-0.114620448935963,0,0,0,0.090260548592888,0,0.00663855469656858,0,0,0,0.157037398734374,0,0,0,0.00880623178941687,0.0510321414578295,0,0,0,0,0,0,0.017678538598184,0,0,-0.00282773822317623,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0223871308487729,-0.0158883042321827,0,0,0,0,0,0,0,0,-0.157608959709601,0,0,0,0,0,0,0,0.0671715014671274,0.174371860781467,0,0,0,0,0.0151389618187126,0,0,-0.0656891211590641,0.0696974472413306,0,-0.0666874775645073,0,0,0,0,0.0100427544506246,0,0,0,0,0,0,0,0,0,0.036553293143724,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0568151254988588,0,0,0,0,0.0357646556596872,0.0252426408451836,0,0,-0.0169495244095747,0,0,0,0,0.131112203402493,0,0.0797423991048707,0.00993110058921732,0,0.0943501994441064,0,-0.0417888700528337,0,0.0136717493634568,0,0,0,0,0,0,0,0,0,0,0,0,0.404738090944546,0,0,0,0,0,0,0,0.0590443941334109,-0.0850668813916634,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.131757728391284,0,0,0.00911857558932653,0,0,0,0,0,0,0,0,0,0,0,0,0.0569081588359109,0,-0.0616757281211423,0,0,0,-0.122574732707533,0,0,0,0,0,0,0,-0.121214985607975,0,0.0471257581576527,0,0,0.0510591065373274,0,0,0,-0.111915296760736,0.12134453535431,0,0,0.0846812708444221,0,0,0,-0.0804741499602186,0,0,0,0,0,0
X600426.SH,0,0,0.0899641340928552,0.227965692094587,0,0,0,0,-0.0230348704034083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172178550759007,0,0,0.172166827939955,0,0,0,0,0,0.0265923535647728,0,0,0.0864854492481568,0.00182927136503244,0,0,0.136369666471692,0,0,0,0.123177918221371,-0.222581318760394,0,0,0,0,0,0,-0.0525159827060653,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0148168392023886,0,0,-0.0427022735048242,0,0,0,0,0,0,0.0733507371649451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135375863457018,0,0,0,0.125511435717449,0,0.201408817204807,0,0,0,0,0,0,0,0,0,0,-0.0287168729848284,0,0,0,0,0,0,0.0026726394963153,0,0,0,0.0048426680756158,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15912441657217,0.101987551577907,0.262670810950735,0,0,0,0.0493730298264434,0,-0.158711284892117,0,0,0.0353478263472451,0,0.0174525978071229,0,0,0,0,0.307638215320138,0,0.212729647737399,0,0,0,0.0279476296940179,0,0,0,0.0108714936760488,0,0,0.0637373107431397,0,0,0,0.023770989672862,0,0,0.0267645916490814,0,0,0,0,0.0102427119964062,0,0
X600219.SH,0,0,0,0,0,0,0,0,-0.0836870024683662,0.0357534165259288,0,0.0171112990295237,0,0,0,0,-0.134744739890925,0,0,0.0609770978145119,0,0.044674361795559,0,0.0339271375137631,0,0,0.391481815443926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516173943483772,0,0.120200481739346,-0.021914179195916,0,0,0,0.0738540593740808,0,0,0.0645965831803859,0,0,0,0,0,0,0
