,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600157.SH,X002466.SZ,X600188.SH,X600362.SH,X600886.SH,X600623.SH,X600547.SH,X601992.SH,X600309.SH,X000792.SZ,X600299.SH,X600660.SH,X600489.SH,X300072.SZ,X600549.SH,X600583.SH,X601158.SH,X002075.SZ,X000883.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X002407.SZ,X002460.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X000012.SZ,X000761.SZ,X000983.SZ,X000060.SZ,X600176.SH,X600098.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0907367225915196,0,0,0,0,0,0.0583958668391278,0,0,0,0.0249315029990128,0,0,0,-0.0029507441934257,0.135497274064833,0,0,0,0,0,-0.0218067581363592,0.0321001078014722,0,0,0,0,0,0,0,-0.0448459289389339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134315514620058,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.105775554268773,0,0,0,0,0,0,-0.0288671489154837,0.0238032704847899,0.00155138678928881,0.0887908440761982,0,-0.0246678822446125,0,0,0.0710480755423028,0,0,0,0,0,0,0.23540143790588,0,0,0,0,0,0,0,-0.0689754662375694,0,-0.0209881415055399,0,0,0,0,0,0,0,0,0,0,0,0.00860662171197113,8.67361737988404e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.251853130714648,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0905294385075319,0.109161175634995,0.0821957354199912,-0.104173046966977,0,0,0,0,0,0,0,0.00395867902584766,0,0,0,0,0,0,0,0,0.0511909728421679,0,-0.0466584203063362,0,0,0,0,0,0,0.116027558503215,0,0,0,0,0,-0.0173102790098717,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00683687029594501,0,0,0,0,0,0,0.0311176671463993,0,0.0131514418499584,0,0,0.044721653642525,0.00755356371204315,0,0,0,0.011493444272324,0,0,0,0,0.0324275463502402,0.042077697696514,0.246043508515001,-0.043375723123019,0,0,0,0,0,0.00707130329670636,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00125747759804403,0,0,0,0,-0.0383902323242077,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.149282614667566,0,0,0,0.399133688858312,0,0,0.0457299130920689,0.106729141141091,0,0,0.0386405909687825,-0.0326062613878791,0,0,0,0,0,0,0,0,0,0.0185586224590466,0,0,-0.050111178703998,0,0,0.0551889800425887,0.0289141389800402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155892269635726,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.054041722087027,0,0,0,0,0,-0.0229025824182647,0,0,0,0,0.0950973651592029,0,0,0,0,0,0,0,0,0.0293363194699987,0,0.064396121804478,0.0200797916006664,0,0.0707858421408056,0,0.231100173521442,0,0,-0.00706126470686051,0,0,0,0,0,-0.0413998129252046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.267524893884316,0,0,0,0,0,0,0,0,0,0,0.201415008794308,0,0,1.73472347597681e-18,0,0,0.118497264087779,0,0,0,0,0,0,0,0,0.152494296755933,0,0,0,0,0,0,0,0,0,0,0.0966296071170892,0,0,0,0,0,0,0,0,0,0,0,-0.0180904783655606,0,0.0539939112705123,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156826948454983,0,0.116075891917016,0,0,0,0.0286875523019075,0,0,0,0.00290167968711018,0,0,0.293005638893023,0,0,0.146867526625335,0.0489942157477432,0.190216891987603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685866568078061,0,0.0163384131294869,0,0,-0.0428154805855257,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0259183685421461,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.108594975420997,0,0,0,0.0258600901742068,0.0427456049860925,0,0,0,0,0,0,0,0,0.0970596649924045,0.0116811486912798,0,0,0.0314526040816938,0,0,0,0.181724155397895,0.00602502861049284,0.0621160616693933,0.0734028709496509,0,0,0,0.00279731875457163,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385354797690513,0,0,0,0,0,0.0423413186639653,0,0,0,0.0459600510338281,0,0,0,0,0.11246246451189,0,0,0,0,0,0.0582484344605717,0.0678124958519664,0,0.12767131310528,0,0,0,0,0,0,0,0,0.190565520563366,0,0,0,0,0.0197137252208588,0,0,0,0,0,0,0
