,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X000709.SZ,X002466.SZ,X002460.SZ,X002271.SZ,X600299.SH,X601158.SH,X000629.SZ,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600583.SH,X600985.SH,X000990.SZ,X000825.SZ,X000027.SZ,X600426.SH,X601699.SH,X002110.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185184737819821,0,0.0937887686218056,0,0,0.041090088126521,0,0,0,0,0,0,0,0.0552348880119284,0.0653724838131097,0,0,0,0,0,0,0,0,0.11829190020074,0,0.0919025272465123,0.153566557999644,0,0,0,0,0.0217486232444131,0.0683333434452287,0,-0.00105636165191277,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946797741583593,0,0,0,0,0,0,0,0,0,0,-0.0231127448416852,0.0709123423692222,0,0,0,0,0,0,0.035302245490346,0.020396760040449,0.235752339183387,0,0.00852703244556105,0,0,0,0.107120464655716,0,0.0447059406590588,0,-0.0642445532246455,0,0,0,0,-0.0263146781270392,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0761681232734487,0,0,0,0,0,0,0.0399654703587219,0,0,0,0,0.10732683990999,0.0660668901369363,0,0,0,0,0,0.0139571199439105,0,0.21186913049716,0,0.183583633062917,0,0,0,0,0,0,0,0,0.000946331853943394,0,0,0,-5.42101086242752e-20,0,0,0,0.0175268166452501,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977816937991983,0,0,0,0,0.101861736654254,0.16029643159161,0,0,0,0,0,0.0352107949730048,0,0,0,0,0,0,0,0,0,0,0,0.0564436004399781,0,0,0.022285379029347,0.00661797982311964,0,0,0.335081516541312,0,0,0.0534531992652001,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0960962760066734,0,0.111136912235019,0,0,0,0,0,0.0853715983356521,0,0,0,0.0897372060411122,0,0,0,0,0.227325442593891,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0385947374442087,-0.079387758122286,0,-0.00661766514816118,0,0,0,0.0772216127495945,0,0.00370315229819767,-3.46944695195361e-18,0,-0.415272099160508,0,0.0332328190730258,0,0
X600516.SH,0,0,0,0,0,0,-0.227541368494109,0,0,0,0,0,0,0,0,0.052343273339774,0,0,0,0,0.209752098890471,0.279372293449122,0,0,0,0,0,0,0,0.731818289880931,0,0,0,0,0,0,0,0,0,0,0,0,-0.24240963497252,0.0120141599818396,0,0,0,0,0,0,0,-0.142177520904329,0,0,0,0,-0.0503867330165021,0,0
X000709.SZ,0,0,0,0,0,0,0,0.140788941008414,0,0,0,0,0,0,0,0.0544695706707964,0,0,0.0148085712112384,0,0,0.0434728112251736,0,0,0,0,0,4.33680868994202e-19,0,0,0.0534992148011612,0,0,0,0.126732808384741,0.0748900104594684,0,0,0,0,0,0,0.0727291956946666,0.00827648794650405,0,0,0,0.139152335052465,0.0219725891106097,0,0,-0.00459302429764108,-0.00834379840340141,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.154451753168189,0.0844858771505497,0,0,0,0,0,0,0,0.105124809091275,0,0,0,0,0,0,0,-0.0508772807491846,0,0,-0.012542422650094,0.129278403195958,0,0,0.535176558579086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346316031180947,0,0,0,0,0,0,-0.0997348182627105,-0.0179880155566409,-0.0241687285694717,0,0,0,0.000942135341870514,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101595753829082,0,0,0,0,0.237749803902792,0,0,0,0,0,0.0529572470708875,0.125867085762384,0,0.513168442558053,0,0,0,0,0,0,0,0,0,0,0,0,0.0710375407117405,-0.0208464684261607,0,0,0,0,0,0,0,0.0267483952208032,-0.0216670483976036,0,0,0,0,0,0
X002271.SZ,0,0,0,0.194222565198263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143113314532585,0,0,0.901310685865424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148289022560134,0,0,0,0.0639827324588201,0,0,-0.020074414995124,0,-0.0320797102162633,0.0182513222024796,0,0,0,0.0166198651760867,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.10915581873868,0,0,0,0.0673146971584902,0,0,0,0,0,0,0,0,0,0,0.0684231685217021,0.104815975358538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935289538349086,0.152910382527409,0,0,0.117915312314538,0,0,0.368230560419124,0,-0.0651663838311093,0.0066334128897938,0,-1.73472347597681e-18,0,0.0259556014601612,0,0
X601158.SH,0,0,0.303328937204127,0,0,0,0,0,0,0,0,-0.0275377838235069,0,0,0,0,0,0,0,0,0.0133169970630896,0,0.139938486215849,0.0241832584556263,0,0,0.0632969125719018,0,0,0,0,0,0.079506556793182,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0175149128521123,0.0538937800244094,0,-0.00350314832113882,0,0,0,0,-0.0107084412426308,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0225214334969435,0.208764882597949,0,0,0,0,0,0,0,0.00660800874861763,0,0,0,0,0,0.112433267247307,0,0,0,0,0,0,0,0.0570405279461168,0.114783178772452,0,0,0,0.162141926828124,0,0,0,0,0,0,0.0379057505192272,0.010413578621441,0,0,0.00360971435668905,0,0,0.0500068889561781,0,0,-0.0355586460283948,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.33771630353852,0,0,0,0,0,0,0,0,0,0.0398700129893774,0,2.77555756156289e-17,0,0.0557366003840072,0,0,0,0,0.0513374214624981,0,0,0,0,0.00973720464258007,0,0.073586872958441,0,0,0,0,0,0,0.0998950622948847,0.0410114486575454,0,0,0,0,0,0,0.0719573471996193,0,-0.0101867313691284,-0.0613796962333679,0,0,0,-0.0171320399549702,0,0
X600489.SH,0,0,0,0,0,0,0,0.170906894859327,0,0.351288973779094,0,0.0145725028632984,0,0,0,0.00906413918051355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106999213152044,0,8.67361737988404e-19,0,0,0,0,0,0.0104746151522107,0,-0.00887585478607202,0,0,0,0,-0.0189904397819989,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,-0.0172505047504149,0,0,0,0,0.339584068979907,0.00234966856854637,0,0,0,0,0.0974032904975509,0,-0.394385119221052,0.225081103488637,0.174770653811598,0,0,-0.0072140311304698,0,0,0.0763317069019115,-0.0347420174442718,0,0,0,0,0,0,0,0,-0.0149662869831098,0,0,0,0.54119465529075,0,0,0,0,0,0,-0.0172167345076764,-0.0097281806523734,0,0,0,-0.0143605267030984,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315891337989641,0,0,0.157477815055153,0,0.00492128306146386,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.157430220976917,0,0,0,0,0,0,0,0.0198753929022471,0.0206855861206022,0,0,0,0,0.0684325482184057,0,-0.0137705516531112,-0.043505647266259,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.255257947556252,0,0.157131337053092,0,0,0,0.0428684676399282,0,0.163601582745963,0,0,0,0,0,0.0401126786060364,0,0,0,0.311591882123379,0,0,0,0.0276565318384515,0,0,0,0,0,0,0,0,0,0,0.135126247141653,0,0,0,0,0,0,0,0,0.00479469722985114,0.00666784440537608,0,0,0,-0.0757189877576803,0,0
X000630.SZ,0,0,0,0,0,0,0,0.143866197602808,0,0.0585242248796416,0,0.0923747326636703,0,0,0,-0.0628450315254466,0,0,0.039920075588416,0,0,0,0,0.0352937553798513,0,0,0,0,0,0,0,0,0.0622071684006026,0,0,0.357765330293313,0,0,0,0.0305979139189708,0,0,0,-0.0302373269797749,0,0.092571453458241,0,0,0,0.121746825309937,0,-0.000817748457314413,-0.0397497121158175,0,0,0,0.0325003148572101,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.445328775140869,0,0,0,0.0809907888130354,0,0,0,0,-0.0295679959059712,0,0,0,0,0.0359730916745766,0,0,0,0,0,0,0,0,0,0,0.0144752224556144,0,0,0.109852966058983,0.0410182451287217,0,-2.16840434497101e-19,0,-0.0594871514894055,0,0,0,0,-0.00541730820635526,0,0
X600985.SH,0,0,0,0,0,-0.069220103367999,0,0,0.497668649215393,0,0,0,0,0,0,-0.0363248424165452,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0957341797928383,0,6.93889390390723e-18,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0568191076493736,-0.169342392320001,0,0.156756619242135,0,-0.0352749513660878,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0.357019113148489,0,-0.208228719030898,0,-0.256038578303007,0,0,0,0,0,0,0,-0.476078546319708,0,0.264747568941118,0,0.145055283001942,0,0,0,0,0.172705816575023,0,-0.0282530696190199,0,0,0,0,0,0,0.288044910551203,0,0.254525520867503,0.265985070268814,0,0,0,0.355752943170369,0,0.312286490466777,-0.129733300637808,0,0.0625121735409262,0.205319574567942,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903011810983834,0.0102822793729389,0,0,0,0.0689742073976091,0,0.146155367444151,0.195422524524952,0,0,0,0,0,0,0.04328921440661,0.0321355828455439,0,0,0,0,0,0.0388859715941363,0,0.0813981022230097,0,0,0,0,0,0,0.0241308770319869,0,0,0.0952855673207327,0,-0.0528770387827558,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978471841459962,0,0,0.22649263219873,0,0.0730813871560975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146698391677325,0,0,-0.0439644862678009,0,0,0,0.0089458667750593,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0883513420651462,0,0,0.158746433345323,0,0,0,-0.0880846522192027,0,0,0,0,0,0,0,0,0,0.103562185960138,0,0.240832309931525,0,0,0,0.271957765731701,0.064716674907669,0,0,0,0,0,0,0.0529398871231956,0,0,0,0.0578210659633714,0,0,0,0,0.11118778320262,0,0,0.0118291267934745,0,0,0,0,-0.0121560644711912,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.181902685450171,0,0,0,0,0,0,0.0589395711565578,0,0,0.162143584724135,0,0.156010377579934,0,0,0,0,0,0,0,0.0160130317663391,0,0.00558400200848023,0,0,0,0,0,0,0,0,0.0621425837326746,0,0,0.0925372750960165,0,0,0.0120561752336473,0.0172135665258382,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.176440434573142,0,0.168880545770226,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0970465928969534,0,0,0.183611991621295,0,0,0,0,0,0,0,0.0606556870204362,0.109067124344529,0,0,0,0,0,-0.000599972914532324,0,0.0677353806988718,-0.0846484884276469,0,0,0,-0.0905426346353446,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441242341402347,0,0,0,0,0,0,0,0,0,0,0,0.244610894252111,0,0,0,0,0,0,0,0,0.0517729712747936,0,0.479499445990768,0.0287001199812272,0.284225866572004,0,0,0,0,0,0,0,0,0,0,-0.0724003006701275,-0.0778451622733915,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0426377218164222,0.254204378715897,0,0,0,0,0,0.338774376368426,-0.372507175635084,0,0,-0.287787722019657,0,0,0,0,0,0.0877736386157766,0,0,0,0,0,0,0,0,0.049807877540698,0,0.0279570133247966,0,0,0,0,-0.267979901744079,0,0,-0.0434343968593534,-0.0686878378399507,0,-0.213537479117482,0,0,0,0
Slope,0,0,0,0,0,0,0.47731216393562,0.598702635499159,0,-0.169133234622614,0,-0.587449527667881,0,0,0,0,0,0,-0.14528120441405,0,0,-0.569506993624682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500762857329666,-0.367279937767195,0.143970912887491,0,0,0,0,0.401095109517757,0,0,0,0.596582955460284,0,0,0,-1.73472347597681e-18,0,0
TED,0,0,0,0,0,0,0,0,0,-0.978516870480503,0,0.207704809920023,0,-0.672953855248795,0,0,0,0.137168892169755,0,0,0.564428615004448,0,0,0,0,0,0,0,0,0,0,0.404701182770995,-0.174850182694108,0,0,0,0,0,0,0,0,0,0,0.240828639189873,0,0,0,0,-0.230267866444764,-0.150850077797195,-1.05348739459145,0.268631569661099,0,1.77148959820252,0,0,-0.172848635807397,0,0
RealEstate_excess,0,0,0,0,0,0,-0.327449889835634,0,0,0.0982215876057417,0,0,0,0,0,-0.0659545110063186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227329855975607,-0.138149804996859,0,0,0,0,0,0,0,0.0634020086574866,0,0,0.0257196145621319,-0.00420458477931249,0,0,-0.00838156668395217,0,0,0,0,-0.0376437649914348,0.0133546387962279,0,0.110866627154551,0,-0.0234996166261559,0,0
MKreturn,0,0,0,0,0.211087606530058,0,-0.0855010323699617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556643853016231,0,0,0,0,-0.295951537786088,0,0,0,0,0,-0.162621761440392,0,0,0.129503643422795,0,0,0,0,0.00440448588897618,0,0.00647957439999203,-0.0429702579817741,0,0,0,0,0,0.0313374427287016,-0.019048747991387,0.00204234774985892,0,0.636829417844326,0,0,-0.0367643210028449,0,0
MKvol,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.000973921907357251,0,0,0,0.00324493138078613,0,0,-0.00776609855895235,0,0.00476401657726354,0.000792781611901411,0,0,0,0,0,0.00174283149906552,0,-0.00517909747975691,0,0,0.00679721832474022,0,0,0,0,0,0,0,0,-0.0023691649092287,-0.00470539945280816,0.00716780281638884,0,0,0,0,0,-0.00552131142022192,0,0.00130453730629912,-0.00222530095858661,0,0,0,0.0153792156089078,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.253897578706369,0.427867451540853,0,0,0,0,0,0,0,0,0.507773515564674,0,0,0,0,8.67361737988404e-19,0,-0.034859361397105,0,0,0,-0.543894315061219,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0290624309112951,0,0,-0.550169676513313,0,0,0,-0.00956805562862958,-0.249059920416834,0.112045767246916,-0.39819997304338,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.000116947741864094,0,0,0,0,0,0.00699770456412058,0,0,0,0,0,0,0,-0.00181650423754216,0,0,0.00457077248995803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787956268430681,0,-0.0318013502321861,0.0252462526289139,0,0,0,-0.0375259105237197,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,-0.00409415827504117,0,0,0,0,0,-0.00440370017969258,0,0,0,0,0.00725091992684012,-0.00483736112497097,0,0,0,0.000544813791348443,0,0,0,0,0,0,0,0,0,0,0,-0.00144461800244205,0,0,0,0,0,0,0,-0.000333354458312504,0.0147360914675782,0,0,0,0.00582887033698368,0,0
