,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600362.SH,X600886.SH,X600623.SH,X002466.SZ,X601992.SH,X000792.SZ,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X601158.SH,X002075.SZ,X600583.SH,X000883.SZ,X000709.SZ,X600549.SH,X600352.SH,X000723.SZ,X000898.SZ,X002407.SZ,X000983.SZ,X000539.SZ,X002470.SZ,X000027.SZ,X000630.SZ,X002460.SZ,X000012.SZ,X600176.SH,X000060.SZ,X600021.SH,X000761.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.000373311789382952,0,0,0,0,0,0,0.0368167604573815,0.0949958976077899,0,-0.0483476609251906,0.859043072974242,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0220919081834448,0,0,0,0,0,0,0,0,0,0.00861490361266304,0,0,0,0,0,0,0,0,0.137900075973763,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861480164156178,0,0,0.0524202193916947,0,0,0,0,0,0,0,0,0,0.086361143779464,0,0,0,0.10512140325527,0,0.148545641989503,0,0,0,0,0,0,0,0,0,0,0.216689506308788,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00768821004157085,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0675579707877397,0,0.0095460048563273,0,0,0,0,0,-1.73472347597681e-18,0,0,0.114453187520406,-0.0238163549017366,0,0,0,0,0.252607507321331,0,0,0,0.124125521519466,0,0,0,0,0,0,0,-8.67361737988404e-19,0.51096064033412,0,0,0,0,0,0,-0.0175128021198843,0,0,-0.0174656669443174,0,0,-0.00951541868943893,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0784743837394866,0,-0.0112192985054007,0,0,0,0,0,0,0,0,-0.0162780411057138,-1.73472347597681e-18,0,0,0,0,0.0570000661454035,0,0.0389035134640226,0,0,0.019127403523565,0,0,0,0,0,0,0.0375364277669745,0.13116608637952,0.0449209201719282,0,0,0,0,0,0.00600524051741272,0,0.080626043497529,0,0,0,-0.0386827145479883,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0665340305065971,0,0,0.0477833053827922,0,0,0,0,0,0,0,0.0281024239157178,0,0,0.158282744882025,0,0.0811120130340406,0,0,0.0970020717906163,0,0.11453582913586,0,0,0,0,0,0.0388558713092273,0,0,0.100795361235234,0,0,0,0,0,0,0,0,0,0.059270236789053,0,0,0,0.127510705133296,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.0131694741593039,0,0.0930929506868728,0,0,0,0.0255238299155106,0,0.0138671911250699,0,0.0394286187417702,0,0,0,0,0.0337135696524937,0,0,0,0,0,0,0,0.0184526334254861,0,0,0,0.00464556978392009,0,0,0,0,0,0,0,0,0.0345203997613702,0,0,0,0,0,0.0731547768809981,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.714183557753638,0,0,0,0,0,0.0413891057515734,0,0,0,0,0,0,0.117413058059391,0,0.0617006362289415,0.0363079793137447,0,0,0,0,0,0,0,0,-0.16399855561037,0,0,0,0.347737870143456,0,0,0,-0.038309171588595,1.38777878078145e-17,0,0,0,0,0,0,-0.0413997204286026,0.00663056270700623,0,0,0,0,-0.0633166354368758,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.146081373072256,0,0,0,0.231468074837847,0,-0.0331893653172279,0,0.0461581040877699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740470897347036,0,0,0,0,0,0,0,0,0.130925654557793,0,0,0,0,0,0,0,0,-0.0487086203833164,0.0387628200677284,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0867858028222591,0,0,0,0,0,0,0,0,-0.00656729065418894,0,0,0,0,0,0.0193607782500082,0,0,0.199646966535001,-0.00443446189027553,0.036416609020133,0,0,0.0681686593169258,0,-0.0743829982727511,0,0,0,0,0,0.00859400992802073,0,0,0,0.144648340466866,8.67361737988404e-19,0,0.00924271624902074,0,0,0.00421813857668944,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.0864318167801246,0.215317787725832,0,0,0,0,0,0,0,0,0,0,0.186501142129166,0,0,0,0,0,0,0.101448777307266,0,0,0.282887766678118,0.106282112550342,0,0,0,-0.0220124439987751,0,0,0.0535585033251585,0,0,0,0.153147070037054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.1776313903396,0,0,0.09777840521953,0,0,0,0,0,0,0,0,0,0,0.146229685320746,0,0,0.0701517924565415,0,0,0,0,0,0,0,0,0,0,-0.0393186196779839,0,0,0,0.372654636716921,-0.072050171560864,0,0,0,0,0.632238009618812,-0.0850132210579694,0,0.201564373060786,0,-0.135449409062008,-0.102467704320343,0,0,-0.00348700953137192,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0352610998604373,0,0,0,0,0,0,0,0,0,0,0,0.013407700054562,0,0,0,0,0,0,0.00824881595079027,0.407411590577686,0,0,-0.0556612366122787,0,0,0,0,0.126887126162832,0,0.0959060099778814,0,0,0.144416493102797,0,0,0,0,0,0,0,0,0.0343695292891947,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0851524714016732,0,0,0.320058467443047,0,0,0,0,0,0,0,0.0865987839790534,0.0258321737320277,0,0,0,0,0,0,0.0536672894597139,0,0.054674674247849,0,0,0,0.0164598078595978,0,0.0394636333030173,0,0,0,0,0,0.324410042015898,0,0.194144620672857,0.0961843726883184,0,0,0,-0.0402603069702942,0,0,-0.0119771538011954,-0.096771383931409,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0785446207788626,0,0,0,0,0.542107970409157,-0.109365204274558,0.0159522309471141,0,0,0,0,0,0,0.0724316327275717,-0.0612342567870581,0.0185739745419111,0,0,0,0,0,0,0,0.077699063249546,0,0,0.135188398004326,-0.0793929941529668,0,0,0,0,0.0312981869733872,0,0,0,0,0,0,0,0,0,-0.054214582034737,0.0655859509029101,0,0.0946253661327166,-0.0852540575487407,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0309469496044635,0,0,0,0.0727647576075533,0,0,0,0.0946044489767522,0,0,0.00372732897740923,0,0,0.0769880815142652,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.000195642578863885,0.0283033599544451,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.316243252101064,0,0,0,0.081950775501627,0,0.119460875535443,0,-0.0436441972868585,0,0,-0.0398006499994682,0,0,0,-0.0174612707793758,0,0,0,0,0.271627578437324,0.0483743669729179,0,0,0,0,0,0.128045246740143,0,0.0251571030000369,0,0,0,0,0,0,0.0762620298428147,0,0,0,0,0,0,-0.111867309914052,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.00783690911219458,0,0.0238920238921094,0,0,0,0,0,0,1.73472347597681e-18,1.73472347597681e-18,0.0189756791212987,0,-0.0347280800852009,0,0.0763714395715532,0,0.051399957801331,0,0.0248133001103772,0,0,0,0,0,0,0,0.000761353927453826,0,0,0,0,0,0.0257285996818349,0.0519442092708542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.309325410361383,0,0,0,-1.38777878078145e-17,-0.0473826972622452,0,0,0,-0.0816462517784236,0,0,0,0,0.189398368479202,0.0349274992113071,0,0,0,0.0681304685275051,0,0,0,-0.0487682401135344,0,0,0,0,0,0,0,0.142272541873692,0,0,0,0,0,0.0329642632296141,0.0634972142196245,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.04038250611579,0,0,0,0,0,0,0,0,0.0154115596211914,0,0,0,0,0,0.242306975676916,0,0,0,0.114593197041724,0,0.0270655199381499,0,0.08585566620725,0,-0.00176362982061353,0,0,0,0,0.079431534897837,0,0,0.0079951308487825,0,0.0561648585010557,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.140024635733654,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.103394637785361,0.0371700637865172,0,0.1401244031862,0.112378581419884,0,0,0,0,0.537097583012737,0,0,0,0,0,0,0.278194433596684,0,0,0.0152421469348654,0,0,0,0,0,0.243601893521304,0,0,0,0,0,0,-0.01655622860232,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.176392700506545,0,0,0,0,0,0,0,-3.46944695195361e-18,0.040086071729226,0,0.0107431940529289,0,0,0,0.0171416502370258,0.165888497174936,0,0,0,0,0,0,0,0,0,0.130563015852612,-0.012676567875852,0,1.73472347597681e-18,0,0,0,0,0,0,0.108248026373345,0.156698600608431,0,0,0,0.00299648505168452,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136306148789974,0,0,0.00489583584141019,0,0,0,0,0,0.0515708277613587,0,0.0616410534133795,0.0317994342936521,0.0269315678281083,0,0,0,0,0,0,0,0,0,0,0,0.25020529394389,0,0,0,0.138499460759065,0,0.0722463375622006,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169441404770769,0,0,0,0.107733092533929,0,0,0.0384451395157753,0,0,0.0227404470865248,0.0504785643117128,0,0,0,0.0740654106086418,0,0.0212984464497289,0,0,0,0.00982767495485093,0.0856008425971614,0,0.122023517099965,-0.0300928425559089,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,-0.0361940104771943,0,0,0,-0.112313403987741,0,0,0,0.807862681571123,0,0,0,0,0,0.118427970395177,0,0,0,0,0.0370775806875338,0,0.239748184095458,0,0.104317969857779,0,0,0,0,0,0,0,0,0.0277711411908963,0,0,0,-0.116858126174811,0,0,0,3.46944695195361e-18,0,0,0,-0.0663465695028798,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0677932885756926,0,0,0,0.081518731400193,0,0,0,0.0585009943899884,0,0,0.0182699120287049,0,0,0.112914973669819,0,0,0,0,0,0,0.0743241182350699,0,0,0,0.0515315409956691,0,-0.0331544791812059,0,0,0,0,0,0,0,0,0.00130399440547696,0.0433586928846847,0.152893711372595,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.117954690160165,0,0,0,0.0893401691730408,0,0,3.46944695195361e-18,0,0.0211190177697855,0,0,0,0,0,0.285486433346623,0,0,0,0,0,0,0.0143760819114443,0,0,0,0,0,0,0,0,0.0403581512400227,0,0,0,0,0,0,0,0,0,0.0372266293138113,0,0,-0.0858687730326939,0.125750232489631,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0515326462645941,3.46944695195361e-18,0,0,0,0,0,0.0388113895477052,0.070209118969669,0,-0.039868312883164,0,0,0,0,0,0,0,0.224607744812281,0,0,0,0,0,0,0,0,0,0.0101107083179447,0,0.126703216665073,0.0691037798341406,0,-0.0071013492253864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020590698843661,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0259396581084001,0,0,0,0,0,-0.182924111344327,0,0,0,0.478469583842363,0,0,0,0,0.340902240433742,0,-0.0205109382955985,0,0,0,0,0,0,-0.54264571568588,0,0,0,0,0,0,0,0,0.714626833259674,0,-0.0376214847549769,0,0,0.130828798158071,0.107865384271754,0,0,0.124747027417754,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.672981010404156,0,0.0496969976574749,0,0.0494740707372405,0,0,-0.167515164650208,0,0.369434253444123,0.112839540779712,-0.0614417815613419,0.16524238857425,0,0,-0.0291749349748683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234640887582293,-0.00352874685065712,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0824864553077878,0,0,0,0,0,-0.0195251829618053,0,0,0,0,-0.0208883348767073,0,0,0.0536529212133292,0,0,0,0,0,0.159236135087691,0.012053482676704,0,0,0,0.0186332710719513,0,0.0343203983070838,0,0,0,0,0,0.138552116970947,0,0,0,0.0845079003039128,0.0270303360997703,0,0,0,0,-0.0228687976544314,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127235855871111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485520620747577,0,-0.0247598644827359,0,0,0.0772470680764463,0,0,0,0,0.00234255102009967,0.186167351311104,0.235533080431231,0,0,0,0.0610517635789255,0,-0.0138961380680664,0,0.104739543269766,0.054386098347855,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0724037129198958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114165602786432,0,0,0.0384632294515741,0,0.0241044485815135,0.258131104162943,0.0199572280654859,0,0,0,0,0,0,0,0,0.0258303882328416,0,0.0180066620652017,0,0,0,0.0156354154709058,0.0234273684502179,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0967751810653881,0,0,0,0,0,0,0.286110305313038,0,0,0,0,0.0991508961634953,0,0,0.0257263080974421,0,0,0,0,0,0,0,0,0.0509941152882536,0.0822921915624848,0,0.0135423897490711,0,0,0,0,0,0.0014495073329249,0.0732605761448381,0,0,0,0.0817610474841173,0,0,-0.0662700233294508,0.108833158183561,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493428598605514,0,0.0843584768036195,-0.00361706809546255,0,0,0,0,0,0,0,0,0,0.0771419924594757,0.0798045778071567,0,0,0.45332312086654,0,0,0.0271457334421142,0,0,0,0,0,0,0,0,0,0,0.0538071218874157,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.222859335918611,0,0,0,0,0,0,0.102290553858356,0,0,0.113459354022602,0,0,0.153761154560303,0,0.0659646435751602,0,0,0,0,0,0,0,0,0,0.000995988968286799,0,0,0.0116971562784617,0,0,0.0468338411174752,0,0,0,0,-0.0179398305735676,0,0,-0.053513909898657,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.042646531442977,0,0,0.0194290655061296,0,0,0,0,0,0,0,0,0,0,0,0.133847522925354,0,0,0,0,0.253249058700276,0,-4.33680868994202e-19,0,0,0,-8.67361737988404e-19,0,-0.0450951353260581,0,0,0,0.382414746261929,0.0812544814371064,0,0,-0.0193252345883939,0,0,0.0492937829882159,0,0.00536669957110209,0,0,0,0.0598971120987235,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0445611548226669,0.0981535168865846,0,-0.00311914892143062,0,0,0,0,0,0.144576523463775,0,0,0.0334150739946948,0,0,0,0,0,0.149061921379755,0,0.0717121671701234,0,0.0960985265722303,0,0,0,0.130421972530171,0,0,0,0.00958635095050956,0,0,0,0,0,0,0,0.138387193594419,0,0,0.00220554153177711,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.00682765094350746,0,0,0,0,0,0,0,0,0,0.0582651134046502,0,0.0425030836413885,0,0,0,0,0.123906909132712,0,0.0169069972794236,0,0.159750393467312,0,0,0.278539570629838,-0.0351066008097288,0,0,0,0,0,0,0,0.0722112012354626,0,0.210849848405977,0,0,0,0,0,-0.0188902149602251,-0.0383759738048139,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,-0.121974912719173,0,0,0,0,0,0.0518250919558824,0,0,0,0.0654617769674639,0.057730549805574,-0.0522312992637447,0,0,0,0.361020024944967,0,0,-0.183582128908141,0,-0.0296298948043005,0,0,0,0,0,0.108798348324588,0,-0.0143428973954404,0.019130577527585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327688302225659,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,-0.080917680050032,0.0776933548086767,0,0,0,0,0,-0.0679747236217184,0,0,0,0,-0.0333466328828536,0,0,0,0.220819039210749,0,0,0,0,0,-0.044635955659916,0,0,0,0,0,-0.0121406356404882,0,0.0296027754010415,0,0,0,0,0,0,0.0332079681973857,0,0,0,0,0,0,0.0123289735536757,0,0,0.227926822640747,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689171767100352,0,0,0,-0.0873013044520724,0,0,0,0,0.128838756577324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186157693984001,0,0,-0.00772798915883008,-0.073627009179138,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.345704120041109,0,0,0,0,0,0,0,0,0,0,-0.281234909828752,0.135106187938417,0,0,0.121542890406124,0.664926668841487,0,0,0,0,0.134393260092963,0,0,0,0,-0.239216832092791,0,0,0,0,0,0,0,0,0,-0.274849838954946,0,0,0,0,0,0,0,0.960156067552123,0,0,0,-1.86711667764428,0,0
TED,0,0,0,0,0,0,0,0.274327490699005,0,0,0.0342959207336861,0,0,0,-0.128940861975779,0,0,0,0,-0.176496192860741,0,0,0,0,0,0,0,-0.121805172970022,0,0,-0.153006325489599,0,0,0,0,0.00977718607897427,0,0,0.0768218602515874,0,0,0,0,0,0,0,0,0,0.144410543744731,0,-0.473355166329461,0.60846791728631,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.115966057918782,0,0.106659805439469,0,0,0,0.0266979723361752,0,0,0,0,0,0,0,0,0,0,0.0740676280167366,0,0,0,0,0,0,0,-0.0999486821633522,0,0,0,-0.000948202243523407,0,-0.0108223654201627,0,0,0,0,0.0101062495664772,0,0,0.000774032935488288,0,-0.056947274170831,0,0,0,0,0,-0.0434533693195534,0.0146522190615493,0,0.513968569964191,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.113632758862875,0,0,0,0,0,0,0,0,0,0,0,0.0470521766232301,0,0,0.0245014687888811,0,0,0,0,0,0,0,0,0,0,-0.00539250401880111,0,0,0,0.00528189464832892,0.0575842496539967,0,0,0,0,0,0,0,0,0,-0.074714337351863,0.0132971722389824,0,0.0289694921645623,0,0.819366308357859,0,0,0,0.0496539241530682,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018304771454961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.000372498617853711,0,0,0,0,0,0,-0.00279478568646922,0,0,0,0,-0.033411873732456,0,0
CarbonVol_Shenzhen,0,-0.0261387191643192,0,0,0,0,-0.01357356884871,0,-0.0340424740225126,0,0,0,0,0,0,0,0,0,0,-0.016467303557118,-0.0671396551783316,0,0.0572108238669898,0,0,0,0,0.0787151049325218,0,0.00197246580503069,0,0,0,0.00953338134841444,-0.016919107847853,0.00349831508397462,0,0.0424410375737719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342396397143221,-0.0354111801391111,0,0,-0.287247791429374,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.014287300653901,0,0,0,0,0,0,0,0,0,0.0220901208905685,0,0,0,-0.0114790940375893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167604571340153,0,0,0,0,0,0,0,-0.012465760693404,0,0,0,0,0,0.0110839871185518,0,-0.375240534762824,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00709032943383165,0,0,0,0.0239937195944595,0,0,0,-0.00776336842128065,0,0,0,0,-0.020693650031107,0,0,0.0429580944930483,0,0,0,0,-0.0153617255122612,0,0.0131947955492283,0,0,0,-0.0351443030008003,0,-0.0103742761809076,0,-0.0165871197497942,0,0,0,0,0,0,0,0,-0.0173302193579479,0,0.0261416640886886,0,0,-0.0612813716176654,0.0666407859854895,0.02488390297246,0,0,0,0,0
