,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600160.SH,X600426.SH,X600219.SH,X000807.SZ,X000983.SZ,X002466.SZ,X000786.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600176.SH,X600985.SH,X601168.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600352.SH,X600995.SH,X600378.SH,X002353.SZ,X600612.SH,X600299.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.312135933572849,0,0,0,0,0,0,0,0,0.0551202001807461,0,0,0,0,0,-0.123433010059384,0,0,0,0.358786560621669,0,0,0,-0.0918728110193183,0,0,0,0,0,-0.020724070174379,-0.0530008596263571,-0.219568127663452,0,0,0,-0.161395598963444,0,0,0,0,0,0,0,0,0,0,0,0,0.0465613167262007,0,0,-0.0295022698762623,0,-6.93889390390723e-18,0,0,-0.0494521171037065,0,0
X600585.SH,0,0,0,0.0541752363382966,0,0.0638130597231267,0,0,0,0,0,0,0,0,0.0771227370996677,0,0,0,0,0,0,-0.0158633424619746,0,0.154939257522631,0,-0.00893894320925012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159268300498428,0,0,0,-0.0393531949422416,0,0,0,0,0,0.100370911964959,0.00965311239320327,0,0,0,0,0,0
X600011.SH,0.000739744371613347,0,0.290936239410928,0.0642194087812539,0,0.179063159507187,0,0,0,0,0.350443440694663,0,0,0.129976861206308,0,0,0,0,0,0,0,0.0895522020570313,0,0,0,-0.0730264610782317,8.67361737988404e-19,0.0141906166602436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063213346848076,0,0,-0.0500303523287491,0,0,0,0,-0.0865337742083437,0,0
X600795.SH,0,0.152879621539316,0,0,0,0,0,0,0.0752778675676663,0,0,0,0.0887653464214708,0,0,0,0,0,0,0,0,0.241678631348372,-0.065853370169489,0,0,0,-0.100287721589444,0,0,0,0,0,0,0,0,-0.0400348368927223,0,0,0,0,0,0,0.167868044553982,0,0,0,0,0,0,0,0,0,-0.0152977860514528,0,0,0,-0.0501747573558007,0,0
X000792.SZ,0,0,0,0.0856540085986132,0,0.022455150353479,0,0.179957916005297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238904882461317,0,0,0,0,0.0465458305914733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334175809776934,0,0,0,0.0769536499185373,0.0595123300072428,0,-0.0121297741982052,0.0219900916487318,0,0,0,0,0.0458842443042221,0,0
X600362.SH,0.00729885549562028,0,0,0,0,0,0,0,0,0.0502277451619123,0,0,0,0,0,0,0,0,0,0,0,0,0.00419419873155254,0,0,0.107668836770856,0,0,0,0,0.00387809307375071,0,0,0.0934160085324574,0.00101142027548529,0,0,0.367015529106793,-8.67361737988404e-19,0,0.0973174057268512,0,0,0,0,0,0,0,0,0,0,0,0.00652066660205411,0,0,0,0.00750104232537463,0,0
X600010.SH,0,0,-0.102693261826529,0.0141910598569054,0,0,-0.0169231856056495,0,0,0,0,0,0,0,0,0,0,0,0.0206950054015876,0,0,0,0.0122218681402958,0.0514161880474677,0,0,0,0,0,0,0,0,0,0.108510109424295,0,0,0,0,0,0,0,0.00652023934607764,0,0,0.0745216282490806,0,0,0,0,0,0,-0.0102855874542194,0,-0.00122812077025512,0,0,0.0121365223047167,0,0
X600489.SH,0.145552247389809,0,0,0,0,0,0,0,0,0.650930203964463,0.0467797925746444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10031077280338,0,0,0,0,0,0,0,0,0,0,-0.364671595690464,0,0,0,0.277726396503059,0,0,0,0,0,1.73472347597681e-18,0,0.241457377226114,0,0,-0.0120134995663034,0,0,0,0,0,0,0
X600111.SH,0,-0.136463977653644,0,0,0,0,0,0,0,0.0915077879981562,0,0,0,0,0,0,0,0,0,0,0,0,0.136524225333336,0,0,0,0,0,0,0,0.0722843492857236,0,0,0,0,0,0,0.242878114946744,0,0,0,-0.0860019276594169,0,0,0.269789897866831,0.0502225501406496,0,0,0,0,0,0,0.0137844941306827,-0.0574055253757896,0,0,0.0328293550993843,0,0
X600803.SH,0,0,0,0,0.108278042138432,0.14096469276961,0,0,0,0,0.328790951670069,0,0,0,0,0,0,0,0,0,0,0.0520750020934357,0,0,0,0.0231988306110233,0,0,-0.0538779026854215,0,0,0,0,0,0,0,0,0,0.159140458082351,0,0,0.0919695542622176,0,0,0.0228555538687112,0,0,0.0355934080702225,0,0,0,0,0.110867722405736,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.116979102111313,0,0,0,0.039800773949062,0,0,0,0,0,0,0,0.0951681633193089,0,0,-0.0183998902969047,0.0665239732697466,0,0,0,-0.0360539438544039,0,0,0,0,0,0.149821480642765,0,0,0.0931874170964434,0,0,0,0,0,0.0894863392187724,0,0.154631027414755,0.0411286533599982,0,0,0,-0.0131390312751217,0,0,0,-0.0373882568922216,0,0
X600027.SH,0,0,0,-0.0300211370846966,0,0,0,0,0,-0.117610647178345,0,0,0.881046423111106,-0.027476122874997,0,0,0,0,0,0,0,0,0,0,0,-0.255038465408875,0,0,0,0,-0.028755245506908,0.0742083505242287,0.16734030754985,0,0,0.0977198221739851,0,0.319557631042204,0,0,-0.0840965886212591,0,0,0,0,0,0,0,0,0,0,0.00487377967315506,-0.0183408597360435,0.0532497912838835,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.136083126176433,0,0,0.16626894575813,0,0,0,0.329796571878378,0,0,0,0,0,0,0,0,0,0,0,0.471497427537851,0.052559420700057,0,0,0,0,0,0,0,0.124477531459766,-0.0380833459829192,-0.0052743982938486,-0.183144236902854,0,0,0,0,0,0,0,0,0.0611401426727066,-0.0504164002589317,-0.0218338340282639,0,0,-0.00297905655681808,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0760966502881159,-0.0508741500248688,0,0,0,0.0734334937288908,0,0,0,0,0,3.46944695195361e-18,0,3.46944695195361e-18,0,0,-0.130739626824128,0.0116997991751391,0,0,0,0,0,0,0,0,0,0.0374488248938855,0,0,0.18470092774527,1.0842021724855e-19,0.129919803135219,0,0.279816265668929,0,0,0,0,0,0,0,-0.00386342177221764,-0.0214993057223827,0,0,0,0,0,0
X601991.SH,0,0.0896912217730155,0,0,0,0,0,0,0.0835371112581006,0,0.185039373826876,0,0,0,0,0,0,0,0,0.0455019938285482,0,0.269275579464102,0,0,0,0,0,0,0,0.040206082674338,-0.0639626295078847,0,0,0,0,0,0,0,0,0,0.0137665645889058,0.204501435950687,0,0,0.019004447978324,0,0,0,0,0,0,0,0.0604068418603945,0,0,0,-0.0265581799119764,0,0
X600160.SH,0,0,0,-0.58148928351653,-0.294831507490853,0,0,0,0,-0.0729830521675378,0,0,0,0,0,0,0,-0.00760986680249027,-0.288078458325522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17604972443298,0,0,0,0.724334765842056,0,0,0,0,0.131998693084743,0.533186671053017,0.188682480011403,0,0,0,0.00745288828016773,0,0,0,0,-0.0898695645464795,0,0
X600426.SH,0.131817932656914,0,0.144584710459021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156409386365808,0,0,0,0,0,0.239232433458973,0,0,-0.0516790999556792,0.577758879545177,0,0,0.202557988586781,0,0.185350043371147,0,0,0,0,0.245094666485569,0,0.12837078539581,0,0,0,0,0,0,0,0,-0.0497548793114454,0,0
X600219.SH,0,0,0,0,0.0373128912982818,0,0,0,0.130189285202572,0,0,0,0,0,0.0917921592004631,0,0,0.126752812386145,0,0.0288728395177267,0,0,0,0,0,0,0,0,0.162500546381888,0,0,0,0,0.16295889414533,0,0,0,0.141239751556327,0,0.0301645033056554,0.0393831197126719,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.231272014709445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069829952056916,0,0.00700020651192393,0.00160361151611111,0,0,0.0222939817269212,0,0,0,0.0491602189513734,0.023655436616863,0,0.143232833488229,0,0,0.207434791125957,0.0186647611162892,0.0388466168524849,0,0.0165941516064938,0.048888730004152,0,0,0,0,0,-0.0550325769306376,0.0445895138486619,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0373566653896105,0,0,0,0,0,0,0,0,0,0,0,0,0.0361427814122123,0,0,0,0.00884072521639159,0.130578463231529,0,0,0,0,0,0,0,0.342838466402497,0.0886781276690925,0.0444362445134935,0,0.0870560809890217,0,0.00328148196324432,0,0,0.0119206193562455,0,0,0,0,0,0,0,0,0,-0.0208679114973622,0,0,0,0,0.0161808024685669,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0132892395173067,-0.137851045890106,0,0,0,0,0,0,0,0,0.115630739739773,0,0,0,0.777383802688362,0,0,0,0,-0.0530698128255898,0,0,0,0,0.00893479367369625,0,0,0.159839344162808,0,0,0,0,0,0,0,0,0,0.0443996283544767,0,0,0,0,0,0.0285888257377592,-2.16840434497101e-19,0.0248111229312244,0,0,-0.0167576396702239,0,0
X000786.SZ,0,0,0,0,0,0.454159283057948,0,0,0,0,0,0,0,0,0,0.0213568817137475,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.117933033078831,0,0,0,0,0,0,0,0,0.279699151513308,0,0,0,0,0,0.12939539032005,0,0,0,0,0.0111972618092413,0.139875059265207,0,0,0,0.00580624601816367,0.00241181753621845,0,0,0,0.00514828952348031,0,0
X601699.SH,0,0,0,0,0,0,0.249680377433842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449785991028215,-0.0545629649615586,0,0,0,0,0,0,0.196699910562281,0,0.00312714520088079,0,0,0,0,0,0,0.030709888591532,0,0.235620344426236,0,0,0,0,0,0.0873706024707853,0,0,0,0,-0.0701292554975596,0,0.0674182962649991,0,0,0.0145010466579378,0,0
X000630.SZ,0.000746108071782525,0,0,0,0,0,0,0,0,0,0,0,0.0802247756671435,0,0,0.243662975572813,0,0.0957417817242428,0,0,0,0.0052011845773482,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.18519849669306,0.0303108709700192,0,0.125305913112687,0,0,0,0,-0.00938017567582593,0,0,0,0.216638700880422,0,0,0,0,0,0,-0.0291668711900583,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135199063159283,0,0,0,0,0.0960142055686079,0,0,0,0.0198825373070125,0,0,0,0.0734958636329133,0,0,0.0933040921714646,0,0,0,0,0,0,0,0,0.0596477865947218,0,0.0625704895938845,0.0579316986725455,0,0,0,0,0,0.287494014737011,0,0,0,0,-0.0426910837252242,-0.0228451708437226,-0.0440911488626109,0,0,0.063449957176858,0,0
X600176.SH,0,0,0,0,0,-0.0423198013542282,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192665095197119,0.175148740500479,0,0,-0.105760087128523,0,0,0.303066988174865,0,0,0,0,0.0612823956690961,0,0,0,0,0,0,-0.00448790632584207,0,-0.00139706407111581,0.228969325203913,0,0,0,0,-0.000584678432681689,0,0,0,0,-0.0203935400492361,0,0
X600985.SH,0,0,0,0,0,0,0.283210575131707,0,0,-0.0643832113204488,0,-0.00685267886987446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986551397733642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23141120218646,0,0,0,0.12335000590032,0.0630604638011379,0.00951562013531841,0,0,0,0,0,0,0,0,0,0.0179241736642074,0,0
X601168.SH,0,0,0,-0.15861894648833,0,0,0,0,0.463081719997923,0,0,0,0,0,0.114785586093242,0.432791349415981,0,0.141011354938689,0,0.118781504201833,0,0.100376835688389,0,0,0,0,0,0,0,0,0,0,0,0.0951861180681948,0,0,-6.93889390390723e-18,0,0,0.024521477124061,0,0,0,0,0,0,0,0,0,0,0.0533073667475582,-0.0340392909858568,0,0,0,0,-0.0273454255166367,0,0
X002128.SZ,-0.0136805406902902,0,0,6.93889390390723e-18,0,0.201282623232326,0,0,0.187921234359431,0,0,0,0,0,0,0,0,-0.0896401229647553,0,0.286034525426057,0,0,0,0,0.154590066362728,0.0923616998843263,0,0,0,0.077855256509748,0,0,0,0,0,0,0,0,0,0,0.163784175358191,0.0261591339310202,0.0599384820389684,0,0,0,0,0,0,0,0,0,-0.0358343270830472,-0.13888568645515,0,0,0.0363586005980008,0,0
X600096.SH,0,0,0,0,0.035259647804618,0.0807781614641092,0,0,0,0,-0.134202800204655,0.0379099038767947,0,0,0,0,0,0,0,0,0,0,0.032133458455499,0.160621341755716,0,0,0,0,0,0,0.0642484711532427,0,0,0,0.102587252326224,0,0,0.203189708464953,0,0,0,0.00912739516273088,0,0,0.116546166438035,0.177701410484654,0,0,0,0,0,0,0,-0.0724630905208241,0,0,-0.0538578527906134,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.00816355672095755,-0.0398038948813333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587692325414619,0,0,0.105112871557801,0,0.217785046698785,0.222222519710309,0.0885015520915341,0,0,0.484431828079539,0,0.0171274951522025,0,0,0,0.0825506453058315,0,0,0,0,0,0,0,0.0681742301112175,0.102738236303416,0.0497160151901394,0,0,0,0.060850714090656,0.0265265348509537,0,0,-0.0141826149401491,0,0
X000877.SZ,0,0,0,0,0,0,-0.0983807505127478,0,0,0.186620837760543,-0.10929086326211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344414520948321,0,0,0,0,0,0.0996841468101214,0,0,0,0.39887242283007,-0.114910678141377,0,0,0,0,0,0,-0.108300397863524,0,0.0888671204696722,0,0,0,0.0234057283516609,0,0,0.186996788374515,0,0,0,0.0866129604125061,0,0
X000883.SZ,0,0,0,0,0.21247671880316,0,0,0,0.350830995473199,0,0,0,0.0523736216183102,0.0970871858686638,0,0,0,0,0,0,0,0,-0.0367154582452655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313853828216637,-0.0287693774571465,0,0,0,0,0,-0.044776978607027,0,0,0,0,0,0,0.0961256296523225,0,0,0,-0.0467799917927795,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0651200395398726,0,0,0,0,0,0,0,0,0.0694404211473985,0,1.73472347597681e-18,0.224944330090333,0,0,0.0525721784589456,0.0437037670443599,0,0,0,0,0,0,0.0568475224644596,0,0,0,0,0.0350148838349624,0,0,0,0,0,0.0368916393358856,0.00120638527893376,0,0,0,-0.0666155861526989,0.0123265263025268,0,0,0,0,0.0174364805751847,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158085715256093,0,0,0,0,0.00051549592409303,0,0,0,0,0.333490357876372,0.203414924510975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867161586162233,0,-0.0182153591857125,0.0955601842522996,0,0,0.072837239321361,0,0,0,0,-0.0727346495687897,0.0734401016922563,0.00331158263467269,0,0,0,0.0691680704413316,0,0
X600378.SH,0,0,0,0,0,0,0.0852506707080321,0,0,0,0,0,-0.0953066969761033,0.15031727130053,-0.124568847624329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127682175448562,0,0,0,-0.0678772085619758,0,0.240501339153826,0,0,0,0,0.0317029068707833,0,0,0,0,0,0,0.423108165382725,0,0,0,-0.0483820128821162,-0.207474013510926,0,0,0.050446397597544,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.00971916558261084,0,0,0,0,0,0,0,-0.157330332586246,0,0,0,0,0,0,0,0,0.439183761317418,0.0898531856183798,0,0,0.292230156366793,0,0,0,0.132663161207223,0.103519475222163,0,0,0,0,0.059959053773639,0,0.0228687358210262,0,0.106963066389989,0,0,0,0,0,0,0,0,0.143137717810448,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0308756910948836,0,0,0,0,0,0,0,-0.0405418752620421,0.110019703761438,0,0,0,0,0,0,0,0.030642215658754,0,0,0.0370855973800078,0,0,0,0,0,0.42031939951398,1.73472347597681e-18,0,0,0,0,0.0754823984885589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431485324299156,-0.0634252515590249,0,0,0.025885110944236,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295532329167819,0,0,0,0.0717758876644995,0,0,0,0.0463676794883853,0.0105456635504866,0.0156233904820092,0,0,0.0132873098574811,-0.170582442279758,0,0,0.127113749727938,0,0,0,0,0.179007635630549,0,0,0,0.127959097165093,0,0.0790183052009139,0,0,0,0,0,-0.103193819299801,0,0,0,0,-0.0161353879555914,0,0
X600688.SH,0,0.15351424666163,0,0,0,-0.040389131884067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897033382412505,0,0,-0.13903083807363,0.10579625815814,0,0,0.0868593451859835,0,0,0,0,0,0,0,0,0.0470762190873261,0,0.103068515530305,0,0,0,0,0,0,0,0,0,0.0153953895767259,0.0213255384334943,0,0,0,0.0235412976736254,0,0
Change_TY3M,-0.0965502926433611,0,0,0,0,0,0,0,0,0.0780666985621116,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.16147301046598,0,0,0,0,0,0,0.00732827944943712,0,0.0745986894493757,0,0,0,0,0,0,0,0.155061831827502,0,0,0,0,-0.0370546566162629,0,0,0,0.0312920968564119,0,0
Slope,0,0,0,-0.511575549798383,0.159301063321924,0,0,0,-0.0391044708720962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633770016330875,0,0,0,0,0,0,0,0,0,0,-0.187922004368223,0,0,0,0,0,0.121592272407394,0,0,0,-0.135505818775092,0,0.565181167131849,0,0,0,-0.111846189712337,-0.427350996746762,0
TED,-0.4101351619257,0,-0.0479206105146909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0350121971177086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491244818932097,0,-0.0627234891965334,0,0,0.17686787596647,0,0,-0.437213727618728,0.586384181257103,0,0.23766150582092,0,0,-0.202547242239795,0,0
RealEstate_excess,0.0325473439555734,0.0509439637502551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404054542737495,0,0,0,-0.0573865413367777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082202099920684,0,0,0,-0.0960391410495872,0,0,0,0,0,-0.0568316636127327,0.0273977008970055,0,0,0,0.0223776871358316,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.122264573012191,0,0,0,0,0,0,0,0,-0.00285295799639611,-0.0127356781503048,0,0.0171831995712257,-0.0640735804175223,0,0,0,0,0,0,0,0,0,0,-0.0232812811788019,0.0213243740624046,0,0.042985611867301,0,0.00195061125874431,0,0,0,0,0,0,0,0,0,0,-0.0393307116452691,0.1623027388744,0,0,-0.0417769312957502,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000965209068822214,0,0.00235246015089438,0,0,0,0,0.00135260221075394,0,0,0,-0.00136415524844375,0,0,0,-0.000357309476240141,0,0,0,0,0,0,0,0,0,0,-0.000178274437571413,0,0,0,0,0.000409293638682397,0,0,0,-0.00137472503187364,0,0,0,0,0.00235710471844245,0,0.000111765839025732,0,0,0,-0.00353104806116555,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.313807393870747,0,0,-0.332982466866066,0,-0.15032856588883,0,0,0,0,0,0,0,0.0506053532837083,0,0,-0.136769446032104,0,0,0,0,0,0,0,0,0,-0.019717127121514,0,0,0,0,0.515308739280211,-0.457810076252031,0,0,0.0619927036489131,-0.168732396870713,0,0,0,0,0,0,-0.516979284281154,0,0,0,0,6.01067732885379,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988474471583845,0,0.0267374622795758,0,0,0,0,0,0.0374037481996777,0,0,0,0.00119960347042338,0,0,0,-0.0452002689642649,-0.0112580797487726,0,0,0,0,1.73472347597681e-18,0,0,-0.0226338024064407,-0.106981231531799,0.0144722997727375,0.00104680847102584,0,0,0.013712778780928,0,0
CarbonVol_Hubei,0,0,0,0,0.000762360834710758,0,0.00695888102644304,0,0,-0.00689608249758911,0,0,0,0,0,0,0,0,0,0,0,0.00231803242220691,0,-0.00173547804820582,0,0.000762803310034274,-0.00125323942226451,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133716791028137,-2.16840434497101e-19,0,0,0,0,-0.00106409609177719,0,0,0,0,0,-0.0259555465673311,0.00842917324202175,0,0,0,0.0139750568712223,0,0
