,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600176.SH,X601699.SH,X000983.SZ,X000807.SZ,X600489.SH,X600803.SH,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000630.SZ,X000932.SZ,X000933.SZ,X000408.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000629.SZ,X600688.SH,X000539.SZ,X600612.SH,X600096.SH,X002409.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.05138391695893,0,0,0,0,0,0,-0.0626305368418781,0,0,0,0,0,0,0,0,0,0,0.00680587099945412,0,0.14285806002045,0,0,0,0,0,0,0,0.16912014200943,0,0,-0.0905633381240695,0,0.104774771315944,0,0,0,0,0,0,0,0.0160001202845069,0,0,0,0,-0.103828116111705,0,0.0388681900580567,0,0,-0.033958850181719,0,0,0,0,0,0
X600028.SH,0.64913505558842,0,0,0,0,0.0995343704021753,0.146390500814221,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342671321659123,0,0,0,0,0,0,0,0,0,0,0,0,-0.117752840312491,0,0,0,0,0,0,0,0,0,0.0470795630303148,0,0,0,-0.0771821110289608,-0.0226108042333428,0,0,0,0,0.0563764775236858,0,0,0,0,0,0
X601088.SH,0,0.0883764322090058,0,0,0.244334069395988,0,0,-0.119177437900807,0,0,0,0,0,0,0,0,0.116232993838836,0,0,0,0.0568425418633735,0.0428328966121272,0.056033975531957,0,0,0,0,0,0.00228808742636869,0,0,0,0,0,-0.0379568727598587,0.204605367832482,0,0,0,0,0,0,0,0,0,0,0,0.0474351075102987,0,0,0,0.0319735886632967,0.00781215792724592,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.00282335115587757,0,0,0,0,0.0900836885456688,0,0,0,0,0.0870170575925449,0,0.145490497390236,0,0,0,0,0,0,0,0.0248957340577151,0,0.00670445803964281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603136054900672,0,0,0,-0.00176032741462381,0,0,0,0,0,0,0
X600188.SH,0,0,0.712554038360958,0,0,0,0,0,0.144027381262086,-0.3321660577925,0,0,0,0,0,0,0,0,0,0,-0.0155904816880742,0,0,0,0,0,0.221178324984327,0.110280119005896,0,0,0,0,0,0,0,0,-0.167711872320133,0,0,0,0,0,0,0,0.0677922887994602,-0.0908730604421235,0,-0.0232145494890302,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.146579894590082,0,0,0,0,0.132343202639394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111010378643538,0.0831628504326964,0,0,0,0,0.147612767212658,0,0.00451868278306928,0,0,0,0,0,-0.0115321381439865,0,0.133253077945023,0,0,0.210808288215478,0,-0.102612666099981,0,0,0,0,0,-0.101428439094275,0,-0.00790323242059934,0,-0.00785091707402586,0.0359248141106661,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.386782263660502,0,0.0288956211899015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101287315390892,0,0,0,0,0,0,0,-0.178034821236031,0,0,0,0,0,0.193706884000573,0,0,0,0,0.139962700420451,0,0.150387928734034,0,0,-0.0126178363372815,0,-0.213233510485516,0,-0.0251786421335614,-3.46944695195361e-18,0.066997995238429,-0.213773789936822,0,0,0,0
X600011.SH,0,0.211158361801712,-0.450423110628894,0,0,0,0.0795067025487797,0,0,0,0,0,0,0,0,0.48383757547857,0,0,0,0,-0.000655634268094072,0,0,0,0,0,0,0,0,0,0,0.36919243913538,-0.0441342767636321,0,0,0,0,0,0,0,-0.366833389161564,0.0568729960035663,0,0,0.186373218603964,0,0,-0.0704990842140368,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0373402306262717,0,0,0,0,-0.0172039651682129,0,0,0,0,0,0,0.308976793411597,0,0,0,0.0639066530547433,0,0,0,0,0,0,0,0.401998111173167,0,-0.0561578344577207,0,0.0757230088891756,0,-0.123581447875962,0,0,0,0,0,0,0,0,0,-0.0185108014067998,-0.00438549678646298,0,0,0,0.0528756375550629,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.157086099976558,0,0,0,0,0,0,0,0,0,0,0,-0.00808007245748689,0,0,0,0,0,-0.161475306935893,0.113433401662222,0,-0.00613521663914353,0,0.836695117743137,0.159951964763947,0,-0.106075939018566,0,-0.24043260502303,0,0.222540916415023,0,-0.0672156677401196,0,0,0,0,0,-0.020488622675805,0,0,0.00592681801658283,-0.180541921470264,0,0.0339461907874917,-0.0120693923501351,-0.0221207418973555,0,0,0,0,0,0
X601898.SH,0.0614448412140879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298916380242206,0,0,0,0,0.333288272428482,0.0347037395084704,0,0,0.136699041188306,0.00910193223364356,0,0,-0.090995072099313,0.136185335077557,0,0,0,0,0.0649355029250805,-0.127145174066477,0.0801435912777827,0,0,0,0,0,0,0.0643027555824411,0,-0.00171744850247788,0,0,0,0,0,0,0
X600660.SH,0,0,0.0107461922582742,0.0154115719290987,0,0,0,-0.0249806379119408,0,0,0,0,0,0,0,0,0,0,0.089962272670294,0,0,0,0,0,0,0,0,0,0.0579375931704915,-0.0576419643384187,0,0.0512358673181119,0,0,-0.0276757200264901,0,0.0382756685496606,0,0,0,0,0,0,0,0,0.12538013001967,0,0,0,-0.0379733859954406,0,-0.0663650429239614,0.0431714156987925,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248646932817615,0.0200156072751008,0,0.00657162816687622,0,0.0677718764760086,0,2.71050543121376e-20,0,0,0,0,0,0.0680739409608169,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.216306561173666,0,0,0,0,0.0119177973400386,0,0,0,0,-0.0701093607937232,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0205869733100476,0,0,0,0,0,0,0.841045329778372,0,0.0372291329607485,0,0.100683471055205,0,0,0,0,0,0.00736184047007871,0,0,0,0,0,0,-0.0763142987550018,-0.0747986600398774,0,0,-0.0340129384751474,0,0,0,0.109839225817395,0,0.101089245612473,0,0,0,-0.0680568166192146,0,0,0,0,0,-0.0573572039487897,0,0,0,0,0,0,0
X002466.SZ,0,0.104582960741782,0,0,0,0,0,0,0,0,0,0,0.0150687753557163,0.730318297175206,0,0,0,0,0,0,0.0948232281948699,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712769180822444,0,0,0,0,0,0.0433272038821616,0,0,0,0,0.0884091453851017,0,0,-0.00640033741413604,0,-0.0517123664204281,0,0.0136117895966434,-0.0307822429136801,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0222692123481798,0,0,0.19679594947479,-0.0450646699922999,0,0,0,0,-0.033487048584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261934053160683,0,0,0.246390286768887,0.0612846239309368,0,0,0,0,0,0,-0.0606398303370257,0,0,0,0.0100311111275892,0,-0.0660283128221352,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0328919114337674,0,0,0,0,0,0.190505896346707,0,0,0,0,0.1260645141279,3.46944695195361e-18,0,0,0.0876865399687364,0,0,-0.0800223139271595,0.168987145780139,0,0,0,0,0,0,0,-0.0785351272487755,0,0,-0.0450003851658831,0,0,0,0,0,0,0,0,-0.0120071297448696,0.503898342454294,0,0.0276031900458879,0,0,0,0,-0.00186664840715672,0,0.0647754200693289,-0.0638919271256685,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0343045237623833,0,0,0,0,0,0,0,0,0,0,0.455899858895185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183405573287541,0,0,0.0145248998726982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357315344271139,0.0122099301962436,0.00617599295342419,0,-0.0213710205485523,-0.0147749489269613,0,0,0,0,0,0
X000301.SZ,0.00519400703625213,0,0,0,0,0,0,0,0.0066258328213592,0.167883311347974,0,0,0,0.0626262535410645,0.16275666450001,0,0,0,0,0.118526187597494,0.017183913916232,0,0,0,0,0,0,0,0,0,0.0081168889315444,0,0,0,0,0,0.0554878439228847,0,0,0,0,0,0,0,0,0,0,0,0,0.103199296495279,0,-0.0162849009689437,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.117974248679297,0,0,0,0,0.0479018915201965,0,0,0,0,0,0,0.361753689349499,0,0,0,0,0,0.0544247547885741,0.0303160665869766,0,0,0,0,-0.35195209075236,0,0,0,0.274593289734384,0,0,0,0.0138649522449314,0,0,0,0.0603771361766223,0,0,0,0,0,0,0,0.0187648398815043,0,0,0,0,0,0
X002271.SZ,0.0160074559676156,0,0,0.171228715822048,0,0.168423320062049,0.272177873356394,0,0,0,0,0,0,0,0,0,0,0,0.0123391768848534,0.117782344332536,0,0,0,0,0,0,0,0.196771231221826,0,0,0,-0.0469328605576215,0.514631015627412,0,0,0,0,0,0,0,0,0,-0.2847655575819,0,0,0,0,-0.0766415734843545,0.172534541650893,0,0,0,0.14547768534417,0,0,0,0,0,0
X600426.SH,0.0438916992986237,0,0,0,0.325560887776088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290275065209949,0,0,-0.175277440430453,0,0,0,0,0,0,0,0.0504408265401325,0.0239559651384739,0,0,0.148836231660028,0,0,-0.105043022310924,0,0,0,0.0577803909785371,0,0.131844737997102,0,0,-0.0710057079155467,0,0.0423263161950682,0.0226893723462557,-0.0192492575252513,0.0761944134938567,0.127071255515978,0,0,0,0,0
X600362.SH,0,0.0629166542232316,0.154090611208277,0,0,0,0,0,0.108929548467157,0.0558599613568608,0,0,0,0,0,0,0.0281414641926023,0.0751600263368053,0,0.0692368936394911,0,0,0,0,0,0,0,0,0,0.138943981008199,0.01323593384146,0,0,0,-0.0298997960810973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597590684258158,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0601536087975755,0,0,0.0559207721545632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118469458644183,0,0.215689220567794,0,0,0.0217452372514604,0,0,0.101681586786131,0,0,0.152331212404837,0,0,0,0,0,0,0,0,-0.0566198913381217,0,0,0,0.0746983562468441,0,0,0.0445506082917944,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.136858925846892,0,0,0,0,0.0624273467839453,0,0,0.0780782431399638,0,0,0,-0.0453718325765737,0,0,0.0586617627172957,0,0,-0.04896050111922,0,0,0,0,0.122000042351118,-0.0687692373888983,0.182451028262049,-0.0627344102456598,0,0,0,0,0,0,0.133357831876765,0,0,0.0622516768728486,0,0,0,0,0,-0.0846350162889694,0,0.0195225614593365,-0.034410999452794,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107398594553508,0,0,0.156148363133943,0,0,0,0,0.0634236652440825,0,0.0122119466626652,0,0,0.157460933434716,0.00534492996024448,0,0,0,0,0,0,0.0466245508868455,0,0,0.00399475020261336,0,0,0,0,0,0,0.148717169965676,-0.22178034083786,0,-0.0642432534414621,0,0,0,0
X601699.SH,0,0.0456728613616801,0,0,0.246329047697412,0,-0.284011540782564,0,0,0.0636150353926852,0,0,0,0,0,0,0,0,-0.108076764425967,0.252712653824526,0,0,0,0,0,0,0,0.125772460009452,0.171628033123203,0,0,-0.101626358297672,0,0,0,0,0,0.0661840063031726,0.120746366505159,0,-0.217083118979352,0,0,0,-0.0871284841308164,0,0,0,0,0,0,-0.0639435543820011,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.26629848494876,0.00901090850306874,0,0,0,0,0,0,0,0,0,0,0.050022890218451,0,0,0,0.0512258589355013,0,0,0.18878163479049,0,0,0.0576795616892042,0,0,0.0239077568951735,0,0,1.0842021724855e-19,0,0,0,0.0427299807709381,0,0,0,0,0,0.0666546978774181,0,0,0,0,0.190671547335502,0,0,0,0,0.00501820891689786,0.0303013810082787,0,0,0,0,0
X000807.SZ,0,-0.0200538677448539,0,0,-0.027976976419226,0,0,-0.247176338224962,0.436720252775327,-0.0396935241436624,-0.0997654902079053,0,0,0,0,-0.0794137197463477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674013232590503,0,0.231230915567735,0,0,0,0,0,0,0,0,0,0,0,0.220882902643415,0,0,0.0269118399546685,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.637265746910737,0,0,0,0,0.0738238371549216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774102830636529,0.116573499819675,0,0.0727917809471621,0,0,0.0317363856026588,0,0,0,0,0,0,0.00591911045992802,0,0.0369809012779881,0.0347766999515634,0,0.0211221219319622,0.0941662083236361,0,0,0.0192375218433332,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.000243000288418141,0.432509437437772,0,0,0,0,0,0.219248639257936,0,0,0,0,0,0,0,0,0.149970681978851,0,0,0,0,0,0,0,0.4079808329756,0.210087423392565,1.73472347597681e-18,0,0,0,0,0.0467693283331868,0,0,0,0,0,0.103874181539028,0,0.0219834900954338,0,0,-0.0107779384670821,0,0,0,0,0,0,0
X600027.SH,0.169855972716762,0,0,0,0,0,0,0.753699326464517,0,0,0,0.385332542870515,0,0,0,0,0.121152592751089,0,0,0,0,-0.0193165352065819,0,0,0,0,-0.175695568800994,0,0,0,0,0,0,0.338223876456908,0,0,0,0.100300570186311,0,0,0,0,0,0,0,0.0927814932636827,0.118161677843166,-0.066728667827468,0,-0.100865891585408,0,0,-0.044963131286734,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0080445548152378,-0.0721885088923937,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.534041077603064,0,0,0,0,0,0,0.043584209555098,0,0,0,0.0749806755419905,0,0,0,0,0,0,0.029525314563785,0,0,0,0,0,-0.160258098917543,0,0.212610746067286,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530574736233937,0.104872257806694,0,0,0,0,0,0,0,0,0.129096086926159,0,-0.105981598649968,-0.0242250455628561,0,0.0311627233880902,0.0325825031219881,0.126595173266516,0,0,0,0,0,0,0.0909531610442251,0,0,0,-0.184532059589875,0,0.184094690665953,0,-0.0259289795581681,0.0143498043276707,0.0783806474186365,0.0924682243871652,0,0,-0.0344450924010475,0,0,0,0,0,0
X600160.SH,6.93889390390723e-18,-0.541457157249648,0,0,0,-0.0305447336621207,0,0,0,-0.0508658002848028,0,0,0,0,0,0.310881372713546,0,0,0,0,0.290162350763447,0.00955725057270791,0,-0.18896388033061,0,-0.152158671839973,0,0.0930617813144786,0,0,0.104305470247328,0,0.0339683573724262,0,0,0,0,0,0,0,0,-0.22910248712135,0,0,0.0348790906311828,0,0.194188916736072,0.171814569946936,0,0,0,0,0,0.00765403651790395,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.191969026997238,0,0.0508603952556829,0,0,0,0.182157078711965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172116421782448,0,0.153173965027354,0,0,-0.00908389994038951,0.0137773756661013,0,0,0,0,0,0,-0.0904283603057508,0,0,0,0,0,0.0699406296734533,0,0,-0.10869967274179,-0.035298010906745,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,-0.0476480343887893,0.214470816813466,0,0,0,0.0281796284026076,0,0,0,0,0,0,-0.0278189534602144,0,0,0.159825754594934,0,0,0,0.279998263999278,0,0,0,0,0,0,0,0,-0.00144150589645101,0.151771922866066,0,0,0,0,0,0,0,0.069953083429176,0,0,-0.0212450017991872,0,0,0.0519905327058591,0,-0.0488482380515301,0,-0.10922459690787,0.00996949630820678,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651920819350258,0,0.390962268885521,0,0,0.036069400320403,0.0167217104690901,0,-0.0319771422319321,0,0,0,0.0109287609843847,0.0544810330965533,0,0,0.0883859896583617,0,0,0,0.11431566081627,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
