,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X600160.SH,X002460.SZ,X600803.SH,X600489.SH,X000708.SZ,X000807.SZ,X000301.SZ,X600027.SH,X002466.SZ,X000786.SZ,X601991.SH,X000408.SZ,X600219.SH,X600426.SH,X600176.SH,X002128.SZ,X000983.SZ,X601168.SH,X000630.SZ,X000933.SZ,X002353.SZ,X600096.SH,X601699.SH,X000877.SZ,X600378.SH,X600985.SH,X600157.SH,X600352.SH,X600299.SH,X600995.SH,X000883.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0329950788644258,0.523000416016641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637224033390206,0,0,0,0.0190778910496538,0,0,0,0,0,0.0115144889794145,0,0,0.0958959335413038,0,0,0,0,0,0,0,0.131902107359402,0,0,0,0,0,0,-0.0729564379678267,0,0,0,0.0123355052384383,0.00993395865111473,0,0,0,0,0,0
X601088.SH,0,0,0.154965969323341,0,0,0.43709476703756,0,0,0,0,0,0,0,0,0,-0.00964822830140858,0,0,0,0,0,0,0,0,0.0602818629125749,0.0622267161938073,0,0.00862981437490319,0.128984777515633,0.0349516491223279,0.0265440908974128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119556737484114,-0.018819786639263,0,0,0,0,0,0
X600028.SH,0.201464044079473,0.10689713704638,0,0,0,0.112622254761306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151023540916373,0,0,0,0,0,0,0.0606596714752084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347701502331248,0.312616979259548,0,0,0,0,0,0,-0.0338870896680091,0.0129892269873604,0,0,0,0,-0.0391186943894339,0,0
X600309.SH,0,-0.0663438635948241,0,0,0,0,0,0,0.0256827508492909,0,0.0303055553114277,0,0,0,0,0,0,0,0.110670665199459,0.0237913565335719,0,0,0.217194682670632,0,0,0.0188841946329226,0,0.0251574968811946,0.0639352012816879,0,0,0,0,0,0,0,0.0836966254466698,0,0,0,0,0.116064375245579,0,0,0.00183667745260979,0,1.73472347597681e-18,0.0219025471060104,0,0,-0.0627442376218334,-0.0101480666392806,0,0,0,0,0,0,0
X600660.SH,0.0695927283301656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129855402896223,0,0.204851197289166,0,0.0575455429636982,0,0,0,0,0,0,-0.0767640968373324,0,0,0,0,0,0,0,0,0,-0.00711968664464326,0,0,0.146298354205373,0,0,0.0261486858235419,0,0,0,0,0,0,0,-0.0126499222146991,0.0117562063991576,0,0.0732722247139971,0,-0.150413683169159,0,0
X601898.SH,0,0.303144126602206,0.0280356793006651,0,0,0,0.232038585653117,0.404091688892554,0,0,0.0709650218645773,0,0,0,0,0,0,0,-0.0557291291019622,0,0,0,0,0,0,0,0,0,0,-0.00554263524143386,0,0,0,0,0,0,0,0.110787605038689,-0.0443510880911231,0,0,0,0,0,-0.0316443395867158,0,0,0,0,0,0.0861289720182729,0.0162826948623434,-0.0178848385830834,0,0,0,-0.0428894412010643,0,0
X600019.SH,0,-6.93889390390723e-18,0,0,0,0.176727079865402,0,0,0.257510956619139,0,0,0.149872994015527,0,0,0,0,0,0,0,0,0.0805351906168961,0,0,0,-0.0135389980427116,0.100280142275552,0,0.00940169798835116,0,-0.122702483785419,0,0,0,0,0,0,0,0,0,0,0,0.0697516256901724,0,0,0,0,0,0.0916116572598584,0,0,0,0.0120523734675567,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0877464482816215,0,0,0,0,0,0,0.0833400213915987,0,0,0.00801075080582028,0.0697488608306496,0,0,0,0,0,0,0,0,0.0954897737984403,0,0,0,0,0,0,0,0,0,0.140906066582254,0,0.00412424373706556,0,0,0.0318552083134958,0,0,0.137703602324872,0.0751300273454735,0,0,0,0,0,0,0,-0.00548860527987521,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.131096916782602,0,0,0,0,0,0,0,0,0,0,0.933847021706549,-0.218198928999647,0,0,0,0,0.207611844659954,0,0,0,0,0,0.0772402611585841,0,0,0,0,0,0,0,0,0.0843008458924521,0,0,-0.140790026245477,0,0,0,0,0.0103223313904802,0,0,0,-0.0875464707386008,0,0,0,0.0217883747917339,0,-0.309483186031991,0,0
X600585.SH,0,0,0,0.261073987844925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108121868792529,0,-0.419245522937007,0,0,0,0,0,0,0,0,0.0561896388491157,0,0,0,0,0,0,0,-0.0740887097083412,0,0,-0.027444777098372,0.287920489611868,0,0.127039247920931,-0.0321615641163182,0,0,0,0,0.00633342736940902,0,0,0.00304572413320078,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0958554446760034,0,0,0.0642946672675584,0,0,0,0,0,0,0,0,0,0,0,-0.100082539263234,0.540123948833721,0,0,0,0,0.0718628673878875,0,-0.0476913440966149,-0.0496395796101802,0,0,0,0,0,0,0,-0.0358578214721458,0,0,0,0,0,0,0,0,0,0,0,0,0.00214072996573804,0.00379745138695936,0,0,0.0329118840695485,0,0,0,0
X600886.SH,0,0,0,0,0,0.123393538885738,0,0,0,0,0,0,0,0,-0.16578201660078,0,0.0301094265833896,0,0.0282183462693679,0,0,-0.081982938143598,0,0,0,0,0,-0.134944825364112,0.0251935777786673,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.165547156922929,0,0,0,0,0.00104369532293059,0.086467123265443,0,0,0,-0.0528264951746924,0.0167027001777752,-0.0192734166512627,0,0,0,0,0,0
