,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X000877.SZ,X600188.SH,X002271.SZ,X600660.SH,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600426.SH,X600176.SH,X000408.SZ,X601991.SH,X002080.SZ,X600219.SH,X000786.SZ,X600795.SH,X600803.SH,X002326.SZ,X600027.SH,X600399.SH,X300037.SZ,X300073.SZ,X600688.SH,X000831.SZ,X600516.SH,X600157.SH,X600141.SH,X600486.SH,X000959.SZ,X000825.SZ,X600801.SH,X600352.SH,X600489.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.424927320173291,0,0,0,0,0.0393256954077066,0,0,0,0,0.0178448946152033,0,0.000697983317224736,-0.0198308167380811,0,0.0587864981149605,0,0,0.0518523849166592,0,0,0,0.0172218582443289,0.0317013137310804,0,0,0,0,0,0,0,0,0,0.122265893402233,0,0,0,0.0627266386215908,0,0.0875972808581217,0,0,0,0,0,0,0,0,0,0,-0.00942811703809498,0,0,0,0,-0.0671530433495074,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871427046250934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944057405628028,0.00428987580973932,0,0,0,0,0,0.0137539783830822,0,0.189705923045855,0,0,0,0,0.0355548139633196,0,0,0.0574341086358114,0,-0.0142749116880125,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0457270077976768,0,0,0.131332060930989,0.120040167951734,0,0,0.336482883087352,0,0,0,0,0,0.059889192048112,0,0.0388515906256863,0,0.0995960886905726,0,0,0,-0.15755055242893,0.0217016681004287,0,0,0,0,0,0,0,0,0,0.0691051457734052,0,0,0,0.0415344130658052,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.123635589610678,0.0752792710616369,0,0.0316173420972489,0,0,0,0.132323369165106,0,0,0,0,0,0,0,0,0,0,0.153110727833166,0,0,0,0,-0.0761344450716251,0,0,0,0,0,0.00104708974819338,-0.048127430384755,0,-0.0375709490812659,0,0,0,0,0,0,0,0,0,0.0167199249712349,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0326543416865326,0,0,0,0,0,0.0633062028195951,0.10962249323547,0,0,0,0,0,0,0,0,0,0,0,0.302888095925883,0,0,-0.158260680485025,0,0.171296423192242,0,0,-0.00314527575919283,0,0,0,0,0,-0.0665233099403013,0,0,0,0,0,0,0.370775978865176,0,0,-0.0362026246892904,0,-0.0248570239874606,0.0345382322662623,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.524247751321101,-0.0387208673504543,0,0,-0.0205435289892601,0,0.540415641831307,0,-0.0405859679236921,0,0,0.0174487626445715,0,0,-0.0212851792356744,0,0.0879570270243942,0.0362590197908177,0,0.0492519746694459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244962528221472,0,0,-0.0751949607956806,0,0,0,0,0,0,-0.0263794342074233,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0272446394395846,0,0,0,0.107891792265065,0.179648136722065,0,0,0,0,0,0.151531049344773,0,0,0,0,0,0,0.108648445351147,0,0,0.41440725178289,0,0,0,0,0,-0.100554352490269,0,0.0819787480915125,0,0,0,0,0.181120415462151,0,0,0,0,0,-0.0520003529602463,0,0,0,-0.300722926612702,0,0.0146017552447728,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.27366261061457,0,0.207585167561516,0,0,0.101980482474353,0,0.106960052661725,0,0,0,0,0,0,0,0.114611330624125,0,0,0,0,-0.0118626167228905,0,0,-0.195522645471459,0,0,0.13623171997799,0,0.0406448767374472,0,0.163268835472075,0,0,0,0,0,0,0,0,0,0,0,-0.00548673047562295,0,0,0,0,0,0,0
X600019.SH,0.0832988573928485,0,0,0,0,0,0,0,0,0.0108088083398066,0.0223178659184469,0.0150091707285419,0,0.137027144336402,0,0,0,0,0,0,0,0,0,0,0,0,0.0221571428041253,0,0,0,0,0,0,0,0,0,0,-0.0308469550213406,0,0,0.081739757050544,0,-0.012959484064678,0,0.131646247101591,0,0.17669361542473,0,0,0,0,-0.0262489962818127,-1.0842021724855e-19,0,0,0,0,0,0
X002466.SZ,-0.0450227210413862,0,0,0,0,0.528881909313647,0.206748781753433,0,0,0,0,0.0201591838354612,0,-0.0328293998809291,0,0,0,0,0,0,0,0,0,0,0,0,0.0980642362501325,0,0.0479337823235297,0,0,0,0,-6.93889390390723e-18,-0.0421304533436691,0,0,0.0682535932245763,0,0.193938611351968,0,0,0,0,0.0843218558548737,0,0,0,0,0,-0.112038604675308,0.0336959224660378,0,0,0,0,0,0,0
