,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X600019.SH,X601898.SH,X600188.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X600160.SH,X002460.SZ,X600489.SH,X600803.SH,X000708.SZ,X000807.SZ,X000301.SZ,X600027.SH,X000786.SZ,X601991.SH,X002466.SZ,X000408.SZ,X600219.SH,X002128.SZ,X600176.SH,X600426.SH,X002353.SZ,X600096.SH,X000983.SZ,X000630.SZ,X000933.SZ,X601168.SH,X600985.SH,X000877.SZ,X601699.SH,X600378.SH,X600157.SH,X000883.SZ,X600352.SH,X600299.SH,X600995.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0.038825530430902,0,0,0,0,0,0,0,0,0,0,0,0.46425609637418,-0.0968764787995203,0,0,0,0,0,-0.0268814973908243,0.032721030208762,-0.0188801176292478,0,0,0,0,0.0171783768616888,0,0,0,0,0,0,-0.00618863040494758,0,0,0,0,0,0,0,0,0.00162645563863958,0.0131156139795014,0,0,0.0156326483585718,0,0,0,0
X600886.SH,0,0,0,0,0.0279095068917745,0,0.0565373675532287,0,0,0,0,0,0,0,-0.21088266799902,0,0.112330927031844,0,0.0284612964515527,0,-0.0612680346405557,0.108454711721496,0,-0.0357849603165374,0,0,-0.102320963638855,0.0500237004041897,-0.0267724067758071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140957514367027,0,0,0,0,0.0617022762902348,0,0,-0.0397700657483491,0.0146345300922487,-0.0188522569640706,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0427417930708292,0,0,0.0910665892046627,0,0,0.0819097459632442,0,0,0,0,0,0,0,0,-0.0297593956608681,0,0.00758743548640146,0,0,0.312221909555433,0,0,0,0,0,0,0,0,0.0286425062163583,0,0,0,0,0,0,0.0625679767552767,0,-0.0260436917543036,0.0530235761436718,0,0,0,0,0.0224575814151937,-0.0107406749838797,-0.00175972410740617,-1.0842021724855e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388002583540996,0.150854576876716,0,0,0,0.112725944533869,0,0,0,0,0,0,0,0,0.141583643916911,0.165615680365425,0,0,0,0.0532453107744924,0,0,0,0,0.110976600775632,0.00942667174262166,0,0,0,0,0.107848586412354,0,0,0,0,0,0,-0.0044397653256546,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0539374003486106,0,0,0,0,0,0.126581191524623,0,0,0,0,0,0,0,0,-0.0789266214933845,0,-0.0772332460481508,0,0.0288835342617832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267382561684849,0,0,0,0,0.0535097699915269,0.0746944582398786,-0.0474379743979861,0.0443103727882295,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.326376929489975,0,0,0,0.192109150687311,0,0,0,0,0.0194529035801304,0,0,0,0,0.0968411768957414,0.230549094293643,0.122028436048055,0,0,0,-0.0142750278895515,0,0,0,0,0,0.102874131450881,0,0,0,0,0,0,0.0740354710037943,-8.67361737988404e-19,0,0,0,0,0,0.143297945794308,0,0,0,0,0,0,-0.00913088630365829,0.0229523835735243,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.274410723227121,0,0,0,0.177297964847185,0,0,0,0,0,0,0,0,0.025964069488036,0,0,0.0860450183043485,0,0.285199616647205,0,0,0.0311206059012836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803478484487988,0,0,0,0,0,0.00369439730429289,-0.0100790757214788,0.0124687984909362,0,0.0470619947109059,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.242559014882027,0,0,0,0,0,-0.00447662912406744,0,0,0,0,0.105550178583949,0,0,0,0,0,0,0,0,0,0.00126279183247079,0,0.0619904194484792,0,0,0,0,0,0.378254557663128,0,0.0236685067591506,0.0234688505439661,0,0.0429498873327965,0,-0.0154107892156562,0,0,0,0,0,0,-0.0106028377694037,0.0149662866835329,0,0,0,0,0,0
X600160.SH,-0.0877259461889261,0,0,0,0.210351890241831,0,0,0,0,0,0,0,0,0,0,-0.0599718064712728,0,0,0,0,0,0,0,0.0547332727368371,1.73472347597681e-18,0,0,0,0,0.133660026565441,0,0,0.33067633972446,0,0.104871457996773,0,0,0,0.176991974180732,0.00803283494708004,0,0,0,0.0789703614180032,0,0,0,0.0350196879468389,0,0,-0.101419726917512,0.0410211979065272,-0.0597670982311253,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.0477763868572006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371856310318548,0,-0.0182774293651432,0,0.989516347787895,0,0,0,0.014415014336276,0,0,0,0,0,0,0,0,0,-0.077397211076678,0,-0.00697315313104138,0,0,0.0299408473559396,0,0,0,-0.0299956355724891,0.0285330216496914,0.00701439576993101,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.389762171363773,0.148656771661477,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.147386972558976,0,0,0,0,0,0.0987059108925349,-0.0135179951514712,0,0,0.00249866686879964,0,0,0,0,0,0.0584274416019106,-0.0154203260320767,0,-0.198484745873463,0,0,0,0,0
X600803.SH,0,0,0,0.242562676005997,0,0,0.0241071771932999,0,0.0205923838765523,0,0,0.31892511037852,0,0,0,-0.100196173277037,0,0,-0.0561715859840327,-0.0523060811501559,-0.128904461821307,0,0,0,0,0.0897221731798285,0,0,0,0,0,0,0,0.247018166616167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870549834034395,0,0.0117643282378742,0.011834981128744,0,0,0,0,0,0
X000708.SZ,0,0.0619328898397492,0,0,0,0.25109383688373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717809125737783,0,0,0,0,-0.000110342131615188,0,0,0,0,0.199922620411563,0,0.170539831415062,0,0,0,0,0,0,0,0,0,0,0,0,0.0823546992823596,0,0,0,0,0.157281380617578,0,-0.00134848270300086,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0329684204031457,0,0,0,0,0,0.0785985484094689,0.0481340916849254,0,0,0,0,0,-0.094488620690057,0,0,0.0582483806568085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595003736649611,0.142953554597802,0,0,0,0,0,0,0,0,0,0,-0.0227871537160614,-0.0181239545047218,0.00164063772108837,0,0,0,0,0,0
X000301.SZ,0,0,0,0.315871383211813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144322417421325,0.0603374863041572,0,0,0,0.430365558297267,0,0,0,0,0,0.0913311747370048,0,0,0,0,0,0,0,0,0,0,0,0,0.0672002149576937,-0.0810129125030346,-0.303911962014342,0,0,0,0,-0.219020605366759,0,-0.00178975983147489,-0.00160087504156218,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.115360512051962,0.169428259137077,0.0651260246951162,0,0,0.245929120267302,0,-0.069201231680388,0,0,0.0106999024166264,0,0,0,0,0,0,0,0,0,0.0621169854096293,0,0,-0.0966924639201568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517634961393497,0,-0.0246829118374341,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.00454716577404337,0,0,0,0,0,0,0,0,0,0,0,-0.178433110356985,-4.33680868994202e-19,0.324444603379594,0.00548479952016444,0,0,0,0,0,0,-0.0575603220957311,0,0,0,0,0,0.0392009741043401,0,0,0,0.0161546560570932,0.0146456766411031,0,0.273085814647782,0.147337893456916,0,0,0,0,0,0,0,0,0.01328572700736,-0.00672322792120581,0.0538529800118967,0,0,0,0,0
X601991.SH,0,0.00334812790738779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866338721793778,0.0181685598073581,0,0,0.03102840616298,0,0,0.0506743565591529,0,0,0,0.026236361573292,0,0,0,0,0,0,0,0,0,0,0.177618881147418,0,0.0446267045187493,0.016642178807679,0.0134521159843194,0.10907350833206,0,0,0,0,0,0,-0.0139483678177949,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0770592386828793,0,0,0,0,0,0,0.0818837177003814,0,0,0.0733049235044872,0.114431121914593,0,0,0,0,0.528295159661232,0,0,0,0,0,0,0,0,0,0.104602895094791,0,0,0,0,0,0,0,0,0,0,0,0.0301600554623728,0,0,0.00414221937042354,0,0,0,0,0,-0.0255740106423296,-0.0321323342214964,0.0310467433768076,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292297228771863,0.0601437511287906,0,0,0,0.119499521968293,0,0,0,0,0.150353973885552,0,0,0,0,0,0,0,0,0,0.028642383926537,0,0,0,0.198475899500207,0.00570484053007052,0,0,0,0,0,0,0,0.0109595449446298,0.0256953275434605,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.109591778607014,0,0,0,0,0.0277893309186538,0,4.33680868994202e-19,0,0,0,0.0484158429779698,0,0,0,0,0,0,0.122685548658509,0,0,0.0449271701205214,0,0,0,0,0,0,0,0,0.0865280888547102,0,0,0.20113515482702,0,0,0.0219183394706287,0,0,0,0,0,0,0.0102092056844419,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0.0474262776237985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711827018790452,0,0,0.0857446365991913,0,0,0,4.33680868994202e-19,0.052621378808217,0,0,-0.0911125160248824,0,0,0.118446981741003,0,0,0.0346327936282823,0,0.654634702717084,0,0.0503448281046441,0,0,0,0.0987603649212715,0,0,0,-0.00712192039012222,-0.0116616046517173,0.0127270488674736,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110275172731076,0,0,0,0.00522849863074158,0,0,0,0,0.0227996766459782,0.205690796723994,0,0,0,0,0,0,0,0.000460636831812153,0,0,0,0,0,0,0.0840248778188165,0,0.0412112280541698,0.0410529655518651,0.0290254488274873,0,0,0.176685176430674,0,-0.0403365629572731,0,0.0110776588658482,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0247042681383717,0,0,0,0,0,0,0,0,0,0.276490507979994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115847582367886,0,0,0,0.0793175781746478,0.148596126914241,0,0,0,0.0646123110772171,0.0126541400795763,0,0,0,0,0,-0.0124443754068853,0,-0.0313878408833667,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.167932392948395,0,0,0,0.277731447055035,0,0,0,0,0,0,0,0,0,0.0311527556528359,-0.0333847821197972,0.0924033604124116,0,0,0,0,0,0,0,0,0,0,0.0693370240578587,-3.46944695195361e-18,0.120085940863041,0,0,0,0,0.0974656893538307,1.73472347597681e-18,0,0,0,0.119762661733898,0.127215515436836,0,0,0.218095966894238,0,0,0,0.00929695764652193,0.0517163004030468,0.101705684622076,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0542529486724366,0,0,0,0,0,0,0,0,0,0,0,0,0.102855785668391,0,0,0.0365526972082057,0,0,0,0.0435600250390153,0,0,0,0.0871367035306051,0,0.230924596058278,0,0.0522660651013057,0,0,0,0,0.000547923003515859,0,0,0,0,0.0788913213553255,0,0,0,0,0.0477590718751781,0,0,-0.00993039529072738,-0.0107250023941192,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0826954857210424,0.0174707831254469,0,0,0.0547859644542485,0,0,0,0,0,0.00913514532202942,0,0,0,0,0.0233401638067744,0,0,0,0,0,0,-0.125734821405757,0.137920004868807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316948127812796,0,0.0408741575052669,0,0,0,0,0,-0.0168345763090242,0.00561639782278511,-0.0216237279805387,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23331299103993,0.0318708421509927,0.0303837749195738,0.0924980657897535,0,0,0.130370308928769,0,0,0.0138659389172438,0.0587114431850887,0,0,0,0,0,0,0,0,0,0,0.0454957377470957,0.240195674008553,0,0,0,0.0437159328501578,0,0,0,0,0,0,0.0338187339552771,0.0113092511760488,-0.0145119646723925,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0441878491742217,0,0,0,0,0,0,0.105382232418102,0,0,0.0490022546933329,0,0,0,0,0.30259805121794,0.152525025336157,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.208599943147102,0,0,0.160380219207871,0,0,0,0,0,0,0,0,0.000762119589183169,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.119177993097289,0,0,0,0.0769630866474671,0,0,0.0511356934064229,0,0,0,0.296259411595963,0.035177461278935,0.00321334246602001,0.181400409783357,0,0,0,0.00248651474557616,0,0,0,0,0,0.199627210935354,0,0,0,0,0,0,0,0.0841689663306294,0,0,0,0,0.070492310024595,0,0,0,0,0,0,0,-0.00954762502084399,0.00753602100787323,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.176450150929063,0.439494435922616,0,0.022191894740575,0,0,0,0,0,0,0,0,-0.0427409940378068,0,0.0656690316323545,0,0,0,0,0,0,0,0,0,0,0.149242437855799,0,0,0.0285068540231619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134980139469574,0,0.0310800358266026,0,-0.00840242019387418,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-0.0880168797358572,0.636504335085879,0,0,0,0,-0.0384947479386371,0.205081014758907,0,0,0.180479289526647,0.00646133207723647,0,0,0,0,0.0742508695144377,0,0.0332843983995993,0,0,0,0.12278322855016,0,0,0,0,0,0,0,0,0,0,0,0,-0.282079956844148,0,0,0,0.121357062502055,0.244095557119101,0,-0.0434926732253008,0,-0.0265947161988693,0,-0.245050236606482,0,0,0,0
X601699.SH,0,0,0,0,0.0770701219590535,0,0,0,0.144736417022791,0,0,0,0,0,0,0,0,0,0,0,0.191912595337521,0,0,0,0.138538431316791,0,0.0583178591681653,0,0,0,0,0.372787865369181,0.158195000255489,0,0,0,0,0,0,0.0421254354055093,0,0,0,0,0,0,0,0,0,0,0.0204079306451893,-0.0105822025034761,0.0260502043185494,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132121467913754,0,0,0,0,0,0,0,0,-0.158375431379951,0,0,0,0,0.0832021437354147,0.0386698512319074,0,0,0.0220377459660159,0,4.33680868994202e-19,0.483129778857592,0,0,-0.0394403888804131,0,0,0,0,0,0.00830105647516242,0,0,0.32655531696203,0,0,-0.0649286691443271,0.0335170828811663,-0.0043839436418535,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.208833720228993,0,0,0,0,0,0.16842008003126,0,0.343976069257921,0,0.317476508721997,0,0,0,0,0,0,0,0,0,0,0,0.0772539990071359,0.235166126256876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406251990446461,0.0523736050665667,0,0.0392998125486516,0,0,0.208623496512687,0.120016018765702,-0.0307264286988776,-0.032092241045084,0.0246423842929146,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.2361072609805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438683781786043,0,0,-5.42101086242752e-20,0,0,0,0,0.171968042994952,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0628482741043528,0,0,0.0341655625837984,0.0562327120573069,0,0,0,0,0,0,-0.000912318941425416,-0.0251340144698883,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244404154685201,0,0,0.00390797814922726,0,-0.0293518395866794,0,0,0,-0.00294215347994064,0,-0.0674863991520578,0,0,0,0,0,0.0961486996202552,0,0,0.0976362743219951,0,0,0,0,0,0,0,0.0816587381113777,0.00999503305650537,0,0,0.25495616254781,0,0,-0.0259256806211294,0.0231066433345774,-0.0537479372735705,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.197240063611701,0,0,0,0,0,0,0,0,0.0192690711853872,0,0,-0.0863388424998749,0,0,0.00691655961423306,0,0,0,0,0,0,0,0,0.258647359765294,0,0,0.156073069757398,0,0,0.0988342752867605,0,0.117658968344426,0.157175207712436,0,0,0,0,0,0,0.0310824448930063,-0.0224011335905655,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385309525468126,0,0,0,0,0.0480789720816803,0,0.166575147930362,0,0,0,0,0,0.115259382006926,0,0,0,0.0444835727337069,0,0,0,0.0495488470411705,0,0,0,0,0.0146169713082246,0,0,0.0747260498546941,-0.0169638379275614,0,0,0.00492098464385944,0,0.0119618346022068,0,-0.0208954666332336,0.0109040934965813,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.454126375673868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424023030002715,0,0,0,0,0,0,0.0377065170779608,0,0,0,0,0,0,0,0,0,0.0148204647231621,0.101476312813057,0,0.114723718365081,0,0,0.1383802057429,0,0,0,0,0,0.0293415743792573,5.42101086242752e-20,-0.0105872096641955,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00689962634632272,0,0,0,-0.160071324254333,0,0,0,0,0,0,0,0,0,0,-0.255693853917283,0,0,0,0,0,0,0,0,-0.258932947697859,0,0,0,0.272082346327091,0,0,-0.237161808157417,0,0,1.73472347597681e-18,0,0,0,0,-0.165323187511951,0,0.211497256055353,-0.483474702416698,0.366778694702378,-0.183291714380018,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0636293921143275,-0.426051724900741,0,0,0,0,0,0,0,-0.126451017082679,0,0,0,0,0,-0.229055304146331,0,0.105639607071564,0,0,-0.00956297746763977,0,0,0,0,0,0,0,0,0,-0.128943464265178,0,0,0,0,0.148806011557898,0,0.156700564274025,0.0305297980702772,0,0,-0.208410192176002,0,0.923754677765302,0.362140191143122,0,0,0,3.69389769461805,0
TED,0,0,0,0,0,0,0,0,0.224537050666141,0,0,0,0,0,0,-0.128531569367134,0,0,0,0,0,0,0,0,0.0153790533348601,-0.174652654425371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13579272056,0,0,0,0,0,-0.0278561716358892,0.45959898737654,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.274476929814842,0,0,0,0.142622816875218,0,0,-0.0728275226551212,0.0793402662178499,0,0,0,0,0,0,-0.119273738056546,0,0,0,0,0,0.108104985248136,-0.0459943362186039,0.12821757839164,0,0,0,0,0,0,0,0,0,-0.0571431654775774,0,0,0,0,0,0.0664822884955868,-0.00878130565494956,-0.0357976758257543,0,0,0,0,0,0
MKreturn,0,0,0,0,0.321121252869442,0,0,0,0,0.0724669850741462,0,0,0,0,0,0.151695818839514,0,0,0.06244563032966,-0.0462572004909995,0,0,0,0,-0.0477727391327405,0,0.0512034231479622,0,0,0,0,0,-0.07562099161192,0,0.0289384491113278,0,0,0,-0.00712776347897446,0,0,0,0,0,0,0,0,0,0,0,-0.0589491699782944,-0.0108040231916501,-0.0157050092553316,0.0211140364878531,0,0,0,0,0
MKvol,0,0.00542545239115969,0,0,0,0.00822148298442029,0,0,0,0,0,0,0,0,-0.00532047936070061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134547565783806,0,0,0,0,0,0,0,-0.00287200521139243,0.00413452432773956,0,0,0,0,0,-0.00849993403334472,0,-0.0148873431487375,0.0229246814186812,-0.0140352235217444,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202495181479264,0,-0.0198913520643756,0,0,0.0152613940047786,0.000279534368196184,0,0,0,0,-0.0086116509561147,0,-0.00825027656939306,0,-0.027383555692361,-0.00684230227843159,0,0,0,0,0,0,0,0,0.00850538133847193,0.0271381046909668,0,0,0,0.0118967711660076,-0.0129805549707234,0,0.0330911979154075,-0.0188110654310067,0,0,0,0,0,0
CarbonVol_Hubei,-0.0196246894306645,0,-0.00704608930651274,0,0,-0.00398385342817363,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00160168213765503,0,0.00107090553566516,0,0,-0.00478202048865693,0,0,0,0,0,0,0,0,0,0,0,0.000623345202942238,0,0,0,0,0,0,0,0.00150363116464633,0,0,0.0103921967940447,0.00502641938862163,0,0,-0.0254904547142838,0.031382214930139,0,0.000208821989690295,0,0,0,0
