,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600660.SH,X600309.SH,X600489.SH,X000723.SZ,X600623.SH,X000792.SZ,X600299.SH,X002466.SZ,X601158.SH,X000898.SZ,X000959.SZ,X002075.SZ,X000983.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000937.SZ,X000630.SZ,X601699.SH,X600352.SH,X600549.SH,X000012.SZ,X000539.SZ,X000060.SZ,X000027.SZ,X600176.SH,X002092.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0476445267502335,0,0,0.0141200566501255,0,0,0.00200206897283238,0.0488985251019273,0,0,0,0,0,0,0,0,0,0.0111548199337984,0.000191626561831868,0,0,0.00835583882053717,0,0,0,0,0.0025907754280099,0,0.19641249535666,0,0,0,0,0,0,0,0,0.0418198604974735,0,0,0.016768865067737,0,0,0,-0.00582566049919251,0,0,0,0,0,0
X600028.SH,0,0,0.0555810898029573,0,0,0.00446029621931126,0,0,-0.0290019083116783,-0.00818987736587038,0,0,0,0,0.0439408377618505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210727329423989,0,0,0,0.0390847606260434,0,0,0.267324320355634,0,0,0,0,0,-0.0320958132293768,0,0,0,0,0,0.0791439581713746,0,0,-0.00218668193158073,-0.0124014044534185,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.140229311860431,0.162070398927123,0,0.0761487370397171,0,0,0,0,0,0.105012318651912,0,0,-0.00175737644516682,0,0,0,0.0420001361888228,0,0,-0.188648235991868,0.0399840315128166,0,0,0,0,0,0,0,0.0278194507617492,0,0,0,0.0713889333749577,0.0675354313759861,0,0,0.0116873978567183,0,0,0,0,0,0,0,0,0,-0.05944697385878,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0569460691924036,0,0.0232593228252319,0,-0.0404135880383489,0,0,0,0,0.0621862187678973,0,0,0,0,0,0,3.94975506759969e-05,-0.0326562812334326,0,0,0,0,-0.0481394727042896,0.0139768266544303,-0.0435780892260606,0,-0.0336997322310996,0,0,0,0,0.0647813550198888,0,0.00643698627329766,0,0,0,0,0,0,0,0.12259973388897,0.000538311116532921,0.0341853973776773,0,0,-0.0422268635932636,0.040422321733238,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.528696293547517,0,0,0.0533420855061488,-0.0111814616602675,0,0,-0.0904094457788238,0,0,0,0,0,0,0,0,0,0.0610568880216723,0,0,0.0311047932628451,0,0,0,0,0,0.0199774279301014,0,-0.0790182154846697,0,0,0,0,0.0163993314870023,0,0.251213479278543,0,0,-0.0175245643137706,0,0,0,0,0,-0.0270168504010302,0,0.0726629811365522,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.142639028338732,0,-0.049628826242386,0,0,0,0,0.0729053139385658,0,0,0,0,0,0,0.156454057540973,0.0968331615590465,0,0.047280047938609,0,0,-0.0160456630238484,0,0,0.157570366217712,0,0,0,0,0,0,0,0,0,0.11719019506441,0,0,0.121583926659826,0,0,0,0,-0.10886780581778,0,0,0.0360885357939108,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270633024005501,0.0248044716795743,0.0178767672810503,0,0,0,0,0,0,0,0.0101294065364731,0,0,0.0782640516211634,0,0,0.00380782782544265,0,0.0460700225579284,0,0,0.132881104240553,0,0,0,0,0.0717946034105859,0,0,0,0.0369094303015895,0,0.143452993031618,0,3.46944695195361e-18,0.0162503231738048,0,0,-0.0360733197788956,0,0,0,0,0,0,0
X601898.SH,0,0,0.280990095773106,0,0,0,0,0,0.0327252645982599,0,0,0,0,0.113341196134062,0,0.0134243879484547,0,0,0,0,0,0.026590998957825,0,0,0,0,0,0,0,0.0229535395956672,0,0,0.0390951880772148,0.233241366972222,0,-0.131556934941902,0,0,0.0237265813975368,0,0.026892605419532,0.382702207917827,0,0,0,0,0,0,0,-0.049556583611563,0,0,-0.0620597360699426,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0938342534572358,0.17090506981781,0,0,0,-0.0406546186490434,0,0,0,0.207362714261497,0,0,0,0,0,0,0,0,0,0,0.0437026092225915,0,0.0741951848531082,0,0,0,-0.0230929397732508,0.0934829062103174,0,0,0,0,0,0,0,0.607125544830599,0,0,0.0358486715404332,0,0,0,0,0,0.0752393161973856,0.0248711119965631,0,-0.0797023562913656,-0.0197435114095037,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.225856003717539,0,0,0,0,0,0,0,1.02247938838576,0,0,-0.034292093582378,0,0,0,0,0,0,-0.00936518309408018,0,0,0,0,0,0.0251003886489752,0,0,-0.0528054516443828,0,0,0,0,0,0.156176326817276,-1.73472347597681e-18,0,0,-0.00958347140187584,0,0,0,-0.187288572387349,0,0
