,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X002460.SZ,X600795.SH,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000723.SZ,X600489.SH,X000959.SZ,X002271.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000630.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0631957068856899,0,0,0,0,0,-0.0762100688066824,0,0,0,0,0,0,-0.380343611345161,0,0,0,-0.00999973309170358,0,0.0707857986211367,0,0.156274499321877,0,0,0,0,0,0,0,0,0.133143235939045,0,0,0.0112514701071784,0,0,0,0.0611125574150979,0,0.106319846124564,0,0,0,0,0,0.00882333069518659,0,-0.0293464734052053,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0679463547434445,0,0,0,0,0,0,-0.0618356608587267,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0707417848383565,0,-0.00748628336798577,0,0,0.00468080652333478,0,0.0397057571022093,0.0093650928117097,0,0,0.267418593341126,0,0,0.362041325335166,0,0,0,0,-0.0164701685743449,0,0,0,0,0,-0.129581113271119,0,-0.0448390293666371,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33937685235142,0,0,0.0575436321867847,0,0,0,0,0,0,0,0,-0.0497197249796019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466333385000745,0.0387998345158527,0.0510327281863131,0,0,0,-0.0330135949711081,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0700097128387244,0,0,0,0,0,0,0.212711386139301,0,0,0,0,0,0,-0.0243620050993243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535471712712214,0,0.0269592439268642,0.419898682871722,0.135078364947766,0,0,0,0.0328939865313549,0,0,0,0,0,0
X601991.SH,0,0,-0.0760409365701595,0,-0.0416711148366955,0.102643430777497,0,0.00565397929390363,0.163332700236971,0,0.0334064074755672,0,0,0,0,0,0,-0.0434635615710307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323172847925038,0.198997265736886,0.0110569744426066,0,0,0,-0.0468119215806696,0.00995659127425613,0,0,0,0,0,0,0,0,0.0988549046878457,0.0850583633529949,0,-0.015170738520546,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0871793386520532,0,0,0.0881588611107477,0,0,0,0,0,0,-0.0123054983940685,0,0,0,0,0,0,0.0103275344432424,0,0,0,0,0,0,0,0,0.0367720009738963,0,0,0,0.00925714793780249,0.661872532663087,0,0,0,0,0,0,0,0.00511425022501001,0,0.0197154870382662,0,0,0,0,0,0.00484832820033255,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.255996669104051,0,-0.0336841115680329,0,0,-0.140013884998936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288276868507236,0.126710704903614,-0.066594416303203,0,0,0.05514670044769,0.241113947451898,0,0,0,-0.0625256430630586,0,0,0,0,0.027467900674163,0,0,0,0,0,0.731911671193214,0.191511124248265,0,0,0,0,-0.048087943158145,0,0,0,0,0,0
X600886.SH,0,0,0.0154927384423185,0,0.0431781587511868,0,0,0,0,0,0,0.0141720071443557,0,0,0,0,0,0,0,0,0.0806353433143363,0,0,0,0,0,-0.00943309774467192,0,0,0,0.0255192147181974,0.0526501691665858,0,-0.0603170953049945,-0.0498752421256315,0,0,0.0717816790584588,0,0,0,0,0,0,0,0,0,0,0,-0.122549634141726,-0.0412665199180006,0.0337800428831794,0,0,0,0,0,0
X000898.SZ,0,0,0,0.173048985730448,0,0.0116273972243431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181123230706522,0,0,0,0,0,0,0.0848580740821701,0,0,0,0,0.600909511701056,0,0,0,0,0.0279676275310671,-0.00695740483753434,0,0,-0.0328456627258844,0.00482345088308563,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.30247648896339,0,0.43501620478226,0,0,0.105368395885281,0.227071877868328,0,0.0175877969753442,0,0,0.483606733752651,0,0,0,-0.317315101250832,0.26487813017356,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.311853135285942,0,0.134380729231403,0,0,0,0,0,0,0.373854587822092,0,0,-0.454707774153377,0.112048243316206,0,0.432502118573214,-0.0631473047900814,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0539713898621964,0.00759837745771171,0.135309024043741,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0551700624750725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328519887339021,0,0,0,0,0.0736560145997456,0,0,0,-8.67361737988404e-19,0.142286334975392,0.0242783691278866,0,0,-0.0616824262574698,0.0108569508544546,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318368825634741,0,0,0,0,0,0,0.115866708625465,0,0.30776943093687,-0.10421203349051,0,0,0,0,0,0.0410161205781251,0,0,0,0,0,0,0,0,0,0,0.0207376813986265,0,0,0,0,0,0,0,0,0,0.165978019602361,0,0,0,0,0,0
X600157.SH,0,0,0,0.00201305267842416,0,0.0303333011166327,0.0383068215924251,0,0,0.116692791941266,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0656338960212631,0,0.0525141871276896,0,0,0.0255734616013969,0,0,0,0,0.0696613094735877,0,0,0.0226872586067398,0,0,0,0,0,0,0.0597925083151696,0,1.73472347597681e-18,0,0.000544465639358414,3.46944695195361e-18,0,0,-0.0290901158977873,0,0.00566933562865481,0,0,0,0,0,0
X600027.SH,0,0,-0.042573266217419,0,0,0,0,0,0,0.116897797021519,0.035924770932256,0,0,0.0387147779329467,0,0,0,0,0,0,-0.089670497071289,0,0,0.0400509217261426,0,0,0,0,0,-0.00933356838164144,0,0,0.0682597997961713,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0243741497350515,0,-0.0114936539134506,-4.33680868994202e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.165362573113912,0,0.3188149259748,0,0,0,-0.0630814154104591,0,0,0,0,0,0,0,0.131242011159123,0,0,0,0,0,0,-0.0306055280160584,0,0,0,0,0,0.512409638031784,0,0,0,0,0,0,0,0.11363965820534,-0.0256868280938676,0.126285058694148,0,0,-0.0125688791285078,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.661704227523162,0,0,0,0,0.214736014372033,0,0,0,0,0,0,0,0,0,0.23324252529764,0,0,0,0.0119459394840166,0,0.174858485705688,0,0,0,0,0,0,0.569871418672922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165687214569636,0.269420665039386,-0.147276730419941,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0306768622667741,0,0,0,0,0,0,0,0,0,0,0,0,0.0615003242948872,-0.00712829816370856,0,0,0,0,0,0,0,0,0.0946944752445066,0,0,0,0.0412713759893198,0,0,0,0,0,0.061316483133701,0,0,0,0,0,0,0,0,0.0263216622432288,0,-0.0804494249272206,0,0,-0.0375365138234815,0.0527522214116737,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.0694744896774243,-0.023829875030994,0,0,0,0,0,0,-0.0377532029075088,0,0.133758138872865,0,0,0.105246948693522,0,0.0440181267158453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817070881058724,0,0,0,0,0,-0.0525487000081279,0,0.221057526006081,0,-1.73472347597681e-18,0,0,-0.0359885682231133,0.00942987038453644,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0848013543679234,0.294864729986222,0,0,0,0,0,0,0,0,-0.0941034360192758,0,0,0.00702543330704973,0,0,0,0.03747945967903,0,0,0,0,0,0,0,0,0.0546074266370465,0,0,0,0.0488229143117808,0,0,-0.0267440578019462,0.0335878284767666,0,0,0,0,0.0267573287401528,0,0.177858980119917,8.67361737988404e-19,0.0528710595136558,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.133184602691837,0,0,0,0,0,0,0.0775987799984868,0,0,0,0,-0.0206013192327916,0,0,0,0,0,0,0,-0.0556530016243825,0,0,0,-0.0977530820577666,0,0,0.13129718978223,-0.147133984558281,0,0,0,0,0,0,0,0,0,0,0.0611412301050749,0,0,0,0,0.0987311121097936,0,0,0,0,0.00246703967025774,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.014181822835236,0,0,-0.0203572068990354,0,0,0,0,0,0,0.0668600356808723,0,0,0.282472312653041,0,0,0,-0.0094653348876087,0,0,0,0,0.0857208865802908,0,0,0,0,0,0,0,0.0309145778827065,0,0,0,0,0,0,0,-3.46944695195361e-18,0.158739052009379,0,0,0,0,0.00869084297061643,0,0,0,0,0,0
X000959.SZ,0,0,0,0.116047858115586,0,0,0,0,0,0,0,0,0,0,0.0284128391830266,0,0,0,0,0,0,0,0,0.0262743293464438,0.0245249934594189,0,0.0811067458357054,0,0,0.0138195909171783,0,0,0,0,0.0607706112063735,0,0,0,0,0,0,0.105479843040266,0,0,0,0.0632000910338298,0,0,0,0,0,0.0237371597371322,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0138976098120331,0,-0.114068799633589,0,0,0,0,0,0,0,0,-0.0232335198035915,0,0,0,0,0.053199508403925,0,0,0,0,0,0,0,0.00114968085924688,-0.326323052722619,0,0,0,0,0,0,0,0,0,0,-0.0647629331503691,0,0,0,0,0.137268637470367,-0.180269796010052,-0.0771693967697936,0.097680475657378,-0.0602989580072238,0.0541760215088285,0.23594882073373,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0539517088295849,0,0,0,0,-0.0222532160254584,0.10432054985488,0,0,0,0,0,0.0661677326566537,0,0,0,0,0,0,0,0.199468993212594,-0.0298990315341278,0,0,0.0893733182123625,0,0,0,0,0,0,0,0,0,0.0204531056952037,0,0,0,0,0,0,-0.0968278240046569,0.120347085117827,0.035412477801716,0,-0.113344873797932,0.120841894344057,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.0731837649717286,0,0,0,0,0,0,0.192886901508936,0,0,0,0.0925645574084404,0,0,-0.0623463921223646,0.0451103432178105,0.210908551061665,0,0,0.0306531699256263,0,0,0,0,0,0,0,-0.000287357207182428,0,0,0,0,0,-0.124106952770462,0,0,0,0.188898579303112,0.160019683362366,0,-0.0228078593932509,-0.00719198747662342,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0666179517823295,0,0,0,0,0,0.0812763448302178,-0.0486524152362411,0,0,0,0,0,0,0.00704855564444176,0,0,-0.0135990573398618,0,0.0318890177465654,0,0,-0.00700787665330863,0,0.0139402138415005,0,0,0,0,0,0,0,0.0766939801464904,0,0,0,0,0,0,0,0,0.0320675230790324,0,-0.00283954610081581,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0214795432467895,0,0,0,0,0,0,0,0,0,0,0.27985512014692,0,0,0.0758282977372385,0,0,0.222339965207017,-0.0511657646549181,0,0,0,0,0,0.0137285771300612,0,0,0,0,0,0,0.132302412678164,0,0,0.00874906400248204,0.285887233375234,0,0,0,-0.0121117715577688,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00184882489023144,0,0.0110762020728698,0.00335289365706887,0,0.0717040473110726,0,0.0183430873872468,0,0,0,0,0,0,0,0,0.118399058308461,0,0,0,0,0,-0.0401087036158782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347655832051526,0,0.00632955363585322,0,0,-0.000303158737003636,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.153366974626237,0.225233413522383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433193259068433,0,0,0,0,0,0,0,-0.232974107176234,0.264236078712207,0,0,0,0,0,0,0,0.20815485615651,0,0,0,0.000399297445499631,0.0693414928541203,0,0,0,0,-0.00436828599836041,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0402143871305649,0,0.0176841847639147,0,0,0,0,0,0,0,0,0,0.462511209627996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472303146199653,0,0,0,0.0922850851941252,0,0,0,0,-0.0206942347409755,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.0749667044482953,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.164885102549038,0,0,0.0715608770852476,0,0,0,0.204136723869073,0,0.232243862021777,0.00775401234515834,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.278623046456242,0,0,0.0261077224391021,0,0.316668566936681,0,0,0,0,0,0,-3.46944695195361e-18,0.0369271842076217,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413416998263458,0,0.611707582274249,0,0,0.172401764015656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402446621443933,0.00330632659481153,0,-0.0455539032340989,0,0.036942994861733,0,0.0155047389974309,0,0.0878409973332782,0,0,0,0,-0.00493860564305178,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.551536262159528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333764436003127,0,0,0,0,-0.0970852011121281,0,0,0,-0.367900224477534,0,0,0,0,0,0,0,0.119072781465964,0,-0.0012087795494483,0,0,0.209261491305753,0,0,0,-0.17142198164665,0.0973149898639636,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0274118854729324,0,0.0247075879111127,0,0,0,0,0.191261335759307,0,1.35525271560688e-20,0,0,0,0,0,0.0775540456804541,0.0654688644141016,0,0,-0.0193915458420981,0,0,0,0,0,-0.00120717815297611,0.0523358128158737,0,-0.0162331974526755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107720364336365,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0466952649560751,0,0,-0.00387667939749474,0.0810430203008747,0,-0.0924474444947162,0,0,-0.0373706028286001,0,0,0,0,0,0,-0.0969460730169676,-0.0289385072154062,0,0,0,0,-1.73472347597681e-18,0.0238947724215472,0,0,0.0306081864202565,0,0,0,0,0,0,0,0,0,0.0465973676296873,0,-0.0144026671782886,4.33680868994202e-19,0,0,0,-0.0359580150035189,-0.00312653738126455,0,0,0,0,0,0
Slope,0,0,-0.384425252093625,0.28514508924037,0,0,0,-0.121537425422734,0,0,0,0.133152031900957,0,0,0,0,0,0,-0.166683914881657,0,0,0,0,0.47700393379937,-0.198659709105938,0,-0.30210701722558,0,0,0.317880890884153,0,-0.619156816164543,0,0,3.46944695195361e-18,0,0,-0.0932386146332017,0,0.18104363161647,0,0,0,-0.102917537408155,0,0,0,0,0,0,0,0.915858335070405,-0.412361089424681,0,0,0,0,0
TED,0,0,0,0,0,-0.0671351075390908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442751951174367,0.112668902271433,0,0,0,0,0,0,0,0,0,0,0,0,0.0918014928703738,0,0,0,0,0,0,0,0,0.100334526814326,0,0,0.941531883370184,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.046201729902809,0.0361194193457299,0,0,0.196757355264816,0,0,0,-0.298465140257126,0,0,-0.132490536792921,0,0.0800175067113694,0,0.0548016152586644,-0.0841397442756644,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.00281869014801861,0.279299923505628,0,0,0,0,0,0.131254472346881,0,0,0,0,0,0,0.0458680951426313,-0.0282148338376565,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0546661272606529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112682808501842,0,0,0,0,-0.0316563197929356,0,0,0,0,0,0,0,0,0,0,0,0.00123918859960787,0,0.0477236646415452,0,-0.0397071672502141,0,0,0,0,-0.00981048461472104,-0.00336008335266624,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000827169511079731,0,0,0,0,0,0,-0.00262700438891991,0.000668542412043644,0,-0.000121419151610638,0,5.42101086242752e-20,0,0,0,0,0,0,0.00127020400623378,0,5.38673804760192e-05,0,0,0,-0.000574019707525101,0,-0.00210081189374733,0,0,-0.00218770643485033,0,0,0.00155342620609814,0,0,0,0,0,-0.000750553462819155,0.00225802547854634,0,0,0,0,0,-0.000994803160462178,0.00186838369234351,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0277679499097507,0,0,0,0,0,0,-0.02400970835873,0,0,-0.0113988924152816,0,0.0044360029070251,0,0,0,0,0,0,0.00721819911927747,0.0101866523630463,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00298764245902122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231144773315052,0.0724099680744255,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.022545998150821,0,-0.00351938155464261,0,0,-0.00222130639836545,0,0,0,-0.00576848870645215,0,0.0250854072748851,0.00449973205079098,0,0,0,0,0,0.00671092411704579,0,0,0,0,0,0,-0.0183717336663418,0,0,0,0,0,0,0,0,0,0,0.00435735922513412,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0210215509382776,0,0,0,0,0.0235806743112756,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135413094876967,0,-0.00865487548482988,0,-0.00236151746572003,0,0,0,0,0,0,0,0,-0.0186014693645126,-0.00489552578340182,0,0,0.00481871025381674,0,0,0,0,0,0,0,0.00127824775515417,0,0,0,0.00336859665744728,0,-0.00741730588798453,0,0,0.0235806241977622,-0.0165119428782105,0,0.000612780331070062,-0.0444861532985609,0.0463167074696059,0,0,0,0,0,0
