,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X000709.SZ,X300072.SZ,X002460.SZ,X600352.SH,X600339.SH,X600583.SH,X000553.SZ,X600808.SH,X002110.SZ,X600801.SH,X000786.SZ,X601158.SH,X000883.SZ,X000629.SZ,X000301.SZ,X600219.SH,X000408.SZ,X000792.SZ,X600426.SH,X000932.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.13831890558235,0,0,0,-0.102647918017047,0.13690279814372,0,0,0,0,0,0,0.0305026947193669,0,0,0,0,0,-0.00502197717532709,0,0,-0.0336262650624942,0,0,-0.0379098880132749,0,0,0,0,0.225817344299417,0,0,0.0376098236640459,0,0,0,0,0,0,0,0,0,0,0.0401603089090666,0,0,0,-0.125701838417415,0.0140401711143849,0.00644701372920696,0,0,0,0,0,0
X600028.SH,0,0,0.175884253322965,0,0,0,0,0,0,0,0.0398252054230212,0,0,0,0.133193996163176,0,0,0,0,-0.0806396178431427,0,0,0,0,0,0.0250769844955448,0,0,0,0,0,0,0,-0.0689140395752002,0.102640961181034,0,0,0,0,0,0,0.0459296666445785,0.0507384451927158,0,0.139633256185381,0,0,0,-0.0598560759567571,0.0052462141397599,0,0,0,0,0,0,0
X601088.SH,0,0.126375244721149,0,0,0.197090807591948,0,0,0,0.0354391993360438,0,0,0,0.0733607091489669,0.0543363126102108,0,0,0.0896049660993138,0,0,0,0,0,0,0,0.0129911783192467,0,0,0,0,0,0,0,0,0,0,0.0942001907800838,0,0,0,0,0,0,0.0754211011992108,0.000926171444208322,0,0,0.0994217568469636,0,0,-0.0110835377714793,-0.0412689625365834,0,0,0,0,0,0
X600585.SH,0,0,0.0320475709775075,0,0.107374858706097,0,0,0,0,0,0,-0.0362788119025353,0,0,0,0,0,0,0,0.0502720076701368,0,0,0,0,0,0,0,0,0,0,0,0.0757346119549764,0,0,0,0.286204515113271,0.342088091343626,0,0,0,-0.130534629708657,0,0,0,0,0,0,0,0,-0.00960850374443759,-0.0133266390863446,0,0,0,0,0,0
X600019.SH,0,0,0.0596202933242148,0,0,0,-0.0416739894156658,0,0,0,0,0,0,0,0,0,0.0505879462000318,0,0.340561924390347,0,0,0,0,0,0.111384027208411,0,0,0,0,0,0,0,0,0,0.00274328094029489,0,0,0,0,0,0,0,0,0,0,0.299961218806577,0,0,0,0.00601995061429569,-0.00242958461114465,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0335661731730668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461968443193427,0,0,0,0.0680626932098513,0,0,0,0,0,0,0,0,0,0.0924654671681666,0.102878973875399,0,0,0,0,0,0,0.0173190951895764,0.191245722429007,0,0,0,0.045735441520696,0.0238220893107842,0.00805351421383211,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0417715873059083,0,0,0,-0.0399989851239334,0,0,0,-0.0109951400761088,0,0.0878505331336207,0.681419744244887,0,0,0,0,0,0,0,0,0.0460387210912469,0,0,0,0,-0.0244275473935863,0.0740658129413177,0,0,0,0,0,0,0.056312399205356,0,0,-0.230535860650419,0,0,0,0,0.0180372978567385,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156497126602715,0.0239900249459681,0,0.255752908268004,0.0371380397314293,0,0,0,0,0,-0.0819606382825844,0,0,0,0,0,0.00828277877135272,0,0,0,0,0,0,0.198836613695381,0.00777263673473091,0.0968547226254664,0,0.0444754372595838,0,0,0,0.0122812744895325,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0157681802069551,0,0,0,0,0,0.200719093805773,0.102223315637099,0,0,0,0,0,0,0,0.0855514555947848,0,0,0.0218808299009492,0,0,0,0,0,0,0,0.0139864492482787,0,0.116879908520646,-0.0240132415322151,0,0,0,0,0,0.124297583796039,-0.0015116888467161,0.0609302735139861,0,0,0,0,0,-0.00862875158273138,-0.00372728958003834,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0493530187627811,0,0,0,0,0,0.114616268538059,0,0,0,0,0,0,0,0.107979810726774,0,0.11936850329945,0,0,-0.0905420006607988,0,0,0,0,0.0178962487030723,0.10797063241879,0,0,0,0,0,0,0,0,0,0,0.0134093980948308,0.0491713005472867,0,0,0,0,-0.0463904923313958,0.00156376544362386,-0.00593405270174983,0,0,0,0,0,0
X600688.SH,0,0.305952129231106,0,0,0.00916500096359968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249081769516945,0,0,0,0,0,0,0,0.00837271080568527,0,0,0,0.00446052325877133,0,0.0281197337497086,0,0,0,0,0,0,0,0,0,0,0.0736710345069575,0,0,0,-0.0540146003580931,0.00388227230248231,-0.0079869656943978,0,0.0876684344691754,0,0,0,0
X600660.SH,0,0.0695462266739597,0,0,0,0.165717235072659,0.0608129986569595,0,0,0,0,0,0,0,0,0,0,0.177131377301174,0,0.202172963829654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107882357219427,0,0.118964929403867,0,0,0,0.07451977468781,-0.00110568924918608,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985648478837416,0,0,0,0,0.0420493894639453,0,0,0,0,0,0,0,0,0,0,0,0,0.360217490524653,0.130907453794767,0,0.0185933209060161,0,0,0,0,0,0,0.0371447575341627,0,0.0530353537908569,0,0,0,0,0,0,-0.000234568231549285,0,0,0,0,0,0
X600188.SH,0,0,0,0.0128501015093846,0,0,0,0,0,0,0,0,0.28164365060909,0,0,0,0.134982901671927,0,0,0,0,0,0,0,0,0.0418547919404403,0,0,0,0,0.0371316684563946,0,0,0.185898839941916,0.0992915302716177,0.0223053754348863,0.0687161067590662,0,0,0,0,0,0,0,0,0.124943483350447,0,0,0,0,-0.00414841230645425,0,0,0,0,0,0
X600886.SH,0,0.122899910827286,-0.0137404281081766,0,0,0,0.185860208854561,0,0,0,0,0,0.142227232655754,0,0,0,0,0,0,0,0.0575099364885365,-0.00308388042079221,-0.0381919378774243,0,0,0.0643632152098547,0,0,-0.0165827374981997,0,0,0,0,0,0,0,0.066669596842832,0,0,-0.0626327574329602,0,0,0,0.0402933612836955,0,0,0,0,0,0.000788200782207149,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0464384477107628,-0.00552394848526122,0,0,0.0769010960587051,0,0,0.0762693268961274,-3.46944695195361e-18,0,0,0,0.0438021077260678,0,0,0.201967200762791,0,0,0,0,0,0,0,0,0,0.0342178966121766,0,0,0,0,0,-0.010696721471292,0,0,0,0,0,-0.074895459674121,0.0548110868401957,0,0,0,0,0,-0.000585355528806295,0.00202532527194369,0,0,0,0,0,0
X600362.SH,0,0.244174886068304,0.148493348121672,0,0.15013133192617,0.1331172577587,0,0,0,0,0,0,0.0547647797735902,0.0503171115871883,0,0,0,0,0,0.0106579515266507,0.0111444329492331,1.6940658945086e-21,0,0,0,0,0,0,0,0,0.0794158564241444,0,0,0,0,0,0,0,0.0359616384614654,0,0,0,0,0.0581360104410781,0,0,0,0,0,0,-0.0108638463503234,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0359976776600045,0,0,0,0,0,0,0,0,0,0,0,0,0.094276697398747,0.0720378686633874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733449137922171,0,0.0416346083697507,0.0682555951238409,0.0281662564493704,0,0.692867735062717,0,0,0.0118961136312181,0.0209950333823768,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0575576266369438,0,0,0,0.0652603285868084,0,0.027635209439941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378082882817888,0.583939923968087,0,0,0,0,0,0,0,0,0,-0.00583320941210096,0,0.12401301968539,0,0,0,-0.00358805564487098,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0325580488752952,0.198555530814339,0,0,0,0,0,0,0,0,0,0.299436210933511,0,0,0,0,0,0,0,0,0,-0.051067465772754,0,0.55811204070674,0,0,0,0,0,0,-0.343156800397824,0,0,0,0,0,0,0.201236695312662,0,0,-0.0392986301714599,0,0,0,0.017516192527853,-0.0336859606668426,0.228626775462802,0.223786750910996,0,0,0,0
X600027.SH,0,0,0,-0.159162583404232,0,0.0483153354340896,0.289877811260581,0,-0.0931605475599937,0,0,0,0,0,0.300082986903245,0,0,0.0956522247053489,0.446509982378031,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987489731186773,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672447388273585,0,0,0,-0.018361950420807,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-2.16840434497101e-19,0,-4.33680868994202e-19,0,0,0,0,0.306926588876797,0,0,0,0,0,0,0,0,0,0,0,0.38024772827406,0,0,0.254025045112962,0,0,0,0.0253303558150128,0,0,0,0.060543930156058,0,0,0,0.10589535058519,0,0,0.0552509557851191,0.00986210637084165,0,0,0,0,-0.0401820254397856,-0.0855993688035535,0,0,0,0,0,0
X601992.SH,0,-0.0323820117303873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150444497652841,0,0.106606575727356,0,0,0,0,0,0,1.0842021724855e-19,0,0.183253799183339,0,0,0,0,0,0,0,0.0115730476308938,0,0,0.0433514480125132,1.73472347597681e-18,0.202688680143446,0,0,0,-0.0183823391647229,-0.0282656784594463,0,0,0,0,0,0
X600111.SH,0,0,0,0.272703280587621,0,0,0,0,0,0,0,0,0.181583891479633,0,0,0,0,0,0,0,0,0,0.122680795405097,0,0,0,0,0,-0.0430034535818586,0,0,0,0.019194336590956,0,0,0.0803496048325183,0.0199384120236816,0,0,0,0,0,0,-0.0161870119145909,0,0,0.307707193789677,0,0,-0.0142004343750386,-0.00677124743828326,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.094416929388749,0,0,0,0,0,0,0.168530794077916,0,0,0,0,0,0,0,0,0,0,0.0991555466862315,0,0,0,0,0.18113250399512,0.0359125806650101,0,0,0.04122725953404,0,0,0.0289290335923054,0.104440491868226,0,0,0,0.0511128459317716,0,0,0,0.0225638676345522,0,0,0,0,0.00643818191058868,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859061644235559,0.209954542972755,0,0,0,-8.67361737988404e-19,0,0,0,-0.0486432176047333,0,0,0,0,0.109441962776825,-0.381083732299096,0.550412255695845,0.118413328906907,0,0,0,0,0,0.0630361953092068,0,0,0.0149677206762463,0.525474786007868,0,0,0,0,0,0,0,-0.0744820319354919,-0.00583208652405688,-0.0380268630053065,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0467407401520784,0,0,0,0,0,0,0,0.0206142716697896,-1.73472347597681e-18,0,0,0.185392361564861,0,0.0849437194159022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736557030713861,0,0,0,0.0323145194412243,0,0,0.0921261019058968,0,0.0553188487918736,0,0,0,-0.00976476583665535,-0.0211953719813979,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0516586150908571,-0.356106899042985,0,0,0,0,0,0,0,0,0,0,0,0,-0.016614023454016,0,0,0,0,0,0.14929962501879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371743603754372,0,-0.00945184723513344,0,0,-0.103477632782576,-0.0407670332830564,0.0361038865521669,0,0.417222667138192,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794751772400443,-0.0136853010519588,0.2471275901646,0,0,0,0,0,0,0,0,0,-0.0936656356818183,0.0128734971936747,0,0,1.73472347597681e-18,0.0375289843824875,0,0,0,0,0,0,0.0893098084876935,0,0,0,0,0,-0.0162251432628258,-0.0153427953925298,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.128171259223023,0.0864144190236531,0,0,0,0,0.0376115566876332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159442556215334,0,0.0278613849493401,0,0,0,0,0,0,0,0,0,0.00845272014145085,0,0,0,0.0525893918820145,0.0911721562335692,0,0,0,0.0112946410280056,4.33680868994202e-19,0,0,0,0,0,0
X600339.SH,0.219096539371167,0,0,0,0,-0.0874085279708151,-0.00389040928650362,0,0.0636986670751986,0,0,0,0,0,0,0,0,0,0,0,0,0.0418957169415941,0.128930614377263,0,0,0,0,0.0752794507391463,0,0,0,0.773032911932148,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00361000663455108,0,-0.0569823836415766,0,0,0,0,0,0,-0.0128827387373758,-0.00916537917413208,0,0,0,0,0,0
