,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600886.SH,X600801.SH,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600688.SH,X000786.SZ,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X002466.SZ,X600126.SH,X600299.SH,X600176.SH,X002075.SZ,X600426.SH,X002353.SZ,X600486.SH,X000723.SZ,X600529.SH,X600315.SH,X601158.SH,X600516.SH,X600219.SH,X600612.SH,X000401.SZ,X002409.SZ,X000898.SZ,X000932.SZ,X000883.SZ,X000553.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0365451174417191,0,0,0,0,0,0.159403594229112,0,0,0,0.0598885808705303,0,0,0,0,0,0,0,0,0.0716342098261941,0.0133914277017211,0,0.00847876301368923,0,0,0,0,0,0.0240788438168748,0,0,0,0,0,0,0,0,0,0,0.00465751188315078,-0.0110900898984617,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300145155227612,0,0,0,0,0,0,0.0436598765610977,0,0,0,0,0.145326586071839,0.0552554471395941,0,0,0.0534566775043808,0,0.0500702627873603,-0.00225439237784172,0,0,0.0577440160821408,0,0,0,0,0,0,0,0,0,0,0.00817198615185453,-0.009351062634766,0,0,0,0,0,0
X601088.SH,0,0,0,0.241638265511385,0,0,0,0,0.00557944706117027,0,0,0,0,0,0,0,0,0.0394481540247074,0,0.485062113492525,0,0,0,0,0,0,0,0,0.0195034841705685,0,0,0.0353418468287498,-0.171994363465449,0,0,0,0,0,0.0711322445401562,0,0,0,0,0,-0.0206304675299351,0,0,0,0,0,0,0.0121976781749273,-0.00410686151675811,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.216186628192224,0,0,0,0,0.00671623474049561,0,0,0.488452526565995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876751886958676,0,0,-0.0541455406270084,0,0,0,0,0.0576390394575851,-0.032593129406115,0,0,0,0,0.0125143254840326,0,0,0,0,0,0,-0.0485292391033701,-0.00566991000464136,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111124180476925,0,0,0,0,0,0.234219987283253,-0.0161361359421126,0,0.166128560784809,0,0.148169492812138,0,0,0,0.0348131986759567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103444725697798,0.012475796359346,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0165428281002964,0,0,0,0,0,0,0,0,0,0,0.561657867848648,0,0,0,0,0.0735592341579037,0,0,0,0,0.117580784828552,0,0,0,0.0423561262132194,-0.125702243913045,0,0,0,-0.000915724828744038,0,0,-0.0929601524968178,0,0.197122127763153,0,-0.0912251568025644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.0668862844163741,0,0.122863449894072,0,0,0,0,0,0,0,0,0,0,0,0,0.0308198894836055,0,0,0,0,0.0781421257725768,0.105228477358689,0,0,0,0,0,0,0,0,-0.0199156462771042,0.0424228442172235,0.0375138596769199,0,0,0.0141788746284918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667257874549788,-0.0176152891401145,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0287966049354537,0,0,0.0334735188302053,0,0,0,0,0,0,0,0,0,0,0.17758844975514,0,-0.133135076661697,0,0,0.0976244516652394,0.101581562626542,0,0.0165196217351268,0.000161483920940175,0,0.0968502693652906,0.266978502837918,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336219240332547,0,-0.134603095300989,-0.00788752340634504,0,0,0,0,0,0,0
X600011.SH,0,0,0.261813509253818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225374553897285,0,0,0,0,0,0,0.208313084035874,0,0,-0.124259541301248,-0.0436350893719657,0.17044568043366,0,-4.33680868994202e-19,0,0,0.211938804731134,0,0,0.123732282869801,0,0,0,0,0.0458563478354097,0,0,0,0,0.00639967100884301,0,0,0.00596016739039317,-0.00969727326563976,0,0,0,-0.0162062963417181,0,0
X002460.SZ,0,0,0,0,0,0.0201681404796301,0,0,0,0,0,0,0,0.376015445962475,0,0,0,0,0,0,0,0,0,0.126460838392645,0,0,0,0,0.103297599089004,0,0,0,0.0335372111927063,0,0.00602783515853816,0,0,0.147670451911842,0,0,0.0542706790503918,0,0.355157271099666,0,0.228391098487572,0,0,0,0,0,0.0486177131529111,-0.0173168082441008,-0.0124639565111798,0,0,0,0,0,0
