,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600886.SH,X002271.SZ,X600362.SH,X002466.SZ,X000786.SZ,X600188.SH,X600352.SH,X600688.SH,X600795.SH,X601991.SH,X601992.SH,X600176.SH,X000723.SZ,X600111.SH,X002353.SZ,X600027.SH,X600426.SH,X600516.SH,X600489.SH,X000898.SZ,X600299.SH,X000401.SZ,X000792.SZ,X600583.SH,X600219.SH,X601158.SH,X000932.SZ,X000709.SZ,X000553.SZ,X000883.SZ,X600612.SH,X600160.SH,X600486.SH,X002080.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0970715013642512,0,0.0348517594835794,0,0,0,0,0,0,0.0362802370737004,0,0,0,0.292106116447896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10283435831307,0.0979716831136411,0,0,0.0998776199047563,0,0,-0.0108447615161272,-0.00638877723852424,0,0,0,0,0,0
X600028.SH,0.029885455083831,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.215680805114768,0,0,0,0.090953305674483,0.0257128217754015,0,0,0.159080701442054,0,0,0,0,0,0,0,0.00292258072969267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175330152219122,-0.00342476706033001,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0542477985623703,0,0,0,0.0191769353861995,0,0,0,0,0,0,0,0,0,0.0235183525162913,0.283461281423942,0,0.00622414523301467,0,0,0,0,0.0474324110337776,0,0,0,0,0,0,0.131320929689315,0,0,0,0,0,0,0,0,0.0682153991831266,0,0,0,0,0.014390046909566,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.445296254180956,0,0,0,0,0.00776528243014457,0,0,0,0,0,0,0,0.000980366659016795,0,0.024749940207359,0,0,0,2.16840434497101e-19,0,0,0,0,0.168692422400549,0,-0.00600767941045082,0,0,0.0928660848863472,0,0,0,0,0,0,0,0,0,0,0.0159793168747126,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0452534913247651,0,0,0,0,0.13051409971455,-0.0580370763766411,0,0,0,-0.141854873167243,0,0,0,0,0,0,0,0,0,0.118385684166097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116156634293545,0.274429132139909,0,0.147270027359655,-0.0195499758600502,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0534938890181274,0,0,0,0,0,0,0,0,0,0,0.00324907511248977,0.0668616492592312,0.219530269768631,0,0,0,0,0.0131366967009651,0,0,0,0,0.233155618233873,0,0,0,0.00976587942625787,0.0525791535036702,0.136001591098661,0,0,0.094732427045699,0,0,0,0,0,0,0,0,0.0150747089472334,0,0,0,-0.000763192605253779,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430815655645406,0,0,0,0,0,0,0,0,-0.0061861890436065,0,0,0,0,0,0.872996413881524,0,0,0,0,0,0,0,0,0,0,0,0.248133952894616,0,-0.0199974188760858,-0.0352781390789615,0,0,0.0186704506580591,0.00631881651993716,0,0,0,0.0338801804024582,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.12485793620834,0,0,0.0656972357521156,0,0,0,0,0,-0.053940196985258,0,0,0.164118026237967,0,0,0,0,0,0,0,0,0,0.0882241993341834,0,-0.106898113765544,0,0.158484137902496,0,0,0,0,0,0.214588144300365,0,0,0,0,0.316126160425419,0.187616053774164,0,0,0,0.00243226614316399,0.00195528614938567,0,0,0,-0.0339355786971011,0,0
X600011.SH,0,0,0,0,0,0,-0.0332191943017662,0,0,0.000337988316543189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430719392309542,0,0,0,0.0196017823366569,0,0,0,0,0,0,0,0,0,0,0,0.00312912124891405,0,0.23855708338633,0,0.0994698909866891,0,0,0.0787806339094657,0,0.0227237390743608,0,0,0.00731867311161056,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.162881941241539,0,0,0,0,0,0,0,0,-0.105543074386439,0.141809784066314,0,0,0,0,0,0,0,0,0.0883056839194966,0,0,0,0,0,0,0,0,0,0,0.494686862587904,0,0,0,0,0,0,0,0,0,0.000393437996403158,0,0,-0.0250379574038336,0.0356391287904588,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.00605120508871012,0,0,0.00227170726402641,0,0,0,0,0,0,0,0,0,0,0,0.0617225172033541,0,0.0874308254665552,0,0,0,0,0,0.0386718310222374,0,0,0,0,0.115537161886566,0,0,0,0,0,0,0,0,0,0,0.153578386691777,0,0,0.133953016426145,0,0.0175372244100531,0,0,0,0,0,0,0,0.0161922424666715,0,0
