,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X002466.SZ,X000898.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X600808.SH,X601158.SH,X000629.SZ,X600801.SH,X600219.SH,X000786.SZ,X300072.SZ,X000825.SZ,X000883.SZ,X000553.SZ,X600583.SH,X000539.SZ,X000408.SZ,X000792.SZ,X601699.SH,X000301.SZ,X600339.SH,X002271.SZ,X600612.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.205467538030817,0.0592320875275053,0,0,0,-0.0634375155702774,0,0,0.102492142129298,0,0,0,0,0,0,0.0103564234133454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552643767952248,0,0,0,0,0,-0.145323390092475,0,0,0.00293210990136124,0,0,0,0,0,0.2274320118507,0.260410000113382,0,0,0,0,-0.0260843964292541,0.064823679227827,0,0,0,0,0,0
X600028.SH,0.627762333214335,0,0,0.0537501809855115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341132648431267,0,0,0,0,0,0,0,0,0,0,0,0.0960650575111217,0,0,0,0.0390602106516407,0,0,0,0,0,0,0,0,0,0.0517714869877162,0.21427653028086,0.0727193807294726,-0.033894705265856,0,-0.0208220571520267,0.0962350244811775,0,0,0,0,0,0
X601088.SH,0.184493668004045,0,0,0.0828549232682772,0,-0.135136483865615,0,0,0,0,0,0,0,0,0,0,0,0.0800729902870638,0,0.0760787062123739,0,0.00344876575370605,0,0,0,0,0,-0.0781252972403896,0,0,0,0,0.0802586212134803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492056407500016,0,0.252305059340248,0,0,-0.041433037429024,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.239347534543415,0,0,0,0,0,0,0,0.34900447451968,0,0,0,0,0,0,0.0269927241097627,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.295389376050828,0,0,0,0,0,0,0,0,0.0230359604963839,0.145070738470223,0,0,0.0331943524867402,0,0,0,0,0.0311403268046571,-9.37586163053906e-05,0,0,0,0,0,0
X600019.SH,0,0.205156907867514,0,0,0,0,0.0263957858101664,0,0,0,0,0,0,0,0,0,0,0.183922139243291,0,0,0.0231819392601201,0.325585443659837,0,0,0,0,0.0614666623764316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489192331226879,0.0230725727952662,0.0302317540741048,0,0,0.0203652063601428,0,0,0,0.0360043400638755,0,0
X600011.SH,0,0,0,0.0577902981361089,0,0,0.0619161919365996,0,0,0,0,0,0,0,0,0,0.657519242602308,0,0,0,0,0,0,0,0,0,0,0,0,-0.221921497313588,0,0,0,0,0,0.122569649748592,0,0,0,0,0,0,0,0.045441416430708,0,0,-0.0333186484585102,0,0,0,0,-0.00644280027129593,0.0327515080927513,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.322492946893694,0,0,0,0,0,0,0,0,0.0509277692829977,0,0,0,0,0,0,0,0,0,0,0,-0.261987508777172,0,0,0,0,0.170305355164354,0.18512525490532,0,0.0601099549182106,0,0,0,0,0.784119051112231,0,0,0,-0.0675961340242179,0,0,0.353611869413407,-0.624504961315664,-0.0760641726431041,0.133927449504461,0,0.337855797936959,0,-0.170714389126376,0,0
X600010.SH,0,0,0,0,0,0.00754778101973801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180400146533726,0,0,0,0.0557330129900227,0,6.93889390390723e-18,0,0,0,0,0,0,0.139684219795588,0.121953432295081,0.288895620672866,0,-0.0691606381054952,0,0,0,0,0,0,0,0,0.0352866005407419,0,0,0,0,0,-0.00905262378040613,-0.00655262983406091,0,0,0,0.0256798409264152,0,0
X600547.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067135781390416,0,0,0,0,0.0676774601216868,0,0,0,0.501664192751348,0,0,0.006826846830326,0,0,0,0.0123201065902135,0.203734688763628,0,0,0,0,0,-0.106942084808553,0,0,0,0,0,0.0274215637676727,0,0.00852790325075029,0.00336988907902198,0,0,0,0,0,0
X601898.SH,0.284234429078634,0,0,0,0,0,0,0,0,0,0.0625917258441246,0,0,0,0,0,0,0,0,0,0.0108641870421874,0,0,-0.0303121929553723,0,0.0208113219494204,0,0,0,0.140007282356878,0,0,0,0,0,0,0,0,0,0.0657250791344749,0,0,0,0,0.060248256850016,0.0560323854777222,0,0,0,0.234783059225812,0,-0.0169591255639317,0,0,0,0,-0.0556959325372602,0,0
X601991.SH,0.0180088656493461,0,0,0,0,0,0,0,0,0.127991299275579,0,0,0,0,0,0,0,0,0,0,0.11243219552089,0,0,0,0,0,0,0,0,0.0221799756518815,0,0,0,0.0133933856827131,0,0,-0.0687460263923533,0,0,0.0966282852426995,0,0,0,0,0,0,0,0.0536264869416421,0,0,0,-0.0229244824734812,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.315943810848528,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.137176973008671,0,0,0,0,0,0.465352738604453,0,0,0,0,0,0,0,0,-0.0123788270940809,0.0670185835089156,0,0,0,0,0,0,0.0563974725303241,0.0449757783049759,0,0.0500174123586588,-0.0124212521401592,0.0324551742769975,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0487786574309213,0.163044333766784,0,0,0,0,0,0.122668933156711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831534141821354,0,0,0,-0.060960943013954,0,0,0,0.0329540428108582,0,0,0.116717794981574,0,0,0,0.220347330741157,0.159993946112655,0.0191329493317917,0,-0.0155183963356524,0.110224453900077,-0.21722464988179,0.0286803674857167,0,0,0,0
