,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X600547.SH,X002460.SZ,X600660.SH,X600011.SH,X002271.SZ,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600188.SH,X600010.SH,X600801.SH,X600111.SH,X600352.SH,X000301.SZ,X600489.SH,X601991.SH,X600795.SH,X600688.SH,X002466.SZ,X600803.SH,X600027.SH,X600486.SH,X600299.SH,X600219.SH,X300037.SZ,X002353.SZ,X000932.SZ,X601992.SH,X002080.SZ,X601168.SH,X000898.SZ,X002075.SZ,X000723.SZ,X000630.SZ,X000807.SZ,X002409.SZ,X000027.SZ,X000878.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0259968576766999,0.0100405388353823,0,0,0,0,0,0,0.0351453975794146,0,0,0,0,0,0,0,0,0.00429628534633051,0,0,0,0,0,0,0,0,0,0.0410629693660621,0,0,0,0,0,0.0289133573284478,0,0,0.0576059903857755,0,0,-0.00255419715476958,-0.0294202561877562,0,0,0,-0.00391608949904173,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0241180690519046,0,0.00150877296221845,0,0.0198940720161388,0,5.42101086242752e-20,0,0,0,0,0.0349998025128544,0,0,0.0170786516008912,0,0.0205628015515073,1.35525271560688e-20,0,0,0,0,0,0,-0.0195854881329872,0,0,0,0,0,0,0.0664253180967805,0,0,-0.00366044231828145,0,0,0,0,0,0.0521321405622257,0,0,-0.0218089987345507,0,0,0,0,-0.0175778289153742,0,0
X601088.SH,0,0,0,0,0,0,-0.00874847853433274,0,0,0,0,0,0.0216568811923738,0,0,0.0357963978621335,0,0,0,0.30201433399393,0,0,0,0.0805610971145019,0.021528862974008,0,0.142480339443239,0,0,0.0101881264721623,0,0,5.42101086242752e-20,0,0,-0.0018240310161186,0,0,0,0,0,0,-0.00528014976251541,0,0,0,0,0,0,0,0,0,-0.00845095066264953,0,0,0,-0.000429393723812292,0,0
X600585.SH,0,0,0,0,0.066546077390812,0,0,0,0.12970314287102,0,-0.0095878677330078,0,0,0,0,0,0,0.00769378959812814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528580901501535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227900905062802,0,0,0,0,0.0114065922749104,0,0
X600309.SH,0,0,0,0,0,0,0.363028842128539,0.289011439890741,0,0,0,0,0,0,0,0,0,0.340047976232687,0,-0.0515992368863145,-0.0309341917408927,0,0.0346041865639336,0,0,0,0,0,0,0,-0.0458222339079985,0,0,0,0.0258645116543657,0.0747385891140406,0.149252500778078,0,0,0,0,0,0.166877520040796,0,0,4.33680868994202e-19,0,0,0,0,0,0.0528330539794668,0,0,0,0,0.0301430616631986,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0158369282949963,-0.0607446634709729,0,0,0.142486072696888,0,0,0,0,-0.0166986676680546,0,0,0,0,0.102848064023271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978080219730681,0.000284311653500489,0,0,0,0,0.0819840081247525,0.0179441337186255,0.0657737268233281,0,0,0,0.00153839751907532,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0.0478366948729635,0,0,-0.194311738093774,0,0.137011714354962,0,0,0,0,0,0,0,0.0974064570144161,0,0,0.0794067574158196,0.175844593153866,0.138990215549396,0,0,0.122626258582851,0,0,0,0,0,0,0,0,0.12383490108216,0,0,0,0,-0.0254197101414638,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0527626042426286,0,0.0875281580020976,0,0.100574969801026,-0.0306684455126304,0,0,0,0,0,0,0,0.0331003869164722,0,0,0,0,0,0,-0.0344875011409892,0.563630115010527,0,0,0,0,0,0,0,0,0.036165643226713,0.0471070385903501,0,0,0,0,-0.00659321074260601,0,-0.00643509537320378,0,0,0,0,0,0,0,0,0,-0.00550384125946275,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.456028909303013,0,0,0,0.123046785456906,0,0.158396078518298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249328043309419,0,0,0,0,-0.00519778864522704,0.319157873035111,0.12249215733838,0,0,0,0.0860673848442634,0,-0.0558973007636318,0.0238073262047249,0,-0.0862307440571916,-0.101448823213231,0,0,0,0,-0.00423254587224522,-0.0594256373306571,0,0,0,-0.0394061956493815,0,0
X600660.SH,0,0,0,0,0,-0.061968882361496,0,0,0,0,0,-0.0369903981757801,0,-0.147025376128829,0,0,1.73472347597681e-18,0,0,0,-0.0232754860186283,0.0839470642673935,0,0.0485648616351918,0.0413679203944571,0,0,0,0,0,0.126358416087493,0,0,0,0,0.264931286954867,0,0,0,0.0176279447223658,0,0,0,0,0,0,-0.0905160964183086,0,0.0570136468238591,0,0,0,0.058215238131183,0,0,0,0.022184126727499,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0153757437823902,0.137213588591371,0,0,0,-0.202284983823097,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.515944400865427,0,0.246258269712853,0,0,0,0,0,0.0646878266343918,0,0,0,0,0,0.0874938297916319,0,0,0,0,0,-3.46944695195361e-18,-0.0289096942980201,0,0,0,-0.00180773657418198,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.101350174231251,0,0,0,0,0,0,0.164815833386723,0.0469199969714089,0,0,0,0,0,0,0,0,0,0,0,0,0.234952381059228,0,0.211544749770378,0,-0.164115492259673,0.102372104120227,0,0,0,0,-0.0217428992704739,0,-0.159206856036537,0,0,0,0.111331583004729,0,0,0.0485061414688044,0,0.0243870868721799,0.117647502633677,0,0,0,0.0527113075252196,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101621127913322,0,0,0,0,0,0,0.0336717893536155,0,0,0.0779186163050204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180448310220495,0,0,-0.047009346279328,0,0,0.113671293007533,0,0,0.504715133544389,0,0,0.0110652990439365,-0.0670049809050656,0,0,0,-0.0193499449276576,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0285207866085616,0,-0.0131190659989643,-0.0335848810943064,0,0,0,0,0,0.0482568699816216,0,0,0.292198890472004,0,0.158586010077578,0,0,0,0,0,0,0,0,0,0.0369016725991777,0,0.0873219857790523,0,-0.0257708696865654,0,0,0,0,0,0.025315225426208,0,0,0,0,0,0.120747292088949,0,0,-0.0072842971274116,0,0,0,0,-0.0151239082125894,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.159006640028113,0,0,0,0,0,0,0,0,-0.313917932600773,0,0,0,0.0708534788764775,0,0,0,0,-0.0607371084405348,0.239216735449182,-0.126948805144493,0,0,0,0,0.196939867685824,0.298145887958306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885015390541933,0,0,0,0,0.047619973810685,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.113255841640757,-0.129710619855327,3.46944695195361e-18,0,0.0844542435086079,0,0,0,0,0.124925515308617,0,0,0,0,-1.0842021724855e-19,0,0.0450844409110154,0,0,0,0.120332945572774,0,0,0,0.0409588158796431,0,0,-0.0971553722300754,0,0,0,0,-0.0686302017256061,0.0736038231873895,0,0,-0.0404322831291988,0,0,0,0,0.0275233013728067,-0.00930212285625421,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.1148268755462,0.0240102468373686,0,0,0,0,0,0,0,0,0.0888119017512644,0,0,0,0,0,0,0,0,-0.0883158030310414,0,0,0,0,0,0.114508221978405,0,0,0,0.315480967590268,0,0,0,0,0.0644243833114026,0,0,0,0.370909823200564,0,0,0,0.0519594985938194,0,0,0,0.00946782691578009,0,0
X600426.SH,0,0,0,0,0.329286037317,0,0,0,0,-0.00963049019877312,0,0,0,0,0.121723013429927,0.0941348773832835,0.0554046399244772,0,0,0,0,0,0,0,0,0,0,0,0,0.0240119700992791,0,0,0.129127598629383,-0.0857268629600717,0,0,0,0,0,0.0444290507300636,0.0573942193511328,0,0,-0.0356215355057569,0,0,0,0,0.0186344292904099,0.169327107189454,0,-0.0143185531837562,0,0,0,0,0.00363526094618297,0,0
X601898.SH,0,0,0,0,0.0248226420098606,0,0,0,0,0,0,0,0.0763962825867526,0,0,0,4.33680868994202e-19,0,0,0.235297798020397,0,0,0,0,0,0.0342172925981645,0,0,0,0.0202936839503608,0,0,0.0611815139152661,0,0.0387037082039069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263957993343923,0,0,0,0,0.0115661875332086,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256069235965622,0,0.66502260555084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347824776303011,0,0.0627431513472278,0,0,0.0489288062387322,0,0,0.141243856079898,0,0,0,0,0,0,0,0.0201221884044626,0.0382031719810454,0,0,0,0.0421587619207181,0,0
X600010.SH,0,0,0,0,-0.174825737185722,0,0,0,0,-0.0702020536682786,0,0,0,0,0,0,0.0871073137457119,0,0,0,0,0,0,0,0,0,0.523394048957437,0,0.207622670463096,0.0656342651290415,0.0249652731361454,0,0,0,0,0,-0.0421196824993859,0,0,0,-0.0764437862963809,0,0.108921713598898,0.149331183481697,0.294227199995883,0,0,0,0,0,0,0.0274148387651485,0.0373485550039579,0,0,0,0.0200870693870535,0,0
