,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X600660.SH,X601600.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600027.SH,X601992.SH,X600299.SH,X600111.SH,X600176.SH,X600489.SH,X002075.SZ,X000723.SZ,X600426.SH,X000401.SZ,X601158.SH,X600126.SH,X002466.SZ,X000898.SZ,X600219.SH,X000932.SZ,X000883.SZ,X600486.SH,X600529.SH,X000553.SZ,X600516.SH,X600315.SH,X002353.SZ,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0524122393933623,0.0525073628260106,0,0,0.0118484550271451,0,0,0,0,0,0,0.158836553966169,0.142997289140091,0,0.0101267770936875,0,0,0,0,0,0.0993129190858798,0,0,0,0,0.0265925851562879,-1.73472347597681e-18,0,0.101751424298141,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010236461629289,-0.0291862322813155,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0223681859165324,0,0,0,0,0,0,0.0506147703329445,0.0183485826994022,0,0,0,0,0,0,0,0.0994310293870918,0.148446538833566,0,0,0,0,0,0,0,0,0,0.00751192851724946,0,0,0,0,0,0,0.0834483711205985,0,0,0,0,0,0,0.011627946174305,-0.0015621349541266,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0625800992815998,0,0,0,0,0,0.00386100518779242,0.481620352020484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369950349362746,0,0,0,0,0,0.0163653657701163,0,0,0,0,0.0380239905839208,0.0267825057032667,0,0,0,0,0,0,-0.0650416796845948,0,0.0101253503382074,0,0,0,0,0,0
X601088.SH,0,0,0.198054738040494,0,0,0,0,0,0.314958550743869,0,0,0,0,0,0,0,0,0,0,0.000541854990457393,0,0,0,0,0,0,0.0604993500108526,0,0,0,0,-0.0712237009174238,0,0,0,0,0,0.0327354853300026,0,0,0,0,0,0,0,0,0,0,0.193635332489244,0,0,-0.0105218113345396,0.0242008357831967,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.04155392567264,0,0,0,0,0,0,0,0,0.076841886657973,0.0450321291196372,0,0,0,0,0,0,0.00932780085937797,0,0.156825309021459,0,-0.0445512460603456,0.0643678930710701,0.0612498069743713,0,0,0,0.0339974935289091,0,0,0,0,0,0,0,0,0,0.123113094155513,0.0233987212799456,0,0,0.0156697859029954,0.00356851828538519,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0925390905423849,0,0,-0.0817110533996629,0,0,0,0,0,0,0,0,0,0.048874246002859,0,0,0,0,0,0,0,0,0,0.710450661008294,0.0746520891303327,0,0,0,0,0,0.0759713104373287,0,0,0,0,0,-0.0459338550781918,0.0125376096761321,0,0,-0.0358611910606563,0.372366269091929,0,0.0222165653326733,0.0114810892997411,0.020544917654301,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.113365441490779,0.0679326340107828,0,0,0,0,0,0,0.056390833798566,0.208882767582934,0,0,0,0,0,0.242160465365289,0.0747939912365467,0.0446947865286518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154294907763368,-0.0168122935299468,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0315641584521297,0,0,0,0,0.128866403518072,0,0,0,0.0496168729444489,0,0,0,0,0,0,-0.00947322340886185,0,0,0,0.139704617524227,0.10010499616491,0.0557801897801637,0,0,0,0,0.153552696083439,0,0,0,0,0,0.272764191243762,0,0,0,0,0,0,0,-0.0586287214597234,0,-0.0284586336082919,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033488747594908,0,0,0,0,0,0,0.561772442415024,0,0,0,0,0,0.0196072421327322,8.67361737988404e-19,0,0,0,0,-0.00518432906439092,0,0,0,0,0,0,0.167951274861131,0,0.0544340221641467,0,0,0,0,0,0.01489801062096,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.138390377759215,0.243686035838767,0,0,0,0,0,0,-0.083216097403108,0,0.0878719429280635,0,0,0,0,0,0,0,0,0,0.138827995617082,-0.00991971799502787,0,0,0,0,0.0889644175207901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400916589298013,0.0275687232315745,0,0,0,0,0,0
