,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X601600.SH,X600111.SH,X600547.SH,X000301.SZ,X600660.SH,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X600160.SH,X600489.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X000408.SZ,X600219.SH,X600096.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600688.SH,X300037.SZ,X000831.SZ,X000630.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0.106839822398851,0,0,0,0,0,0.064594791626719,0,0,0.158195209095643,0,0.0151726035338842,0,-1.73472347597681e-18,0.141596578932973,0.00592373384491963,0,0.00896677548779855,0,0,0,0,0,0.132254388264696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120362551099071,0,0,0,0,0.00809827014647232,0.0165809142884608,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.277575175111522,0,0,0,0,0,0,0,0,0.113142369852414,0,0,0.0455508546363784,0,0,0,0,0,0,0,0,0.10674503702769,0.0792140346017706,0.0912119002731512,0,0,0.0625210485013751,0,0,0,0,0,0.0454996720146358,0,0,0,0,0.0145385420129827,0,0,0,0,0,0,0,0.0578078216676377,0.0397470732616051,0,-0.00605382553371952,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0513684338445837,0,0,0,0,0,0,0.112961614693449,0,0,0,0,0,0.00488571100382007,0,0.0353037079846248,0,0,0,0.0350877153703021,0,0.0636644685972485,0,0,0,0,0,0.0943733460462143,0,1.73472347597681e-18,0,0.0193818308662802,0,0,0.0186537478706063,0,0,0,0,0,0,0.0385432146927511,0,0.0416388993311635,0,0.0356653217735301,-0.0262078922750568,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0876166989594274,0,0,0,0.0478073120377263,0,0,0,0,0,0,0,0.0780768763221065,0,0.133311979053653,-0.034792117382793,0,0.190052492868306,0,0,0.0587340400564941,0,0,0,0,0,0,0.00278544069730265,0.0285039924652209,0.155072806242508,-0.0902190635619762,0,0,0.0688176405383252,0.11406269174158,0,0,0,0,0,0,0.116877798484246,0,0,-0.00993866333450419,-0.000326305765703991,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0211869095338381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028552605869176,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.157110116753532,0,0,0,0,0,0,0,0.0409160023245714,0,0,0.0993685292978206,0,0,0.0995665073890889,0,0,0.0387645774265396,0.395743987693833,0,0,0,-0.00888798714090163,-0.0107588281743791,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00182663475104144,0,0.0442707544132068,0.125525857550513,0,0,0,0,0,0.0636073353253338,0.434320022245744,0.0650982928343594,0,6.93889390390723e-18,0,0,0,0,-0.0640141534886036,0,0,0,0,0,0.658334889082255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579309741179918,-3.46944695195361e-18,0,-0.00936668007086809,0.0211522347573783,0,0,0,0,0,0
X000301.SZ,0,0,0,-0.0605670441115679,0,0,0,0,0.148398902943982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144377076371203,0,0,0,0,0,0,0,0,0,0,-0.0556290228027511,0,0.173459310888675,0,0,0,0,0.448151242853117,0,0,0,0,0,0.221795480937215,0,0,0.280430384552927,-0.358347857936527,0.0470990024939642,0.0138002955640193,0,0,0,0,0,0
X600660.SH,0,0,0,0.0462088157610243,0,0,0,0,0.0437564287724663,0,0.0262339418562373,0,0.12061698631255,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0177010645651714,0,0.0795792967577009,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0908153833347969,0,0,0,0,0,0,0,0.0695722157551932,0,0,0,0,0.187408843831515,0,-0.0141554829605465,0.00620203954555946,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0379502145566394,0,0,0,0,0,0,0,0,0,0.0417264961354434,0,0,0.0554969597303858,0,0.124176097218854,0,0,0,0,0,0.0474179743124725,0,-0.0357874153155383,0,0,0,0,0,0,0,0,0,0,0,0,0.00236732944598738,0,0,0,0,0.102654293730133,0,0.0511226247613443,0,-0.046271116233897,0.0346452981067285,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748974841493533,0,0,0,0,0,0,0,0.055501426367305,0,0,0,0.0508600658244956,0,0.215415328802004,0,0,0,0,0.479019222524662,0,0,0,-0.0827010255067687,0,0,-0.0425135719915458,0,0,0,0.178861235117113,0,0.0110741545071167,0.046932978130776,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.135152228051227,0,0,0,0.139721259422111,0,0,0,0,0,0,0,-0.0688270010653644,-0.0418780477210225,0,-0.0160877751052867,0,0,0,0,0,-0.0349499636614969,0,0,0,0.122767839972817,0,0,-0.133833546362839,0,0.147945067758832,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065529261162489,-0.184215753518906,0,0,-0.0735066831633132,0.0687238592494486,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.59201092877628,0,0,0,0,0,0,0.112297155630609,0.00623373568352693,0,0,0,0,0.0348777947113065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662026078115067,0,0,0.239174010273653,0,0,0,6.93889390390723e-18,0.0113007773887926,0,0,0,0,0,0,0,0.0228602752712075,-0.00609898616937886,0.0154897238491346,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.252941803792137,0,0,0,0,0,0,0,0,-0.588421464048049,0,0,0,0,0,0,0.255727531480708,0,0,0,0.15512502683833,0,0,0,0,0,-0.023077902261253,0,0,0,0,0,0.360231316815273,0.200824813355733,0,0,0,0,-0.357465308417259,0,0,0,0,0.00237084644839696,0,0,0,0,0,0.0303793258507591,-0.149463590566963,0,0,0,0,0
X600795.SH,0,0,0,0,0.165076733082825,0,0,0,0,0,0,0,0,0,0.128775896408627,0,0.00416060705573871,0,0,0,0,0,0,0,0,0.0195745442514365,0.0590626924540749,0.303013030153322,0,0,0,0,0.0369843114915318,0,0,0,0,0,0.158977946762598,0,0,0,0,0,-0.212180769576433,0,0,0,-0.172707334896134,0,0,-0.0290311904756406,0.0220322685804487,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0733895097596583,0.0219172164869412,0,0,0,0.319849846752947,0,0.104329918270181,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.15181550422884,0.0201513263098882,0,0,0,0,0,0,0,0,0,0,0,0,0.084398424726608,0,-0.00275682977794813,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0695679983473908,0,0,0,0,-0.184781980541504,0,0,0,0,0,0,0,-0.260329195335209,0,0,0,0,0,0,0,0,0.885098448539597,0,0,0.0841397947346315,0,0,0,0.0989383362462482,0,0,0,0.0876291266850907,0,0,0,0,0,0,0,0,0,0,0,0.0183222685436533,0,0.0182102924063779,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0333655441897224,0,0,0,0,0.109755542965363,0,0,0,0,0,0,0,0,0,0.0493129708026197,0,0,0,0,0,0.483751632231932,0,0,0,0.258257141220527,0,0,0,0,0,0.181888678644059,0,0,0,0,0,0.160899245906409,0,0,0,0,0.338275613506528,0,0,0,0,0.11614353072654,-0.0984003412769675,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.01101949412041,0,-0.0625712812466391,0,0.330830784868062,0,0,-0.000142989469046555,0,0,0,0,0,0,0,0,0,0,0,0.148839419797903,-0.10738409821425,0.186694271778461,0,0,0,0,0.288347630751634,0,0,0.0422403384351984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630086548431749,0.0857390686998751,0,0,0,-0.0669993556450894,0.00139788025410808,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.138356723965292,0.0762169833578245,0,-0.0820474787017364,0,0,0,0,0.0270011060866327,6.93889390390723e-18,0,0,0,0,0.0432261906709637,0,0.018368717710922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190103999974594,0,0,0,0,0.0596213529428558,0,0,0.204592896330773,0,0.106263356748616,0,0,0,0,0,0.0122493886333119,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.328576106619283,0,0,0,0.0447992668433642,0,0,0,0,0,0,0,0,0.105797698855733,0,0,0,0,0,0,0,0.066302318438588,0,0,0,0,0,0.089628349599825,0,0,0,0,0.0377220504832227,0.0783293680554453,0,0,0,0,0,0,0,-0.105494796535294,0.0855538328714043,0,0,0,0,0.0122342981151119,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.220015024774194,0,0,0,0,0,0,0,0,0,0,0,0.108670200593508,0,0,0,0,0,0.455471428636407,0,0,0,0,0,0,0.0616117151173367,0,0.065514291400185,0.00147611468691083,0,0,0,0,0,0,0,0,0,0.0939251130471472,0,0,0,0.0155068064862604,0.0161508672792555,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.299632304230492,0,0,0,0,-0.0181205642521207,0,0,0.0357789582271192,0,0,0,0,0,0,0,0.0514973325609989,0,0,0,0,0,0,0,0,0.167925891545849,0,0,0,0,0,0.0818759443007339,0,0,0,0.00742267442149495,0,0.139292722970834,-0.0752571325673382,0.116572837244399,0,0,-0.0488327659243365,0.0125048626190141,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401163864923367,0,0.537092821748352,0.0200622399950975,0,0,0,0,0,0,0,0,0,0.0453078940302272,0,0,0,0,-0.0582052833258363,0,0,0.166578217427673,0.044756853360201,0,0,0,0,0,0,0,0,0,0,0.025423746795362,0,0,0,0,0,-0.0133368129426465,0,0,0,0,0,0
X000786.SZ,0,0,0,0.135068883872926,0.035656075973339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868627926619416,0,0.0580786741405555,0,0,0,0,0,-0.0453311549835227,0,0.0546888743820072,0,0,0,0,0,0.0607787838500472,0,0,0,0,0,0.165410102083174,0,0,-0.010838318587937,0,0,-0.0445051955856734,0,0,0.0717280336823653,0.0128467807765348,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338916393102207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701667003419731,0.0996260891232809,0,0,0.112124760360423,0.133375148807469,0,0,0,0.0756599315690351,0.120361334246848,-0.00291473753952551,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942674262657969,-0.0222348654104462,0.0160262503394637,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.107032393554366,0,0,0,0,0,0,0,0.0179224815359721,0,0,0.0632584756768529,0,0,0.00427092243984326,0,0,0,0,0,0,0,0,0,0.139126640049686,0,0,0,0,0.0934658759256732,0,0,0,0,0,0,0.320822176052361,0,0,0,0,0,0,0.342714990857933,0,0,0,0.0194820600254371,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.0316916451570919,0,0.193146525610357,0,0,-0.023056146533383,-0.0232489762535493,0,0,0,0,0.132158200306894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492661506314344,0,0,0,-0.0580998596445553,0,0,0.0997209290545402,0,0,0,0,0,0,0,0,0.383677391279664,0,0,0,0.178893983889474,0,0,-0.0121524250716838,-0.0371285352917348,0.0490228818794409,0,0,0,0,0,0
X600378.SH,0,0,0,-0.258309691520607,0,0,0.230929337412434,0,0.222490762910647,0.159182696882486,0,0,0,0,0,0,0.139200244555898,0,0,0,0,0.320972679457851,-0.176122476369564,0,0,0,-0.627306697221278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126162562505246,0,-0.378997857970224,0.520415991415511,0.0714280101962135,-0.003577873375062,0,0,0,0,0,0
X000408.SZ,0,-0.343474130361986,0,0,0,0,0,0.341770135953095,0,0,0,0,0.195280245810178,0,0,-0.131161184240705,0,0,0,0,0,0,0,0.122007483012104,0,0.0378609079129007,0,0,0,0,0,0,0,0,0.0614353339255005,0.0919025119338957,0.0237377076457774,0,0,0,0,0,0.0378179202966087,0,0,0,0,0,0,0,0,0.0177405496303727,0.00501300199741339,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.108945179442292,0.0706491897028986,0.0727530393565581,0,0.00607083731171128,0,0,0,0,0,0,0,0,0,0.0108823090676461,0.0157404764733775,0,0,0,0.0413546077601928,0,0,0,0.206688526362736,0.0618765863615247,0,0.0692631955512076,0,0,0,0,0,0,0,0,0.0176858732884062,0,0,0,0.00199922044935144,0.00987239133529106,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448811554307456,0,0,0.183764293420274,0,0,0,0,0.0478883605256313,0,0,0,0.0962017488541128,0.0308365763978556,0,0,-0.0574566137948787,0,0,0.100812047150537,0,0,0.0616656512122495,0,0,0,0,0,0,0,0,0,0,0,0.0399912109677543,0,0.238188183023172,0,0.0290892676640661,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,-0.0553620433949657,0,0,0.166683053629463,0,0,0,0.0909072106035068,0.109305325142177,0,0.111323178662138,0,0,0.0557533535698848,0,0,0,0,0,0,0,0,0,-0.084297795748501,0,0,0,0.589569285960609,0.092370643471167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177554879633608,-0.00490197735488584,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.0174056056688173,0.138554170503225,0,0,0,-0.136959432824796,0.126277426853131,0,0,0,0,0,0,0.115827617304922,0.0637816452124467,0,0,0,0,0,0,0,0,0,0,0.207840263122962,0,0,0.115560083438596,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530739153252243,0.0701831654666961,0,0.00573708543356119,0.0573868334902105,0.00522897968313058,4.33680868994202e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437756743952995,0.101086263535094,0,0.0238042503948297,0,0,0,0,0,0,0,0.153985655069503,0,0,0.0676417720888948,0,0,1.73472347597681e-18,0.00897076529590199,0,0.0161267985399342,0,0.00543874638305494,0.0496164647804225,-0.0921956209110401,0,0,0,0.0540384254910332,0,0,0,0,0,0.0316354682514043,0.0356092107646,0,0,0,0.036202061226074,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327409039085256,0,0,0.00922545764578893,0,0,0,0,0,-0.171402392895487,0,0.0822036929792646,0.256723278085934,0,0,0,0,0,0,0.172978122759027,0.102551969448996,0.0204146285967285,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0537462421141406,-0.0455220174906159,0,0,0,0,0,0
X600688.SH,0.2323718427822,0.0397838184738849,0,0,0.0350918037727166,0,0.174619649005814,0,0.078264647948236,0,0.0272015328380619,0.0101452533408555,0,0,0,0,0,-0.0706338134440678,0,0.0446847048123811,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0690535915634652,0,0,0,0,0,0,0.0700186880116807,0,0,0,0,0,0,0,0,0,0,0,0.0516419398222328,0,0,0.0132007587374771,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0.223398504632696,0,0,0,0,0,0.0698565515377935,0,0,0,0,0,0,-0.150034932714912,0,-0.0974100846725976,0.118970153524525,-0.0100713446274778,0.227384528719158,0.116382277230495,0,0.0336370612153753,0,0,0,0,0,0,0,0,0,0,-0.285362807711991,0,0,0,0,0,0,0,0,0,0.00207144067829334,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0457491375338439,-0.0151974613840019,0,0,-0.0513856576285429,0,0,0,0,0,0,0.726165252740657,0,-0.0365566224537523,0,0,0,-0.110878333308246,0,0,0,0,0,0,0.216484768322661,0,0,0,0,0,-0.0673916867827254,0,0,0.178438381323965,0.0292890077549833,0,0,0,0.115442582043675,-0.249567287533903,0,0,0,0.0795059299743506,0,0.0517071233829912,0,0,0,0.028286658296913,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.14018325776558,0,0,0.123726819142125,-0.049609773788137,0,0,0,0,0,0.180678484037066,0,0.144462881385807,0,0,0,0.317153240720977,0,0,0,0,0.149351733760851,0.0625374420681493,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.281511351424065,-0.0402416475810424,0,0,0,0,0,0,0,0,0,0,-0.0169236592833408,0.345094878180471,0.0181147191798404,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.0240456502643564,0,0,0,0,0.23688133580726,0.0213441075727175,0,0,0,0,0,0,0.246104718696538,0.0798333963665188,0,0.0718643363584821,0,0,0,0,0,0,0,0,0.0255096659223778,0,0,0,0.0465030499144255,0,0,0,0,0,0,0,0,0,0,0.0347158158315131,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.228104727357746,-0.0663783970260959,0,0,0,-0.207123379104447,0,0,-0.170580053250681,0,0,0,0,0,0,0.256084049060884,0,0,0,0,-0.102755774758387,0,0,0,0,0,0.10874006155547,0,0,-0.0279840833461682,0.0384353799393476,0.240351585936342,0,0,0,-0.0526328080333529,0,0.144844639478095,0,0,0.109946001905724,-0.132075372055938,-0.287056671551226,0,0,0,0,0
Slope,0,-0.631031000334176,0,0,0.124995360630715,0,0,0,0,0,0,0,0,0,0,-0.627059327680556,0.344792178291342,0,0,0.111857662583009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201460437682469,0,0,0,0,-0.254371949709868,0,0,0,0,0,0.556617259707862,0,-0.66030539886876,0,0.378464826304394,0,0.253567208622137,0,0.788010115941462,1.11206732101771,0,0,0,0,0
TED,0,2.13861827746602,0,-6.93889390390723e-18,-0.166459966553975,0,0,0,0.53649878422808,0,0,0,0,0,-0.0496314347916436,0,0,0,0,-0.18854055461181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833753095973008,0,1.38777878078145e-17,0,0,0,-0.581345670553771,0,0,0,0,0,1.0688877934764,0,0,0,0,1.13922429342511,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.215901440948786,0,0,-0.0868910003227011,0,0,0,0,-0.11837177512535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893956728694683,0,0.0217405204646383,0,0,-0.0692893361418693,0,0,0,0,0,-0.0392305247547764,0,0,0,0.0753739021088952,0.0365322743396654,-0.0253561600642028,0,0,0,0,0,0
MKreturn,0,-0.0673118560506036,0,0,0,0,0,0,0,0.0893523352123311,0,0,0,0,-0.0249814642369883,0,-0.000639293390957979,0,0,0,0,0,0,0,0,0,0.0353342956030401,0,0,-0.0564632494343392,0,0,0,0.0259482040211469,-0.113426140813951,0,0,0,0,0,0,0,0,0,0.0984037065325123,0,-0.00627960546359079,0,0,0,0,0.0195695285005123,0.00283104609093738,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437823171158507,-0.00176660608912234,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0139152235178016,0.00207650561981493,0,0,0,0,0,0,0,0,0,0,0,-0.0159620979467931,0,0,0,0,0,0,0.0159471155603916,0,0,0,0,0.0200117613429479,0,0.00637354642549458,0,-2.16840434497101e-19,0,0,0,0,0.0141809471521219,0,0,0,0,0,0,0,0.0313322836004839,0,-0.0075549953020249,0,0,0,0,0.0390178445267716,-0.0320022952242357,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00446415684903806,0,0,0,0.00999308288897807,0,0,0,0,0,0,0,0,0,0,0.0124621164148157,0,0,0,0,0,0,0,0,0,0,0.00387159746339377,0,-0.00411118965055137,0,-0.00215934432092823,0,0,0,0,0,0.00153151108657607,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0.00172519546187428,0.033062391828605,-0.0373996626336585,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330793950977158,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155195346827733,0,0,0,0,0,0,-0.00820773874072681,0,0,0,0,0,0,0,0,0,0.00435676815037415,-0.00554871760945105,0.00797844277896921,0,0,0,0,0,0
