,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X002466.SZ,X600362.SH,X002271.SZ,X600188.SH,X600352.SH,X000786.SZ,X600795.SH,X600688.SH,X601991.SH,X000723.SZ,X601992.SH,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600516.SH,X600489.SH,X600426.SH,X600299.SH,X000898.SZ,X600583.SH,X000792.SZ,X600219.SH,X601158.SH,X000401.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000553.SZ,X600160.SH,X000630.SZ,X002080.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.148862755405871,0,0.0581874421457636,0,0.0509397377796993,0,0,0.0132984251525462,0,0,0,0,0,0,0.30257117850499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790105450866105,0,0,0,0.0830625539079275,0,0,0,-0.0146438558543092,0,0,0,0.0101655928627904,0,0
X600028.SH,0.175749900492476,0,0,0,0,0,0,0,0,0,0,0,0,0.136371697829989,0,0,0.0696080200757863,0,0,0,0,0.0237564849380246,0,0.135131790476568,0,0,0,0,0,0,0,0,0,0,0,0,0.0090565870672244,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0161713245568989,-0.0017632987817376,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.133527594619723,0,0,0,0.00623073045101214,0,0,0,0,0,0,0,0,0,0.288704855020917,0,-2.16840434497101e-19,0,0,0,0.124252568906173,0,0,0,0,0,0,0,0,0,0,0.074762749561628,0,0,0,0,0,0,0,0,0,0,0,0.0225152285497601,0,0,0,0.00464882747811335,0,0,0,0.00145053915575194,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.461025740850466,0,0.033486559594109,0,0,0,0,0,0,0,0.0141500274560968,0,0,0,0,0,0,0,0.0129568192222382,0,0,0,0,0,0,0.13571345085953,0.0536266184108646,0,0,0,0,0,0,0,0,0,0,0.0191428517742174,0,0,0,0.00915241796599875,0,0
X600309.SH,0,0,0,0,0,0,-0.0274662585870004,0,0,-1.38777878078145e-17,0,0,0,0.268475842727087,0,0.101401352592123,-0.126970645976097,0.0582672510463939,0,0,0,0,0,0,0,-0.0730928387447427,0,0,0,0,0,0.0590298498278616,0,0.0014484445439499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194434447192711,0,0,-0.0289729611563858,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0695535269428427,0,0,0,0.172954785669595,0,0,0,0.00789092856312827,0.0386531090967172,0,0,0.114350359080336,0,0,0,0,0,0,0.13457266924519,0,0,0,0,0,0,0,0,0,0.00981039311323344,0,0.220785830213671,0,0.105909373587715,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0261372546419802,0,-0.0362939601175095,-4.33680868994202e-19,0,0,0,0,0,-0.0349838896708872,0,0.00377735427621668,-0.0836328203934377,0,0,0,0,0,-0.0288698063374521,0,0,0,0,0,0,0.890376866703056,0.0116530372225299,0,0,0,0,0,0,0,0,0,0,0.278336851262269,0,0,0,-0.024424991719987,0,0.0231094012539449,0.0222888466903281,0.00518301540817967,0,0,0,0.0285181992876862,0,0
X000708.SZ,0,0,0,0,0,0,-0.0931405742720352,0,0,-0.185394952340056,0,0,0,0,0,0,-0.00562174428208574,0,0,0,0,0,0,0,0,0.0141863375952327,0,0.0808985100922942,0,0,0,0,0,0.104998778773699,0.188696712143102,0,0.0677027908085444,0,0,0,0,0.355140546903928,0,0,0,0,0.311128507271978,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0673164769853103,0,0,0,1.73472347597681e-18,0,0,0.0206891854583957,0,0,0,0,0,0,0.336430277933638,0,0.0474939039661001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213323786608021,0,0,0,0,0.0303154088910812,0,0.100665708060601,0,0,0,-0.0106685495366825,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0108674865174056,0,0,0,0.13708109411207,0,0,0,0,0,0,0,0.131770981749906,-0.108420086396215,0,0,0,0,0,0,0,0.0855815181987134,0,0.0231658500828232,0,0,0,0,0,0,0,0,0.494863030946083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262029424652266,0,0,0,0.0478197999061782,0,0
