,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X000898.SZ,X601158.SH,X000792.SZ,X600157.SH,X600660.SH,X000629.SZ,X000027.SZ,X600547.SH,X600489.SH,X002353.SZ,X000539.SZ,X600808.SH,X600008.SH,X600021.SH,X000825.SZ,X600549.SH,X600307.SH,X000060.SZ,X000630.SZ,X600219.SH,X000831.SZ,X600578.SH,X601699.SH,X002470.SZ,X002004.SZ,X600315.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,-0.0757205762156096,0,0,0,0,0,0,0,0,0,0.067523956482874,0,0,0.191232284071118,0,0.0563212265013078,0,0,0,-0.00163345573666946,0.233065030976694,0,0,0,0,0,0,0.238808723391896,0,-0.0441400907491233,0,-0.23393945397167,0,0,0,0,0,0,6.93889390390723e-18,-0.00949788249148333,0,0.186286083862851,0,0.335418396918086,0,0,0.0342497736474283,0,0,0,0,0.000608354906092134,0,0
X000898.SZ,0,0,0.0658093311520211,0,0.138943528214728,0,0.0351724011709246,0,0,0,0,0,0.0149647119790656,0,0,0,0.110058845523993,0,0,0,0.171688361982318,0,0,0,0,0,0,0.0863927033899547,0,0,0,0,0,0.0670712299940738,0,0,0.250936625605433,0,0.103367267329767,0.0154407210291416,0,0,0,0,0,0,0,0,0,0,-0.0641657867758283,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0403324165889501,0,0,0.0745951693290555,0,0,0,0,0,0,0,0.0131302216763121,0,0,0,0,0,0,0,0.136334528953635,0.094130070523054,0,0,0,-0.0667939065288033,0,0,-3.46944695195361e-18,0.358421508092812,0,0,0,0,0,0,0,0,0.171256840136231,0,0.0154490183224049,-0.0198490620669007,0,0,0,0.0381168615673639,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0538172487248494,0,0,0.0911560393608487,0,0,0.104487041005448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044721489247856,0,0,0,0,0.013441378879008,-3.46944695195361e-18,0,0.0214507219221267,0,0,0,0.142436521518229,0,0,0,0,0,0,0,0,0.0151522250726499,0,-0.0137045085114948,0,0,0,0,0,0,0
X600157.SH,0,0.125161753988624,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0500045689679162,0,0,0.133609571803209,-0.00590191322282732,0,0,0,0.0577309308330226,0,0,0,0,0,0.0273861854511139,0,0,0,0,0,0,0.055254540311518,0,0,0,0,0,0,0.0819781747547034,0,0,-0.00558221665736227,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.137172831293364,0,0,0,0.10455643553048,0,0,0,0.0681037576407619,0,0,0,0,0,0.127906731726782,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.177922693808315,0,0.153981636621523,0,0,0.00653379118422834,0,0,0,0,0.00268660706430716,0,0,0,0,0,0,0,0,-0.0167332219073599,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.23586019851838,0,0,0,0,0,0,0,0.138244394502234,0.0129049739611881,0,0,0.182993542005688,0,0,0,0,0,0,0,0,0,0,0,0,0.0117451073356552,0.036306314649741,0.0930788813892289,0,0.0704180020894092,0,0.135440728758033,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00613524725829391,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0688732154044513,0.101296597742595,0,0,0,0,-1.38777878078145e-17,0.205875498093861,0,0.0778723025059161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124583269428961,0,0.175603465247019,0,1.38777878078145e-17,0,0,0.0683922299868748,0,0,0,0,0,0,0,0,0,0.00414871836537743,0,0,0,-0.0302165005177787,0,0
X600547.SH,0,0,0,0,0,0,0.0890443030017346,0,0,0,0,0,0,0,0,0,0,0.00237124259075274,0.0506515212887376,0,0,0,0,0,0,0,0,0,0,0,0.825174477812309,0,0,0.0104551444126745,0,0.0131914060098468,0,0,-0.0507021683634942,0,0,0,0,0,0,0.0438920031314695,0,0,0,0,0.0279349285204244,0.0132087818786782,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.132470469129263,0,0,0,0,0.202291328647577,0,0.0486623217656766,0,0,0.0188288963251796,0,0.128961483123916,0,0,0,0,0,0,0,0,0.427096653628113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124448001862826,0,0,0,0.00446410356392184,0.00959010876702325,0,0,0,-0.0123354022659882,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0443165234872426,-8.67361737988404e-19,0,0,0,0,0.225036199360945,0,0,0.0886420861945823,0,0,0,0,0,0,-0.00850895549537762,0.0967227078651044,0,0,0,0,0.173278037289685,0,0,0,0,0,0,0,0.118867596513499,0.0691279965073772,0,0.114553576246203,0,0,-0.131778489619638,0,0.0674805338577563,0.00288538345581566,0,-0.139637274950732,0,0,0,0
X000539.SZ,0,0,0,0,0.0224019223038516,0,0,0,0,0.297076416526215,0,0,0,0,0,0,0,0,0,0,0.0266880357364816,0,0,0,0,0,0,0,0.246605429822101,0,0,0,0,0,0.0199979588474785,0.0780072742264362,0,0,0,0,0,0.104885366644364,0,0.0428231926592041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0970758578658716,0,0,6.93889390390723e-18,0,0,0,0.0753632940012429,0,0,-4.33680868994202e-19,0.0625133843254383,0,0,0.0291821244541158,0,0,0,0.123054722128651,0.0429850504880462,0,0,0,0,0,8.67361737988404e-19,0,0.154987988105305,0,0,0,0,0,0,0.18898854529029,0,0,0,0,0.0343563559007343,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.158019775895168,0,0,0,0,0,0,0,0.475768082315863,0,0.13345325069331,0,0,0,0,0,0,0,0,0,0,0,0,0.0102629273092261,0,0,0.0904608331078791,0,0,0,0.0260350937872528,0,0,0,0,-0.00958276103273457,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.46311841837962,0,0,0,0,0.705712020682095,0,0,0,0,0,0,0,0,-0.0590700855155772,0,0,0,0,0,0.213837534352309,0,0,0.313053934423711,0,0.514580607926054,0,0,0,0,0,0,0,0,0,0,0,0,-0.220326428139972,0,0,0,0,0,0,0,3.46944695195361e-18,8.67361737988404e-19,0,0.0167683218756907,0,0.133588187669715,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.105081151445816,0,0.00262087210929315,0.122531363987222,0,0,0,0,0,0,0,0,0.240344934375475,0,0.106139933152907,0,-0.0107067607193458,0,0,0.0321226206044022,0.17264474630313,0,0,0,0,0.0652596700253285,0,0,0,0,0,0,0,0.0612390418229074,0,0,0,0,0,0,0,0,-0.0289884110311234,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321885618755214,0,0.314594104207467,0,0,0.0285802968131879,0,0,0,0.00741726426101275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206635629481839,0,0,0.154563215259253,0,0,0,-0.0357591916850961,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.310321292093225,0,0,0,0,0,0,0,0.0117880438503398,0,0,0,0,0,0,0,0.148056509090278,-0.0117309994084504,0,0,0,0,0,0,0,0,0,0,0,0.0188621726987081,0.0968978070385121,0,0.29640438975673,0,0,0,0.0552736444214209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0537968715851192,0,0.157548325517702,0,0,0,0.0924556258461235,0.00458272433902701,0,0,0,0,0,0,0,0,0.0942753277829013,0,0,0,0,0.0920786977729547,0,0,0,0,0,0,0.0169984797018039,0,0,0,0,0,0,0.0702275656949658,0.0269150479082986,0,0,0,0,0,0,0,-0.00467469806993475,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0530649833874168,0.17358172626122,0.532381720154674,0,0,0.0340262249425114,0,-1.38777878078145e-17,0,-0.0130705325234481,0,0,0,0,0,0,0,0.013480911828534,0,0,0,0,0,-0.0286158323947473,0,0,0,0,0,0,0.0436784709553854,0,0,-0.00511001699466479,0,0,0,0,0,0.0716973640040356,0,0,0,0,0,0
X600219.SH,0.0862299439866909,0,0,0,0,0,0,0,0.0163506853374986,0.0218769032248894,0,0.304363650484363,0,0,0,0,0,0,0.0210063293989295,0,0,-0.0226543244254044,0,0.195146717480867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153260190428137,0,0,0,0,0,0,0,0,0.0068821555481135,0,0,0,0,0,0.332777103680544,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.180269269037573,0,0,0,0,0,-1.73472347597681e-18,0,0.522858762494849,0,0,0,0.0476323618273926,6.93889390390723e-18,0,0,0,0,0,0.0612462795107289,-0.600893832277283,0,0,0,0,0,0,-0.0560021179210651,0,0.184565020486491,0,0,0,0.274015294453263,0,0.085273036696105,0,0,0,0,0,0,0,0,0.0259905551523574,-0.0752098043373508,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251170805532492,0.149509086502264,0,0,0.0469016778016216,0,0,0,0.101366298632032,1.73472347597681e-18,0,0,0,0,0.15074463644754,0.078607579311487,0,0,0,0,0,0,0.0202698668989889,0,0,0,0,0,0,0,0,0,0.0347548345432395,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.116773695685096,0.0058267112672785,0,0.112996590434357,0,0.0289943694612906,0.111305184816618,0,0,0,0,0,0.190455337103921,0.113617923953121,0.0773304137730287,0,0,0,0,0,0,0,0.00528547976295693,0,0,0,0,0,0,0,0.147321976184908,0,0,0,0,0.00941289303050292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.0259968315785892,0,0,0,0,0,0,-0.0491077681639296,0,0,0,0,0,0,-0.113283017155462,0,0,0.00773223040731786,0,0.0438586457143076,-0.0341050987448813,0,0,0.0527969583269485,0,0,0,0.121163002585452,0,0,0,0.0685609372966736,0,0.109466920136064,0,0,0,0,0,0.0441993746242011,0,0,0.0876737938160722,0,0,0,0,-0.0824012848355991,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,-0.160944598149494,0,0,0,0,0,0,0.106092317461411,0,0,-0.00951000430266651,0,0,-0.064044790300379,0,0,0.0704767389286889,0,0,0,0,0,0,0,0,-0.0495977413885096,0.0330201191527376,0,0,0.13086542295123,0,0.20337584418802,0,0,0,0,0,0.0712955919684039,0,0,0,0,-0.0273208575200137,-0.0394084319488419,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.00712954412039415,0,0,0,0,0,0,0,0.230190644848662,0,0,0,0,0,0,0.0564615246016797,-5.42101086242752e-20,0,0,0,0,0,0.0815647718181015,0.0516785061995429,0,0.0211253820449549,0,0.0187016623766491,0,0,0,0,0,0,0,0,0,-0.0184983051694048,0,-0.0113161112927396,0,0.0250379269490112,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.00566010763115456,0.204820404824715,0.0529676235689194,0,0.0168752728927515,0,0,0,0,0,0,0,0,0.1385746340536,0,0,0.481074987104389,0,0,0,0,0,0,0,0,0,0,0,0,0.0468630515952033,0,0,0,0,0,0,0,0,0.0406155526156912,0,0,0,0,0,0,0,-0.0130657673528363,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0149469216429977,0.0106782421397717,0,0,0,0,0,0,0,0,0,0,-0.178864267880237,0.144388685903077,0,0,0,0,0.0216058554666579,0,0,0,0,0,0,0,0,0,0,0,-0.0831597465407131,0,0,0,0,0,0,0.0276734476719111,0.00835746449256648,0,0,0,0,0,0,0,0,0,0,0,-0.0746526944349785,0,0
Slope,0,-0.241504080543581,0,0,-0.326194608888308,0,0.330181946582178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963560686476991,0,-0.039652190421884,0,-0.197703335735847,0,0,0,0,0,0,0,-0.108085804138137,0,0,0,0,0,0,0,0,0.0678414977829488,0,0,6.93889390390723e-18,0.0401243875188799,0,0,0,0,0.205462626781793,0,0,0,0,0,0
TED,-0.0448598528486015,0,0,0,0,0,0.939927494729926,0,0,-0.814552630117248,0,0,0,0.119011224447957,0,0,0,0,0,-0.574199171720501,0,0,0,0,0,0,0,0.0254852810570068,0,0.157241499672482,0,0,0,0,0,0.624009133191055,0,0,0,0,0,0,0,0,0,0,-0.079381467628653,0,0,0,0.197507395620448,0,0.762243670740402,0,0,-1.42648059252402,0,0
RealEstate_excess,0,0,0,0,0,0,-0.24665879475751,0,0,0,0,0,0,0,0,0,0,0,0.0345040211845071,0.0985203758116571,0,0,0,0,0,0,0,0,-0.0622810997558883,0,0,0,0,0,0.192540527358743,0.00571790316159539,0,0.00179504982501362,0,0.12475197550179,0,-0.0378092480561008,0,0,0,0,0,-0.354413034276046,0,0,0.0149284975771991,0.00360795179797642,0,0,0,0.0758580504700068,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0149910269204356,0,0,0.166674372175318,0,0,0,0,-0.0172203718680713,0.064283083121731,0,0,0,0,0,0,0,-0.265477226791187,0,0,0,0.0822151619862207,-0.362547277172273,0,0,0,-0.00484953789510203,0,0,0,0.246618358938635,0,0,-0.322359522493399,0,0,0,0,0,0,0,0.0118018877098646,0,-0.387043854947252,0,0,0,0,0
MKvol,-0.00419938263526093,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.00718397369185028,0,0,0,0,0,0,0,0,0,0,-0.00146781913456547,0,0,0,0,0,0,0,-0.00024630998706112,0,0,0,0,0,0,0,0,0,0,0,-0.00373730405157499,0,0,0,0,-0.00254408396673369,0,-0.000297252662683747,0,-0.000941189921747774,0,0,0,0,-0.0567753482990442,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155752466713912,-0.0102920872638324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000547116308198952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189279168805708,0.024574490219831,0,0,0,0,0,0
CarbonVol_Guangdong,0.00452506998388188,0,0,0,0,0,0.000407387123275131,0,0.0278986527723988,0,0,0,0,0,0,0.00573507138705009,0,0,-0.0155414203468835,0,0,0,0,0,0,-0.00461313921438331,-0.00391157651420683,0,0,0,0,0,0,-0.0148313476018213,0,0,0,0,0,0,0,0.00278129283220062,0.000267092271816565,0,0,0,-0.00102646113455566,0,0,0,-0.0281655082288186,-0.00337886766750433,0,0,0,0.179163277016135,0,0
CarbonVol_Hubei,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425524924507048,0,0,-0.024486733492099,0,0.00250637405350179,0,0,0.00478899760013911,0,0,0,0,0,0,0.00809062516618026,0,0,0,0,0.0133800445921255,-0.000410587645270028,0,0,0,0,0,0,0,0.0414986498508812,-0.00496025288800924,0,0.0180793261598016,0,0,0,0
