,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X000883.SZ,X600583.SH,X002353.SZ,X000792.SZ,X601158.SH,X000898.SZ,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X000825.SZ,X600352.SH,X600808.SH,X600660.SH,X601699.SH,X000027.SZ,X600307.SH,X000630.SZ,X600549.SH,X600578.SH,X000983.SZ,X002470.SZ,X600490.SH,X000959.SZ,X000937.SZ,X600863.SH,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0287745657959873,0,0.149211122141003,0,0,0,0.0485023074457681,0,0,0,0,0,0,0,0,0,0,0,0.0335117589644804,0,0,0,0,0.0272542170977577,0,0,0,0.0643993318313968,0,0,0,0,0,0,0,0,0,0,0,-0.000488627952749225,0,0,0,0.0113596622184778,0,0,0,-0.000634883984804571,-0.00987898117268298,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0476976657972251,0.00986422966679494,0,0,0,0,0,0,0,0,0,0.00170821405374851,0,0,0,0,0,0.132903042032953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060742175490341,0,0,0,0.0670116938100066,0.115895564057785,0.0333751283957038,0,-0.00235199230485781,-0.0189686333955644,0,0,0,-0.0169563360826682,0,0
X601088.SH,0,0,0,0.0639270502291235,0.0479491825147076,0,0,0,0,0.105627903904648,0,0,0,0,0.244872774831172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050491043912144,0,0,-0.0634870220502435,0,0,0,0,0,0,0.0387048255847404,0,0.0709217019555476,0,0,0,0,-0.00217692427562674,-0.00124428666427844,0,0,0,-2.71050543121376e-20,0,0
X600585.SH,0,0.0235877967902221,0.0354386910859164,0,0,0.149093502169797,0,0,0,0.0839390070925854,0,0,0,0.12068892826122,0,-0.0188212670175021,0,0,0,0,0,0.037608736136265,0,0,0,0,0,0,0,0,0,-0.007976471552994,0,0,0.0156082762368544,0,0,0,0,0,0,0.149141385415458,-0.00712418709317198,0,0,0,0,0,0,0,-0.00854763046178758,0,0,0,0,-0.0266568949973217,0,0
X600011.SH,0,0,0,0,0,0.140403630597848,0,0,0,0,0.095107097230763,0,0,0.0435889665610847,0,0.0383991263890249,0.229242154546613,0.0550894960083646,0,-0.097353937714789,0,0.0240548638529007,0,0,0,0,0,0,0,0,0.154819606685762,-0.0145726577616024,0,0,0,0,0,0,0,0,-0.0795313925000972,0,0,0,0,0,0,0,0,0.169182105364412,0.0150984931244433,-0.0104496375302375,0,0,0,0,0,0
X600019.SH,0,0,0.15957406849984,0,0,0,0.0303050074655149,0,0,0,0,0,0,0,0,0,0,0.0171816977667552,0,-0.00117303493228229,0,0,0,0,0.0699283855133165,0.138510597536253,0.225138757867914,0,0,0.069404944595111,0,-0.108886587142718,0,0,0,0,0,0,0,0,-0.0114132248810327,0,0,0.0333651847214747,0.0668666903843922,0.13442554091457,0.169583638710075,0,0,0,-0.00680955505707757,0.000928229956002127,0,0,0,0,0,0
X601898.SH,0,0,0.0450926127909508,0,0.022072960014648,0,0,0.184797178738974,0,0.17516094423868,0,0,0,0.0450006788052585,0.110864067164189,0,0.0247656639156016,0,0.0350610768152994,0,0,0,0,0,0,0,0.00571206478159682,0.193513484419983,0,0,0.121213166446691,0,0,0,0.0566502907703359,0,0,-0.0467851028234165,0,0,0,0,0,-0.0191962207569813,0,0,0,0,0,0,0.00489599482539737,-0.0132756349367419,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0150849460786933,0,0,0,0,0,0,0,0,0,0,0,0.0887694491032407,0,0,0,0.034711010096875,0.0539247968762024,0,0,0,0,0.101935496458083,0,0.0502627363850485,0,0,0,0,0,0,0.060077881706029,0,0,0,0,0.182138881364026,0,0,0,0,0,0,0,0,0,0.0180594188799737,-0.0396875239164703,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767437229802308,0,0,0,0,0,0,0,0.0564798177184102,0,0,0,0.0750320314742534,0.0583028550478881,0,0,0,0,0,0.00460076150293844,0,0.197703685765656,0,0.0526068790016893,0,0,0,0,0,0.153987055180304,0,0,-0.0125082820740355,0.00975109735017925,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.287975909301494,0,0.0399310629372744,0,0,0,0,0,0,0,0,0,0.0398315087437402,0,0.117246191357495,0,0,0,0,0.0346936230189928,0,0,0,0,0,0.0233928529285109,0,0,0,0.0933013936061532,0,0.0397042249644319,0.105081874493902,0,0,0.157384667558893,0,0,-0.0052799471669312,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.149786256964025,0,0,0,0,0,0,0,0,0,0.0399827175893902,0.101588894892232,0,0,-0.0623565877795587,-0.0263626157264964,0,0,0,0,0,0,0,0,0,0,0.263341485450167,0,0.155616021416952,-0.00124671842912291,0.0772071899059699,0,0,0,0,0,0,0,0,0,0,0,0.120637783857836,0,0.0232166990980113,0,-0.00289786158762104,0.0267704772768986,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946535816371461,0,0.0488817728768541,-0.028467798370286,0,0.0742973940702232,0,0,0,0.0839467817824734,0,0,0,0,0,-0.0227925807843088,0,0.0552213422177934,0.093409410435972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795350544833144,0,0.00569390123339411,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.204916607587069,0,0,0,0,0,0,0,0,0.0254454358807969,0,0,0,0,0,0.150282851081858,0,0,0,0,0,0.213914410965899,1.73472347597681e-18,0,0,0,0.0156054625729363,0,0,0.106482353210255,0,0.0373482908612172,0,0,0,0,0,0,0.0770627330395436,0,0,0.0110264431813384,-0.0213957095223907,0,0,0,-0.00244890157141741,0,0
X600010.SH,0,0,0,0,0,0,0.106114719766957,0,0,0,-0.133168128290456,0,0,0,0,0,0.355639179897582,0,0,-0.188287594909799,0,0,0,0,0,0,0.018695176432245,0,0,0,0,0,0.125593119984051,0.0188526302413744,0,0,0,0.0300259847128648,0,0,0,0,0,-0.184548772351408,0,0,0.232787044201898,0,0.128976507438428,0,-0.0153802832603831,0,0,0,0,-4.33680868994202e-19,0,0
X600188.SH,0,0,0.121700687560895,0,0.0239921251834255,0.047460547695464,0,0,0,0,0.0381568719291956,0,0,0,0,0.104321988284127,0.0163608580564257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937521877658221,0,0,0,0,0.216680216247974,0,0,0,0,0,0,0,0,0,0.371808540916315,0.169006040792029,0,0,0,-0.00923518963778851,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.241986050050838,0,0,0,0,0,0,0,0,0.0739686312356883,0,0.108266037013826,0,0,0,0,0.00625091901158999,0,0,0,0,0.0982119028524808,0,0,0,0,0.210119775419074,0,0,0,0,0,0,0,0,0,-0.109415243682983,0.158181644594963,0.0244737836377386,0,0,-0.0123148242218442,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.31564143823351,0,0,0.0291188045353043,0,0,0,0.0936862483678324,0,0.0727880504838721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10312295241953,0,-0.0158430529406986,0,0,0,0.154655872029362,0,0,0,0,0,0,0,0,0,0,-0.0169531513680343,0,0,0,-0.0635074930756259,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0353638454749651,0,0,0,-0.0933785797495528,0.0163066642434543,0,0,0,0.0825677313361332,0.00653791235844636,0,0,0,0,0.0903021472641133,0,0,0,0,0,0,0,0,0,0,0,0.229261601477928,0,0,0,0,0,0,0,0.0343149556173282,0,-0.105205828665756,0.00860803235608226,0,0,0.00719647122291842,0.011374409500033,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0656449453033406,0.137343564695692,0,0.0608654563083908,0.08414629706963,0,0,0,0,0,0,0,0,0,0.0937690629680779,0,0,0,0,0,0.0276271174668627,-0.0816189618955707,0,0,0.0796631576510362,0.0333988109678433,0,0.0603818072832721,0,0,0,0,0,-0.00185571605895435,0,0,0,0,0,0,-0.00240184495350563,-0.0403685705371154,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498302697082,0,0,0,0,0.00458378714119707,0,0,0.213910456061022,0,0.0798622710369266,0.686575524601373,0,0,0,0.102029865383183,0,0,0,0,0,0.283831468016459,-0.0532816289906221,-0.272191612500167,0,0,0,0,0,0.0683287533662485,-0.0806956271405408,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0718345691870596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155589166974708,0,-8.67361737988404e-19,0,0,-0.0495543393574961,0,0,0,0,0,0.04074570183645,0,0,0,0,0,0,0,0.0141876186425137,0,0.104309167865194,0,0.00614010880296944,0,0,0.00894430119464161,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.147890854752113,0,0,0,0,0,0,0.05285912371622,0,0,0,0,0.0511353897000963,0.0628450018243444,0,0,0,0,0,0.141499236314318,0,0,0,-0.088621226383795,0,-0.0454274800755264,0.114795961763993,0.0237590066701465,0,0,0.0247485628374945,0,0.0514110323205687,-0.0877980903191831,0.0738342671536661,0,0,0,0.29965596928968,0,0.0251371327340718,0.0103402913988668,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255488605828679,0,0.101484789367252,0,0,0,-0.0105170905355352,0,0,0,0,0,0,0,0,0,0.0670281303988892,0,0,0,0,0,0,0.134352758910126,0,0.0766940338386822,0,0.0230334553827697,0,0,0.174530849765014,0,0,0.167050931313551,0,0.0631643905941294,0,0,-0.0497811929426502,0,-0.0356630279522119,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419525364584681,2.16840434497101e-19,0,0,0,-3.46944695195361e-18,0,0.117322679673058,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0456281030877,0,0.0345684116213121,0,0,0,0.0718785596057951,0,0.0873905295457197,0,0,0,4.33680868994202e-19,0.0376593144893561,0,0,0.0212803551279322,0,0,0.00714499191630232,0.0105941178911027,0,0,0,0,0,0
